10.025,145.13,4.0,13.9304,0.34,59.04
10.35,68.00999999999999,2.0,10.8922,0.0,28.8
12.275,115.63,4.0,17.8752,1.45,74.88
11.8,167.54000000000002,5.0,17.0609,1.23,95.04
11.05,96.89999999999998,8.0,17.6507,1.39,120.96000000000001
10.9,15.779999999999974,3.0,17.1182,1.66,87.84
14.015,62.59000000000003,3.0,19.21,1.51,125.27999999999999
11.3,10.899999999999949,3.0,17.3375,1.55,93.60000000000001
9.625,154.74,3.0,15.9803,2.27,80.64
10.9,122.09000000000003,1.0,15.3929,1.64,64.8
11.7,92.85000000000002,0.0,17.3603,0.42,95.04
10.9,178.35000000000002,8.0,17.63,2.18,177.12
11.7,62.58999999999986,5.0,14.502,1.76,97.92
9.25,116.80999999999997,6.0,16.9996,1.34,99.36000000000001
10.1,178.2,5.0,16.39,0.44,64.8
11.3,4.730000000000018,5.0,17.6568,1.45,97.92
14.015,162.62,3.0,13.6761,2.19,59.04
11.15,86.83999999999992,6.0,12.7245,0.0,40.32
11.85,131.45999999999998,3.0,9.18,0.0,18.72
9.25,71.94000000000005,4.0,17.2844,1.79,96.48
12.85,69.72000000000003,3.0,15.6,1.91,61.919999999999995
13.96,84.67000000000002,3.0,17.7001,3.88,99.36000000000001
12.5,169.14999999999998,3.0,11.6511,0.16,27.36
12.1,149.45,3.0,17.2438,0.27,73.44
9.25,123.25,0.0,16.9598,1.34,93.60000000000001
11.8,96.74,3.0,17.0008,0.59,89.28
11.05,154.1,1.0,18.3128,1.43,105.11999999999999
10.9,2.3799999999999955,7.0,16.99,2.26,125.27999999999999
9.65,106.39,3.0,16.4606,1.48,87.84
12.1,99.97000000000004,3.0,13.6721,0.17,41.760000000000005
11.3,43.61000000000002,6.0,17.8207,2.01,106.55999999999999
9.625,161.66,3.0,16.0008,1.78,80.64
9.725,86.12,7.0,11.800999999999998,0.0,44.64
14.015,171.07999999999996,3.0,18.5414,2.52,174.24
14.015,4.509999999999991,3.0,17.6915,2.34,105.11999999999999
10.5,14.75,3.0,17.7202,1.56,97.92
11.3,134.18,2.0,17.9505,2.57,102.24
11.05,115.22000000000003,0.0,18.3705,1.84,126.72
12.62,95.60000000000002,3.0,17.7302,1.95,80.64
12.62,150.66,3.0,19.0821,1.6,96.48
12.275,47.06999999999999,1.0,17.5667,1.62,86.39999999999999
10.4,113.80000000000001,5.0,8.1638,0.75,14.4
11.275,51.31999999999999,5.0,18.2402,1.73,100.80000000000001
0.0,87.60000000000002,2.0,13.6679,0.65,44.64
10.9,127.20999999999998,3.0,17.4233,1.72,89.28
10.25,52.930000000000064,5.0,12.5318,0.0,57.6
10.9,5.099999999999994,4.0,18.054000000000002,2.66,97.92
10.5,169.01999999999998,3.0,17.81,0.87,99.36000000000001
10.3,68.81,3.0,17.7406,0.69,70.56
11.025,141.25,7.0,19.3103,1.35,119.52000000000001
11.7,31.49000000000001,9.0,17.0407,2.48,105.11999999999999
10.55,66.98000000000002,3.0,12.2828,1.78,67.68
12.275,107.81,4.0,17.2949,0.87,87.84
10.5,16.139999999999983,3.0,17.5224,0.78,102.24
10.525,9.280000000000001,4.0,8.7603,1.49,4.32
12.85,100.36,3.0,15.4109,2.37,61.919999999999995
14.015,3.8400000000000034,3.0,17.7089,2.34,102.24
11.05,76.06,7.0,15.4742,1.31,83.52000000000001
11.35,110.82,8.0,18.6413,2.31,128.16
0.0,64.64999999999998,3.0,18.8201,0.26,87.84
10.525,4.079999999999984,2.0,12.3062,1.77,37.44
10.825,91.05000000000001,8.0,17.0202,1.87,103.67999999999999
10.525,3.050000000000012,2.0,12.2647,1.45,37.44
11.3,89.38999999999999,3.0,18.3965,2.13,99.36000000000001
10.5,160.82999999999998,3.0,17.7301,1.25,105.11999999999999
10.5,13.420000000000016,3.0,17.2436,1.42,90.72
9.65,29.779999999999973,3.0,13.3166,0.65,56.16
11.3,131.32,2.0,17.7245,2.81,97.92
10.3,52.139999999999986,7.0,14.8001,0.19,82.08
11.35,126.98,9.0,17.0626,1.82,106.55999999999999
12.275,100.81,3.0,17.496,0.49,95.04
14.015,3.5600000000000023,3.0,16.7187,1.55,106.55999999999999
10.3,83.15999999999997,3.0,17.706,0.69,70.56
11.35,80.83999999999997,6.0,17.5905,1.18,97.92
11.8,108.85,4.0,16.9106,0.74,90.72
11.025,152.44,6.0,19.0418,1.38,119.52000000000001
10.925,110.31,6.0,18.784000000000002,2.42,113.76
9.65,154.18000000000004,0.0,14.6585,0.72,67.68
0.0,85.38999999999999,3.0,13.0108,0.0,37.44
10.925,133.39,6.0,18.3346,2.42,110.88
10.5,14.029999999999974,3.0,17.6383,0.85,106.55999999999999
11.05,108.86000000000001,7.0,18.02,1.68,119.52000000000001
14.015,17.080000000000013,3.0,17.0508,0.57,100.80000000000001
10.25,111.9,3.0,10.7227,0.94,73.44
11.8,69.35000000000002,3.0,17.5506,0.58,102.24
10.5,13.209999999999981,3.0,16.8323,1.5,146.88
11.05,127.37,7.0,10.1511,2.24,128.16
11.85,10.379999999999997,1.0,13.3948,0.0,82.08
10.9,55.93000000000001,3.0,15.3942,1.6,64.8
10.25,157.98000000000002,7.0,18.06,0.42,116.64
11.275,63.86000000000002,6.0,18.29,1.73,102.24
12.275,93.75999999999999,3.0,18.7011,0.93,103.67999999999999
10.825,91.75999999999999,8.0,16.75,1.87,103.67999999999999
0.0,43.62000000000001,6.0,15.1301,0.8,60.480000000000004
14.015,8.120000000000005,3.0,17.4135,2.76,108.0
0.0,61.13,9.0,16.127,2.57,164.16
11.35,119.56,9.0,16.1,2.56,103.67999999999999
10.9,40.72,1.0,18.0207,1.4,92.16
12.275,109.37,5.0,16.7,0.8,89.28
11.8,77.22000000000003,4.0,17.03,0.48,93.60000000000001
0.0,106.96,3.0,18.0575,1.25,87.84
11.7,91.41000000000004,6.0,17.4244,0.42,97.92
11.275,63.52999999999997,6.0,18.1912,1.73,100.80000000000001
0.0,113.92,10.0,15.4857,0.0,106.55999999999999
10.9,24.220000000000034,1.0,15.7861,1.55,64.8
11.025,164.15,6.0,19.1828,1.57,119.52000000000001
10.925,123.32,4.0,18.8217,2.42,105.11999999999999
13.96,5.539999999999992,3.0,17.5271,2.2,105.11999999999999
10.9,35.97999999999999,0.0,17.2108,3.13,89.28
11.8,38.920000000000016,3.0,17.1804,0.0,102.24
10.35,27.439999999999998,7.0,18.1422,0.41,119.52000000000001
0.0,87.29000000000002,2.0,16.291,2.94,66.24
0.0,144.95000000000005,6.0,15.4113,0.0,102.24
12.49,23.120000000000005,3.0,15.5918,0.11,83.52000000000001
11.3,26.389999999999986,4.0,18.0702,1.43,95.04
14.015,15.189999999999998,3.0,16.85,0.55,105.11999999999999
11.7,100.07999999999993,6.0,17.5305,0.39,93.60000000000001
13.96,96.64999999999998,3.0,8.7713,2.14,54.72
11.8,82.76999999999998,5.0,17.5504,0.57,100.80000000000001
12.275,68.97,4.0,17.9564,0.75,89.28
11.8,5.660000000000025,6.0,17.4517,0.91,95.04
10.5,18.389999999999983,3.0,17.6114,1.6,95.04
11.3,11.490000000000007,8.0,18.2895,2.73,123.83999999999999
10.5,7.470000000000027,3.0,19.7369,1.68,123.83999999999999
0.0,39.269999999999975,3.0,20.1129,3.95,129.6
12.275,99.24000000000001,4.0,18.0125,0.63,99.36000000000001
9.75,11.090000000000003,5.0,14.8518,3.15,48.96
14.015,163.8,3.0,13.9703,1.62,57.6
12.1,128.99,3.0,16.6904,0.27,73.44
0.0,67.27999999999997,3.0,19.9938,1.66,119.52000000000001
11.025,147.99,7.0,18.1103,2.12,112.32
12.9,21.430000000000007,3.0,14.1668,1.27,106.55999999999999
10.5,14.089999999999973,3.0,17.616,0.79,108.0
10.25,92.02999999999997,8.0,17.6501,0.0,116.64
10.55,5.3700000000000045,0.0,19.0891,1.62,122.4
11.35,115.25,9.0,17.3584,2.56,125.27999999999999
11.075,158.95,8.0,18.8802,3.48,123.83999999999999
0.0,63.440000000000055,7.0,16.2709,0.0,47.52
10.1,101.44,4.0,11.2502,0.49,33.12
10.35,158.80999999999997,2.0,8.7119,0.0,18.72
11.45,123.22999999999999,6.0,13.562000000000001,0.0,40.32
10.5,12.839999999999973,3.0,17.8601,1.63,100.80000000000001
10.9,3.0,7.0,17.7504,2.28,125.27999999999999
11.8,65.24000000000001,6.0,16.858,0.54,95.04
0.0,60.38999999999999,4.0,15.9632,2.94,66.24
10.825,34.28,7.0,16.7809,0.92,96.48
12.9,35.99000000000001,3.0,16.441,1.58,74.88
11.7,86.16000000000004,7.0,16.88,0.42,96.48
9.65,138.25,5.0,10.1936,0.0,30.240000000000002
11.35,51.44,0.0,17.5803,0.63,102.24
10.525,171.17000000000002,6.0,11.96,1.79,38.88
10.925,139.54,5.0,18.0103,2.51,112.32
10.625,1.8199999999999927,7.0,17.4815,0.96,90.72
12.25,3.879999999999996,4.0,17.6909,0.66,103.67999999999999
10.825,84.31,6.0,16.8917,0.36,92.16
9.25,130.14,7.0,14.86,1.32,90.72
11.025,148.27,7.0,18.18,2.12,113.76
12.275,126.28999999999996,2.0,17.9057,1.91,102.24
10.9,178.26,8.0,17.7811,2.28,125.27999999999999
10.825,35.120000000000005,8.0,16.5225,1.32,97.92
11.35,120.43,7.0,17.9732,2.04,99.36000000000001
12.275,70.93,4.0,18.2648,0.75,89.28
12.62,97.53999999999996,3.0,14.8603,2.06,64.8
10.1,19.509999999999987,2.0,16.1368,0.49,70.56
13.96,3.8499999999999943,3.0,17.7736,2.34,105.11999999999999
11.3,102.30999999999995,3.0,17.4437,0.55,93.60000000000001
11.075,114.13999999999999,10.0,17.3853,3.19,120.96000000000001
11.8,71.57999999999998,3.0,17.7507,0.58,102.24
9.25,101.27999999999997,5.0,14.5203,1.79,76.32
11.7,92.49,7.0,17.2801,0.42,96.48
11.8,109.83999999999992,3.0,18.0902,0.59,102.24
11.35,107.94,6.0,17.877,2.04,102.24
10.525,6.800000000000012,0.0,12.2625,1.66,37.44
10.5,14.839999999999973,3.0,17.35,1.5,97.92
12.49,16.590000000000003,3.0,17.1225,0.1,77.76
10.9,18.180000000000007,4.0,17.8742,2.66,97.92
10.35,6.889999999999986,7.0,18.3512,0.41,118.08
10.825,51.09,7.0,17.0108,0.35,172.79999999999998
12.275,114.31,3.0,17.8803,2.22,102.24
9.75,10.310000000000002,7.0,14.3856,2.48,53.279999999999994
10.9,82.92000000000002,6.0,16.9432,2.7,90.72
