stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
17.56,11.28,71.0,8.82,45.69999999999999,1.86,37.47,-9.211877000000001,2020-06-07 22:30,37.47,-9.211877000000001
17.56,11.28,72.0,6.62,47.91999999999996,1.91,37.466367,-9.216064999999999,2020-06-07 22:31,37.466367,-9.216064999999999
17.45,11.28,69.0,8.5,64.78999999999996,1.91,37.462617,-9.220105,2020-06-07 22:32,37.462617,-9.220105
17.45,11.28,71.0,8.38,49.06999999999999,1.91,37.458717,-9.22405,2020-06-07 22:33,37.458717,-9.22405
17.41,11.28,70.0,7.85,56.62000000000001,1.91,37.454817,-9.22783,2020-06-07 22:34,37.454817,-9.22783
17.61,11.28,72.0,6.38,44.5,1.91,37.450866999999995,-9.231552,2020-06-07 22:35,37.450866999999995,-9.231552
17.5,11.28,70.0,5.17,73.30000000000003,1.91,37.44683300000001,-9.235175,2020-06-07 22:36,37.44683300000001,-9.235175
17.5,11.28,72.0,6.86,56.23000000000002,1.91,37.442633,-9.238692,2020-06-07 22:37,37.442633,-9.238692
17.6,11.28,72.0,7.28,69.50999999999999,1.91,37.4385,-9.242127,2020-06-07 22:38,37.4385,-9.242127
17.7,11.28,72.0,7.61,58.0,1.91,37.434317,-9.24558,2020-06-07 22:39,37.434317,-9.24558
17.7,11.28,71.0,7.24,57.02999999999997,1.91,37.43013300000001,-9.249038,2020-06-07 22:40,37.43013300000001,-9.249038
17.7,11.28,71.0,6.37,72.82,1.91,37.4258,-9.252342,2020-06-07 22:41,37.4258,-9.252342
17.76,11.28,73.0,7.23,46.850000000000016,1.91,37.421533000000004,-9.25563,2020-06-07 22:42,37.421533000000004,-9.25563
17.86,11.28,73.0,7.21,72.13,1.91,37.417266999999995,-9.258957,2020-06-07 22:43,37.417266999999995,-9.258957
17.86,11.28,71.0,8.02,56.83000000000004,1.91,37.412967,-9.262283,2020-06-07 22:44,37.412967,-9.262283
17.96,11.28,72.0,7.1,55.44,1.91,37.4086,-9.265744999999999,2020-06-07 22:45,37.4086,-9.265744999999999
17.96,11.28,71.0,7.92,56.25999999999999,1.91,37.404333,-9.26915,2020-06-07 22:46,37.404333,-9.26915
17.96,11.28,72.0,6.67,62.77999999999997,1.91,37.400017,-9.272508,2020-06-07 22:47,37.400017,-9.272508
17.96,11.28,72.0,6.79,66.0,1.91,37.395717,-9.275832000000001,2020-06-07 22:48,37.395717,-9.275832000000001
18.07,11.28,73.0,5.61,54.00999999999999,1.91,37.391433,-9.279252,2020-06-07 22:49,37.391433,-9.279252
18.07,11.28,73.0,7.56,71.22000000000003,1.91,37.387067,-9.282745,2020-06-07 22:50,37.387067,-9.282745
18.07,11.28,71.0,6.34,76.03999999999995,1.91,37.382783,-9.286147999999999,2020-06-07 22:51,37.382783,-9.286147999999999
18.07,11.28,73.0,8.32,43.66999999999996,1.91,37.3785,-9.289613000000001,2020-06-07 22:52,37.3785,-9.289613000000001
18.07,11.28,71.0,5.0,66.86000000000001,1.91,37.374183,-9.293137,2020-06-07 22:53,37.374183,-9.293137
18.07,11.28,72.0,7.87,45.960000000000036,1.91,37.369933,-9.296672000000001,2020-06-07 22:54,37.369933,-9.296672000000001
18.07,11.28,71.0,6.51,52.52999999999997,1.91,37.365683000000004,-9.300133,2020-06-07 22:55,37.365683000000004,-9.300133
17.87,11.28,72.0,5.7,47.74000000000001,1.91,37.361433,-9.303583,2020-06-07 22:56,37.361433,-9.303583
17.77,11.28,69.0,7.54,56.91999999999996,1.91,37.357233,-9.307053,2020-06-07 22:57,37.357233,-9.307053
17.71,11.28,71.0,5.32,67.0,1.91,37.352967,-9.310562,2020-06-07 22:58,37.352967,-9.310562
17.71,11.28,72.0,5.26,53.93000000000001,1.91,37.34875,-9.313968,2020-06-07 22:59,37.34875,-9.313968
17.61,11.28,72.0,5.1,50.76999999999998,1.91,37.344533,-9.317312,2020-06-07 23:00,37.344533,-9.317312
17.71,11.28,73.0,5.91,54.23000000000002,1.91,37.33605,-9.3241,2020-06-07 23:02,37.33605,-9.3241
