stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
17.12,10.25,64.0,3.06,305.0,0.83,50.0638,0.400835,2020-06-26 07:12,50.0638,0.400835
17.11,10.25,65.0,2.87,299.86,0.83,50.067033,0.405453,2020-06-26 07:13,50.067033,0.405453
17.1,10.25,64.0,3.18,302.32,0.83,50.07035,0.410117,2020-06-26 07:14,50.07035,0.410117
17.09,10.25,65.0,2.96,307.22,0.83,50.0736,0.41471499999999994,2020-06-26 07:15,50.0736,0.41471499999999994
17.09,10.25,64.0,2.95,307.06,0.83,50.076867,0.41928699999999997,2020-06-26 07:16,50.076867,0.41928699999999997
17.08,10.25,65.0,3.1,312.14,0.83,50.080166999999996,0.4239729999999999,2020-06-26 07:17,50.080166999999996,0.4239729999999999
17.07,10.25,64.0,3.29,311.07,0.83,50.083433,0.42854,2020-06-26 07:18,50.083433,0.42854
17.16,10.25,65.0,3.45,-42.730000000000025,0.83,50.086683,0.4331100000000001,2020-06-26 07:19,50.086683,0.4331100000000001
17.16,10.25,65.0,3.36,-39.87000000000001,0.83,50.08995,0.43775200000000003,2020-06-26 07:20,50.08995,0.43775200000000003
17.15,10.25,64.0,3.36,-38.94,0.83,50.09323300000001,0.44238299999999997,2020-06-26 07:21,50.09323300000001,0.44238299999999997
17.12,10.25,65.0,3.1,304.98,0.83,50.096567,0.447068,2020-06-26 07:22,50.096567,0.447068
17.11,10.25,64.0,3.13,310.14,0.83,50.09985,0.451697,2020-06-26 07:23,50.09985,0.451697
17.11,10.25,65.0,3.67,307.04,0.83,50.103133,0.456298,2020-06-26 07:24,50.103133,0.456298
17.1,10.25,64.0,3.25,300.03,0.83,50.106433,0.460945,2020-06-26 07:25,50.106433,0.460945
17.09,10.25,65.0,4.41,303.0900000000001,0.83,50.109716999999996,0.465678,2020-06-26 07:26,50.109716999999996,0.465678
17.09,10.25,64.0,4.17,302.02,0.83,50.113,0.470315,2020-06-26 07:27,50.113,0.470315
17.08,10.25,65.0,3.9,304.07,0.83,50.11625,0.47498,2020-06-26 07:28,50.11625,0.47498
17.18,10.25,71.0,3.54,310.87,0.83,50.119517,0.4796470000000001,2020-06-26 07:29,50.119517,0.4796470000000001
17.16,10.25,65.0,2.93,308.06,0.78,50.126117,0.4890930000000001,2020-06-26 07:31,50.126117,0.4890930000000001
17.15,10.25,64.0,3.85,308.11,0.78,50.1294,0.493745,2020-06-26 07:32,50.1294,0.493745
17.15,10.25,65.0,4.07,303.98,0.78,50.1327,0.49854,2020-06-26 07:33,50.1327,0.49854
17.14,10.25,64.0,3.91,312.04,0.5,50.135983,0.503267,2020-06-26 07:34,50.135983,0.503267
17.13,10.25,64.0,4.11,303.31,0.5,50.13925,0.507937,2020-06-26 07:35,50.13925,0.507937
17.12,10.25,65.0,4.15,305.04,0.5,50.142533,0.512608,2020-06-26 07:36,50.142533,0.512608
17.12,10.25,64.0,4.21,300.15,0.5,50.1458,0.517305,2020-06-26 07:37,50.1458,0.517305
17.11,10.25,65.0,4.05,301.97,0.5,50.14908300000001,0.522107,2020-06-26 07:38,50.14908300000001,0.522107
