stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
10.63,10.02,22.0,1.86,-98.85000000000002,0.0,40.360217,26.64755,2020-05-19 11:37,40.360217,26.64755
11.04,10.02,23.0,5.83,-98.74,0.0,40.3575,26.645667,2020-05-19 11:38,40.3575,26.645667
11.38,10.02,22.0,5.82,-100.53999999999996,0.0,40.3547,26.6437,2020-05-19 11:39,40.3547,26.6437
11.68,10.02,22.0,2.89,-102.89999999999998,0.0,40.3518,26.641717,2020-05-19 11:40,40.3518,26.641717
11.75,10.02,23.0,1.5,-99.73000000000002,0.0,40.348833,26.639716999999997,2020-05-19 11:41,40.348833,26.639716999999997
10.75,10.02,12.0,7.29,-40.90999999999997,0.0,40.318267,26.6007,2020-05-19 11:54,40.318267,26.6007
10.65,10.02,12.0,7.9,-42.25999999999999,0.0,40.3162,26.59775,2020-05-19 11:55,40.3162,26.59775
10.64,10.02,12.0,9.14,-40.93000000000001,0.0,40.314167,26.594733,2020-05-19 11:56,40.314167,26.594733
10.74,10.02,12.0,9.1,-41.99000000000001,0.0,40.31218300000001,26.591666999999998,2020-05-19 11:57,40.31218300000001,26.591666999999998
10.95,10.02,22.0,8.64,-40.970000000000034,0.0,40.310133,26.5885,2020-05-19 11:58,40.310133,26.5885
11.35,10.02,22.0,7.84,-36.93000000000001,0.0,40.30805,26.585283,2020-05-19 11:59,40.30805,26.585283
11.95,10.02,22.0,8.07,-35.74000000000001,0.0,40.305933,26.58193300000001,2020-05-19 12:00,40.305933,26.58193300000001
13.05,10.02,36.0,7.99,-37.94999999999999,0.0,40.301317,26.574633000000002,2020-05-19 12:02,40.301317,26.574633000000002
13.55,10.02,35.0,7.55,-34.90999999999997,0.0,40.298883000000004,26.570783000000002,2020-05-19 12:03,40.298883000000004,26.570783000000002
13.85,10.02,37.0,7.87,-34.41999999999996,0.0,40.2964,26.56685,2020-05-19 12:04,40.2964,26.56685
14.16,10.02,37.0,7.41,-29.93000000000001,0.0,40.293883,26.5628,2020-05-19 12:05,40.293883,26.5628
14.46,10.02,38.0,7.84,-30.949999999999992,0.0,40.291267,26.5586,2020-05-19 12:06,40.291267,26.5586
