TELEGRAM_DATE;TELEGRAM_TYPE;BALAST_FLAG;LATITUDE_DEGREES;LATITUDE_SECONDS;LONGITUDE_DEGREES;LONGITUDE_SECONDS;VESSEL_COURSE;DRAFT;ENGINE_RPM;WIND_DIRECTION;WIND_FORCE;AVERAGE_SPEED;HOURS_SLC;MINUTES_SLC;ME_CONS_24H;TRIM;ME_CONS_PER_MILE;WAVEH;WAVED;SWELLH;SWELLD;PORT_NAME
2017-11-07 01:00:00;A;L;108;17;21;19;0;0;87.3;45;6;11.43;14;0;16.97142857142857;0;0;5;22;;0;Fangcheng
2017-11-10 03:00:00;D;L;108;36;21;19;0;6.78;0.0;0;0;;0;0;1.1;1.68;0;0;0;0;0;Fangcheng
2017-11-10 03:45:00;A;L;108;22;21;42;0;0;86.0;0;3;13.33;0;45;22.399999999999995;0;0;2;0;0;0;Qinzhou
2017-11-15 13:00:00;D;B;107;56;20;59;0;5.805;0.0;0;0;;0;0;2.9;1.81;0;0;0;0;0;Qinzhou
2017-11-15 19:30:00;A;B;107;55;20;16;270;0;45.0;45;3;7.92;6;30;5.538461538461538;0;0;1;0;;0;Campha
2017-11-22 03:00:00;D;L;107;41;20;15;0;10.42;0.0;0;0;;0;0;1.2;0.38;0;0;0;0;0;Campha
2017-11-22 12:00:00;N;L;107;57;18;58;157;0;86.3;45;6;12.56;9;0;18.400000000000002;0;0;5;45;3;45;
2017-11-23 12:00:00;N;L;111;13;16;7;135;0;86.5;45;7;10.5;24;0;17.5;0;0;6;45;4;45;
2017-11-24 12:00:00;N;L;114;6;15;18;112;0;86.3;45;7;9.25;24;0;17.9;0;0;6;45;4;315;
2017-11-25 12:00:00;N;L;117;31;13;29;90;0;86.3;67;7;10.35;23;0;18.26086956521739;0;0;6;45;4;45;
2017-11-26 12:00:00;N;L;121;44;11;8;157;0;85.0;45;6;10.92;24;0;17.9;0;0;5;45;2;45;
2017-11-27 11:00:00;A;L;124;24;8;12;0;0;85.0;45;6;12.61;23;0;18.05217391304348;0;0;4;45;1;45;Lug
2017-12-14 21:00:00;D;B;124;22;8;13;0;6.23;0.0;0;0;;0;0;3.5;1.28;0;0;0;0;0;Lug
2017-12-15 12:00:00;N;B;121;22;10;49;337;0;88.0;45;6;13.27;15;0;16.64;0;0;5;45;3;45;
2017-12-16 12:00:00;N;B;119;0;15;43;337;0;88.0;22;6;12.83;24;0;17.5;0;0;5;45;3;45;
2017-12-17 12:00:00;N;B;120;54;17;19;22;0;80.0;22;8;7.5;24;0;16.4;0;0;6;22;6;22;
2017-12-18 12:00:00;N;B;120;23;19;34;22;0;75.0;45;9;3.75;24;0;12.5;0;0;6;45;6;45;
2017-12-19 12:00:00;N;B;120;46;20;57;90;0;75.0;67;9;3.75;24;0;11.9;0;0;8;45;7;45;
2017-12-20 12:00:00;N;B;120;45;21;32;45;0;75.0;45;9;3.29;24;0;9.5;0;1.86;8;45;7;45;
2017-12-21 12:00:00;N;B;122;47;23;16;22;0;75.0;22;7;6.83;24;0;12.9;0;0;6;22;5;22;
2017-12-22 12:00:00;N;B;124;37;28;55;22;0;85.0;22;5;13.46;24;0;17.8;0;0;4;22;1;22;
2017-12-23 12:00:00;N;B;128;1;33;10;45;0;86.0;22;4;13.7;23;0;17.008695652173916;0;0;2;22;0;0;
2017-12-24 12:00:00;N;B;131;48;37;21;22;0;86.0;45;4;13.75;24;0;16.5;0;0;2;45;1;45;
2017-12-25 12:00:00;N;B;132;32;40;30;22;0;80.0;22;10;7.52;23;0;16.59130434782609;0;0;9;0;8;0;
2017-12-26 05:00:08;A;B;132;39;42;33;90;0;80.0;0;9;6.82;17;0;14.96470588235294;0;0;6;0;5;0;VOSTOCHNY
2018-01-08 01:40:19;D;L;132;42;42;55;0;10.205;0.0;0;0;;0;0;1.5;0.75;0;0;0;0;0;VOSTOCHNY
2018-01-08 12:00:00;N;L;132;36;40;18;202;0;86.0;225;5;12.89;10;19;16.2843295638126;0;0;4;225;2;225;
2018-01-09 12:00:00;N;L;130;3;36;27;202;0;84.0;270;9;11.48;25;0;17.183999999999997;0;0;5;270;5;270;
2018-01-10 12:00:00;N;L;127;54;32;58;225;0;78.0;270;9;9.67;24;0;15.6;0;0;7;292;6;292;
2018-01-11 12:00:00;N;L;126;24;30;11;202;0;78.0;292;9;7.16;25;0;15.168000000000001;0;0;7;292;6;292;
2018-01-12 12:00:00;N;L;122;10;27;32;225;0;84.0;292;7;11.33;24;0;18.1;0;0;6;292;5;292;
2018-01-13 12:00:00;N;L;119;1;23;45;225;0;86.0;45;7;12.33;24;0;17.8;0;0;6;45;4;45;
2018-01-14 12:00:00;N;L;115;59;19;51;247;0;86.0;45;7;12.0;25;0;17.183999999999997;0;0;5;45;4;45;
2018-01-15 12:00:00;N;L;110;8;18;45;247;0;86.0;45;6;13.08;24;0;17.8;0;0;4;45;2;45;
2018-01-16 04:54:21;A;L;106;9;18;34;247;0;86.0;45;4;14.26;16;54;15.763313609467456;0;0;3;45;1;45;Vung 
2018-01-30 22:00:53;D;B;106;11;18;31;0;6;0.0;0;0;;0;0;1.5;2.5;0;0;0;0;0;VUNG ANG
2018-01-31 12:00:00;N;B;109;57;16;12;135;0;78.0;90;5;12.29;14;0;12.685714285714287;0;0;4;90;3;90;
2018-02-01 12:00:00;N;B;109;54;11;56;180;;78.0;0;7;13.0;24;0;12.199999999999998;;0;5;0;3;0;
2018-02-02 12:00:00;N;B;108;17;7;5;202;0;78.0;0;5;13.61;23;0;12.208695652173912;0;0;4;0;3;0;
2018-02-03 12:00:00;N;B;104;31;2;57;202;0;86.0;45;6;14.13;24;0;16.4;0;0;5;45;2;45;
2018-02-03 18:00:58;A;B;104;25;1;27;225;0;77.0;45;6;12.17;6;0;14.4;0;0;4;45;2;45;Singapore
2018-02-09 03:00:11;D;B;103;11;1;39;0;6.68;0.0;0;0;;0;0;5;2.18;0;0;0;0;0;Singapore
2018-02-09 12:00:00;N;B;101;23;2;45;292;0;86.0;45;2;15.33;9;0;16.799999999999997;0;0;1;45;0;0;
2018-02-09 14:00:00;A;B;101;39;2;22;292;0;86.0;45;2;14.0;2;0;15.600000000000001;0;0;1;45;0;0;KELANG
2018-02-21 12:30:00;D;L;101;17;3;9;0;9.475;0.0;0;0;;0;0;2.5;0.35;0;0;0;0;0;KELANG
2018-02-22 12:00:00;N;L;96;4;6;33;292;0;87.0;315;2;14.09;23;30;17.463829787234044;0;0;1;315;0;0;
2018-02-23 12:00:00;N;L;90;10;6;49;270;0;87.6;315;3;13.8;25;0;16.991999999999997;0;0;2;315;2;0;
2018-02-24 12:00:00;N;L;85;58;5;16;270;0;87.7;315;3;13.88;24;0;16.9;0;0;2;315;2;337;
2018-02-25 12:00:00;N;L;79;4;6;34;315;0;87.6;315;3;13.88;25;0;16.416;0;0;2;315;2;337;
2018-02-26 12:00:00;N;L;75;14;9;32;337;0;86.8;0;5;13.17;24;0;17.3;0;0;3;0;2;22;
2018-02-27 12:00:00;N;L;72;58;13;31;315;0;87.8;0;4;13.4;25;0;17.088;0;0;3;180;2;45;
2018-02-28 12:00:00;N;L;68;55;17;53;315;0;87.9;0;3;13.25;24;0;17.5;0;0;2;22;0;0;
2018-03-01 12:00:00;N;L;64;3;22;55;315;0;87.6;225;3;13.36;25;0;16.703999999999997;0;0;2;180;0;0;
2018-03-02 12:00:00;N;L;59;26;24;44;292;0;87.9;315;4;13.54;24;0;17.2;0;0;3;180;0;0;
2018-03-03 12:00:00;N;L;54;20;26;43;270;0;87.6;292;5;13.12;25;0;17.183999999999997;0;0;2;315;0;0;
2018-03-04 06:00:00;A;L;50;48;26;31;247;0;87.6;315;4;13.72;18;0;17.599999999999998;0;0;1;315;0;0;Dammam
2018-03-14 07:00:00;D;B;50;51;26;34;0;6.15;0.0;0;0;;0;0;3.6;1.3;0;0;0;0;0;Dammam
2018-03-14 12:00:00;N;B;51;3;27;36;90;0;77.0;0;3;12.8;5;0;12.0;0;0;1;0;0;0;
2018-03-15 06:00:00;A;B;52;45;24;43;225;0;77.0;0;3;12.89;18;0;13.466666666666665;0;0;1;0;0;0;Ruwais
2018-03-22 02:00:48;D;L;52;25;24;34;0;9.555;0.0;0;0;;0;0;3.4;0.73;0;0;0;0;0;RUWAIS
2018-03-22 12:00:00;N;L;53;58;25;56;45;0;88.0;90;1;14.2;10;0;16.560000000000002;0;0;0;0;0;0;
2018-03-23 05:00:10;A;L;56;15;25;39;247;;88.0;90;1;14.0;17;0;17.2235294117647;;0;0;0;0;0;FUJAIRAH
2018-03-23 19:00:00;D;L;56;3;23;55;0;9.68;0.0;0;0;;0;0;2.8;0.86;0;0;0;0;0;FUJAIRAH
2018-03-24 12:00:00;N;L;60;2;23;19;135;0;84.4;135;4;13.18;17;0;15.81176470588235;0;0;3;135;2;180;
2018-03-25 12:00:00;N;L;59;37;18;37;180;0;76.0;157;3;11.29;24;0;15.5;0;0;1;135;1;180;
2018-03-26 12:00:00;N;L;58;35;13;33;180;0;87.0;45;4;12.88;24;0;17.9;0;0;1;67;1;67;
2018-03-27 12:00:00;N;L;55;57;8;55;202;0;88.0;45;4;13.38;24;0;18.1;0;0;1;45;2;337;
2018-03-28 12:00:00;N;L;53;45;4;9;202;0;83.3;45;4;12.63;24;0;16.9;0;0;1;22;1;135;
2018-03-29 12:00:00;N;L;50;8;0;7;202;0;87.8;112;2;13.79;24;0;18.3;0;0;0;45;1;90;
2018-03-30 12:00:00;N;L;47;25;4;10;202;0;87.9;180;4;13.04;25;0;18.144;0;0;1;135;2;135;
2018-03-31 12:00:00;N;L;44;1;9;13;202;0;87.2;135;4;13.71;24;0;18.2;0;0;1;135;2;135;
2018-04-01 12:00:00;N;L;41;42;13;55;202;0;87.1;135;3;13.04;24;0;18.0;0;0;1;135;1;112;
2018-04-02 12:00:00;N;L;39;25;18;30;202;0;87.1;135;4;13.17;24;0;18.1;0;0;1;135;2;180;
2018-04-03 12:00:00;N;L;36;23;23;48;202;0;84.9;135;4;13.4;25;0;17.856;0;0;1;180;2;157;
2018-04-04 12:00:00;N;L;33;27;27;45;202;0;84.1;112;3;12.33;24;0;16.9;0;0;1;135;3;180;
2018-04-05 04:00:00;A;L;31;50;29;14;247;0;79.5;135;3;12.31;16;0;15.450000000000001;0;0;1;135;2;90;DURBAN
2018-04-05 08:30:00;D;L;31;55;29;12;0;0;0.0;0;0;;0;0;0.9;0;0;0;0;0;0;DURBAN
2018-04-05 12:00:00;N;L;30;41;30;55;247;0;87.1;135;2;14.29;3;30;17.82857142857143;0;0;0;135;2;90;
2018-04-06 10:00:00;A;L;26;54;33;5;270;0;85.9;225;6;14.82;22;0;17.89090909090909;0;0;5;225;2;225;Alg
2018-04-06 23:00:00;D;L;25;2;34;46;0;9.755;0.0;0;0;;0;0;1.8;0.59;0;0;0;0;0;Alg
2018-04-07 12:00:00;N;L;23;42;34;5;270;0;83.8;270;6;11.08;13;0;18.646153846153844;0;0;5;270;4;247;
2018-04-08 12:00:00;N;L;17;49;34;57;292;0;84.2;135;7;10.79;24;0;18.2;0;0;3;225;4;202;
2018-04-09 12:00:00;N;L;12;59;31;38;315;0;86.9;157;4;13.21;24;0;18.2;0;0;1;202;3;202;
2018-04-10 12:00:00;N;L;7;36;28;31;315;0;88.1;45;3;13.28;25;0;18.624;0;0;1;202;2;202;
2018-04-11 12:00:00;N;L;2;22;25;57;315;0;87.9;135;3;13.0;24;0;18.6;0;0;1;202;3;202;
2018-04-12 12:00:00;N;L;1;51;21;33;315;0;87.9;135;4;13.04;25;0;18.624;0;0;1;180;2;180;
2018-04-13 12:00:00;N;L;5;15;18;48;315;0;88.0;112;4;13.46;24;0;18.3;0;0;2;202;2;202;
2018-04-14 12:00:00;N;L;9;39;14;47;315;0;88.0;112;5;13.13;24;0;18.5;0;0;2;112;3;202;
2018-04-15 12:00:00;N;L;13;47;10;50;315;0;87.9;112;5;13.24;25;0;18.144;0;0;2;112;2;180;
2018-04-16 12:00:00;N;L;17;8;7;30;315;0;87.9;135;3;12.88;24;0;18.3;0;0;1;112;2;180;
2018-04-17 12:00:00;N;L;21;24;3;11;315;0;88.0;90;3;13.08;24;0;18.2;0;0;1;135;2;180;
2018-04-18 12:00:00;N;L;24;23;0;52;315;0;87.9;135;3;13.21;24;0;18.2;0;0;1;135;2;157;
2018-04-19 12:00:00;N;L;28;25;4;48;315;0;87.7;45;5;13.52;25;0;18.816000000000003;0;0;4;45;2;0;
2018-04-20 12:00:00;N;L;32;8;8;28;315;0;87.2;45;5;13.0;24;0;18.3;0;0;4;67;3;0;
2018-04-21 12:00:00;N;L;36;42;11;7;315;0;87.1;67;5;12.67;24;0;18.9;0;0;2;22;3;22;
2018-04-22 12:00:00;N;L;39;18;15;54;315;0;87.0;67;6;12.88;24;0;19.0;0;0;3;22;3;22;
2018-04-23 12:00:00;N;L;44;57;18;3;315;0;86.9;90;5;12.92;25;0;19.104;0;0;2;45;2;67;
2018-04-24 12:00:00;N;L;48;28;22;12;315;0;87.2;90;4;13.04;24;0;18.6;0;0;1;90;2;90;
2018-04-25 12:00:00;N;L;52;52;25;36;315;0;88.1;0;3;13.21;24;0;18.6;0;0;1;0;2;112;
2018-04-26 12:00:00;N;L;57;4;29;8;315;0;87.5;90;4;12.83;24;0;18.8;0;0;1;90;3;45;
2018-04-27 12:00:00;N;L;62;14;32;15;315;0;87.8;157;5;13.0;25;0;18.624;0;0;1;157;2;135;
2018-04-28 12:00:00;N;L;67;3;35;29;292;0;88.1;180;5;12.96;24;0;18.5;0;0;2;180;2;157;
2018-04-29 12:00:00;N;L;72;34;37;53;315;0;87.7;315;7;12.58;24;0;17.5;0;0;4;315;0;0;
2018-04-29 20:00:00;A;L;74;28;38;39;292;0;87.1;315;7;12.63;8;0;17.700000000000003;0;0;3;315;;0;Fairless Hills
2018-05-20 09:00:00;D;L;75;48;36;41;0;9.935;0.0;0;0;;0;0;22.7;0.17;0;0;0;0;0;BALTIMORE
2018-05-20 12:00:00;N;L;74;49;36;48;90;0;86.9;135;3;14.1;3;0;16.8;0;0;1;135;0;0;
2018-05-21 12:00:00;N;L;67;40;37;51;67;0;87.1;247;5;14.21;24;0;17.1;0;0;2;225;2;247;
2018-05-22 12:00:00;N;L;60;2;39;54;90;0;87.1;45;4;14.65;23;0;18.26086956521739;0;0;1;45;2;247;
2018-05-23 12:00:00;N;L;54;55;39;13;90;0;87.1;180;6;13.7;23;0;17.94782608695652;0;0;3;180;;0;
2018-05-24 12:00:00;N;L;47;24;40;14;90;0;87.0;225;7;13.38;24;0;18.3;0;0;4;225;;0;
2018-05-25 12:00:00;N;L;40;30;40;57;90;0;87.0;202;6;12.48;23;0;18.36521739130435;0;0;3;247;;0;
2018-05-26 12:00:00;N;L;34;13;40;22;90;0;87.1;202;5;13.09;23;0;17.63478260869565;0;0;2;270;2;270;
2018-05-27 12:00:00;N;L;27;33;39;36;90;0;88.0;180;3;13.08;24;0;18.3;0;0;0;270;2;270;
2018-05-28 12:00:00;N;L;21;31;38;11;90;0;88.1;0;3;13.26;23;0;18.36521739130435;0;0;0;0;2;22;
2018-05-29 12:00:00;N;L;15;11;37;3;112;0;88.1;315;4;13.17;23;0;18.573913043478264;0;0;1;315;2;315;
2018-05-30 12:00:00;N;L;8;54;35;43;90;0;88.0;315;3;13.46;24;0;18.0;0;0;0;315;2;292;
2018-05-31 12:00:00;N;L;1;12;36;42;67;0;88.1;270;3;14.33;24;0;17.9;0;0;1;247;0;0;
2018-06-01 12:00:00;N;L;5;21;37;2;90;0;88.0;90;3;13.96;24;0;17.9;0;0;0;90;0;0;
2018-06-02 12:00:00;N;L;11;14;37;33;112;0;88.0;225;2;13.04;24;0;17.9;0;0;0;0;0;0;
2018-06-03 12:00:00;N;L;17;51;35;57;90;0;88.1;315;2;13.42;24;0;17.7;0;0;0;292;0;0;
2018-06-04 12:00:00;N;L;24;58;34;13;90;0;88.0;292;3;13.61;23;0;16.904347826086955;0;0;1;0;0;0;
2018-06-04 13:00:00;A;L;24;55;34;29;90;0;88.0;292;3;13.0;1;0;16.799999999999997;0;0;1;0;0;0;Kali Limenes
2018-06-04 19:00:00;D;L;24;54;34;59;0;0;0.0;0;0;;0;0;1.1;0;0;0;0;0;0;Kali Limenes
2018-06-05 12:00:00;N;L;29;19;35;35;90;0;88.0;225;2;13.53;17;0;16.658823529411766;0;0;0;270;0;0;
2018-06-06 11:00:00;A;L;35;32;36;55;45;0;88.0;225;2;13.91;23;0;17.843478260869567;0;0;0;270;0;0;Iskenderun
2018-07-04 01:00:00;D;L;36;36;36;11;0;9.075;0.0;0;0;;0;0;2.59;0.09;0;0;0;0;0;Iskenderun
2018-07-04 12:00:00;N;L;33;50;35;14;270;0;88.0;45;2;13.78;11;0;16.145454545454548;0;0;0;0;;0;
2018-07-05 12:00:00;N;L;26;0;36;41;270;0;88.0;315;6;13.41;24;0;17.7;0;0;2;0;1;337;
2018-07-06 12:00:00;N;L;20;8;36;8;270;0;88.0;202;4;13.3;24;0;16.79;0;0;1;202;;0;
2018-07-07 12:00:00;N;L;13;37;36;46;315;0;88.0;270;6;13.05;24;0;16.75;0;0;4;270;2;315;
2018-07-08 12:00:00;N;L;7;35;37;25;0;0;88.0;45;4;13.13;24;0;17.13;0;0;1;247;1;247;
2018-07-09 12:00:00;N;L;0;48;36;13;270;0;88.0;22;3;14.04;25;0;17.3472;0;0;1;202;1;202;
2018-07-10 07:00:00;A;L;5;5;36;3;247;0;88.0;337;6;13.49;19;0;20.96842105263158;0;0;1;247;1;247;Gibraltar
2018-07-11 10:00:00;D;L;5;1;36;26;0;9.18;0.0;0;0;;0;0;2.4;0.58;0;0;0;0;0;Gibraltar
2018-07-11 12:00:00;N;L;5;57;35;58;270;9.18;88.0;270;5;13.5;2;0;16.799999999999997;0.58;0;1;90;1;67;
2018-07-12 12:00:00;N;L;12;40;36;25;292;9.18;86.0;0;6;12.74;25;0;18.0096;0.58;0;2;337;2;22;
2018-07-13 12:00:00;N;L;19;49;37;5;292;9.18;87.0;22;4;13.68;24;0;17.7;0.58;0;1;22;2;45;
2018-07-14 12:00:00;N;L;26;7;39;9;292;9.68;87.0;315;4;13.7;25;0;17.4432;-0.42;0;1;315;1;337;
2018-07-15 12:00:00;N;L;32;45;38;50;247;9.18;88.0;0;4;13.14;24;0;17.518;0.58;0;1;0;2;270;
2018-07-16 12:00:00;N;L;40;52;37;2;247;9.18;87.0;22;3;13.77;25;0;17.183999999999997;0.58;0;1;22;2;270;
2018-07-17 12:00:00;N;L;47;59;36;0;0;9.15;88.0;22;3;14.06;24;0;16.85;0.3;0;1;22;1;337;
2018-07-18 12:00:00;N;L;53;9;36;52;247;9.18;88.0;202;5;13.41;25;0;16.7712;0.58;0;2;202;1;247;
2018-07-19 12:00:00;N;L;60;6;35;11;247;0;88.0;180;6;13.09;24;0;18.1;0;0;2;180;1;157;
2018-07-20 12:00:00;N;L;68;18;34;36;247;0;88.0;247;6;13.07;25;0;18.048000000000002;0;0;2;247;2;270;
2018-07-21 12:00:00;N;L;72;30;33;40;247;9.275;88.0;202;6;12.81;24;0;18.0;0.25;0;3;202;2;247;
2018-07-22 12:00:00;N;L;77;10;32;49;292;9.275;84.0;202;7;11.43;25;0;14.025599999999999;0.25;0;3;202;3;202;
2018-07-22 19:45:00;A;L;79;36;32;26;0;0;84.0;0;0;12.13;7;45;14.412387096774193;0;0;0;0;;0;Charleston
2018-08-02 19:48:49;D;B;79;37;32;26;0;6.525;0.0;0;0;;0;0;4.41;2.25;0;0;0;0;0;CHARLESTON
2018-08-03 12:00:00;N;B;75;25;34;31;45;6.525;82.0;180;4;14.64;16;11;17.796086508753863;2.25;0;1;180;1;67;
2018-08-04 06:00:00;A;B;74;22;38;37;0;6.7;87.0;0;0;14.45;18;0;17.06666666666667;2.2;0;0;0;;0;Camden
2018-08-08 08:20:00;D;L;74;37;38;52;0;10.71;0.0;0;0;;0;0;10.615;0.38;0;0;0;0;0;Camden
2018-08-08 12:00:00;N;L;74;13;38;0;0;10.47;88.0;0;0;13.53;3;40;15.12;0.5;0;0;0;;0;
2018-08-09 12:00:00;N;L;68;11;35;40;135;10.47;88.0;202;5;13.41;24;0;19.1;0.5;0;2;202;2;202;
2018-08-10 12:00:00;N;L;64;20;31;40;135;10.47;88.0;202;4;12.75;24;0;19.531;0.5;0;1;202;1;247;
2018-08-11 12:00:00;N;L;61;28;27;3;157;10.47;88.0;202;4;12.99;23;0;19.617391304347827;0.5;0;1;202;1;202;
2018-08-12 12:00:00;N;L;57;24;23;36;135;10.47;88.0;90;6;12.78;24;0;18.33;0.5;0;2;90;2;112;
2018-08-13 12:00:00;N;L;55;6;20;0;135;10.47;88.0;90;6;10.52;24;0;16.8;0.5;0;2;90;2;67;
2018-08-14 12:00:00;N;L;52;9;16;3;135;10.47;88.0;90;6;12.13;24;0;18.3;0.5;0;2;90;2;45;
2018-08-15 12:00:00;N;L;49;9;12;11;135;10.47;88.0;90;5;12.34;24;0;18.3;0.5;0;1;90;2;67;
2018-08-16 12:00:00;N;L;46;57;7;12;135;10.47;88.0;90;4;12.78;24;0;18.345;0.5;0;1;90;1;45;
2018-08-17 12:00:00;N;L;43;50;3;20;135;10.47;88.0;112;4;12.55;24;0;18.2;0.5;0;1;112;2;135;
2018-08-18 12:00:00;N;L;40;3;0;45;157;0;88.0;157;6;11.45;24;0;18.3;0;0;3;157;2;135;
2018-08-19 10:00:00;A;L;38;30;3;46;202;10.45;86.0;157;6;11.04;22;0;18.545454545454547;0.5;0;3;157;2;135;Pecem
2018-09-13 14:00:00;D;B;38;15;3;43;0;6.56;0.0;0;0;;0;0;3.35;2;0;0;0;0;0;Pecem
2018-09-14 12:00:00;N;B;43;48;1;0;270;6.56;75.0;90;5;13.47;22;0;11.563636363636363;2;0;1;90;2;90;
2018-09-14 14:48:00;A;B;43;48;1;36;270;6.56;82.0;90;5;12.82;2;48;16.285714285714285;2;0;1;90;2;90;Itaqui
2018-09-21 04:00:00;D;L;44;12;2;11;0;8.9;0.0;0;0;;0;0;10.6;0.7;0;0;0;0;0;Itaqui
2018-09-21 12:00:00;N;L;43;42;0;19;22;8.9;87.0;90;5;13.0;8;0;19.5;0.7;0;2;90;1;67;
2018-09-22 12:00:00;N;L;40;45;3;55;22;8.9;87.0;135;6;13.2;23;0;18.26086956521739;0.7;0;2;135;2;135;
2018-09-23 12:00:00;N;L;38;39;8;57;22;0;88.0;67;4;12.75;24;0;18.2;0;0;1;67;2;45;
2018-09-24 12:00:00;N;L;36;48;12;51;22;8.9;83.0;67;7;11.61;24;0;18.5;0.7;0;3;67;2;112;
2018-09-25 12:00:00;N;L;34;41;16;33;22;8.9;85.0;67;6;11.67;23;0;18.782608695652176;0.7;0;2;67;2;67;
2018-09-26 12:00:00;N;L;31;57;20;55;22;8.9;86.0;90;4;12.36;24;0;18.2;0.7;0;1;90;2;67;
2018-09-27 12:00:00;N;L;29;18;25;2;22;8.9;87.03;90;3;12.74;24;0;18.6;0.7;0;1;90;1;67;
2018-09-28 12:00:00;N;L;26;50;28;29;22;8.9;86.0;22;5;10.96;23;0;18.782608695652176;0.7;0;2;22;3;292;
2018-09-29 12:00:00;N;L;23;52;32;20;22;8.9;85.4;67;4;12.13;24;0;17.2;0.7;0;1;22;3;270;
2018-09-30 12:00:00;N;L;20;32;36;8;22;8.9;85.5;45;4;11.29;24;0;18.0;0.7;0;1;45;2;22;
2018-10-01 12:00:00;N;L;16;22;40;21;45;8.9;85.6;45;7;12.11;24;0;18.8;0.7;0;3;45;3;67;
2018-10-02 12:00:00;N;L;13;20;43;0;45;8.9;77.2;67;7;10.11;23;0;18.26086956521739;0.7;0;3;67;3;45;
2018-10-03 12:00:00;N;L;8;34;46;48;45;8.9;82.0;67;6;10.97;24;0;18.2;0.7;0;2;67;2;315;
2018-10-04 12:00:00;N;L;3;44;49;8;45;0;84.3;270;4;12.42;24;0;18.25;0;0;1;270;0;0;
2018-10-05 12:00:00;N;L;2;21;51;0;45;0;62.0;180;4;10.08;23;0;15.130434782608695;0;0;1;180;0;0;
2018-10-05 23:30:00;N;L;4;12;52;13;0;0;62.0;0;0;8.76;11;30;16.069565217391304;0;0;0;0;;0;
2018-10-06 12:00:00;N;L;4;12;52;13;0;0;0.0;0;0;0.0;12;30;0.0;0;0;0;0;;0;
2018-10-07 12:00:00;N;L;4;12;52;13;0;0;0.0;0;0;0.0;24;0;0.0;0;0;0;0;;0;
2018-10-07 18:00:00;N;L;4;12;52;13;0;0;0.0;0;0;0.0;6;0;0.0;0;0;0;0;;0;
2018-10-08 11:30:00;A;L;9;52;53;8;45;9.11;85.0;225;5;12.11;17;30;15.908571428571427;0.6;0;1;225;;0;Brunsbuttel
2018-10-11 09:30:00;D;L;8;3;54;0;0;6.645;0.0;0;0;;0;0;5.005;0.41;0;0;0;0;0;Brunsbuttel
2018-10-11 12:00:00;N;L;7;24;54;10;292;0;80.0;292;5;13.52;2;30;16.32;0;0;1;292;;0;
2018-10-12 12:00:00;N;L;11;17;57;32;157;6.645;80.75;180;5;13.48;24;0;18.0;0.41;0;1;157;;0;
2018-10-13 06:30:00;A;L;14;26;53;35;180;6.705;76.14;180;5;12.21;18;30;15.275675675675677;0.33;0;1;180;;0;Szczecin
2018-10-17 19:00:00;D;B;14;3;54;14;0;6.21;0.0;0;0;;0;0;2.55;1.58;0;0;0;0;0;Szczecin
2018-10-18 12:00:00;N;B;18;19;56;50;22;6.21;80.0;270;3;13.0;17;0;9.882352941176471;1.58;0;1;270;;0;
2018-10-19 12:00:00;N;L;24;44;59;34;67;6.56;79.9;315;5;12.43;23;0;10.434782608695652;1.84;0;1;315;;0;
2018-10-19 20:00:00;A;B;27;10;60;46;90;6.61;80.0;315;5;12.75;8;0;10.5;1.94;0;1;315;;0;Ust Luga
2018-10-29 12:00:00;D;L;28;41;59;25;0;9.875;0.0;0;0;;0;0;2.5;0.25;0;0;0;0;0;Ust Luga
2018-10-30 12:00:00;N;L;20;18;58;13;245;9.875;79.72;112;8;11.04;24;0;12.5;0.25;0;4;135;;0;
2018-10-31 12:00:00;N;L;17;38;55;56;244;9.875;79.6;247;7;9.12;25;0;12.96;0.25;0;4;225;;0;
2018-11-01 03:30:00;A;L;12;29;44;14;237;0;82.0;112;3;12.0;16;30;12.654545454545454;0;0;1;135;;0;DANISH STRAITS
2018-11-02 04:00:00;D;L;10;50;57;21;0;9.875;0.0;0;0;;0;0;12.4;0.25;0;0;0;0;0;DANISH STRAITS
2018-11-02 12:00:00;N;L;7;10;57;42;222;9.875;86.0;292;4;12.0;8;0;14.700000000000001;0.25;0;1;292;1;315;
2018-11-03 12:00:00;N;L;3;23;53;29;190;9.875;84.0;202;6;10.96;25;0;15.071999999999997;0.25;0;3;202;2;225;
2018-11-04 12:00:00;N;L;1;19;50;10;250;0;82.7;180;6;11.42;24;0;15.800000000000002;0;0;3;180;2;270;
2018-11-05 12:00:00;N;L;6;53;47;39;207;9.875;85.09;90;6;11.33;24;0;17.8;0.25;0;3;90;4;270;
2018-11-06 12:00:00;N;L;7;48;44;25;245;9.875;74.3;225;8;9.21;24;0;14.0;0.25;0;6;225;3;315;
2018-11-07 12:00:00;N;L;5;28;44;54;90;9.875;42.0;270;8;3.88;24;0;4.0;0.25;0;4;270;5;270;
2018-11-08 12:00:00;N;L;6;0;44;27;230;9.875;42.0;67;4;4.5;24;0;3.0;0.25;0;2;67;2;112;
2018-11-09 12:00:00;N;L;9;33;43;42;235;9.875;59.6;225;7;6.46;24;0;10.5;0.25;0;5;225;5;292;
2018-11-10 12:00:00;N;L;10;20;41;3;185;9.875;64.2;225;6;5.88;24;0;10.2;0.25;0;2;225;5;315;
