FOC,PRED,PERC
62.9,61.767727,1.8001186
87.9,108.09149,22.97098
72.5,75.35931,3.943871
57.9,55.023373,4.968271
72.2,76.74976,6.301616
58.0,56.36182,2.8244479
72.1,74.0826,2.749799
73.0,75.42481,3.3216608
86.0,101.804245,18.377028
87.8,105.52908,20.192574
88.3,106.90776,21.073338
87.7,107.9389,23.07743
63.0,63.250618,0.39780635
71.8,77.00873,7.254491
72.1,75.88754,5.253182
58.0,57.685844,0.54164755
63.9,63.375946,0.82011807
72.0,76.708336,6.5393553
45.9,-1.8708739,104.07598
64.0,63.356014,1.0062277
71.9,74.16791,3.1542506
63.9,63.920372,0.031878687
83.9,95.77883,14.1583185
58.1,57.180023,1.5834342
87.8,106.20086,20.957693
87.9,104.81933,19.24838
87.8,107.150246,22.039
88.0,105.35973,19.726969
63.9,62.435272,2.292221
29.9,17.005001,43.127087
71.7,72.39564,0.97021
63.8,63.049072,1.1770016
83.9,93.511795,11.456249
72.4,73.91754,2.0960498
64.0,62.467625,2.3943365
63.8,63.66609,0.20989205
65.0,64.81876,0.27882504
74.2,72.05135,2.895746
72.7,75.222046,3.4691186
73.9,76.07433,2.942262
63.8,64.38163,0.9116469
87.7,102.66616,17.065182
65.0,66.21789,1.8736737
73.2,74.57045,1.8722035
58.0,54.860973,5.4121146
87.8,107.02463,21.895927
58.1,55.642582,4.229633
57.9,55.793472,3.6382198
65.0,65.12428,0.19120437
64.9,66.7016,2.7759593
72.1,76.47927,6.073887
57.9,56.5328,2.3613174
58.0,54.97375,5.2176704
86.8,100.67098,15.98039
62.9,62.796265,0.16492349
64.9,67.52912,4.051032
72.9,75.611015,3.7188118
83.9,92.49717,10.2469225
86.0,99.39826,15.579374
88.1,107.19611,21.6755
85.0,97.32971,14.505543
71.8,77.664665,8.168053
87.8,108.7142,23.820272
71.7,74.13091,3.3903985
87.9,105.6451,20.18783
57.7,55.229034,4.2824373
76.0,86.077354,13.259678
63.9,61.80512,3.2783768
