FOC,PRED,PERC
72.1,71.067215,1.432432
88.0,83.41748,5.2074084
58.1,60.25758,3.7135653
64.1,63.25218,1.3226526
64.0,63.383953,0.9625733
83.9,78.97299,5.8724785
87.7,85.07681,2.9910882
72.2,69.42011,3.8502555
63.8,63.947975,0.23193718
58.0,60.40934,4.154034
71.8,69.9202,2.618115
88.0,83.96321,4.5872602
64.8,66.242615,2.2262526
87.8,84.93078,3.2679093
64.9,65.2803,0.5859704
57.9,61.178005,5.661492
72.1,69.083725,4.1834583
84.1,81.38686,3.2260816
79.3,74.88228,5.570901
64.9,65.12366,0.34461588
87.8,83.33268,5.0880675
57.9,60.785942,4.984353
86.0,82.29591,4.307077
72.6,69.85653,3.7788835
88.0,84.765915,3.6750968
87.6,84.98991,2.9795575
72.1,70.72046,1.9133697
84.7,78.059555,7.8399553
65.0,66.184135,1.8217468
58.1,60.64018,4.372083
64.9,65.87799,1.5069171
88.2,84.808464,3.8452756
63.9,64.13585,0.36908838
64.9,66.54903,2.5408704
72.1,70.875755,1.6979795
87.1,81.38114,6.5658517
57.8,61.683926,6.719596
88.1,85.03123,3.483282
72.1,69.1214,4.131206
51.8,55.446064,7.038735
88.0,84.02995,4.511417
64.9,65.83288,1.4374062
64.9,66.22352,2.0393171
51.8,52.249752,0.86824864
87.9,84.715675,3.622669
65.1,64.93818,0.2485706
58.0,60.382305,4.107423
86.9,80.6301,7.2150803
88.0,84.48193,3.9978027
86.5,82.55713,4.5582323
64.0,64.34673,0.54177046
88.0,84.10787,4.422873
87.2,82.633644,5.2366433
88.0,85.27893,3.0921242
65.1,65.86062,1.1683873
88.0,85.36142,2.9983866
58.0,59.054623,1.8183149
73.0,69.9268,4.209858
71.9,70.35397,2.1502476
62.9,63.938885,1.6516427
86.7,79.24246,8.60154
68.0,67.86056,0.20506242
65.0,66.09889,1.6906034
87.7,85.04352,3.0290523
71.8,69.07753,3.791745
88.1,84.342636,4.2648835
83.1,79.40746,4.4434843
58.0,61.125225,5.388319
86.8,81.37315,6.25213
37.1,38.419704,3.557159
87.9,84.17039,4.2430196
63.9,63.52674,0.5841322
71.8,71.00125,1.1124676
83.9,77.37037,7.782637
63.8,64.69333,1.4002031
87.8,84.856224,3.3528235
45.8,39.534397,13.680354
83.9,82.81543,1.2926959
65.0,65.59471,0.9149404
64.8,65.681786,1.3607755
64.9,66.23186,2.052166
71.9,68.79969,4.3119764
57.8,61.107487,5.7222967
82.1,80.520134,1.9243174
88.5,83.061066,6.1456885
57.9,60.084503,3.7728872
87.4,84.20317,3.6577008
87.7,83.79078,4.457489
88.1,84.5255,4.0573225
65.0,65.95816,1.474093
73.3,69.9604,4.5560703
63.7,64.04403,0.5400761
86.9,81.49561,6.219089
64.1,64.50219,0.6274433
57.8,59.5485,3.0250878
62.9,63.470028,0.90624225
72.5,69.24861,4.484674
58.1,59.90094,3.0997272
88.0,84.23136,4.2825437
83.2,78.40532,5.762834
63.9,64.16246,0.41073364
57.9,60.01501,3.652866
72.1,69.29007,3.8972661
62.9,63.243584,0.54623556
80.0,78.42409,1.9698907
63.8,63.69582,0.16329058
65.0,65.74632,1.1481887
64.9,64.97006,0.10795181
87.7,84.0366,4.1771936
72.8,69.48988,4.5468674
72.1,70.00333,2.9080057
86.7,79.58948,8.201291
88.1,84.26948,4.3479238
87.8,84.80704,3.4088447
88.0,84.59252,3.8721344
87.9,84.28337,4.114483
63.7,63.809193,0.17141585
87.8,83.81864,4.53458
71.8,70.10279,2.3638053
57.9,59.899075,3.4526303
71.9,69.134315,3.846573
63.8,63.7996,0.00062781066
85.0,80.56662,5.215741
72.0,70.38613,2.2414842
64.8,65.69586,1.382498
64.9,64.99347,0.14401805
88.0,83.15047,5.5108333
57.7,60.403584,4.685585
64.1,64.539474,0.68561
63.8,63.313847,0.7619948
58.0,59.923717,3.3167546
58.0,60.452328,4.2281513
67.9,67.46038,0.64745355
72.0,70.12931,2.5981796
52.1,55.38342,6.302151
58.0,60.359188,4.0675654
88.3,83.10399,5.884501
71.8,69.69995,2.9248633
83.8,77.40978,7.625561
87.5,83.993904,4.0069666
88.6,85.06615,3.9885457
88.1,84.241394,4.379801
58.0,60.311962,3.9861414
87.9,84.13811,4.279743
63.8,64.53336,1.1494735
87.1,81.79414,6.091682
64.0,63.78008,0.34362674
85.9,82.26715,4.2291627
63.9,63.73828,0.25308338
64.9,65.81975,1.4171747
63.9,63.442303,0.7162736
86.6,81.84948,5.4855876
57.8,60.497395,4.666774
89.0,84.48393,5.074233
64.9,66.178,1.9691831
57.8,60.034344,3.865648
64.9,65.73957,1.2936349
72.0,70.089066,2.6540756
