FOC,PRED,PERC
72.1,78.06308,8.270571
88.0,100.98899,14.760217
58.1,58.051884,0.08281373
64.1,64.26649,0.2597327
64.0,64.419,0.6546855
83.9,92.85245,10.670377
87.7,102.78292,17.198317
72.2,73.787704,2.199041
63.8,64.117805,0.49812892
58.0,58.153214,0.26416123
71.8,76.26382,6.2170105
88.0,101.714836,15.585041
64.8,68.6949,6.010644
87.8,103.32026,17.676828
64.9,67.402695,3.8562298
57.9,59.778103,3.2436981
72.1,74.15918,2.856007
84.1,97.04246,15.389369
79.3,85.279884,7.540834
64.9,67.8039,4.4744225
87.8,101.532875,15.641085
57.9,60.29224,4.131673
86.0,99.77798,16.020903
72.6,76.4269,5.271218
88.0,103.579216,17.703653
87.6,103.33222,17.95916
72.1,77.15444,7.0103235
84.7,90.20992,6.5052257
65.0,68.191284,4.909668
58.1,58.215363,0.19856124
64.9,68.48537,5.5244455
88.2,103.14353,16.942783
63.9,65.43349,2.3998206
64.9,69.70693,7.406673
72.1,77.491714,7.4781084
87.1,96.403755,10.681696
57.8,60.442493,4.5717897
88.1,103.71642,17.725794
72.1,74.22607,2.948777
51.8,49.140217,5.134715
88.0,101.380455,15.205063
64.9,67.784195,4.4440575
64.9,69.07057,6.426148
51.8,43.605587,15.819329
87.9,103.78955,18.076847
65.1,67.13546,3.126669
58.0,58.712444,1.2283523
86.9,95.877205,10.330498
88.0,102.91813,16.95242
86.5,99.10891,14.576775
64.0,65.383354,2.161491
88.0,101.99767,15.906447
87.2,98.586235,13.057613
88.0,103.4087,17.509886
65.1,67.54979,3.76312
88.0,103.687454,17.826653
58.0,55.74248,3.892274
73.0,75.92022,4.0003004
71.9,76.94968,7.0231915
62.9,65.12126,3.531415
86.7,92.89734,7.1480303
68.0,71.73825,5.4974275
65.0,69.06304,6.2508335
87.7,103.5216,18.040596
71.8,73.84837,2.8528833
88.1,101.72304,15.463156
83.1,92.638054,11.477805
58.0,58.769855,1.327337
86.8,96.42423,11.087821
37.1,17.77246,52.095787
87.9,101.67424,15.67035
63.9,64.05326,0.23984236
71.8,77.74202,8.275789
83.9,89.19819,6.314883
63.8,65.31241,2.3705473
87.8,102.69451,16.964132
45.8,19.491228,57.44273
83.9,99.01904,18.020311
65.0,67.57741,3.9652429
64.8,68.33453,5.454522
64.9,69.86588,7.651589
71.9,74.47835,3.586017
57.8,60.938854,5.430545
82.1,96.9755,18.118763
88.5,101.73861,14.95888
57.9,59.311913,2.4385338
87.4,104.04046,19.039423
87.7,102.4832,16.85656
88.1,103.378235,17.341925
65.0,69.09682,6.3027954
73.3,76.32421,4.1257954
63.7,65.831985,3.3469148
86.9,97.74401,12.478722
64.1,66.29198,3.4196231
57.8,57.9078,0.18650438
62.9,65.34196,3.8822823
72.5,76.51385,5.536341
58.1,59.78204,2.8950796
88.0,104.131584,18.331347
83.2,93.40801,12.26925
63.9,66.18209,3.5713446
57.9,59.24484,2.3226895
72.1,76.2443,5.747992
62.9,65.26856,3.765597
80.0,93.3599,16.699877
63.8,66.07043,3.558664
65.0,70.45614,8.394059
64.9,68.19729,5.0805655
87.7,103.48703,18.001179
72.8,76.38591,4.9256964
72.1,77.19427,7.06556
86.7,94.54043,9.043174
88.1,102.72717,16.602922
87.8,102.98384,17.293665
88.0,102.47151,16.444899
87.9,101.8749,15.898633
63.7,63.81992,0.18825561
87.8,100.94165,14.967707
71.8,75.95949,5.7931542
57.9,57.82664,0.12670197
71.9,74.84638,4.0978866
63.8,65.1513,2.118024
85.0,95.71309,12.603635
72.0,77.19396,7.213836
64.8,68.46182,5.6509557
64.9,66.99389,3.2263286
88.0,100.03945,13.681195
57.7,58.167904,0.810924
64.1,65.706505,2.5062501
63.8,64.108505,0.48355177
58.0,58.416916,0.7188205
58.0,59.513252,2.6090558
67.9,72.27322,6.440669
72.0,77.19839,7.219982
52.1,50.11741,3.8053546
58.0,59.91517,3.302015
88.3,101.46531,14.909746
71.8,76.50127,6.547721
83.8,90.403984,7.8806453
87.5,102.61626,17.275723
88.6,104.11698,17.513525
88.1,102.145775,15.942992
58.0,58.40263,0.6941894
87.9,102.57363,16.693548
63.8,66.86554,4.804922
87.1,98.93959,13.593103
64.0,66.18135,3.4083605
85.9,99.85166,16.241745
63.9,66.12504,3.4820604
64.9,70.10469,8.019551
63.9,65.57636,2.623413
86.6,99.287964,14.65123
57.8,59.80617,3.4708862
89.0,104.13808,17.009075
64.9,70.3306,8.367636
57.8,59.113655,2.272761
64.9,69.656685,7.3292503
72.0,78.11825,8.497567
87.8,103.87025,18.303238
88.1,101.39335,15.088934
72.0,76.37403,6.075043
65.0,67.36376,3.6365569
57.8,59.470997,2.8909993
74.2,76.433754,3.0104544
82.9,93.34433,12.598707
87.5,100.850914,15.258187
58.0,59.24401,2.1448464
71.7,75.98171,5.9717093
86.0,99.13184,15.269585
75.4,76.69486,1.717322
64.0,64.449776,0.7027745
57.9,58.86668,1.6695658
87.0,99.50058,14.368482
57.9,60.38853,4.2979774
63.8,66.37757,4.0400815
73.3,75.95803,3.6262314
52.0,48.34641,7.026137
64.9,71.34059,9.923867
57.9,60.08504,3.7738159
73.3,77.12561,5.2191095
87.7,102.11495,16.436665
57.8,59.78789,3.43926
63.1,65.88819,4.418689
63.9,65.76605,2.920267
87.8,102.51635,16.761215
86.0,100.266884,16.5894
63.9,66.99448,4.8426833
62.8,64.03472,1.9661181
88.0,103.286705,17.371256
58.1,60.17584,3.5728745
88.2,104.49475,18.47478
64.0,66.36965,3.702581
71.9,77.528275,7.8279176
83.0,93.589226,12.758103
71.9,75.43319,4.9140306
62.9,64.0787,1.87392
57.8,60.5252,4.71488
87.1,98.968834,13.626677
72.1,77.77531,7.87144
88.3,101.90915,15.412396
86.3,99.63939,15.456994
64.9,69.56008,7.1804004
71.7,76.115654,6.158518
71.8,76.55751,6.626055
87.8,103.905365,18.343235
76.9,80.51299,4.698298
88.3,101.21164,14.622465
86.9,94.53248,8.783057
85.9,98.02421,14.1143265
88.1,100.07229,13.589433
88.0,100.29718,13.974069
65.2,66.00274,1.2311994
63.0,63.477722,0.75828916
57.9,58.18265,0.48816922
58.0,58.23656,0.4078635
88.1,102.7928,16.677416
64.9,66.14942,1.9251466
83.9,93.57611,11.5329075
64.0,63.93018,0.10909438
82.0,92.961205,13.367322
86.7,96.21479,10.974387
88.2,102.18206,15.852679
86.8,96.16602,10.790346
57.9,57.113987,1.3575381
71.9,74.2279,3.237686
58.1,59.281742,2.0339823
63.8,65.08009,2.006417
86.9,96.51612,11.06573
58.0,59.71134,2.9505894
58.0,58.239307,0.41259894
88.1,102.31511,16.135199
83.9,94.66495,12.830687
88.1,100.44083,14.0077505
71.8,75.59858,5.290496
86.5,96.36462,11.404181
63.9,64.84499,1.4788609
64.8,68.10978,5.1076794
58.0,59.73653,2.9940176
57.8,60.216244,4.180354
64.0,66.43598,3.8062215
88.0,102.566795,16.553177
64.9,70.71145,8.954464
71.9,73.56388,2.3141575
63.9,65.49828,2.5012233
64.1,64.55549,0.71059304
87.9,101.78303,15.794113
88.1,101.25755,14.934796
57.8,59.01684,2.1052642
72.9,76.00515,4.259463
72.0,77.185455,7.202021
63.8,65.331764,2.4008856
87.8,101.91402,16.075186
29.9,34.028122,13.80643
62.8,66.85691,6.4600506
73.2,77.24301,5.5232444
62.0,29.499693,52.419846
72.7,76.94644,5.841052
63.0,65.85267,4.5280457
87.9,104.75525,19.17548
87.6,98.96715,12.976198
62.9,63.610928,1.1302481
88.3,105.130135,19.060171
87.9,103.584564,17.843643
65.0,68.87591,5.962935
88.0,102.715126,16.721735
57.9,60.30479,4.153349
84.0,95.75183,13.990275
71.9,75.80545,5.431779
75.7,80.41469,6.228126
29.9,33.031727,10.474004
82.7,94.419044,14.170554
84.0,92.81019,10.488319
87.9,104.275215,18.629366
20.3,42.180897,107.78768
86.8,99.93287,15.13003
71.9,75.614426,5.166097
83.8,92.177956,9.997557
71.8,76.318306,6.2929006
87.6,103.859665,18.561264
88.0,102.4989,16.476025
65.0,68.568596,5.4901476
62.9,64.86907,3.1304777
85.8,98.645836,14.971833
64.9,69.27325,6.738436
57.8,59.118176,2.2805817
73.9,76.195244,3.105876
87.9,102.67234,16.805845
64.8,66.47394,2.5832329
87.8,102.50313,16.746157
58.0,59.99383,3.437641
64.9,67.698555,4.3121004
64.1,64.589,0.76286805
46.0,28.990389,36.977417
58.1,59.536747,2.472889
86.9,97.786934,12.528115
88.0,103.19564,17.267775
64.0,65.14201,1.7843962
88.1,102.41337,16.24673
64.0,65.64431,2.5692344
87.7,101.50456,15.740669
87.8,103.29315,17.645954
87.9,101.32449,15.272459
87.7,103.05822,17.512228
63.8,65.23562,2.2501872
57.9,58.47537,0.9937253
72.0,75.038185,4.2197013
87.8,102.67333,16.94001
87.8,102.35429,16.576632
83.9,92.71007,10.500674
71.8,76.17277,6.090201
72.0,77.242836,7.281717
86.8,96.91115,11.648784
87.8,102.93319,17.235975
71.9,76.09057,5.8283267
72.1,76.627304,6.2792034
71.9,76.2414,6.0381083
57.9,59.391235,2.5755334
72.8,74.42026,2.2256243
71.9,77.194405,7.3635645
64.0,65.97469,3.0854583
86.2,97.22201,12.786555
88.0,102.62902,16.623888
