FOC,PRED,PERC
72.1,70.9488,1.5966704
88.0,83.79027,4.7837863
58.1,59.718536,2.7857795
64.1,62.94396,1.8034948
64.0,63.065292,1.4604807
83.9,79.1884,5.615734
87.7,85.29642,2.740684
72.2,69.028656,4.392439
63.8,63.422028,0.5924321
58.0,59.84559,3.1820495
71.8,69.81237,2.7682905
88.0,84.308754,4.1945977
64.8,65.862045,1.6389539
87.8,85.28235,2.867488
64.9,64.94566,0.07035736
57.9,60.678566,4.798902
72.1,68.84859,4.5095863
84.1,81.64871,2.9147282
79.3,74.93857,5.4999175
64.9,64.90067,0.0010344941
87.8,83.8216,4.5312085
57.9,60.48252,4.46031
86.0,82.77248,3.7529345
72.6,69.79408,3.8648977
88.0,85.20717,3.173672
87.6,85.32713,2.5945952
72.1,70.54306,2.159415
84.7,78.077286,7.8190217
65.0,65.733925,1.1291152
58.1,60.023186,3.3101332
64.9,65.56255,1.0208812
88.2,85.16373,3.4424834
63.9,63.78211,0.18449642
64.9,66.256165,2.0896194
72.1,70.712906,1.9238455
87.1,81.53575,6.388344
57.8,61.157784,5.809315
88.1,85.4225,3.0391579
72.1,68.88724,4.4559793
51.8,54.71904,5.635214
88.0,84.30011,4.2044206
64.9,65.41043,0.7864859
64.9,65.91222,1.5596528
51.8,51.46355,0.6495148
87.9,85.206665,3.0640914
65.1,64.6526,0.6872432
58.0,59.92134,3.3126566
86.9,80.90265,6.9014416
88.0,84.889084,3.5351322
86.5,82.847466,4.2225833
64.0,63.92617,0.11535883
88.0,84.46161,4.0208993
87.2,82.81379,5.0300546
88.0,85.549255,2.7849371
65.1,65.39055,0.4463137
88.0,85.656456,2.6631181
58.0,58.454727,0.7840124
73.0,69.758606,4.4402657
71.9,70.24303,2.3045545
62.9,63.586403,1.0912582
86.7,79.39098,8.430235
68.0,67.55115,0.6600773
65.0,65.82079,1.2627587
87.7,85.39819,2.6246336
71.8,68.79113,4.190631
88.1,84.58466,3.9901648
83.1,79.4662,4.3728
58.0,60.468582,4.256176
86.8,81.53345,6.0674605
37.1,37.05612,0.118265904
87.9,84.45172,3.9229584
63.9,63.106285,1.2421227
71.8,70.84636,1.3281946
83.9,77.40629,7.739825
63.8,64.16482,0.57181597
87.8,85.121765,3.0503848
45.8,38.155426,16.691208
83.9,83.01904,1.0500101
65.0,65.20291,0.31217134
64.8,65.39488,0.9180234
64.9,66.05379,1.77779
71.9,68.69748,4.4541335
57.8,60.825317,5.2341146
82.1,81.01025,1.3273474
88.5,83.660126,5.468785
57.9,59.808002,3.2953382
87.4,84.878624,2.8848712
87.7,84.31494,3.8598127
88.1,84.99899,3.5198703
65.0,65.72473,1.1149715
73.3,69.851746,4.7043076
63.7,63.783592,0.13122678
86.9,81.846954,5.8147836
64.1,64.193436,0.14576787
57.8,59.180984,2.389248
62.9,63.284836,0.6118192
72.5,69.36909,4.3185005
58.1,59.755318,2.8490865
88.0,84.914566,3.506175
83.2,78.87236,5.2014866
63.9,63.928917,0.045251027
57.9,59.746315,3.188797
72.1,69.35315,3.8097768
62.9,63.10849,0.3314602
80.0,78.87775,1.4028168
63.8,63.572304,0.35688946
65.0,65.80307,1.2354925
64.9,64.85657,0.06692472
87.7,84.663826,3.4619968
72.8,69.52183,4.502988
72.1,70.03106,2.8695412
86.7,79.922035,7.8177185
88.1,84.70282,3.8560483
87.8,85.135475,3.0347698
88.0,84.89299,3.530693
87.9,84.56764,3.79108
63.7,63.270863,0.67368627
87.8,84.07243,4.2455235
71.8,69.892624,2.6565168
57.9,59.4208,2.6265936
71.9,69.00227,4.0302196
63.8,63.49076,0.48469976
85.0,80.82876,4.9073434
72.0,70.30793,2.3500972
64.8,65.426765,0.9672259
64.9,64.66849,0.35672414
88.0,83.4353,5.187156
57.7,59.843933,3.7156541
64.1,64.12066,0.032231513
63.8,62.961678,1.3139838
58.0,59.539207,2.653806
58.0,60.10843,3.6352224
67.9,67.35275,0.8059629
72.0,70.122894,2.6070914
52.1,54.84022,5.2595453
58.0,60.109524,3.63711
88.3,83.64459,5.2722654
71.8,69.69347,2.933895
83.8,77.64026,7.3505297
87.5,84.48456,3.4462194
88.6,85.51604,3.4807694
88.1,84.583435,3.991559
58.0,59.81763,3.133846
87.9,84.581635,3.7751615
63.8,64.31372,0.80520606
87.1,82.26662,5.5492325
64.0,63.65216,0.543499
85.9,82.76424,3.6504831
63.9,63.612324,0.45019993
64.9,65.79631,1.3810614
63.9,63.304695,0.9316219
86.6,82.366005,4.889138
57.8,60.190945,4.136584
89.0,85.0984,4.3838243
64.9,66.09398,1.8397186
57.8,59.73794,3.3528419
64.9,65.661964,1.1740568
72.0,70.25049,2.4298775
87.8,84.98999,3.20047
88.1,83.83724,4.838543
72.0,69.892296,2.9273667
65.0,64.903854,0.14791635
57.8,60.482277,4.640619
74.2,70.02402,5.628005
82.9,79.617744,3.9592967
87.5,84.1749,3.8001187
58.0,60.853783,4.920315
71.7,70.07469,2.2668135
86.0,83.21402,3.239512
75.4,70.54844,6.434433
64.0,63.43096,0.8891225
57.9,59.996334,3.6206088
87.0,82.75745,4.8764987
57.9,60.84085,5.079187
63.8,63.95317,0.24008077
73.3,69.38522,5.340763
52.0,53.562214,3.0042577
64.9,66.48833,2.4473426
57.9,59.905907,3.46443
73.3,69.53122,5.1415873
87.7,83.75635,4.4967494
57.8,59.985374,3.780926
63.1,63.177467,0.12277158
63.9,63.145023,1.1814995
87.8,83.73445,4.630469
86.0,82.671555,3.8702853
63.9,64.06859,0.263829
62.8,62.37011,0.6845377
88.0,84.54785,3.9228961
58.1,60.080315,3.4084618
88.2,84.94307,3.6926615
64.0,63.492638,0.7927537
71.9,69.809074,2.9081044
83.0,79.036606,4.7751737
71.9,68.84422,4.2500396
62.9,62.272892,0.99699444
57.8,59.995,3.7975774
87.1,81.80194,6.08273
72.1,69.919815,3.0238328
88.3,83.456436,5.485353
86.3,82.326614,4.6041584
64.9,65.48823,0.9063579
71.7,69.27528,3.3817477
71.8,69.36417,3.3925302
87.8,84.98605,3.2049541
76.9,71.96614,6.4159436
88.3,83.74225,5.1616697
86.9,80.31512,7.577543
85.9,82.4615,4.0029097
88.1,83.89302,4.7752304
88.0,84.19081,4.328624
65.2,64.73341,0.71561855
63.0,63.35534,0.56403023
57.9,60.349854,4.231178
58.0,60.3438,4.0410337
88.1,85.34146,3.1311433
64.9,64.57856,0.4952876
83.9,80.14545,4.4750357
64.0,63.535347,0.72602034
82.0,79.75296,2.7402925
86.7,81.83377,5.612718
88.2,85.17921,3.424932
86.8,82.0238,5.5025334
57.9,60.0082,3.6411054
71.9,69.48688,3.3562224
58.1,61.011047,5.0104113
63.8,64.28311,0.7572294
86.9,82.16913,5.4440427
58.0,61.285873,5.665299
58.0,60.34349,4.040501
88.1,85.072014,3.436986
83.9,80.76168,3.7405496
88.1,84.22084,4.4031305
71.8,70.30218,2.086108
86.5,82.09383,5.0938425
63.9,64.17106,0.42418954
64.8,65.92763,1.7401612
58.0,60.96007,5.103572
57.8,60.998604,5.533918
64.0,64.26959,0.42123795
88.0,84.536255,3.936074
64.9,66.466576,2.4138277
71.9,68.10786,5.274193
63.9,63.5903,0.48466352
64.1,63.096134,1.566091
87.9,84.25496,4.146806
88.1,83.94473,4.7165337
57.8,60.210197,4.1698933
72.9,69.61065,4.512143
72.0,70.35505,2.2846541
63.8,63.516685,0.44406545
87.8,84.05573,4.2645445
29.9,45.523575,52.25276
62.8,63.714878,1.4568135
73.2,69.65649,4.840862
62.0,42.57056,31.337807
72.7,69.27446,4.7118807
63.0,63.043022,0.06828913
87.9,84.89079,3.4234457
87.6,81.89441,6.51323
62.9,62.094627,1.280404
88.3,85.37941,3.3075802
87.9,84.56059,3.7991
65.0,64.8728,0.1956881
88.0,84.01207,4.5317388
57.9,59.97357,3.5812955
84.0,80.04002,4.7142572
71.9,68.89478,4.17972
75.7,71.60802,5.4055223
29.9,44.85086,50.00288
82.7,79.45116,3.9284651
84.0,78.47796,6.5738587
87.9,85.12915,3.1522765
20.3,50.10058,146.80089
86.8,82.708984,4.713155
71.9,69.146904,3.8290646
83.8,78.36424,6.486587
71.8,69.298706,3.4837003
87.6,85.03731,2.925446
88.0,84.45157,4.032308
65.0,65.36865,0.56715745
62.9,63.291683,0.62270534
85.8,82.207275,4.187328
64.9,65.981804,1.6668757
57.8,60.24498,4.2300706
73.9,69.82005,5.5209045
87.9,85.170364,3.105389
64.8,64.81903,0.029363748
87.8,85.28163,2.8683045
58.0,61.16195,5.4516363
