FOC,PRED,PERC
72.1,62.335663,13.5427685
88.0,59.328026,32.581787
58.1,64.9619,11.8105
64.1,64.15817,0.09075528
64.0,64.136536,0.21333694
83.9,60.39747,28.012552
87.7,59.069977,32.64541
72.2,62.875065,12.915419
63.8,64.15226,0.5521326
58.0,64.94541,11.974848
71.8,62.577534,12.844664
88.0,59.22773,32.695763
64.8,63.55742,1.9175682
87.8,59.01376,32.78615
64.9,63.735653,1.7940655
57.9,64.73575,11.806126
72.1,62.843903,12.837858
84.1,59.842644,28.843466
79.3,61.39128,22.583508
64.9,63.695217,1.8563702
87.8,59.26905,32.495388
57.9,64.69021,11.727472
86.0,59.502285,30.811298
72.6,62.561115,13.827663
88.0,58.989758,32.966187
87.6,59.010475,32.636444
72.1,62.450203,13.383905
84.7,60.727432,28.302912
65.0,63.616493,2.128472
58.1,64.9308,11.756976
64.9,63.593143,2.0136487
88.2,59.037838,33.063675
63.9,63.99672,0.15135811
64.9,63.432453,2.2612455
72.1,62.406822,13.444074
87.1,59.91535,31.210846
57.8,64.64372,11.840352
88.1,58.9655,33.06981
72.1,62.83508,12.850097
51.8,66.13136,27.666727
88.0,59.26353,32.65508
64.9,63.67423,1.88871
64.9,63.515373,2.1334796
51.8,66.86449,29.082022
87.9,58.967525,32.91522
65.1,63.77719,2.0319622
58.0,64.88282,11.866932
86.9,59.999752,30.955406
88.0,59.074135,32.8703
86.5,59.569683,31.133314
64.0,63.995514,0.007009506
88.0,59.190872,32.737644
87.2,59.62653,31.620949
88.0,58.992313,32.96328
65.1,63.699947,2.1506162
88.0,58.95795,33.002327
58.0,65.26351,12.523296
73.0,62.616337,14.2241955
71.9,62.48547,13.0939245
62.9,64.038635,1.8102285
86.7,60.38353,30.353481
68.0,63.158844,7.119347
65.0,63.520313,2.276441
87.7,58.9872,32.73979
71.8,62.87939,12.424251
88.1,59.214367,32.787323
83.1,60.40757,27.307377
58.0,64.85196,11.813723
86.8,59.9133,30.975464
37.1,70.25068,89.354935
87.9,59.22557,32.62165
63.9,64.17337,0.42780727
71.8,62.3743,13.127722
83.9,60.864876,27.455452
63.8,63.99221,0.3012714
87.8,59.087246,32.702454
45.8,70.019005,52.879925
83.9,59.571438,28.997097
65.0,63.705498,1.9915419
64.8,63.6167,1.826086
64.9,63.424797,2.2730422
71.9,62.81698,12.632855
57.8,64.60626,11.775541
82.1,59.878647,27.0662
88.5,59.254593,33.04566
57.9,64.8245,11.959412
87.4,58.955814,32.544838
87.7,59.146152,32.558544
88.1,59.02045,33.007435
65.0,63.521107,2.2752204
73.3,62.569355,14.639356
