FOC,PRED,PERC
72.1,72.77121,0.9309449
88.0,87.99672,0.0037279995
58.1,59.44034,2.306953
64.1,63.0766,1.5965668
64.0,63.24684,1.1768103
83.9,82.50789,1.6592523
87.7,90.151276,2.7950726
72.2,70.84375,1.8784585
63.8,64.05634,0.40179285
58.0,59.642696,2.832235
71.8,71.32923,0.655671
88.0,88.6938,0.7884112
64.8,66.85829,3.176371
87.8,89.9028,2.3949866
64.9,65.6301,1.1249536
57.9,60.573563,4.617549
72.1,70.344734,2.434486
84.1,85.50836,1.6746293
79.3,77.463036,2.3164785
64.9,65.37839,0.73711234
87.8,87.83283,0.037390985
57.9,59.98507,3.6011531
86.0,86.5403,0.628254
72.6,71.22691,1.8913018
88.0,89.6517,1.8769351
87.6,89.983955,2.7214122
72.1,72.366135,0.3691209
84.7,81.46195,3.8229573
65.0,66.81966,2.7994714
58.1,59.9583,3.1984563
64.9,66.36922,2.263814
88.2,89.74775,1.7548213
63.9,64.206055,0.47895643
64.9,67.19851,3.541614
72.1,72.55345,0.6289224
87.1,85.554474,1.7744254
57.8,61.220528,5.917869
88.1,90.008865,2.166705
72.1,70.39142,2.3697364
51.8,53.506954,3.29528
88.0,88.814926,0.9260524
64.9,66.36586,2.2586417
64.9,66.79993,2.9274654
51.8,49.53276,4.376909
87.9,89.564064,1.8931315
65.1,65.1772,0.118589625
58.0,59.557808,2.685876
86.9,84.555115,2.6983736
88.0,89.31294,1.4919802
86.5,86.96004,0.53183496
64.0,64.50345,0.78663826
88.0,88.87094,0.98970586
87.2,87.11066,0.10245438
88.0,90.37923,2.7036667
65.1,66.42426,2.0342004
88.0,90.47027,2.807123
58.0,57.96377,0.06246238
73.0,71.367485,2.236322
71.9,71.87406,0.036077805
62.9,63.9587,1.6831425
86.7,82.87864,4.4075637
68.0,68.84951,1.2492797
65.0,66.627335,2.5035918
87.7,90.04245,2.6709843
71.8,70.36244,2.0021741
88.1,89.22052,1.2718747
83.1,83.129944,0.036035348
58.0,60.585556,4.457855
86.8,85.541626,1.4497432
37.1,32.49655,12.408214
87.9,88.98521,1.2345905
63.9,63.4763,0.6630708
71.8,72.7067,1.2628136
83.9,80.58966,3.945579
63.8,64.99118,1.8670552
87.8,89.85214,2.3372884
45.8,33.90041,25.981638
83.9,87.326675,4.0842357
65.0,66.05235,1.6190045
64.8,66.10925,2.0204473
64.9,66.744194,2.841591
71.9,69.92289,2.7498078
57.8,60.37724,4.458893
82.1,84.30931,2.691002
88.5,87.43782,1.2002028
57.9,59.09309,2.060602
87.4,88.83046,1.6366796
87.7,88.38907,0.78571457
88.1,89.33456,1.4013146
65.0,66.42886,2.1982515
