FOC,PRED,PERC
72.1,71.91436,0.25747356
88.0,86.388176,1.8316182
58.1,59.253513,1.9853957
64.1,62.852192,1.9466562
64.0,62.9941,1.5717208
83.9,81.194954,3.224133
87.7,88.15789,0.5221133
72.2,69.81842,3.2985826
63.8,63.47177,0.51446396
58.0,59.40685,2.4256015
71.8,70.614975,1.6504569
88.0,86.98866,1.1492469
64.8,66.204124,2.166854
87.8,88.096695,0.33791786
64.9,65.14353,0.37523925
57.9,60.33459,4.2048173
72.1,69.55963,3.523394
84.1,83.98432,0.13754684
79.3,76.40373,3.6522958
64.9,65.05406,0.23738113
87.8,86.38417,1.6125655
57.9,60.044003,3.7029378
86.0,85.19221,0.93929374
72.6,70.57861,2.7842772
88.0,87.9803,0.022385338
87.6,88.15268,0.6309144
72.1,71.47193,0.8711055
84.7,79.995674,5.5541005
65.0,66.08187,1.664417
58.1,59.627544,2.6291668
64.9,65.840355,1.4489266
88.2,87.96019,0.27189016
63.9,63.823414,0.11985551
64.9,66.6235,2.655617
72.1,71.66061,0.60942036
87.1,83.892204,3.6828864
57.8,60.89014,5.3462653
88.1,88.24291,0.16221774
72.1,69.60336,3.46274
51.8,53.617397,3.5084908
88.0,87.004616,1.1311184
64.9,65.703514,1.2380779
64.9,66.23763,2.0610652
51.8,49.92571,3.6183217
87.9,87.962715,0.07134656
65.1,64.792625,0.4721552
58.0,59.458042,2.5138657
86.9,83.13,4.338325
88.0,87.62928,0.42127264
86.5,85.34141,1.3394129
64.0,64.01051,0.01642704
88.0,87.16015,0.9543765
87.2,85.34069,2.1322322
88.0,88.42883,0.48731026
65.1,65.69715,0.9172853
88.0,88.54259,0.6165765
58.0,57.833324,0.28737167
73.0,70.57432,3.3228521
71.9,71.10709,1.1027924
62.9,63.599827,1.1125997
86.7,81.44883,6.05671
68.0,68.10569,0.15542647
65.0,66.12203,1.7262034
87.7,88.227715,0.60173047
71.8,69.51167,3.187089
88.1,87.33869,0.8641394
83.1,81.565315,1.8467909
58.0,60.14896,3.7051036
86.8,83.88763,3.355272
37.1,33.69588,9.17552
87.9,87.17365,0.82633543
63.9,63.07567,1.2900363
71.8,71.81004,0.01398368
83.9,79.22437,5.572859
63.8,64.31955,0.8143422
87.8,87.94305,0.16291972
45.8,34.95457,23.679976
83.9,85.56672,1.9865524
65.0,65.45641,0.70217425
64.8,65.639435,1.2954193
64.9,66.35348,2.2395623
71.9,69.34185,3.5579295
57.8,60.427586,4.545997
82.1,83.17826,1.3133523
88.5,86.16238,2.6413827
57.9,59.265713,2.3587413
87.4,87.52558,0.14368401
87.7,86.93459,0.87275237
88.1,87.7319,0.41781542
65.0,65.997215,1.5341773
73.3,70.66016,3.601428
63.7,63.79318,0.14627597
86.9,84.17973,3.1303432
64.1,64.27702,0.2761698
57.8,58.581936,1.3528316
62.9,63.198757,0.4749692
72.5,70.03144,3.4049094
58.1,59.160862,1.8259268
88.0,87.56391,0.4955552
83.2,80.74851,2.9464962
63.9,63.949677,0.07773863
57.9,59.192707,2.232652
72.1,70.03291,2.86697
62.9,62.98055,0.12805617
80.0,80.759254,0.94906807
63.8,63.505432,0.46170396
65.0,65.98728,1.5188951
64.9,64.966324,0.10219157
87.7,87.29716,0.4593383
72.8,70.2359,3.522118
72.1,70.817986,1.778104
86.7,81.99137,5.430941
88.1,87.40797,0.78550726
87.8,87.93715,0.15620273
88.0,87.67022,0.37475064
87.9,87.304825,0.67710656
63.7,63.30362,0.6222628
87.8,86.75059,1.1952342
71.8,70.7415,1.474237
57.9,58.893246,1.7154475
71.9,69.69959,3.060374
63.8,63.47585,0.50807226
85.0,83.0493,2.2949398
72.0,71.1699,1.1529181
64.8,65.669685,1.3421023
64.9,64.824196,0.1168038
88.0,86.01351,2.257373
57.7,59.40356,2.9524434
64.1,64.231674,0.20542236
63.8,62.887417,1.43038
58.0,58.99616,1.7175149
58.0,59.631306,2.812596
67.9,67.81047,0.13185705
72.0,70.93435,1.4800708
52.1,53.69269,3.056993
58.0,59.600315,2.759164
88.3,86.164665,2.418276
71.8,70.44474,1.8875525
83.8,79.42463,5.2212095
87.5,87.13949,0.41201347
88.6,88.32951,0.30528772
88.1,87.30304,0.90460724
58.0,59.351208,2.3296685
87.9,87.26627,0.7209647
63.8,64.38367,0.91483974
87.1,84.616806,2.8509672
64.0,63.59798,0.62815547
85.9,85.17576,0.84312356
63.9,63.551907,0.5447495
64.9,66.006996,1.7056928
63.9,63.205128,1.0874394
86.6,84.71505,2.1766152
57.8,59.712593,3.3089857
89.0,87.79701,1.3516716
64.9,66.36711,2.2605696
57.8,59.192646,2.4094236
64.9,65.872345,1.4982178
72.0,71.022415,1.3577567
87.8,87.68084,0.13572153
88.1,86.4153,1.9122587
72.0,70.707695,1.794868
65.0,65.09357,0.14394908
57.8,60.109875,3.9963245
74.2,70.87029,4.4874725
82.9,81.701,1.446327
87.5,86.88812,0.6992885
58.0,60.600323,4.483315
71.7,70.97112,1.016561
86.0,85.80543,0.22624703
75.4,71.51577,5.1515007
64.0,63.456375,0.8494139
57.9,59.54092,2.8340566
87.0,85.19543,2.0742218
57.9,60.491684,4.4761353
63.8,63.964718,0.25817966
73.3,70.09675,4.370061
52.0,52.211063,0.40589115
64.9,66.78695,2.9074693
57.9,59.32786,2.4660797
73.3,70.18822,4.2452736
87.7,86.25436,1.6483929
57.8,59.452785,2.8594918
63.1,63.0183,0.12947603
63.9,62.98689,1.4289713
87.8,86.19417,1.8289691
86.0,85.02451,1.1342869
63.9,64.061714,0.25307143
62.8,62.141514,1.0485437
88.0,87.1659,0.94783956
58.1,59.542194,2.4822648
88.2,87.57087,0.71329653
64.0,63.380074,0.9686351
71.9,70.50892,1.9347465
83.0,80.942696,2.4786801
71.9,69.45145,3.4055007
62.9,62.01441,1.4079386
