FOC,PRED,PERC
72.1,70.412384,2.340658
88.0,83.501495,5.111937
58.1,58.959793,1.479853
64.1,62.17826,2.9980307
64.0,62.31163,2.6380777
83.9,78.79887,6.080018
87.7,85.17237,2.8821278
72.2,68.583664,5.0087714
63.8,62.817486,1.5399897
58.0,59.108334,1.91092
71.8,69.219246,3.5943692
88.0,84.06028,4.476955
64.8,65.27102,0.7268764
87.8,85.07273,3.1062324
64.9,64.284836,0.94786704
57.9,59.936478,3.5172298
72.1,68.29509,5.277266
84.1,81.33732,3.2849941
79.3,74.46487,6.0972714
64.9,64.16599,1.1309843
87.8,83.45947,4.943656
57.9,59.605682,2.945908
86.0,82.372215,4.218354
72.6,69.170944,4.7232156
88.0,84.93655,3.4811974
87.6,85.1287,2.8211167
72.1,70.026794,2.8754563
84.7,77.76618,8.186322
65.0,65.18211,0.28017485
58.1,59.328003,2.113605
64.9,64.916466,0.025368618
88.2,84.94653,3.6887343
63.9,63.082516,1.2793205
64.9,65.62602,1.1186761
72.1,70.194725,2.642543
87.1,81.28844,6.672287
57.8,60.453926,4.591569
88.1,85.193474,3.29912
72.1,68.334816,5.222167
51.8,53.8618,3.9803126
88.0,84.09978,4.432071
64.9,64.82654,0.11319482
64.9,65.27883,0.5837133
51.8,50.501476,2.5068011
87.9,84.904,3.4084213
65.1,63.947342,1.7705938
58.0,59.121258,1.9332031
86.9,80.5516,7.305413
88.0,84.62642,3.8336146
86.5,82.57036,4.542938
64.0,63.27592,1.1313736
88.0,84.21456,4.301635
87.2,82.60613,5.2681932
88.0,85.403656,2.950391
65.1,64.83645,0.4048384
88.0,85.49965,2.8413079
58.0,57.679646,0.55233526
73.0,69.20197,5.202777
71.9,69.670815,3.100399
62.9,62.877396,0.03593942
86.7,79.05341,8.819589
68.0,66.988495,1.4875076
65.0,65.16202,0.24925819
87.7,85.19166,2.8601358
71.8,68.26812,4.9190574
88.1,84.41493,4.182822
83.1,79.18972,4.7055097
58.0,59.818478,3.1353064
86.8,81.28234,6.3567533
37.1,35.833126,3.4147506
87.9,84.25081,4.1515274
63.9,62.41996,2.3161838
71.8,70.32893,2.048843
83.9,77.05402,8.159687
63.8,63.594513,0.32207885
87.8,84.96047,3.2340899
45.8,36.99058,19.234537
83.9,82.80529,1.3047811
65.0,64.59021,0.6304462
64.8,64.72308,0.11870301
64.9,65.34085,0.67927474
71.9,68.05178,5.352185
57.8,59.94983,3.719429
82.1,80.52391,1.9197173
88.5,83.22,5.9661007
57.9,58.884193,1.6998132
87.4,84.44282,3.3835053
87.7,83.951744,4.2739487
88.1,84.69846,3.8609934
65.0,65.032974,0.050729606
73.3,69.260864,5.5104213
63.7,63.02402,1.0611924
86.9,81.48667,6.2293787
64.1,63.482952,0.96263087
57.8,58.288246,0.84471786
62.9,62.454914,0.70761114
72.5,68.60956,5.366127
58.1,58.744953,1.1100769
88.0,84.475365,4.0052676
83.2,78.30699,5.8810163
63.9,63.158375,1.1606052
57.9,58.814793,1.57995
72.1,68.629845,4.8129735
62.9,62.238586,1.0515343
80.0,78.321236,2.0984554
63.8,62.7153,1.7001532
65.0,64.92796,0.110825755
64.9,64.0495,1.3104807
87.7,84.24965,3.9342623
72.8,68.82599,5.4588103
72.1,69.360306,3.7998512
86.7,79.48933,8.316806
88.1,84.41514,4.182588
87.8,84.934296,3.2639034
88.0,84.69917,3.7509396
87.9,84.36995,4.0159864
63.7,62.66764,1.6206595
87.8,83.87262,4.4731016
71.8,69.3689,3.385942
57.9,58.609882,1.2260463
71.9,68.38915,4.882961
63.8,62.749477,1.646586
85.0,80.481186,5.3162518
72.0,69.717514,3.1701193
64.8,64.744896,0.08504184
64.9,63.98928,1.4032677
88.0,83.18755,5.4686894
57.7,59.10399,2.4332545
64.1,63.47778,0.9707007
63.8,62.225067,2.4685454
58.0,58.67312,1.1605493
58.0,59.24121,2.140019
67.9,66.65149,1.8387516
72.0,69.47813,3.502602
52.1,53.86997,3.3972554
58.0,59.181683,2.0373838
88.3,83.241394,5.728889
71.8,69.029884,3.858104
83.8,77.173065,7.90804
87.5,84.15038,3.8281336
88.6,85.25341,3.7771876
88.1,84.34925,4.2573752
58.0,59.034473,1.7835749
87.9,84.28204,4.115993
63.8,63.551163,0.3900259
87.1,81.84682,6.0312076
64.0,62.8015,1.8726587
85.9,82.35038,4.132272
63.9,62.75865,1.7861499
64.9,64.97256,0.1117959
63.9,62.44501,2.2769802
86.6,81.92218,5.4016376
57.8,59.30324,2.6007657
89.0,84.71151,4.8185287
64.9,65.32228,0.6506615
57.8,58.82388,1.7714188
64.9,64.86716,0.050607923
72.0,69.503265,3.467687
87.8,84.612305,3.630636
88.1,83.50078,5.2204547
72.0,69.30564,3.742165
65.0,64.23683,1.1741052
57.8,59.729843,3.3388302
74.2,69.46649,6.3793874
82.9,79.27814,4.3689556
87.5,84.01855,3.9788034
58.0,60.243458,3.8680308
71.7,69.600395,2.928315
86.0,83.03976,3.4421432
75.4,70.10338,7.024699
64.0,62.778675,1.9083202
57.9,59.194622,2.2359595
87.0,82.39485,5.293274
57.9,60.053288,3.718974
63.8,63.160007,1.0031219
73.3,68.71462,6.255635
52.0,52.48991,0.94213486
64.9,65.67784,1.1985202
57.9,58.89329,1.7155266
73.3,68.725945,6.2401886
87.7,83.28707,5.031842
57.8,59.040806,2.1467242
63.1,62.233627,1.3730129
63.9,62.2103,2.6442897
87.8,83.197945,5.241524
86.0,82.1679,4.4559298
63.9,63.215393,1.0713747
62.8,61.47316,2.1128018
88.0,84.13039,4.3972883
58.1,59.10449,1.7288983
88.2,84.45708,4.2436733
64.0,62.56716,2.23881
71.9,69.02332,4.0009437
83.0,78.491394,5.4320555
71.9,68.096344,5.290205
62.9,61.3411,2.4783828
57.8,58.941498,1.9749111
87.1,81.24294,6.724519
72.1,69.128716,4.1210585
88.3,82.93139,6.079971
86.3,81.81808,5.193425
64.9,64.65769,0.37335834
71.7,68.54889,4.3948507
71.8,68.596596,4.46157
87.8,84.60188,3.642506
76.9,71.35333,7.2128334
88.3,83.40581,5.5426903
86.9,79.99757,7.9429636
85.9,82.23689,4.2643876
88.1,83.77299,4.911477
88.0,84.12301,4.4056716
65.2,64.223305,1.4979943
63.0,62.82851,0.2722059
57.9,59.754284,3.2025602
58.0,59.73835,2.9971552
88.1,85.22896,3.2588427
64.9,64.00132,1.3847175
83.9,79.92372,4.739309
64.0,62.99208,1.5748739
82.0,79.510635,3.0358105
86.7,81.70149,5.765288
88.2,85.112236,3.5008628
86.8,81.95399,5.5829673
57.9,59.475624,2.7212825
71.9,69.107994,3.8831816
58.1,60.440605,4.028583
63.8,63.782352,0.027659545
86.9,82.08841,5.53693
58.0,60.729984,4.706869
58.0,59.737534,2.9957476
88.1,84.95381,3.571154
83.9,80.55349,3.988691
88.1,84.14001,4.4948826
71.8,69.95192,2.5739324
86.5,82.01421,5.18588
63.9,63.673424,0.35458177
64.8,65.444336,0.9943408
58.0,60.30591,3.975704
57.8,60.28287,4.295626
64.0,63.559338,0.688535
88.0,84.22458,4.2902513
64.9,65.745125,1.302193
71.9,67.42986,6.21716
63.9,62.82525,1.6819292
64.1,62.330734,2.7601626
87.9,83.980545,4.458995
88.1,83.66004,5.0396786
57.8,59.447742,2.850767
72.9,68.998276,5.3521614
72.0,69.77956,3.0839496
63.8,62.75553,1.6370971
87.8,83.70368,4.6655135
29.9,44.291264,48.131317
62.8,62.77998,0.031878233
73.2,68.869736,5.915658
62.0,41.16856,33.5991
72.7,68.42191,5.884572
63.0,62.065575,1.4832149
87.9,84.35019,4.038467
87.6,81.36248,7.1204553
62.9,61.182068,2.731214
88.3,84.92359,3.8237956
87.9,84.1017,4.321162
65.0,63.96756,1.5883695
88.0,83.52594,5.0841594
57.9,58.94725,1.8087199
84.0,79.45789,5.4072695
71.9,68.105125,5.277992
75.7,70.90628,6.332519
29.9,43.57454,45.73425
82.7,78.900314,4.5945377
84.0,77.88888,7.2751455
87.9,84.73038,3.6059434
20.3,48.959305,141.17885
86.8,82.26681,5.222575
71.9,68.4593,4.7854023
83.8,77.83804,7.11451
71.8,68.548416,4.528672
87.6,84.67491,3.3391404
88.0,84.12564,4.402681
65.0,64.65374,0.5327078
62.9,62.535435,0.5795974
85.8,81.81475,4.644816
64.9,65.33783,0.6746195
57.8,59.47725,2.9018166
73.9,69.23955,6.3064327
87.9,85.02658,3.2689652
64.8,64.26232,0.82975554
87.8,85.195724,2.9661486
58.0,60.527294,4.3574038
64.9,64.673355,0.34922406
64.1,62.916004,1.8471051
46.0,41.914593,8.88132
58.1,58.99615,1.5424312
86.9,81.11681,6.654992
88.0,84.21688,4.2989993
64.0,62.514122,2.3216844
88.1,83.88312,4.786471
64.0,62.781986,1.9031465
87.7,83.46783,4.825736
87.8,85.110535,3.0631757
87.9,84.056854,4.372181
87.7,85.15033,2.9072604
63.8,63.200634,0.939444
57.9,59.48907,2.7445066
72.0,68.748985,4.515298
87.8,84.78819,3.4303076
87.8,84.704124,3.5260577
83.9,79.34695,5.4267635
71.8,69.66285,2.976537
72.0,70.060165,2.6942146
86.8,81.55476,6.042902
87.8,85.33617,2.8061922
71.9,69.80621,2.9120836
72.1,70.18294,2.6588917
71.9,70.11865,2.4775372
57.9,60.348633,4.2290697
72.8,68.693924,5.6402183
71.9,70.37208,2.1250675
64.0,63.636433,0.568074
86.2,81.819824,5.081407
88.0,85.21795,3.1614218
86.3,82.92808,3.9072134
83.8,80.37831,4.083164
87.1,82.33638,5.469137
65.0,65.3536,0.5439993
87.9,85.80328,2.3853445
58.0,59.18149,2.0370548
84.9,80.09397,5.660813
63.9,63.391926,0.7951107
64.9,66.24056,2.0655792
71.8,70.2398,2.1729853
87.8,85.22088,2.9374993
49.2,36.394325,26.027796
64.0,63.289158,1.1106908
88.3,85.061424,3.6676996
89.0,85.57774,3.845232
71.5,69.817635,2.3529584
84.7,81.40481,3.8904238
65.0,64.982254,0.027301494
87.7,84.62207,3.5096087
71.8,68.06613,5.200378
62.8,62.63661,0.26017693
57.8,58.934036,1.9620018
72.7,69.32181,4.646753
72.0,69.830666,3.0129645
87.7,85.08113,2.986164
83.7,77.80066,7.0481935
71.8,69.37477,3.3777602
57.8,59.635868,3.1762435
57.9,59.654274,3.0298314
87.1,81.4508,6.4858785
87.1,82.73266,5.014168
62.9,61.57129,2.1124206
83.8,81.5357,2.7020347
51.8,53.161766,2.6288936
58.0,59.210884,2.0877314
85.7,81.65824,4.716168
87.7,83.66965,4.5956097
57.8,59.25867,2.5236533
87.8,84.42242,3.846909
87.8,84.04593,4.2757106
64.0,63.548233,0.7058859
63.9,63.55671,0.53723353
64.0,63.579746,0.6566465
72.0,70.32042,2.3327508
65.0,63.82204,1.8122454
57.8,60.165257,4.0921407
73.0,69.063225,5.392843
82.9,79.12947,4.548288
63.8,63.2837,0.809248
88.0,83.707214,4.8781657
72.0,68.224174,5.244202
87.9,83.54473,4.954801
88.0,83.7903,4.783752
83.9,79.21457,5.584544
83.8,80.24766,4.239075
71.8,69.85827,2.7043653
64.0,62.88215,1.7466426
88.0,85.272415,3.099528
88.1,83.86788,4.803765
71.8,68.82033,4.149966
88.0,84.477974,4.0023026
83.2,79.047844,4.9905686
86.9,79.88532,8.072127
87.9,84.80093,3.525683
88.1,84.72492,3.8309608
88.3,85.64101,3.011321
63.9,64.022545,0.19177361
72.8,69.19864,4.9469285
71.9,70.46817,1.9914204
87.0,81.34845,6.4960346
84.1,77.62776,7.695882
63.0,63.235413,0.3736708
87.2,83.249695,4.5301633
88.1,84.33352,4.2752323
87.7,84.87547,3.220666
84.0,79.18708,5.729666
88.0,84.7183,3.729205
87.8,84.77355,3.4469829
88.0,83.909836,4.647914
72.0,70.84779,1.6002867
63.8,63.366455,0.6795363
71.9,69.56189,3.2518942
83.0,79.69099,3.9867632
30.0,40.45501,34.850033
57.7,60.192226,4.319282
45.8,42.66848,6.8373785
87.8,84.298454,3.9880965
58.0,59.5797,2.7236216
83.9,83.20797,0.8248294
72.0,70.3565,2.2826407
85.1,78.12704,8.193845
86.3,82.90121,3.9383502
87.7,83.70833,4.5515037
85.1,78.28933,8.003137
83.9,79.39817,5.3657103
65.0,65.81515,1.2540729
65.0,64.45369,0.8404775
85.8,82.19104,4.2062507
84.7,80.24917,5.2548156
65.0,64.340515,1.0145922
