FOC,PRED,PERC
87.2,85.68444,1.7380234
60.8,65.108116,7.085719
73.1,72.140854,1.3120993
71.9,73.010635,1.5446924
87.8,87.43011,0.42129377
88.0,87.7553,0.2780654
64.7,66.980896,3.5253465
87.8,87.42504,0.4270636
87.5,87.9071,0.46525356
65.1,67.42701,3.5745177
57.8,59.28562,2.570281
62.9,62.90464,0.007374677
63.8,64.65916,1.346642
86.2,82.861145,3.8733785
72.0,72.158394,0.21999148
84.1,85.1035,1.1932247
71.7,73.924835,3.1029825
64.8,65.23506,0.67138666
88.0,87.952286,0.05422072
72.1,71.5385,0.7787803
82.8,83.99377,1.4417436
65.0,65.42754,0.6577595
65.0,65.45165,0.69485
86.6,85.90046,0.807782
63.8,64.14513,0.5409516
71.8,73.19898,1.948439
73.1,72.358826,1.0139163
83.8,83.61319,0.22292762
68.0,71.76111,5.5310416
65.0,66.19623,1.8403507
86.0,86.264404,0.30744687
83.3,83.683975,0.46095097
88.0,87.64059,0.40842402
57.8,58.400723,1.0393137
72.1,71.49902,0.8335299
87.8,87.58848,0.2409168
63.9,63.11428,1.22961
87.8,87.5973,0.23087172
88.0,87.24747,0.8551511
62.9,62.668327,0.36832145
87.9,87.8623,0.04289473
72.5,72.18799,0.430361
57.9,58.047356,0.25449762
72.2,73.0669,1.2006998
58.0,58.925835,1.5962666
72.1,71.356735,1.0308783
73.0,72.223015,1.0643632
86.0,86.27149,0.3156884
87.8,87.29954,0.57000613
88.3,87.61137,0.7798831
87.7,87.75356,0.061078656
63.0,63.713165,1.1320083
71.8,73.2282,1.9891361
72.1,72.52626,0.5912093
58.0,59.780518,3.0698578
63.9,63.816067,0.13135333
72.0,73.03969,1.4440113
45.9,39.242874,14.503545
64.0,63.843025,0.24527311
71.9,71.39469,0.7027956
63.9,64.24998,0.5476926
83.9,83.91542,0.018377839
58.1,59.60991,2.5988135
87.8,87.76202,0.043265097
87.9,87.39996,0.5688716
87.8,87.812325,0.014033567
88.0,87.462944,0.6102909
63.9,63.168568,1.1446539
29.9,33.26645,11.259028
71.7,70.192635,2.1023185
63.8,63.64567,0.24189246
83.9,83.03538,1.0305411
72.4,71.20391,1.652059
64.0,63.236767,1.1925519
63.8,64.085976,0.4482389
65.0,64.90408,0.14756423
74.2,69.95676,5.7186527
72.7,72.0606,0.87950027
73.9,72.608604,1.7474927
63.8,64.594,1.244518
87.7,87.205025,0.5643925
65.0,65.87972,1.3534194
73.2,71.60844,2.174263
58.0,58.331505,0.57156
87.8,88.05083,0.28567648
58.1,58.775406,1.1624913
57.9,58.873516,1.6813723
65.0,65.11257,0.17318726
64.9,66.23532,2.057503
72.1,72.86965,1.0674803
57.9,59.28475,2.391624
58.0,58.33628,0.5797945
86.8,86.56744,0.2679341
62.9,63.477886,0.91873556
64.9,66.807846,2.939668
72.9,72.29196,0.8340739
83.9,82.91459,1.1745085
86.0,86.33828,0.39334852
88.1,88.06835,0.035921372
85.0,85.06568,0.0772723
71.8,73.62763,2.5454443
87.8,88.1388,0.3858753
71.7,71.353096,0.48382282
87.9,87.64646,0.28844145
57.7,58.382607,1.1830256
76.0,78.56657,3.377061
