stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS,sOvg,currSp,currDir
13.16,11.69,27.0,2.6,17.69999999999999,0.59,53.9815,7.547467,2019-11-03 20:30,256.3,3.59,13.7,0.47,16.089999999999975
13.26,11.69,28.0,2.6,9.400000000000034,0.59,53.9806,7.541117,2019-11-03 20:31,256.7,3.59,13.8,0.47,15.689999999999998
13.28,11.69,27.0,1.3,359.7,0.59,53.97975,7.534816999999999,2019-11-03 20:32,257.3,3.59,13.8,0.47,15.089999999999973
13.26,11.69,28.0,2.5,9.199999999999989,0.59,53.978933,7.528417,2019-11-03 20:33,258.6,3.59,13.8,0.47,13.789999999999964
13.32,11.69,27.0,1.9,15.199999999999989,0.59,53.978232999999996,7.521933,2019-11-03 20:34,259.0,3.59,13.8,0.47,13.389999999999983
13.32,11.69,27.0,1.1,29.699999999999992,0.59,53.9775,7.515483000000001,2019-11-03 20:35,259.1,3.59,13.8,0.47,13.289999999999964
13.33,11.69,28.0,2.5,8.700000000000045,0.59,53.9768,7.509067,2019-11-03 20:36,258.9,3.59,13.8,0.47,13.490000000000007
13.29,11.69,27.0,2.5,9.199999999999989,0.59,53.976082999999996,7.50275,2019-11-03 20:37,258.7,3.59,13.8,0.47,13.689999999999998
13.32,11.69,27.0,2.3,9.199999999999989,0.87,53.975333,7.496214999999999,2019-11-03 20:38,258.6,3.82,13.8,0.47,13.789999999999964
13.37,11.69,28.0,2.5,12.100000000000026,0.87,53.974582999999996,7.489783,2019-11-03 20:39,258.5,3.82,13.8,0.47,13.889999999999983
13.34,11.69,27.0,2.5,14.199999999999989,0.87,53.973817000000004,7.483383,2019-11-03 20:40,258.5,3.82,13.8,0.47,13.889999999999983
13.34,11.69,27.0,2.5,10.399999999999975,0.87,53.97306700000001,7.476967,2019-11-03 20:41,258.8,3.82,13.8,0.47,13.589999999999973
13.33,11.69,28.0,2.3,7.300000000000012,0.87,53.972333,7.470535000000001,2019-11-03 20:42,259.2,3.82,13.8,0.47,13.189999999999998
13.34,11.69,27.0,2.2,8.600000000000023,0.87,53.971617,7.464117,2019-11-03 20:43,259.2,3.82,13.8,0.47,13.189999999999998
13.34,11.69,27.0,2.9,1.3000000000000114,0.87,53.9709,7.457783,2019-11-03 20:44,258.9,3.82,13.9,0.47,13.490000000000007
13.32,11.69,28.0,2.3,354.9000000000001,0.87,53.970167000000004,7.45125,2019-11-03 20:45,258.9,3.82,13.8,0.47,13.490000000000007
13.29,11.69,27.0,2.4,356.8,0.87,53.969432999999995,7.444833,2019-11-03 20:46,258.9,3.82,13.8,0.47,13.490000000000007
13.32,11.69,27.0,1.9,6.099999999999965,0.87,53.9687,7.438416999999999,2019-11-03 20:47,258.8,3.82,13.8,0.47,13.589999999999973
13.32,11.69,28.0,2.5,353.8,0.87,53.967967,7.432,2019-11-03 20:48,259.0,3.82,13.8,0.47,13.389999999999983
13.26,11.69,28.0,2.1,355.2000000000001,0.87,53.96723299999999,7.425567,2019-11-03 20:49,259.2,3.82,13.8,0.47,13.189999999999998
13.35,11.69,27.0,2.2,2.5,0.87,53.9665,7.419132,2019-11-03 20:50,259.2,3.82,13.8,0.47,13.189999999999998
