stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS,sOvg,currSp,currDir
15.19,10.4,51.0,6.1,290.5,1.51,52.4531,3.9031,2019-12-07 06:45,9.2,14.82,14.6,0.71,35.8
15.04,10.4,51.0,9.4,264.9,1.51,52.45705,3.904467,2019-12-07 06:46,9.1,14.82,14.5,0.71,35.9
15.14,10.4,50.0,6.2,300.8,1.51,52.461017000000005,3.905767,2019-12-07 06:47,8.2,14.82,14.5,0.71,36.8
15.16,10.4,52.0,9.2,253.4,1.51,52.464983,3.9070669999999996,2019-12-07 06:48,8.9,14.82,14.5,0.71,36.1
15.16,10.4,51.0,7.6,280.8,1.51,52.468982999999994,3.90835,2019-12-07 06:49,9.0,14.82,14.6,0.71,36.0
15.18,10.4,51.0,7.3,277.40000000000003,1.51,52.4729,3.909733,2019-12-07 06:50,8.9,14.82,14.6,0.71,36.1
14.97,10.4,51.0,6.4,259.6,1.51,52.47685,3.9110669999999996,2019-12-07 06:51,9.1,14.82,14.6,0.71,35.9
15.14,10.4,52.0,9.8,267.8,1.51,52.480817,3.9124830000000004,2019-12-07 06:52,9.4,14.82,14.6,0.71,35.6
15.09,10.4,51.0,9.0,269.8,1.51,52.48478299999999,3.9138669999999998,2019-12-07 06:53,8.9,14.82,14.5,0.71,36.1
15.09,10.4,50.0,7.2,260.5,1.51,52.488732999999996,3.9152669999999996,2019-12-07 06:54,8.8,14.82,14.5,0.71,36.2
15.1,10.4,52.0,5.3,274.70000000000005,1.51,52.49268299999999,3.9165330000000003,2019-12-07 06:55,8.9,14.82,14.5,0.71,36.1
15.19,10.4,51.0,4.9,279.6,1.51,52.49665,3.917933,2019-12-07 06:56,8.3,14.82,14.6,0.71,36.7
15.04,10.4,50.0,3.6,292.0,1.98,52.5006,3.9191,2019-12-07 06:57,6.6,15.67,14.5,0.71,38.4
15.08,10.4,52.0,9.4,301.4000000000001,1.98,52.504583,3.9201669999999997,2019-12-07 06:58,7.2,15.67,14.6,0.71,37.8
15.07,10.4,50.0,8.1,283.9,1.98,52.50855,3.921367,2019-12-07 06:59,7.0,15.67,14.5,0.71,38.0
15.09,10.4,51.0,8.2,281.3,1.98,52.512517,3.922483,2019-12-07 07:00,6.5,15.67,14.5,0.71,38.5
15.01,10.4,52.0,5.7,260.90000000000003,1.98,52.516482999999994,3.9235830000000003,2019-12-07 07:01,7.2,15.67,14.5,0.71,37.8
14.94,10.4,51.0,4.5,262.7,1.98,52.52045,3.9247,2019-12-07 07:02,6.7,15.67,14.5,0.71,38.3
15.03,10.4,51.0,5.4,266.6,1.98,52.52441700000001,3.9258830000000002,2019-12-07 07:03,6.7,15.67,14.5,0.71,38.3
15.02,10.4,51.0,6.0,258.3,1.98,52.528383,3.9269830000000003,2019-12-07 07:04,6.8,15.67,14.4,0.71,38.2
15.05,10.4,51.0,5.0,258.3,1.98,52.532332999999994,3.92805,2019-12-07 07:05,6.5,15.67,14.4,0.71,38.5
15.12,10.4,52.0,5.8,282.4,1.98,52.536283,3.929217,2019-12-07 07:06,7.1,15.67,14.5,0.71,37.9
15.01,10.4,51.0,8.9,275.7,1.98,52.54026700000001,3.93035,2019-12-07 07:07,7.3,15.67,14.5,0.71,37.7
15.17,10.4,51.0,5.6,296.7,1.98,52.544233,3.931467,2019-12-07 07:08,7.1,15.67,14.6,0.71,37.9
15.06,10.4,51.0,6.5,254.6,1.98,52.5482,3.932633,2019-12-07 07:09,6.8,15.67,14.5,0.71,38.2
14.94,10.4,52.0,7.2,278.6,1.98,52.552167000000004,3.933783,2019-12-07 07:10,7.2,15.67,14.5,0.71,37.8
15.0,10.4,51.0,6.7,246.8,1.98,52.556132999999996,3.9349,2019-12-07 07:11,6.9,15.67,14.5,0.71,38.1
15.05,10.4,52.0,5.1,303.5,1.98,52.56013299999999,3.9359669999999998,2019-12-07 07:12,7.1,15.67,14.5,0.71,37.9
15.06,10.4,52.0,5.1,284.9000000000001,1.98,52.5641,3.93715,2019-12-07 07:13,7.4,15.67,14.6,0.71,37.6
15.06,10.4,52.0,8.8,271.0,1.98,52.5681,3.93825,2019-12-07 07:14,7.2,15.67,14.6,0.71,37.8
15.0,10.4,51.0,8.2,282.0,1.98,52.5721,3.93935,2019-12-07 07:15,7.0,15.67,14.6,0.71,38.0
15.01,10.4,52.0,5.2,266.79999999999995,1.98,52.5761,3.9405,2019-12-07 07:16,7.1,15.67,14.6,0.71,37.9
15.01,10.4,52.0,6.3,258.0,1.98,52.58006700000001,3.9416330000000004,2019-12-07 07:17,6.9,15.67,14.5,0.71,38.1
14.87,10.4,51.0,4.7,297.7999999999999,1.98,52.58405,3.942683,2019-12-07 07:18,6.6,15.67,14.5,0.71,38.4
14.87,10.4,51.0,4.7,297.7999999999999,1.98,52.58405,3.942683,2019-12-07 07:18,6.6,15.67,14.5,0.71,38.4
14.94,10.4,52.0,9.5,253.6,1.98,52.58805,3.9438,2019-12-07 07:19,13.9,15.67,14.7,0.71,31.1
15.21,10.4,57.0,9.5,246.40000000000003,1.98,52.592,3.945867,2019-12-07 07:20,23.7,15.67,15.0,0.71,21.3
15.52,10.4,56.0,11.8,217.8,1.98,52.5957,3.9491669999999996,2019-12-07 07:21,34.1,15.67,15.1,0.71,10.9
15.67,10.4,55.0,8.4,232.7,1.98,52.59905,3.9533669999999996,2019-12-07 07:22,35.7,15.67,15.2,0.71,9.299999999999997
15.59,10.4,52.0,10.8,223.90000000000003,1.98,52.602332999999994,3.9577169999999997,2019-12-07 07:23,35.2,15.67,15.2,0.71,9.799999999999997
15.61,10.4,50.0,9.0,227.9,1.98,52.605617,3.9619999999999997,2019-12-07 07:24,35.1,15.67,15.2,0.71,9.9
15.56,10.4,51.0,7.4,229.5,1.98,52.60896700000001,3.9661169999999997,2019-12-07 07:25,32.0,15.67,15.1,0.71,13.0
15.56,10.4,49.0,11.2,218.8,1.98,52.612382999999994,3.9701,2019-12-07 07:26,32.5,15.67,15.1,0.71,12.5
15.5,10.4,52.0,8.8,226.9,1.98,52.615767000000005,3.97415,2019-12-07 07:27,33.1,15.67,15.1,0.71,11.9
15.63,10.4,51.0,9.4,233.6,1.98,52.619167000000004,3.9782669999999998,2019-12-07 07:28,33.6,15.67,15.2,0.71,11.4
15.73,10.4,51.0,8.7,230.4,1.98,52.62255,3.982417,2019-12-07 07:29,34.6,15.67,15.2,0.71,10.4
15.69,10.4,51.0,7.8,241.6,1.98,52.625917,3.98665,2019-12-07 07:30,34.7,15.67,15.3,0.71,10.299999999999997
15.8,10.4,51.0,8.4,240.8,2.06,52.629282999999994,3.9909,2019-12-07 07:31,34.8,18.49,15.3,0.51,53.0
15.84,10.4,51.0,10.1,232.1,2.06,52.63265,3.995217,2019-12-07 07:32,35.8,18.49,15.3,0.51,52.0
15.78,10.4,51.0,6.9,238.8,2.06,52.63595,3.999567,2019-12-07 07:33,35.6,18.49,15.3,0.51,52.2
15.83,10.4,50.0,9.2,227.6,2.06,52.639283,4.003933,2019-12-07 07:34,35.4,18.49,15.2,0.51,52.4
15.79,10.4,51.0,10.3,223.2,2.06,52.6426,4.008217,2019-12-07 07:35,35.3,18.49,15.2,0.51,52.5
15.8,10.4,50.0,8.3,241.00000000000003,2.06,52.6459,4.012567,2019-12-07 07:36,36.1,18.49,15.3,0.51,51.7
15.7,10.4,52.0,6.5,239.2,2.06,52.6492,4.016933,2019-12-07 07:37,35.3,18.49,15.2,0.51,52.5
15.68,10.4,50.0,6.0,232.6,2.06,52.6525,4.0213,2019-12-07 07:38,35.8,18.49,15.2,0.51,52.0
15.64,10.4,52.0,10.7,226.2,2.06,52.6558,4.02565,2019-12-07 07:39,35.0,18.49,15.2,0.51,52.8
15.59,10.4,50.0,10.0,230.8,2.06,52.65915,4.029883,2019-12-07 07:40,35.4,18.49,15.2,0.51,52.4
15.6,10.4,52.0,6.9,214.8,2.06,52.66246700000001,4.034217,2019-12-07 07:41,35.3,18.49,15.2,0.51,52.5
15.67,10.4,52.0,9.4,225.2,2.06,52.665817000000004,4.038567,2019-12-07 07:42,36.4,18.49,15.3,0.51,51.4
15.81,10.4,53.0,9.6,232.3,2.06,52.6691,4.043,2019-12-07 07:43,35.8,18.49,15.3,0.51,52.0
15.62,10.4,51.0,8.3,234.6,2.06,52.672433,4.047333,2019-12-07 07:44,35.5,18.49,15.3,0.51,52.3
15.66,10.4,52.0,8.5,227.1,2.06,52.67576700000001,4.05175,2019-12-07 07:45,36.0,18.49,15.3,0.51,51.8
15.63,10.4,52.0,8.9,236.00000000000003,2.06,52.6791,4.056067,2019-12-07 07:46,35.6,18.49,15.3,0.51,52.2
15.65,10.4,52.0,8.2,241.4,2.06,52.682417,4.060467,2019-12-07 07:47,36.3,18.49,15.3,0.51,51.5
15.68,10.4,52.0,8.3,231.5,2.06,52.68575,4.0649,2019-12-07 07:48,35.5,18.49,15.4,0.51,52.3
15.55,10.4,52.0,9.3,232.4,2.06,52.689067,4.069183,2019-12-07 07:49,35.4,18.49,15.1,0.51,52.4
15.23,10.4,41.0,8.7,228.0,2.06,52.692317,4.0734330000000005,2019-12-07 07:50,35.3,18.49,14.9,0.51,52.5
15.13,10.4,41.0,6.7,232.6,2.06,52.69555,4.077583,2019-12-07 07:51,36.0,18.49,14.7,0.51,51.8
15.07,10.4,43.0,7.1,230.5,2.06,52.698733,4.081817,2019-12-07 07:52,36.0,18.49,14.7,0.51,51.8
14.88,10.4,43.0,7.9,236.5,2.06,52.70186700000001,4.08605,2019-12-07 07:53,35.3,18.49,14.6,0.51,52.5
14.89,10.4,41.0,9.5,226.7,2.06,52.70503299999999,4.090167,2019-12-07 07:54,35.2,18.49,14.5,0.51,52.6
14.87,10.4,43.0,7.9,236.8,2.06,52.708183,4.094233,2019-12-07 07:55,35.9,18.49,14.4,0.51,51.9
14.72,10.4,44.0,11.3,219.4,2.06,52.711282999999995,4.0984,2019-12-07 07:56,36.5,18.49,14.4,0.51,51.3
14.71,10.4,41.0,6.6,219.5,2.06,52.71435,4.102567,2019-12-07 07:57,36.4,18.49,14.3,0.51,51.4
14.55,10.4,37.0,9.1,226.0,2.06,52.717417000000005,4.106633,2019-12-07 07:58,35.5,18.49,14.1,0.51,52.3
14.44,10.4,37.0,9.8,224.0,2.06,52.720467000000006,4.11065,2019-12-07 07:59,36.3,18.49,14.1,0.51,51.5
14.47,10.4,39.0,5.7,245.00000000000003,2.06,52.723482999999995,4.11475,2019-12-07 08:00,36.1,18.49,14.1,0.51,51.7
14.38,10.4,38.0,8.3,232.4,2.06,52.7265,4.1188,2019-12-07 08:01,36.1,18.49,14.0,0.51,51.7
14.31,10.4,37.0,9.3,236.1,2.06,52.729482999999995,4.122866999999999,2019-12-07 08:02,35.5,18.49,13.9,0.51,52.3
14.33,10.4,38.0,9.7,227.2,2.06,52.732482999999995,4.126883,2019-12-07 08:03,36.2,18.49,13.9,0.51,51.6
14.19,10.4,38.0,7.1,229.00000000000003,2.06,52.735482999999995,4.130883,2019-12-07 08:04,35.6,18.49,13.8,0.51,52.2
14.19,10.4,38.0,8.1,232.4,2.06,52.73845,4.134883,2019-12-07 08:05,36.1,18.49,13.8,0.51,51.7
14.15,10.4,38.0,8.6,230.9,2.06,52.741417000000006,4.1389,2019-12-07 08:06,36.0,18.49,13.8,0.51,51.8
14.11,10.4,38.0,7.9,233.8,2.06,52.744367000000004,4.1429,2019-12-07 08:07,35.5,18.49,13.7,0.51,52.3
14.04,10.4,39.0,7.5,234.1,2.06,52.747367000000004,4.14685,2019-12-07 08:08,36.6,18.49,13.8,0.51,51.2
14.11,10.4,39.0,7.6,246.3,2.06,52.7503,4.150933,2019-12-07 08:09,36.7,18.49,13.8,0.51,51.1
14.16,10.4,38.0,8.5,227.3,2.06,52.753282999999996,4.155,2019-12-07 08:10,36.2,18.49,13.8,0.51,51.6
14.25,10.4,38.0,9.2,223.7,2.06,52.75625,4.1590169999999995,2019-12-07 08:11,36.4,18.49,13.8,0.51,51.4
14.2,10.4,39.0,7.7,231.1,2.06,52.759232999999995,4.163017,2019-12-07 08:12,36.0,18.49,13.8,0.51,51.8
14.06,10.4,38.0,8.2,222.2,2.06,52.7622,4.167033,2019-12-07 08:13,36.1,18.49,13.8,0.51,51.7
14.1,10.4,38.0,8.4,231.0,2.06,52.765133,4.171067,2019-12-07 08:14,35.7,18.49,13.8,0.51,52.1
14.16,10.4,37.0,5.7,234.8,2.06,52.768133,4.174983,2019-12-07 08:15,32.5,18.49,13.7,0.51,55.3
13.96,10.4,37.0,8.4,237.9,2.06,52.771232999999995,4.178583000000001,2019-12-07 08:16,29.5,18.49,13.6,0.51,58.3
13.93,10.4,38.0,7.6,255.3,2.06,52.77441700000001,4.181916999999999,2019-12-07 08:17,29.2,18.49,13.6,0.51,58.6
13.93,10.4,38.0,7.6,255.3,2.06,52.77441700000001,4.181916999999999,2019-12-07 08:17,29.2,18.49,13.6,0.51,58.6
14.03,10.4,38.0,7.5,244.5,2.06,52.7776,4.185267,2019-12-07 08:18,30.0,18.49,13.6,0.51,57.8
13.99,10.4,40.0,7.4,234.7,2.06,52.7808,4.188683,2019-12-07 08:19,30.3,18.49,13.7,0.51,57.5
14.02,10.4,39.0,7.7,246.2,2.06,52.783983,4.1921669999999995,2019-12-07 08:20,29.9,18.49,13.7,0.51,57.9
13.98,10.4,38.0,7.1,237.8,2.06,52.787167000000004,4.1956,2019-12-07 08:21,28.9,18.49,13.6,0.51,58.9
14.0,10.4,37.0,6.1,237.4,2.06,52.79035,4.199,2019-12-07 08:22,29.8,18.49,13.7,0.51,58.0
14.01,10.4,39.0,8.8,231.4,2.06,52.79355,4.2024,2019-12-07 08:23,29.6,18.49,13.7,0.51,58.2
13.98,10.4,39.0,7.0,236.9,2.06,52.796732999999996,4.2058,2019-12-07 08:24,29.5,18.49,13.7,0.51,58.3
13.95,10.4,38.0,9.1,233.9,2.06,52.799932999999996,4.209217,2019-12-07 08:25,28.0,18.49,13.6,0.51,59.8
13.87,10.4,37.0,6.7,260.5,2.06,52.8032,4.212383,2019-12-07 08:26,26.8,18.49,13.6,0.51,61.0
13.87,10.4,39.0,9.0,242.9,2.06,52.80645,4.215567,2019-12-07 08:27,26.8,18.49,13.6,0.51,61.0
13.92,10.4,38.0,6.9,229.3,2.06,52.809732999999994,4.2187,2019-12-07 08:28,27.1,18.49,13.6,0.51,60.7
13.93,10.4,39.0,8.4,227.0,2.06,52.812982999999996,4.221883,2019-12-07 08:29,27.5,18.49,13.6,0.51,60.3
13.93,10.4,38.0,8.7,236.3,2.06,52.816267,4.22505,2019-12-07 08:30,27.3,18.49,13.6,0.51,60.5
13.95,10.4,39.0,7.1,243.6,2.06,52.81955,4.228317,2019-12-07 08:31,27.4,18.49,13.7,0.51,60.4
13.98,10.4,38.0,9.8,238.0,2.06,52.822832999999996,4.231517,2019-12-07 08:32,27.8,18.49,13.7,0.51,60.0
14.11,10.4,39.0,7.0,248.8,2.06,52.82615,4.234717,2019-12-07 08:33,27.4,18.49,13.8,0.51,60.4
14.05,10.4,39.0,8.2,232.4,2.06,52.829432999999995,4.2379169999999995,2019-12-07 08:34,27.0,18.49,13.7,0.51,60.8
14.05,10.4,38.0,8.2,232.4,2.06,52.829432999999995,4.2379169999999995,2019-12-07 08:34,27.0,18.49,13.7,0.51,60.8
14.02,10.4,38.0,8.2,251.50000000000003,2.06,52.832767000000004,4.24105,2019-12-07 08:35,25.1,18.49,13.7,0.51,62.7
13.99,10.4,37.0,8.1,246.40000000000003,2.06,52.836133,4.243983,2019-12-07 08:36,23.7,18.49,13.7,0.51,64.1
13.94,10.4,38.0,7.9,253.50000000000003,2.06,52.839517,4.2468,2019-12-07 08:37,23.1,18.49,13.7,0.51,64.69999999999999
13.96,10.4,38.0,8.4,233.5,2.06,52.84291700000001,4.249633,2019-12-07 08:38,22.9,18.49,13.7,0.51,64.9
13.91,10.4,38.0,5.9,259.5,2.06,52.846367,4.252383,2019-12-07 08:39,21.4,18.49,13.7,0.51,66.4
13.91,10.4,37.0,7.3,232.0,2.06,52.849817,4.254967,2019-12-07 08:40,20.7,18.49,13.6,0.51,67.1
13.91,10.4,38.0,4.8,274.6,2.06,52.853283,4.2575,2019-12-07 08:41,21.5,18.49,13.7,0.51,66.3
14.01,10.4,39.0,6.7,266.0,2.06,52.85675,4.260167,2019-12-07 08:42,21.2,18.49,13.7,0.51,66.6
13.94,10.4,38.0,4.7,278.6,2.06,52.860232999999994,4.26275,2019-12-07 08:43,20.8,18.49,13.7,0.51,67.0
13.98,10.4,38.0,5.1,262.5,2.06,52.863717,4.26535,2019-12-07 08:44,21.1,18.49,13.7,0.51,66.69999999999999
14.0,10.4,38.0,9.5,245.9,2.06,52.8672,4.267933,2019-12-07 08:45,20.8,18.49,13.7,0.51,67.0
13.97,10.4,38.0,6.2,255.9,2.06,52.8707,4.2705,2019-12-07 08:46,20.8,18.49,13.7,0.51,67.0
13.95,10.4,38.0,8.1,242.4,2.06,52.874182999999995,4.273083,2019-12-07 08:47,20.5,18.49,13.7,0.51,67.3
13.92,10.4,37.0,4.6,263.4,2.06,52.877667,4.275633,2019-12-07 08:48,20.8,18.49,13.7,0.51,67.0
13.85,10.4,39.0,7.5,251.8,2.06,52.881133,4.278217,2019-12-07 08:49,20.9,18.49,13.7,0.51,66.9
13.9,10.4,38.0,6.2,251.7,2.06,52.884617000000006,4.280817,2019-12-07 08:50,20.7,18.49,13.7,0.51,67.1
13.86,10.4,38.0,8.2,249.4,2.06,52.888082999999995,4.28335,2019-12-07 08:51,20.3,18.49,13.6,0.51,67.5
13.83,10.4,38.0,8.3,244.0,2.06,52.891583,4.2859,2019-12-07 08:52,20.5,18.49,13.7,0.51,67.3
13.85,10.4,38.0,8.5,251.2,2.06,52.895067000000004,4.2883830000000005,2019-12-07 08:53,17.8,18.49,13.6,0.51,70.0
13.71,10.4,38.0,5.8,263.6,2.06,52.898617,4.290583,2019-12-07 08:54,17.5,18.49,13.6,0.51,70.3
13.76,10.4,39.0,6.4,249.2,2.06,52.902182999999994,4.2928,2019-12-07 08:55,18.2,18.49,13.7,0.51,69.6
13.84,10.4,40.0,7.1,240.6,2.06,52.905733,4.29515,2019-12-07 08:56,19.2,18.49,13.8,0.51,68.6
13.82,10.4,38.0,8.9,253.0,2.06,52.90926700000001,4.2975330000000005,2019-12-07 08:57,17.7,18.49,13.7,0.51,70.1
13.82,10.4,38.0,8.9,253.0,2.06,52.90926700000001,4.2975330000000005,2019-12-07 08:57,17.7,18.49,13.7,0.51,70.1
13.85,10.4,38.0,7.1,265.90000000000003,2.06,52.912867000000006,4.299767,2019-12-07 08:58,17.9,18.49,13.8,0.51,69.9
13.9,10.4,39.0,9.8,249.6,2.06,52.9164,4.301983,2019-12-07 08:59,17.6,18.49,13.8,0.51,70.19999999999999
13.93,10.4,38.0,9.4,248.0,2.06,52.920017,4.3043,2019-12-07 09:00,17.4,18.49,13.7,0.51,70.4
13.79,10.4,39.0,7.1,269.20000000000005,2.06,52.92361700000001,4.3065,2019-12-07 09:01,17.4,18.49,13.7,0.51,70.4
13.79,10.4,39.0,7.1,269.20000000000005,2.06,52.92361700000001,4.3065,2019-12-07 09:01,17.4,18.49,13.7,0.51,70.4
13.93,10.4,38.0,8.5,244.5,2.06,52.92718299999999,4.30875,2019-12-07 09:02,18.0,18.49,13.8,0.51,69.8
13.87,10.4,39.0,10.9,249.5,2.06,52.930733,4.311116999999999,2019-12-07 09:03,18.7,18.49,13.8,0.51,69.1
13.87,10.4,39.0,8.3,251.9,2.06,52.9343,4.31345,2019-12-07 09:04,17.8,18.49,13.8,0.51,70.0
13.84,10.4,38.0,6.7,264.4,2.06,52.937867000000004,4.315717,2019-12-07 09:05,17.6,18.49,13.7,0.51,70.19999999999999
13.91,10.4,39.0,6.6,252.7,2.06,52.941467,4.3179669999999994,2019-12-07 09:06,18.0,18.49,13.8,0.51,69.8
13.93,10.4,38.0,6.3,263.2,2.06,52.945083,4.3202169999999995,2019-12-07 09:07,18.1,18.49,13.8,0.51,69.69999999999999
13.99,10.4,39.0,6.3,253.0,2.06,52.94866700000001,4.322583,2019-12-07 09:08,18.5,18.49,13.9,0.51,69.3
13.99,10.4,39.0,6.3,253.0,2.06,52.94866700000001,4.322583,2019-12-07 09:08,18.5,18.49,13.9,0.51,69.3
13.99,10.4,38.0,7.5,265.2,2.06,52.95225,4.324933000000001,2019-12-07 09:09,18.1,18.49,13.9,0.51,69.69999999999999
13.96,10.4,39.0,9.0,241.4,2.06,52.955833,4.327267,2019-12-07 09:10,17.9,18.49,13.8,0.51,69.9
13.94,10.4,38.0,9.4,243.1,2.06,52.959433,4.329583,2019-12-07 09:11,18.3,18.49,13.9,0.51,69.5
13.99,10.4,38.0,9.4,244.1,2.06,52.963017,4.331933,2019-12-07 09:12,17.7,18.49,13.9,0.51,70.1
13.97,10.4,38.0,9.3,250.40000000000003,2.06,52.96661700000001,4.334233,2019-12-07 09:13,17.7,18.49,13.9,0.51,70.1
13.97,10.4,39.0,8.3,250.6,2.06,52.97023299999999,4.336483,2019-12-07 09:14,18.5,18.49,13.9,0.51,69.3
14.02,10.4,39.0,9.3,252.6,2.06,52.973833,4.338883,2019-12-07 09:15,18.6,18.49,13.9,0.51,69.19999999999999
13.95,10.4,37.0,9.5,244.4,2.06,52.977417,4.341267,2019-12-07 09:16,18.3,18.49,13.9,0.51,69.5
