stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS,sOvg,currSp,currDir
11.94,13.33,25.0,10.5,338.2,2.02,51.360933,2.1855,2019-12-12 10:23,286.6,10.3,11.5,0.0,73.39999999999998
11.99,13.33,25.0,7.5,321.7,2.02,51.361983,2.1806330000000003,2019-12-12 10:24,289.1,10.3,11.6,0.0,70.89999999999998
12.04,13.33,26.0,12.4,321.8,2.02,51.363183,2.1758330000000004,2019-12-12 10:25,292.7,10.3,11.6,0.0,67.30000000000001
12.08,13.33,24.0,10.7,316.0,2.02,51.36465,2.171167,2019-12-12 10:26,294.9,10.3,11.7,0.0,65.10000000000002
12.26,13.33,25.0,9.5,320.0,2.02,51.366183,2.166583,2019-12-12 10:27,294.7,10.3,11.8,0.0,65.30000000000001
12.33,13.33,23.0,9.8,330.7,2.02,51.367767,2.161983,2019-12-12 10:28,292.6,10.3,11.7,0.0,67.39999999999998
12.21,13.33,23.0,8.3,337.0,2.02,51.369183,2.157367,2019-12-12 10:29,291.3,10.3,11.6,0.0,68.69999999999999
12.14,13.33,24.0,8.0,326.7000000000001,2.02,51.370567,2.152717,2019-12-12 10:30,291.9,10.3,11.6,0.0,68.10000000000002
12.16,13.33,25.0,10.1,328.9,1.0,51.372,2.14805,2019-12-12 10:31,292.8,12.16,11.7,0.0,67.19999999999999
12.13,13.33,25.0,9.4,325.8,1.0,51.37345,2.1434,2019-12-12 10:32,292.8,12.16,11.7,0.0,67.19999999999999
12.17,13.33,24.0,11.2,327.7,1.0,51.3749,2.13875,2019-12-12 10:33,293.0,12.16,11.7,0.0,67.0
12.13,13.33,25.0,9.1,338.7,1.0,51.376333,2.13405,2019-12-12 10:34,292.8,12.16,11.7,0.0,67.19999999999999
12.18,13.33,25.0,11.5,325.9,1.0,51.37775,2.129367,2019-12-12 10:35,293.1,12.16,11.7,0.0,66.89999999999998
12.15,13.33,25.0,12.4,318.5,1.0,51.379167,2.124717,2019-12-12 10:36,293.6,12.16,11.8,0.0,66.39999999999998
12.17,13.33,25.0,7.9,315.1,1.0,51.380633,2.12,2019-12-12 10:37,295.0,12.16,11.8,0.0,65.0
12.32,13.33,24.0,8.6,332.9,1.0,51.382233,2.11535,2019-12-12 10:38,295.5,12.16,11.9,0.0,64.5
12.35,13.33,24.0,12.7,317.9,1.0,51.383833,2.1107,2019-12-12 10:39,294.0,12.16,11.9,0.0,66.0
12.21,13.33,23.0,8.8,304.5,1.0,51.385383,2.106033,2019-12-12 10:40,293.1,12.16,11.8,0.0,66.89999999999998
12.26,13.33,24.0,7.3,315.5,1.0,51.38688300000001,2.101367,2019-12-12 10:41,293.3,12.16,11.8,0.0,66.69999999999999
12.19,13.33,24.0,7.6,333.0,1.0,51.388417,2.096717,2019-12-12 10:42,293.6,12.16,11.9,0.0,66.39999999999998
12.2,13.33,25.0,9.5,329.4,1.0,51.38995,2.09205,2019-12-12 10:43,293.5,12.16,11.9,0.0,66.5
12.16,13.33,24.0,9.7,318.4000000000001,1.0,51.39145,2.087367,2019-12-12 10:44,292.9,12.16,11.8,0.0,67.10000000000002
12.13,13.33,24.0,12.1,319.8,1.0,51.392917,2.0826830000000003,2019-12-12 10:45,293.5,12.16,11.8,0.0,66.5
12.33,13.33,25.0,10.0,313.2999999999999,1.0,51.394467,2.0780000000000003,2019-12-12 10:46,293.6,12.16,11.9,0.0,66.39999999999998
12.55,13.33,41.0,11.2,323.6,1.0,51.396067,2.0733,2019-12-12 10:47,293.8,12.16,12.2,0.0,66.19999999999999
13.34,13.33,62.0,11.5,318.9000000000001,1.0,51.397783,2.068267,2019-12-12 10:48,293.9,12.16,13.1,0.0,66.10000000000002
13.9,13.33,57.0,8.6,333.5,1.0,51.399583,2.062933,2019-12-12 10:49,293.7,12.16,13.7,0.0,66.30000000000001
14.66,13.33,55.0,9.5,333.1,1.0,51.4014,2.057383,2019-12-12 10:50,293.8,12.16,14.2,0.0,66.19999999999999
14.79,13.33,54.0,8.5,323.9,1.0,51.403283,2.051683,2019-12-12 10:51,294.0,12.16,14.6,0.0,66.0
15.1,13.33,52.0,8.0,330.0,1.0,51.405217,2.045833,2019-12-12 10:52,294.9,12.16,14.9,0.0,65.10000000000002
15.29,13.33,51.0,10.6,325.1,1.0,51.40723300000001,2.0399830000000003,2019-12-12 10:53,294.2,12.16,15.0,0.0,65.80000000000001
15.28,13.33,50.0,10.4,333.2,1.0,51.409167,2.03405,2019-12-12 10:54,293.5,12.16,15.1,0.0,66.5
15.36,13.33,51.0,8.4,358.7,1.0,51.41108300000001,2.02805,2019-12-12 10:55,288.1,12.16,15.2,0.0,71.89999999999998
15.13,13.33,48.0,6.2,9.799999999999956,1.0,51.41235,2.021783,2019-12-12 10:56,274.6,12.16,14.7,0.0,85.39999999999998
14.88,13.33,59.0,10.1,12.0,1.0,51.41275,2.01535,2019-12-12 10:57,266.8,12.16,14.5,0.0,93.2
14.91,13.33,59.0,10.0,4.699999999999988,1.0,51.4126,2.008867,2019-12-12 10:58,262.5,12.16,14.6,0.0,97.5
15.14,13.33,58.0,4.4,50.5,1.0,51.41225,2.002333,2019-12-12 10:59,255.3,12.16,14.7,0.0,104.7
15.25,13.33,58.0,6.4,56.40000000000001,1.0,51.4114,1.99595,2019-12-12 11:00,249.4,12.16,14.7,0.0,110.6
15.1,13.33,50.0,10.2,55.100000000000016,1.0,51.410017,1.989883,2019-12-12 11:01,240.7,12.16,14.4,0.0,119.3
14.6,13.33,27.0,9.6,77.19999999999997,1.0,51.40825,1.984433,2019-12-12 11:02,230.7,12.16,13.6,0.0,129.3
13.62,13.33,25.0,12.1,79.69999999999997,1.0,51.40605,1.979867,2019-12-12 11:03,223.0,12.16,12.8,0.0,137.0
13.14,13.33,25.0,9.8,87.59999999999997,1.0,51.4036,1.9761,2019-12-12 11:04,218.3,12.16,12.1,0.0,141.7
12.54,13.33,25.0,12.8,93.0,1.0,51.401067,1.972767,2019-12-12 11:05,216.3,12.16,11.7,0.0,143.7
12.42,13.33,24.0,11.2,93.3,1.0,51.398533,1.969617,2019-12-12 11:06,216.3,12.16,11.4,0.0,143.7
12.23,13.33,26.0,13.3,93.8,1.0,51.396067,1.966517,2019-12-12 11:07,216.0,12.16,11.3,0.0,144.0
12.12,13.33,25.0,12.8,86.79999999999998,1.0,51.3936,1.963483,2019-12-12 11:08,215.9,12.16,11.1,0.0,144.1
11.93,13.33,25.0,12.3,92.40000000000003,1.0,51.391167,1.960533,2019-12-12 11:09,213.2,12.16,10.9,0.0,146.8
11.89,13.33,26.0,12.2,131.0,1.0,51.388683,1.957867,2019-12-12 11:10,212.5,12.16,10.7,0.0,147.5
11.75,13.33,27.0,15.5,91.7,1.0,51.3862,1.9552,2019-12-12 11:11,213.7,12.16,10.7,0.0,146.3
11.75,13.33,27.0,11.4,87.20000000000002,1.0,51.383767,1.95245,2019-12-12 11:12,215.1,12.16,10.7,0.0,144.9
11.79,13.33,26.0,11.7,90.7,1.0,51.3814,1.949617,2019-12-12 11:13,215.3,12.16,10.6,0.0,144.7
11.72,13.33,27.0,14.0,104.79999999999998,1.0,51.37905,1.946817,2019-12-12 11:14,214.6,12.16,10.5,0.0,145.4
11.6,13.33,26.0,11.9,95.6,1.0,51.376683,1.944067,2019-12-12 11:15,214.6,12.16,10.5,0.0,145.4
11.57,13.33,27.0,9.8,89.20000000000002,1.0,51.374333,1.941317,2019-12-12 11:16,214.9,12.16,10.5,0.0,145.1
11.61,13.33,28.0,11.7,88.49999999999996,1.0,51.371983,1.93855,2019-12-12 11:17,215.4,12.16,10.4,0.0,144.6
11.64,13.33,27.0,13.4,93.4,1.0,51.36965,1.93575,2019-12-12 11:18,215.4,12.16,10.4,0.0,144.6
11.71,13.33,27.0,10.0,86.5,1.0,51.367333,1.932967,2019-12-12 11:19,215.5,12.16,10.4,0.0,144.5
11.64,13.33,27.0,10.4,118.20000000000002,1.0,51.365017,1.930183,2019-12-12 11:20,215.9,12.16,10.4,0.0,144.1
11.64,13.33,26.0,11.3,97.5,1.0,51.3627,1.927367,2019-12-12 11:21,216.2,12.16,10.4,0.0,143.8
11.71,13.33,27.0,9.3,84.9,1.0,51.360433,1.9245330000000005,2019-12-12 11:22,216.1,12.16,10.4,0.0,143.9
11.67,13.33,27.0,12.2,87.30000000000004,1.0,51.358133,1.921717,2019-12-12 11:23,215.7,12.16,10.3,0.0,144.3
11.66,13.33,27.0,12.8,94.8,1.0,51.355833,1.918933,2019-12-12 11:24,215.5,12.16,10.3,0.0,144.5
11.7,13.33,26.0,9.9,84.1,1.0,51.353567,1.916167,2019-12-12 11:25,215.6,12.16,10.3,0.0,144.4
11.71,13.33,28.0,10.6,89.6,1.0,51.3513,1.913433,2019-12-12 11:26,215.9,12.16,10.3,0.0,144.1
11.7,13.33,26.0,11.2,85.39999999999998,1.0,51.349017,1.910633,2019-12-12 11:27,216.3,12.16,10.3,0.0,143.7
11.69,13.33,27.0,10.0,81.70000000000002,1.0,51.34675,1.9079,2019-12-12 11:28,216.1,12.16,10.2,0.0,143.9
11.81,13.33,27.0,10.3,107.89999999999998,1.0,51.344517,1.905033,2019-12-12 11:29,216.0,12.16,10.2,0.0,144.0
11.76,13.33,26.0,14.5,109.0,1.0,51.34225,1.902283,2019-12-12 11:30,215.3,12.16,10.2,0.0,144.7
11.79,13.33,27.0,11.0,91.9,1.0,51.339983,1.899533,2019-12-12 11:31,215.1,12.16,10.2,0.0,144.9
11.83,13.33,26.0,10.9,99.99999999999996,1.0,51.3377,1.896817,2019-12-12 11:32,214.9,12.16,10.2,0.0,145.1
11.78,13.33,27.0,10.3,93.3,1.0,51.335433,1.894133,2019-12-12 11:33,214.7,12.16,10.1,0.0,145.3
11.76,13.33,26.0,13.2,96.10000000000002,1.0,51.333167,1.891483,2019-12-12 11:34,214.5,12.16,10.1,0.0,145.5
11.76,13.33,27.0,10.6,82.19999999999997,1.0,51.330967,1.8888,2019-12-12 11:35,214.8,12.16,10.0,0.0,145.2
11.78,13.33,27.0,8.9,89.89999999999998,1.0,51.328717,1.88615,2019-12-12 11:36,215.3,12.16,10.0,0.0,144.7
11.73,13.33,26.0,9.3,109.79999999999998,1.0,51.32653300000001,1.883367,2019-12-12 11:37,215.6,12.16,10.0,0.0,144.4
11.73,13.33,26.0,9.3,109.79999999999998,1.0,51.32653300000001,1.883367,2019-12-12 11:37,215.6,12.16,10.0,0.0,144.4
11.86,13.33,27.0,12.7,95.6,1.0,51.32438300000001,1.880617,2019-12-12 11:38,214.9,12.16,9.9,0.0,145.1
11.71,13.33,26.0,11.0,87.0,1.0,51.32438300000001,1.880617,2019-12-12 11:39,214.3,12.16,9.8,0.0,145.7
11.71,13.33,26.0,11.0,87.0,1.0,51.32215,1.877933,2019-12-12 11:39,214.3,12.16,9.8,0.0,145.7
11.49,13.33,26.0,12.4,123.8,1.0,51.319933,1.875333,2019-12-12 11:40,214.0,12.16,9.8,0.0,146.0
11.68,13.33,28.0,11.4,99.09999999999997,1.0,51.317767,1.872767,2019-12-12 11:41,214.8,12.16,9.8,0.0,145.2
11.75,13.33,26.0,10.1,88.89999999999998,1.0,51.315583,1.870067,2019-12-12 11:42,215.5,12.16,9.8,0.0,144.5
11.71,13.33,27.0,10.9,75.1,1.0,51.313433,1.867383,2019-12-12 11:43,215.1,12.16,9.7,0.0,144.9
11.81,13.33,26.0,13.0,95.39999999999998,1.0,51.3113,1.864717,2019-12-12 11:44,214.8,12.16,9.7,0.0,145.2
11.75,13.33,27.0,13.0,103.2,1.0,51.30915,1.862167,2019-12-12 11:45,214.3,12.16,9.6,0.0,145.7
11.71,13.33,27.0,9.5,94.39999999999998,1.0,51.307017,1.859583,2019-12-12 11:46,215.0,12.16,9.6,0.0,145.0
11.71,13.33,27.0,9.5,94.39999999999998,1.0,51.307017,1.859583,2019-12-12 11:46,215.0,12.16,9.6,0.0,145.0
11.73,13.33,27.0,10.3,78.10000000000002,1.0,51.304883,1.85695,2019-12-12 11:47,215.7,12.16,9.6,0.0,144.3
11.88,13.33,27.0,11.6,93.7,1.0,51.30278300000001,1.8543,2019-12-12 11:48,215.8,12.16,9.6,0.0,144.2
11.8,13.33,26.0,10.8,93.79999999999998,1.0,51.300717,1.8516,2019-12-12 11:49,215.4,12.16,9.6,0.0,144.6
11.67,13.33,26.0,10.7,102.1,1.0,51.2986,1.849,2019-12-12 11:50,214.9,12.16,9.5,0.0,145.1
11.62,13.33,27.0,11.9,99.60000000000002,1.0,51.2965,1.846433,2019-12-12 11:51,214.7,12.16,9.5,0.0,145.3
11.52,13.33,27.0,11.2,91.8,1.0,51.29445,1.843867,2019-12-12 11:52,215.2,12.16,9.5,0.0,144.8
11.5,13.33,27.0,11.3,92.70000000000002,1.0,51.292383,1.841283,2019-12-12 11:53,214.9,12.16,9.4,0.0,145.1
11.44,13.33,27.0,10.7,89.70000000000002,1.0,51.290317,1.8387,2019-12-12 11:54,215.1,12.16,9.4,0.0,144.9
11.53,13.33,27.0,11.5,86.49999999999996,1.0,51.28825,1.8361,2019-12-12 11:55,214.9,12.16,9.4,0.0,145.1
11.47,13.33,27.0,11.3,102.99999999999996,1.0,51.286217,1.833533,2019-12-12 11:56,214.4,12.16,9.3,0.0,145.6
11.36,13.33,27.0,12.3,92.0,1.0,51.284183,1.831033,2019-12-12 11:57,213.0,12.16,9.2,0.0,147.0
11.24,13.33,27.0,10.5,90.0,1.0,51.2821,1.82865,2019-12-12 11:58,212.0,12.16,9.1,0.0,148.0
11.27,13.33,28.0,9.4,96.4,1.0,51.279967,1.826383,2019-12-12 11:59,212.4,12.16,9.1,0.0,147.6
11.39,13.33,28.0,13.7,90.90000000000003,1.0,51.277867,1.82405,2019-12-12 12:00,213.7,12.16,9.2,0.0,146.3
11.37,13.33,27.0,10.6,91.10000000000002,1.0,51.275817,1.8216,2019-12-12 12:01,213.7,12.16,9.2,0.0,146.3
11.35,13.33,26.0,10.3,93.2,1.0,51.273767,1.819183,2019-12-12 12:02,210.3,12.16,9.1,0.0,149.7
11.21,13.33,26.0,12.1,93.1,1.0,51.271633,1.817083,2019-12-12 12:03,208.1,12.16,9.0,0.0,151.9
11.3,13.33,27.0,13.0,101.90000000000003,1.0,51.269467,1.815117,2019-12-12 12:04,207.2,12.16,8.9,0.0,152.8
11.21,13.33,28.0,11.0,101.90000000000003,1.0,51.26725,1.81325,2019-12-12 12:05,207.7,12.16,9.0,0.0,152.3
11.32,13.33,28.0,10.5,101.1,1.0,51.265017,1.811333,2019-12-12 12:06,208.6,12.16,9.0,0.0,151.4
11.43,13.33,27.0,11.9,95.6,1.0,51.26285,1.809333,2019-12-12 12:07,209.1,12.16,9.0,0.0,150.9
11.44,13.33,27.0,9.1,87.19999999999996,1.0,51.260667,1.8073,2019-12-12 12:08,208.7,12.16,9.0,0.0,151.3
11.41,13.33,27.0,11.8,100.3,1.0,51.258483,1.805333,2019-12-12 12:09,207.8,12.16,9.0,0.0,152.2
11.56,13.33,27.0,14.4,105.59999999999997,1.0,51.25625,1.803417,2019-12-12 12:10,207.3,12.16,9.0,0.0,152.7
11.46,13.33,27.0,12.9,100.0,1.0,51.254017,1.801583,2019-12-12 12:11,207.2,12.16,9.0,0.0,152.8
11.41,13.33,27.0,12.8,101.5,1.0,51.251783,1.7997330000000002,2019-12-12 12:12,207.7,12.16,9.0,0.0,152.3
11.38,13.33,27.0,12.0,101.9,1.0,51.249583,1.79785,2019-12-12 12:13,208.4,12.16,8.9,0.0,151.6
11.43,13.33,28.0,12.3,100.09999999999997,1.0,51.2474,1.7959169999999998,2019-12-12 12:14,209.3,12.16,9.0,0.0,150.7
11.57,13.33,26.0,13.0,94.39999999999998,1.0,51.24525,1.7939330000000002,2019-12-12 12:15,208.0,12.16,8.9,0.0,152.0
11.34,13.33,27.0,13.2,86.69999999999996,1.0,51.243083,1.792067,2019-12-12 12:16,207.3,12.16,8.8,0.0,152.7
11.33,13.33,27.0,10.6,103.39999999999998,1.0,51.240933,1.79025,2019-12-12 12:17,207.0,12.16,8.7,0.0,153.0
11.35,13.33,27.0,10.8,103.3,1.0,51.238767,1.7884830000000005,2019-12-12 12:18,207.3,12.16,8.7,0.0,152.7
11.36,13.33,28.0,10.0,119.3,1.0,51.236583,1.7866669999999998,2019-12-12 12:19,208.0,12.16,8.7,0.0,152.0
11.45,13.33,27.0,13.5,99.4,1.0,51.2344,1.78485,2019-12-12 12:20,208.4,12.16,8.7,0.0,151.6
11.44,13.33,27.0,12.9,93.29999999999998,1.0,51.232333,1.78295,2019-12-12 12:21,208.6,12.16,8.6,0.0,151.4
11.24,13.33,28.0,14.5,96.7,1.0,51.23025,1.7811,2019-12-12 12:22,209.3,12.16,8.6,0.0,150.7
11.35,13.33,28.0,10.6,79.5,1.0,51.22815,1.7791669999999995,2019-12-12 12:23,211.8,12.16,8.6,0.0,148.2
11.46,13.33,27.0,9.8,86.00000000000004,1.0,51.226133,1.777,2019-12-12 12:24,213.1,12.16,8.6,0.0,146.9
11.38,13.33,27.0,9.6,122.8,1.0,51.224167,1.7747830000000002,2019-12-12 12:25,212.8,12.16,8.6,0.0,147.2
11.39,13.33,27.0,10.7,77.10000000000002,1.0,51.2222,1.772617,2019-12-12 12:26,214.0,12.16,8.5,0.0,146.0
11.45,13.33,28.0,10.5,84.10000000000002,1.0,51.220267,1.77035,2019-12-12 12:27,218.2,12.16,8.6,0.0,141.8
11.43,13.33,27.0,5.6,58.90000000000001,1.0,51.218483,1.767783,2019-12-12 12:28,221.6,12.16,8.6,0.0,138.4
11.42,13.33,27.0,5.6,71.59999999999997,1.0,51.21685,1.76495,2019-12-12 12:29,223.3,12.16,8.7,0.0,136.7
11.55,13.33,26.0,11.0,80.5,1.0,51.215267,1.7620169999999995,2019-12-12 12:30,222.3,12.16,8.7,0.0,137.7
11.55,13.33,26.0,12.4,87.69999999999996,1.0,51.213633,1.7592,2019-12-12 12:31,221.3,12.16,8.6,0.0,138.7
11.29,13.33,27.0,10.5,78.50000000000003,1.0,51.211983,1.7564669999999998,2019-12-12 12:32,221.1,12.16,8.5,0.0,138.9
11.33,13.33,27.0,8.7,82.30000000000003,1.0,51.210317,1.7537330000000002,2019-12-12 12:33,221.7,12.16,8.5,0.0,138.3
11.27,13.33,27.0,10.3,84.69999999999997,1.0,51.208683,1.7509669999999995,2019-12-12 12:34,222.2,12.16,8.5,0.0,137.8
11.3,13.33,27.0,8.5,72.89999999999998,1.0,51.207033,1.7481830000000005,2019-12-12 12:35,222.5,12.16,8.5,0.0,137.5
11.26,13.33,27.0,6.9,86.90000000000003,1.0,51.205433,1.7454169999999998,2019-12-12 12:36,222.2,12.16,8.6,0.0,137.8
11.15,13.33,27.0,6.3,88.59999999999997,1.0,51.2038,1.7425669999999998,2019-12-12 12:37,221.3,12.16,8.6,0.0,138.7
11.42,13.33,27.0,12.2,90.1,1.0,51.202133,1.7398330000000002,2019-12-12 12:38,220.1,12.16,8.5,0.0,139.9
11.23,13.33,26.0,11.7,88.30000000000004,1.0,51.200433,1.7372169999999998,2019-12-12 12:39,219.2,12.16,8.4,0.0,140.8
10.95,13.33,28.0,11.4,69.79999999999998,1.0,51.198683,1.7346669999999995,2019-12-12 12:40,218.6,12.16,8.4,0.0,141.4
10.94,13.33,28.0,13.0,80.80000000000003,1.0,51.196933,1.7321830000000005,2019-12-12 12:41,219.2,12.16,8.4,0.0,140.8
10.86,13.33,28.0,12.4,100.29999999999998,1.0,51.1952,1.7296169999999995,2019-12-12 12:42,219.9,12.16,8.5,0.0,140.1
11.12,13.33,28.0,12.1,81.79999999999998,1.0,51.193467,1.7270169999999998,2019-12-12 12:43,219.9,12.16,8.5,0.0,140.1
11.14,13.33,27.0,13.6,73.6,1.0,51.1917,1.7244669999999998,2019-12-12 12:44,219.6,12.16,8.5,0.0,140.4
11.28,13.33,28.0,8.1,79.49999999999997,1.0,51.18995,1.7218669999999998,2019-12-12 12:45,220.9,12.16,8.6,0.0,139.1
11.32,13.33,27.0,10.3,81.4,1.0,51.188217,1.7192169999999998,2019-12-12 12:46,221.1,12.16,8.6,0.0,138.9
11.23,13.33,28.0,12.6,68.39999999999998,1.0,51.186517,1.716533,2019-12-12 12:47,220.8,12.16,8.6,0.0,139.2
11.3,13.33,27.0,11.7,72.5,1.0,51.1848,1.7139330000000002,2019-12-12 12:48,218.8,12.16,8.5,0.0,141.2
11.29,13.33,28.0,10.6,87.6,1.0,51.183,1.711483,2019-12-12 12:49,220.1,12.16,8.5,0.0,139.9
11.32,13.33,28.0,10.1,88.20000000000002,1.0,51.181267,1.70885,2019-12-12 12:50,221.9,12.16,8.5,0.0,138.1
11.35,13.33,27.0,12.3,89.69999999999996,1.0,51.1796,1.70615,2019-12-12 12:51,220.5,12.16,8.5,0.0,139.5
11.29,13.33,28.0,10.9,88.90000000000003,1.0,51.1779,1.70355,2019-12-12 12:52,221.7,12.16,8.5,0.0,138.3
11.27,13.33,28.0,12.6,87.6,1.0,51.176217,1.700867,2019-12-12 12:53,222.6,12.16,8.5,0.0,137.4
11.35,13.33,27.0,8.0,78.69999999999997,1.0,51.1746,1.6981,2019-12-12 12:54,224.5,12.16,8.5,0.0,135.5
11.11,13.33,28.0,12.4,70.70000000000002,1.0,51.173067,1.6952,2019-12-12 12:55,225.1,12.16,8.5,0.0,134.9
11.17,13.33,27.0,10.2,68.09999999999997,1.0,51.171533,1.692233,2019-12-12 12:56,225.8,12.16,8.6,0.0,134.2
11.74,13.33,26.0,11.3,81.29999999999998,1.0,51.170033,1.68925,2019-12-12 12:57,225.9,12.16,8.6,0.0,134.1
11.5,13.33,26.0,8.5,80.9,1.0,51.168567,1.6862669999999995,2019-12-12 12:58,224.6,12.16,8.5,0.0,135.4
11.42,13.33,27.0,8.1,75.79999999999998,1.0,51.167067,1.6834,2019-12-12 12:59,225.4,12.16,8.4,0.0,134.6
11.54,13.33,27.0,8.3,108.3,1.0,51.165633,1.6804830000000002,2019-12-12 13:00,226.2,12.16,8.4,0.0,133.8
11.41,13.33,27.0,9.5,76.6,1.0,51.164233,1.6775330000000002,2019-12-12 13:01,226.4,12.16,8.3,0.0,133.6
11.19,13.33,27.0,5.8,68.0,1.0,51.16285,1.674567,2019-12-12 13:02,226.7,12.16,8.3,0.0,133.3
11.39,13.33,26.0,10.5,72.69999999999997,1.0,51.161483,1.6715669999999998,2019-12-12 13:03,226.8,12.16,8.3,0.0,133.2
11.35,13.33,26.0,6.0,47.79999999999998,1.0,51.160133,1.668583,2019-12-12 13:04,224.6,12.16,8.2,0.0,135.4
10.98,13.33,27.0,15.7,86.90000000000003,1.0,51.1587,1.665833,2019-12-12 13:05,223.7,12.16,8.1,0.0,136.3
11.24,13.33,27.0,11.6,82.5,1.0,51.15725,1.663067,2019-12-12 13:06,224.2,12.16,8.1,0.0,135.8
11.33,13.33,27.0,6.3,82.80000000000003,1.0,51.155817,1.6602669999999995,2019-12-12 13:07,224.0,12.16,8.1,0.0,136.0
10.97,13.33,27.0,7.5,49.6,1.0,51.15435,1.657517,2019-12-12 13:08,224.6,12.16,8.1,0.0,135.4
11.13,13.33,27.0,8.5,60.5,1.0,51.152933,1.6547,2019-12-12 13:09,225.3,12.16,8.1,0.0,134.7
11.32,13.33,28.0,10.5,62.19999999999999,1.0,51.151467,1.6518669999999998,2019-12-12 13:10,225.2,12.16,8.2,0.0,134.8
11.21,13.33,27.0,11.8,74.40000000000003,1.0,51.150033,1.64905,2019-12-12 13:11,225.2,12.16,8.1,0.0,134.8
11.36,13.33,27.0,11.5,81.19999999999997,1.0,51.148667,1.646167,2019-12-12 13:12,225.2,12.16,8.1,0.0,134.8
11.15,13.33,26.0,9.1,84.19999999999997,1.0,51.1473,1.643317,2019-12-12 13:13,225.2,12.16,8.1,0.0,134.8
11.08,13.33,27.0,12.7,90.9,1.0,51.145917,1.64045,2019-12-12 13:14,224.4,12.16,8.1,0.0,135.6
10.88,13.33,26.0,7.3,75.29999999999998,1.0,51.144483,1.637683,2019-12-12 13:15,223.6,12.16,8.0,0.0,136.4
11.13,13.33,27.0,12.8,84.30000000000003,1.0,51.14305,1.63495,2019-12-12 13:16,224.7,12.16,8.0,0.0,135.3
11.32,13.33,28.0,9.6,83.99999999999997,1.0,51.141683,1.632183,2019-12-12 13:17,225.4,12.16,8.1,0.0,134.6
11.25,13.33,27.0,8.6,84.4,1.0,51.1403,1.629367,2019-12-12 13:18,225.4,12.16,8.0,0.0,134.6
