stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS,sOvg,currSp,currDir
17.07,11.3,52.0,11.9,76.69999999999997,1.31,35.9614,-5.9679,2019-11-30 16:18,273.3,4.75,16.0,0.51,174.5
17.01,11.3,54.0,10.9,75.69999999999997,1.31,35.961667,-5.973383,2019-11-30 16:19,274.5,4.75,16.0,0.51,173.3
17.02,11.3,53.0,11.2,75.60000000000002,1.31,35.96205,-5.978833,2019-11-30 16:20,275.9,4.75,15.9,0.51,171.90000000000003
16.98,11.3,53.0,11.7,75.89999999999998,1.31,35.962533,-5.984233000000001,2019-11-30 16:21,275.5,4.75,15.8,0.51,172.3
16.93,11.3,54.0,11.8,76.79999999999995,1.31,35.963017,-5.98965,2019-11-30 16:22,275.1,4.75,15.8,0.51,172.7
16.87,11.3,53.0,12.3,82.0,1.31,35.963483000000004,-5.995033,2019-11-30 16:23,275.1,4.75,15.8,0.51,172.7
16.89,11.3,54.0,12.5,80.10000000000002,1.31,35.963983,-6.000417,2019-11-30 16:24,275.0,4.75,15.8,0.51,172.8
16.84,11.3,54.0,11.6,86.70000000000003,1.31,35.96445,-6.005783,2019-11-30 16:25,274.9,4.75,15.7,0.51,172.90000000000003
16.79,11.3,53.0,12.6,83.30000000000003,1.31,35.964917,-6.01115,2019-11-30 16:26,274.3,4.75,15.7,0.51,173.5
16.93,11.3,55.0,10.7,82.89999999999998,1.31,35.965317,-6.016483,2019-11-30 16:27,275.5,4.75,15.7,0.51,172.3
16.95,11.3,54.0,11.8,81.10000000000002,1.31,35.96585,-6.02185,2019-11-30 16:28,274.7,4.75,15.7,0.51,173.10000000000005
16.93,11.3,53.0,11.6,79.40000000000003,1.31,35.966367,-6.0272,2019-11-30 16:29,275.2,4.75,15.7,0.51,172.60000000000005
16.89,11.3,54.0,12.0,82.0,1.31,35.96685,-6.032533,2019-11-30 16:30,275.0,4.75,15.6,0.51,172.8
16.89,11.3,54.0,12.0,82.0,1.31,35.96685,-6.032533,2019-11-30 16:30,275.0,4.75,15.6,0.51,172.8
16.78,11.3,54.0,11.1,80.90000000000003,1.46,35.967366999999996,-6.03785,2019-11-30 16:31,274.9,6.2,15.6,0.99,173.98000000000005
16.79,11.3,54.0,11.7,85.0,1.46,35.967917,-6.0431669999999995,2019-11-30 16:32,274.3,6.2,15.6,0.99,174.57999999999996
16.84,11.3,54.0,11.9,85.40000000000003,1.46,35.968433000000005,-6.0485,2019-11-30 16:33,274.9,6.2,15.6,0.99,173.98000000000005
16.77,11.3,50.0,11.0,91.0,1.46,35.968967,-6.053783,2019-11-30 16:34,269.1,6.2,15.4,0.99,179.77999999999997
16.57,11.3,55.0,12.0,88.09999999999997,1.46,35.969083000000005,-6.059033,2019-11-30 16:35,268.8,6.2,15.3,0.99,180.07999999999996
16.69,11.3,55.0,11.1,88.59999999999997,1.46,35.9691,-6.0643,2019-11-30 16:36,268.1,6.2,15.3,0.99,180.78
16.81,11.3,54.0,11.1,88.0,1.46,35.9691,-6.069583000000001,2019-11-30 16:37,270.2,6.2,15.4,0.99,178.68
16.76,11.3,53.0,11.4,82.5,1.46,35.969183,-6.074867,2019-11-30 16:38,270.2,6.2,15.4,0.99,178.68
16.79,11.3,53.0,11.2,88.5,1.46,35.969266999999995,-6.080133,2019-11-30 16:39,269.0,6.2,15.3,0.99,179.88
16.74,11.3,54.0,10.6,85.69999999999997,1.46,35.969283000000004,-6.0854,2019-11-30 16:40,270.5,6.2,15.4,0.99,178.38
16.96,11.3,54.0,10.6,94.89999999999998,1.46,35.96935,-6.09065,2019-11-30 16:41,269.3,6.2,15.3,0.99,179.57999999999996
16.87,11.3,53.0,10.4,89.0,1.46,35.969417,-6.0959,2019-11-30 16:42,270.0,6.2,15.3,0.99,178.88
16.56,11.3,55.0,11.3,89.80000000000003,1.46,35.969567,-6.10115,2019-11-30 16:43,269.7,6.2,15.3,0.99,179.18
16.66,11.3,54.0,10.2,89.20000000000003,1.46,35.9697,-6.1064169999999995,2019-11-30 16:44,269.9,6.2,15.4,0.99,178.98000000000005
16.73,11.3,55.0,10.7,87.80000000000003,1.46,35.969833,-6.111717,2019-11-30 16:45,270.3,6.2,15.5,0.99,178.57999999999996
16.76,11.3,54.0,10.0,85.89999999999998,1.46,35.97,-6.117033,2019-11-30 16:46,270.3,6.2,15.5,0.99,178.57999999999996
16.77,11.3,54.0,7.8,87.19999999999997,1.46,35.97015,-6.122333,2019-11-30 16:47,269.0,6.2,15.5,0.99,179.88
16.84,11.3,54.0,10.7,81.19999999999997,1.46,35.97025,-6.127683,2019-11-30 16:48,270.2,6.2,15.5,0.99,178.68
16.94,11.3,53.0,11.2,86.90000000000003,1.46,35.97035,-6.133017,2019-11-30 16:49,268.9,6.2,15.5,0.99,179.98000000000005
16.91,11.3,53.0,10.3,89.0,1.46,35.9704,-6.138333,2019-11-30 16:50,268.9,6.2,15.5,0.99,179.98000000000005
16.84,11.3,55.0,10.5,85.09999999999997,1.46,35.970417,-6.143633,2019-11-30 16:51,270.8,6.2,15.5,0.99,178.07999999999996
16.84,11.3,53.0,11.2,86.19999999999997,1.46,35.970617,-6.148983,2019-11-30 16:52,269.6,6.2,15.5,0.99,179.27999999999997
16.89,11.3,55.0,10.8,81.39999999999998,1.46,35.970717,-6.1543,2019-11-30 16:53,270.0,6.2,15.5,0.99,178.88
16.92,11.3,53.0,10.5,86.69999999999997,1.46,35.970833,-6.159633,2019-11-30 16:54,269.1,6.2,15.5,0.99,179.77999999999997
16.84,11.3,54.0,10.4,81.19999999999997,1.46,35.970883,-6.164967,2019-11-30 16:55,269.7,6.2,15.5,0.99,179.18
16.88,11.3,54.0,11.0,80.69999999999997,1.46,35.970967,-6.1703,2019-11-30 16:56,270.3,6.2,15.6,0.99,178.57999999999996
16.9,11.3,54.0,11.0,81.29999999999995,1.46,35.971083,-6.175633,2019-11-30 16:57,270.1,6.2,15.5,0.99,178.77999999999997
17.21,11.3,54.0,11.2,85.80000000000003,1.46,35.971216999999996,-6.180967,2019-11-30 16:58,269.8,6.2,15.5,0.99,179.07999999999996
16.74,11.3,54.0,10.8,80.89999999999998,1.46,35.971333,-6.1863,2019-11-30 16:59,270.1,6.2,15.5,0.99,178.77999999999997
16.76,11.3,53.0,10.9,82.09999999999997,1.46,35.97145,-6.191633,2019-11-30 17:00,269.6,6.2,15.6,0.99,179.27999999999997
16.73,11.3,55.0,10.8,73.40000000000003,1.46,35.9716,-6.196983,2019-11-30 17:01,277.4,6.2,15.7,0.99,171.48000000000005
16.9,11.3,56.0,10.8,70.39999999999998,1.46,35.972283000000004,-6.202283,2019-11-30 17:02,279.0,6.2,15.7,0.99,169.88
16.81,11.3,56.0,10.7,71.10000000000002,1.46,35.973183,-6.20755,2019-11-30 17:03,280.4,6.2,15.7,0.99,168.48000000000005
16.84,11.3,54.0,9.7,75.39999999999998,1.46,35.974183000000004,-6.2128,2019-11-30 17:04,280.1,6.2,15.8,0.99,168.77999999999997
16.89,11.3,54.0,11.5,69.69999999999999,1.46,35.975217,-6.218067,2019-11-30 17:05,279.0,6.2,15.8,0.99,169.88
16.68,11.3,53.0,9.7,72.5,1.46,35.976116999999995,-6.223333,2019-11-30 17:06,280.0,6.2,15.7,0.99,168.88
16.66,11.3,55.0,10.8,71.69999999999997,1.46,35.9771,-6.228617,2019-11-30 17:07,279.3,6.2,15.8,0.99,169.57999999999996
16.62,11.3,55.0,11.3,57.69999999999999,1.46,35.978033,-6.23395,2019-11-30 17:08,284.6,6.2,16.0,0.99,164.27999999999997
16.59,11.3,57.0,7.7,46.19999999999999,1.46,35.9793,-6.239217,2019-11-30 17:09,290.6,6.2,16.1,0.99,158.27999999999997
16.57,11.3,58.0,10.9,33.599999999999966,1.46,35.981,-6.244317,2019-11-30 17:10,293.6,6.2,16.1,0.99,155.27999999999997
16.79,11.3,58.0,11.1,42.69999999999999,1.46,35.983000000000004,-6.2493,2019-11-30 17:11,294.0,6.2,16.2,0.99,154.88
16.79,11.3,54.0,10.8,40.89999999999998,1.46,35.985067,-6.254233,2019-11-30 17:12,295.1,6.2,16.3,0.99,153.77999999999997
16.78,11.3,53.0,11.3,40.5,1.46,35.987167,-6.259167,2019-11-30 17:13,294.9,6.2,16.2,0.99,153.98000000000005
16.79,11.3,54.0,11.2,46.30000000000001,1.46,35.989283,-6.264083,2019-11-30 17:14,294.7,6.2,16.3,0.99,154.18
16.75,11.3,53.0,10.8,43.09999999999997,1.46,35.9914,-6.269017,2019-11-30 17:15,295.6,6.2,16.3,0.99,153.27999999999997
16.71,11.3,54.0,10.8,44.399999999999984,1.46,35.993567,-6.2739,2019-11-30 17:16,294.3,6.2,16.3,0.99,154.57999999999996
16.74,11.3,53.0,9.0,49.19999999999999,1.46,35.995683,-6.2788330000000006,2019-11-30 17:17,294.1,6.2,16.2,0.99,154.77999999999997
16.71,11.3,53.0,10.1,41.30000000000001,1.46,35.9978,-6.283767,2019-11-30 17:18,294.5,6.2,16.2,0.99,154.38
16.57,11.3,54.0,10.6,47.0,1.46,35.999933,-6.288667,2019-11-30 17:19,294.4,6.2,16.2,0.99,154.48000000000005
16.54,11.3,53.0,9.2,45.100000000000016,1.46,36.00205,-6.293583,2019-11-30 17:20,294.2,6.2,16.3,0.99,154.68
16.53,11.3,55.0,9.2,42.599999999999966,1.46,36.00415,-6.29855,2019-11-30 17:21,294.3,6.2,16.3,0.99,154.57999999999996
16.5,11.3,55.0,11.0,45.40000000000003,1.46,36.006283,-6.303533,2019-11-30 17:22,292.9,6.2,16.4,0.99,155.98000000000005
16.51,11.3,53.0,10.7,46.90000000000003,1.46,36.008283,-6.3085830000000005,2019-11-30 17:23,289.7,6.2,16.3,0.99,159.18
16.64,11.3,53.0,10.7,53.0,1.46,36.010083,-6.31375,2019-11-30 17:24,288.8,6.2,16.4,0.99,160.07999999999996
16.7,11.3,55.0,9.8,41.80000000000001,1.46,36.0118,-6.318967,2019-11-30 17:25,289.7,6.2,16.4,0.99,159.18
16.74,11.3,54.0,11.1,51.69999999999999,1.46,36.013567,-6.3241830000000006,2019-11-30 17:26,289.2,6.2,16.5,0.99,159.68
16.88,11.3,53.0,11.3,58.69999999999999,1.46,36.015316999999996,-6.329433,2019-11-30 17:27,288.6,6.2,16.5,0.99,160.27999999999997
16.96,11.3,54.0,11.0,59.80000000000001,1.46,36.017016999999996,-6.3347169999999995,2019-11-30 17:28,288.8,6.2,16.5,0.99,160.07999999999996
16.97,11.3,54.0,9.7,54.0,1.46,36.018716999999995,-6.339983,2019-11-30 17:29,289.3,6.2,16.5,0.99,159.57999999999996
16.94,11.3,53.0,9.3,61.69999999999999,1.46,36.020467,-6.34525,2019-11-30 17:30,289.3,6.2,16.5,0.99,159.57999999999996
16.78,11.3,54.0,11.5,52.80000000000001,1.46,36.022183,-6.350517,2019-11-30 17:31,288.4,6.2,16.5,0.99,160.48000000000005
16.81,11.3,54.0,11.1,58.0,1.46,36.023817,-6.3558330000000005,2019-11-30 17:32,288.9,6.2,16.6,0.99,159.98000000000005
16.77,11.3,54.0,10.3,49.40000000000003,1.46,36.025517,-6.361133000000001,2019-11-30 17:33,289.9,6.2,16.6,0.99,158.98000000000005
16.69,11.3,54.0,11.9,63.399999999999984,1.46,36.027283000000004,-6.3664,2019-11-30 17:34,288.8,6.2,16.6,0.99,160.07999999999996
16.58,11.3,53.0,12.0,53.40000000000003,1.46,36.028933,-6.3717,2019-11-30 17:35,287.9,6.2,16.6,0.99,160.98000000000005
16.61,11.3,54.0,11.6,54.40000000000003,1.46,36.0305,-6.377067,2019-11-30 17:36,288.9,6.2,16.6,0.99,159.98000000000005
16.59,11.3,54.0,12.3,51.899999999999984,1.46,36.032133,-6.382433,2019-11-30 17:37,289.6,6.2,16.7,0.99,159.27999999999997
16.76,11.3,55.0,10.8,52.600000000000016,1.46,36.033817,-6.387783,2019-11-30 17:38,288.9,6.2,16.8,0.99,159.98000000000005
16.78,11.3,54.0,10.5,64.5,1.46,36.035416999999995,-6.3932,2019-11-30 17:39,286.5,6.2,16.7,0.99,162.38
16.7,11.3,54.0,10.6,62.09999999999997,1.46,36.036833,-6.398683,2019-11-30 17:40,286.6,6.2,16.8,0.99,162.27999999999997
16.74,11.3,54.0,11.4,56.59999999999997,1.46,36.038267,-6.404183,2019-11-30 17:41,287.1,6.2,16.8,0.99,161.77999999999997
16.86,11.3,54.0,10.3,58.80000000000001,1.46,36.039733,-6.409683,2019-11-30 17:42,287.5,6.2,16.9,0.99,161.38
16.87,11.3,54.0,10.4,52.69999999999999,1.46,36.041216999999996,-6.415166999999999,2019-11-30 17:43,287.0,6.2,16.8,0.99,161.88
16.83,11.3,53.0,11.3,64.30000000000001,1.46,36.04265,-6.420683,2019-11-30 17:44,287.0,6.2,16.8,0.99,161.88
16.91,11.3,54.0,12.9,66.30000000000001,1.46,36.044067,-6.4262,2019-11-30 17:45,287.0,6.2,16.9,0.99,161.88
16.88,11.3,54.0,12.0,55.0,1.46,36.0455,-6.431733,2019-11-30 17:46,287.4,6.2,16.9,0.99,161.48000000000005
16.9,11.3,54.0,12.5,59.80000000000001,1.46,36.046983000000004,-6.437266999999999,2019-11-30 17:47,287.2,6.2,17.0,0.99,161.68
17.02,11.3,54.0,12.4,64.5,1.46,36.0484,-6.442833,2019-11-30 17:48,287.7,6.2,17.0,0.99,161.18
17.18,11.3,53.0,12.0,51.80000000000001,1.46,36.049883,-6.448367,2019-11-30 17:49,288.4,6.2,16.9,0.99,160.48000000000005
17.28,11.3,53.0,10.9,55.5,1.46,36.051417,-6.453833,2019-11-30 17:50,288.4,6.2,16.8,0.99,160.48000000000005
17.19,11.3,52.0,10.3,46.0,1.46,36.0529,-6.459267,2019-11-30 17:51,287.4,6.2,16.7,0.99,161.48000000000005
17.02,11.3,53.0,12.2,59.30000000000001,1.46,36.054283,-6.4647,2019-11-30 17:52,287.7,6.2,16.5,0.99,161.18
16.89,11.3,53.0,10.7,50.0,1.46,36.0557,-6.4701,2019-11-30 17:53,288.5,6.2,16.5,0.99,160.38
16.95,11.3,53.0,11.4,53.30000000000001,1.46,36.05715,-6.47545,2019-11-30 17:54,287.5,6.2,16.4,0.99,161.38
16.95,11.3,52.0,10.7,50.80000000000001,1.46,36.05845,-6.4808330000000005,2019-11-30 17:55,287.2,6.2,16.3,0.99,161.68
16.92,11.3,53.0,8.0,57.600000000000016,1.46,36.059683,-6.4862,2019-11-30 17:56,287.9,6.2,16.2,0.99,160.98000000000005
16.85,11.3,53.0,11.5,50.5,1.46,36.060933,-6.491533,2019-11-30 17:57,288.5,6.2,16.2,0.99,160.38
16.85,11.3,52.0,12.4,52.19999999999999,1.46,36.062166999999995,-6.496817,2019-11-30 17:58,288.5,6.2,16.0,0.99,160.38
16.64,11.3,53.0,11.9,47.69999999999999,1.74,36.0634,-6.5021,2019-11-30 17:59,288.1,8.3,16.0,0.03,116.89999999999998
16.61,11.3,54.0,11.9,46.899999999999984,1.74,36.064583,-6.507417,2019-11-30 18:00,288.0,8.3,16.0,0.03,117.0
16.62,11.3,54.0,12.0,47.5,1.74,36.065816999999996,-6.512716999999999,2019-11-30 18:01,288.5,8.3,16.1,0.03,116.5
16.48,11.3,55.0,11.8,48.80000000000001,1.74,36.06705,-6.51805,2019-11-30 18:02,288.3,8.3,16.2,0.03,116.7
16.61,11.3,54.0,11.8,46.90000000000003,1.74,36.068283,-6.5234,2019-11-30 18:03,288.4,8.3,16.2,0.03,116.60000000000002
16.7,11.3,54.0,11.5,45.5,1.74,36.069567,-6.52875,2019-11-30 18:04,288.3,8.3,16.2,0.03,116.7
16.7,11.3,54.0,11.6,49.200000000000045,1.74,36.07085,-6.534083,2019-11-30 18:05,286.9,8.3,16.2,0.03,118.10000000000002
16.74,11.3,52.0,10.9,53.29999999999996,1.74,36.071999999999996,-6.539483000000001,2019-11-30 18:06,285.6,8.3,16.2,0.03,119.39999999999998
16.79,11.3,54.0,12.2,47.40000000000003,1.74,36.073083000000004,-6.5449,2019-11-30 18:07,287.7,8.3,16.2,0.03,117.3
16.8,11.3,56.0,11.2,43.19999999999999,1.74,36.074366999999995,-6.55025,2019-11-30 18:08,291.8,8.3,16.3,0.03,113.2
16.82,11.3,54.0,10.4,42.0,1.74,36.075917,-6.555483000000001,2019-11-30 18:09,292.7,8.3,16.2,0.03,112.3
16.75,11.3,53.0,11.2,43.100000000000016,1.74,36.07755,-6.560633,2019-11-30 18:10,292.0,8.3,16.1,0.03,113.0
16.8,11.3,53.0,11.4,42.5,1.74,36.079133,-6.5658330000000005,2019-11-30 18:11,291.5,8.3,16.2,0.03,113.5
16.85,11.3,54.0,11.5,45.100000000000016,1.74,36.080683,-6.57105,2019-11-30 18:12,291.7,8.3,16.2,0.03,113.3
16.86,11.3,54.0,11.6,43.5,1.74,36.082267,-6.576267,2019-11-30 18:13,291.8,8.3,16.2,0.03,113.2
16.86,11.3,53.0,11.5,43.80000000000001,1.74,36.083816999999996,-6.581483,2019-11-30 18:14,291.2,8.3,16.2,0.03,113.8
16.76,11.3,53.0,11.8,46.80000000000001,1.74,36.0853,-6.5867,2019-11-30 18:15,288.7,8.3,16.1,0.03,116.3
16.76,11.3,54.0,10.9,46.100000000000016,1.74,36.086633,-6.5920000000000005,2019-11-30 18:16,288.5,8.3,16.1,0.03,116.5
16.76,11.3,54.0,11.6,45.600000000000016,1.74,36.087983,-6.5973,2019-11-30 18:17,289.5,8.3,16.2,0.03,115.5
16.75,11.3,53.0,11.7,46.80000000000001,1.74,36.0894,-6.602583,2019-11-30 18:18,289.2,8.3,16.2,0.03,115.8
16.76,11.3,54.0,12.2,46.19999999999999,1.74,36.090783,-6.607867,2019-11-30 18:19,288.8,8.3,16.2,0.03,116.2
16.69,11.3,54.0,11.7,46.30000000000001,1.74,36.092183,-6.61315,2019-11-30 18:20,289.0,8.3,16.2,0.03,116.0
16.77,11.3,54.0,10.7,43.899999999999984,1.74,36.0936,-6.61845,2019-11-30 18:21,289.0,8.3,16.2,0.03,116.0
16.8,11.3,54.0,11.5,44.100000000000016,1.74,36.095017,-6.6237330000000005,2019-11-30 18:22,288.9,8.3,16.2,0.03,116.10000000000002
16.77,11.3,53.0,10.8,44.399999999999984,1.74,36.09645,-6.629033,2019-11-30 18:23,288.8,8.3,16.2,0.03,116.2
16.76,11.3,54.0,11.1,45.40000000000003,1.74,36.097867,-6.634333,2019-11-30 18:24,288.9,8.3,16.2,0.03,116.10000000000002
16.76,11.3,54.0,11.2,45.5,1.74,36.099317,-6.63965,2019-11-30 18:25,289.2,8.3,16.3,0.03,115.8
16.75,11.3,54.0,11.7,45.80000000000001,1.74,36.100767,-6.644933,2019-11-30 18:26,289.0,8.3,16.2,0.03,116.0
16.73,11.3,53.0,11.7,43.399999999999984,1.74,36.102216999999996,-6.650217,2019-11-30 18:27,288.8,8.3,16.3,0.03,116.2
16.73,11.3,54.0,11.2,45.899999999999984,1.74,36.103667,-6.6555,2019-11-30 18:28,288.8,8.3,16.3,0.03,116.2
16.78,11.3,55.0,11.1,45.69999999999999,1.74,36.105133,-6.6608,2019-11-30 18:29,289.0,8.3,16.3,0.03,116.0
16.84,11.3,54.0,11.6,45.69999999999999,1.74,36.106617,-6.6661,2019-11-30 18:30,289.0,8.3,16.4,0.03,116.0
16.85,11.3,53.0,11.6,45.5,1.74,36.1081,-6.6714,2019-11-30 18:31,288.9,8.3,16.3,0.03,116.10000000000002
16.86,11.3,54.0,10.9,45.80000000000001,1.74,36.109583,-6.6767,2019-11-30 18:32,288.9,8.3,16.3,0.03,116.10000000000002
16.81,11.3,53.0,12.0,45.899999999999984,1.74,36.111067,-6.681983,2019-11-30 18:33,288.8,8.3,16.3,0.03,116.2
16.86,11.3,54.0,12.1,45.69999999999999,1.74,36.112533,-6.687283,2019-11-30 18:34,289.0,8.3,16.3,0.03,116.0
16.74,11.3,53.0,11.9,45.69999999999999,1.74,36.114033,-6.6925669999999995,2019-11-30 18:35,289.0,8.3,16.3,0.03,116.0
16.74,11.3,54.0,12.3,45.899999999999984,1.74,36.11555,-6.697833,2019-11-30 18:36,289.0,8.3,16.3,0.03,116.0
16.72,11.3,54.0,11.9,45.5,1.74,36.117067,-6.703117,2019-11-30 18:37,289.2,8.3,16.3,0.03,115.8
16.65,11.3,54.0,12.9,45.59999999999997,1.74,36.1186,-6.708367,2019-11-30 18:38,289.1,8.3,16.3,0.03,115.89999999999998
16.67,11.3,54.0,12.4,47.0,1.74,36.12015,-6.71365,2019-11-30 18:39,288.9,8.3,16.3,0.03,116.10000000000002
16.69,11.3,54.0,11.9,46.0,1.74,36.121666999999995,-6.718917,2019-11-30 18:40,288.8,8.3,16.3,0.03,116.2
16.7,11.3,55.0,12.7,46.100000000000016,1.74,36.123166999999995,-6.7242,2019-11-30 18:41,288.9,8.3,16.3,0.03,116.10000000000002
16.71,11.3,53.0,12.1,45.5,1.74,36.1247,-6.729483,2019-11-30 18:42,289.0,8.3,16.3,0.03,116.0
16.63,11.3,55.0,12.3,45.40000000000003,1.74,36.12625,-6.73475,2019-11-30 18:43,288.7,8.3,16.3,0.03,116.3
16.57,11.3,54.0,12.3,46.30000000000001,1.74,36.127733,-6.74005,2019-11-30 18:44,288.4,8.3,16.4,0.03,116.60000000000002
16.63,11.3,55.0,12.4,46.09999999999997,1.74,36.129183000000005,-6.745367,2019-11-30 18:45,288.8,8.3,16.4,0.03,116.2
16.59,11.3,55.0,12.4,45.80000000000001,1.74,36.13065,-6.750733,2019-11-30 18:46,289.0,8.3,16.5,0.03,116.0
16.66,11.3,54.0,12.4,43.19999999999999,1.74,36.132133,-6.756083,2019-11-30 18:47,289.5,8.3,16.5,0.03,115.5
16.72,11.3,54.0,11.6,44.5,1.74,36.13365,-6.76145,2019-11-30 18:48,289.4,8.3,16.6,0.03,115.60000000000002
16.7,11.3,54.0,12.6,45.399999999999984,1.74,36.135166999999996,-6.7668,2019-11-30 18:49,289.3,8.3,16.5,0.03,115.7
16.7,11.3,54.0,12.6,45.399999999999984,1.74,36.135166999999996,-6.7668,2019-11-30 18:49,289.3,8.3,16.5,0.03,115.7
16.72,11.3,54.0,12.2,45.69999999999999,1.74,36.1367,-6.77215,2019-11-30 18:50,289.0,8.3,16.5,0.03,116.0
