stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS,sOvg,currSp,currDir
18.01,12.3,63.0,5.1,196.8,0.48,37.593483,24.1247,2019-12-24 21:35,77.9,5.71,17.8,0.0,282.1
18.01,12.3,62.0,5.3,207.7,0.48,37.594317,24.130183,2019-12-24 21:36,70.2,5.71,17.6,0.0,289.8
17.59,12.3,59.0,4.9,239.3,0.48,37.596083,24.136183,2019-12-24 21:37,57.2,5.71,17.2,0.0,302.8
17.11,12.3,59.0,7.6,253.5,0.48,37.598517,24.140833,2019-12-24 21:38,45.7,5.71,16.7,0.0,314.3
16.73,12.3,63.0,10.2,258.0,0.48,37.601517,24.14485,2019-12-24 21:39,39.6,5.71,16.6,0.0,320.4
16.96,12.3,67.0,7.2,267.1,0.48,37.605033,24.148717,2019-12-24 21:40,37.7,5.71,16.9,0.0,322.3
17.16,12.3,69.0,6.8,240.40000000000003,0.48,37.609317,24.153067,2019-12-24 21:41,38.2,5.71,17.1,0.0,321.8
17.51,12.3,68.0,8.9,262.5,0.48,37.612433,24.15635,2019-12-24 21:42,39.2,5.71,17.4,0.0,320.8
17.55,12.3,66.0,5.9,267.9,0.48,37.61613300000001,24.160317000000006,2019-12-24 21:43,39.1,5.71,17.5,0.0,320.9
17.59,12.3,65.0,6.9,257.7,0.48,37.619867,24.1643,2019-12-24 21:44,38.6,5.71,17.6,0.0,321.4
17.67,12.3,65.0,5.6,249.4,0.48,37.623617,24.168283,2019-12-24 21:45,39.3,5.71,17.6,0.0,320.7
17.73,12.3,65.0,8.6,262.2,0.48,37.627317,24.172333,2019-12-24 21:46,39.5,5.71,17.6,0.0,320.5
17.78,12.3,65.0,6.8,252.4,0.48,37.631017,24.176417,2019-12-24 21:47,39.4,5.71,17.7,0.0,320.6
17.91,12.3,64.0,6.2,261.90000000000003,0.48,37.6351,24.180917,2019-12-24 21:48,39.2,5.71,17.7,0.0,320.8
17.72,12.3,64.0,8.3,270.9,0.48,37.63903300000001,24.18525,2019-12-24 21:49,39.3,5.71,17.6,0.0,320.7
17.84,12.3,65.0,7.5,265.1,0.48,37.642733,24.189333,2019-12-24 21:50,39.7,5.71,17.6,0.0,320.3
17.9,12.3,64.0,8.3,287.4,0.48,37.645833,24.1928,2019-12-24 21:51,40.3,5.71,17.7,0.0,319.7
17.85,12.3,64.0,7.5,257.79999999999995,0.48,37.649467,24.196967,2019-12-24 21:52,40.6,5.71,17.6,0.0,319.4
17.83,12.3,64.0,9.5,269.7,0.48,37.653017,24.201117,2019-12-24 21:53,40.0,5.71,17.6,0.0,320.0
17.71,12.3,64.0,7.9,236.9,0.48,37.656733,24.20525,2019-12-24 21:54,38.0,5.71,17.5,0.0,322.0
17.68,12.3,64.0,9.5,270.8,0.48,37.66045,24.209183,2019-12-24 21:55,37.2,5.71,17.5,0.0,322.8
17.64,12.3,65.0,7.4,261.20000000000005,0.48,37.664817,24.2137,2019-12-24 21:56,36.9,5.71,17.4,0.0,323.1
17.74,12.3,66.0,4.7,269.7,0.48,37.6686,24.217567000000006,2019-12-24 21:57,37.7,5.71,17.5,0.0,322.3
17.79,12.3,65.0,8.7,283.4,0.48,37.67175,24.220883,2019-12-24 21:58,38.8,5.71,17.6,0.0,321.2
17.74,12.3,65.0,9.7,269.7,0.48,37.6754,24.224933,2019-12-24 21:59,39.1,5.71,17.5,0.0,320.9
17.75,12.3,64.0,10.7,270.3,0.48,37.679067,24.228983,2019-12-24 22:00,37.7,5.71,17.4,0.0,322.3
17.71,12.3,64.0,8.5,261.5,0.48,37.683367,24.2336,2019-12-24 22:01,37.1,5.71,17.4,0.0,322.9
17.73,12.3,65.0,9.1,266.29999999999995,0.48,37.687083,24.2375,2019-12-24 22:02,37.1,5.71,17.4,0.0,322.9
17.64,12.3,65.0,10.0,253.2,0.48,37.690533,24.241083,2019-12-24 22:03,37.4,5.71,17.3,0.0,322.6
17.58,12.3,65.0,7.2,260.40000000000003,0.48,37.694517,24.245283,2019-12-24 22:04,37.7,5.71,17.3,0.0,322.3
17.57,12.3,66.0,9.5,256.9,0.48,37.697633,24.2486,2019-12-24 22:05,38.0,5.71,17.4,0.0,322.0
17.6,12.3,65.0,9.1,243.5,0.48,37.701317,24.252533,2019-12-24 22:06,38.0,5.71,17.4,0.0,322.0
17.55,12.3,65.0,7.8,264.6,0.48,37.705017,24.256483,2019-12-24 22:07,37.4,5.71,17.4,0.0,322.6
17.63,12.3,66.0,9.6,285.1,0.48,37.708767,24.260367,2019-12-24 22:08,37.5,5.71,17.4,0.0,322.5
17.56,12.3,65.0,11.6,267.90000000000003,0.48,37.712517,24.264233,2019-12-24 22:09,37.9,5.71,17.4,0.0,322.1
17.64,12.3,65.0,7.9,233.9,0.48,37.716467,24.268333,2019-12-24 22:10,38.1,5.71,17.4,0.0,321.9
17.6,12.3,66.0,7.3,254.4,0.48,37.7206,24.272667,2019-12-24 22:11,38.3,5.71,17.4,0.0,321.7
17.57,12.3,65.0,9.1,262.0,0.48,37.724417,24.2766,2019-12-24 22:12,38.2,5.71,17.5,0.0,321.8
17.58,12.3,65.0,6.0,248.4,0.48,37.727483,24.279867000000007,2019-12-24 22:13,38.1,5.71,17.5,0.0,321.9
17.64,12.3,66.0,6.7,260.8,0.48,37.731267,24.283767,2019-12-24 22:14,38.2,5.71,17.5,0.0,321.8
17.67,12.3,65.0,6.0,272.6,0.48,37.7356,24.2882,2019-12-24 22:15,36.0,5.71,17.4,0.0,324.0
17.66,12.3,65.0,9.6,265.5,0.48,37.739167,24.291633,2019-12-24 22:16,37.6,5.71,17.5,0.0,322.4
17.64,12.3,66.0,8.5,252.1,0.48,37.7427,24.295283,2019-12-24 22:17,45.2,5.71,17.6,0.0,314.8
17.61,12.3,71.0,5.5,233.6,0.48,37.746017,24.299817,2019-12-24 22:18,57.9,5.71,17.6,0.0,302.1
17.65,12.3,72.0,4.2,226.7,0.48,37.748517,24.305133,2019-12-24 22:19,66.4,5.71,17.6,0.0,293.6
17.74,12.3,68.0,4.8,218.3,0.48,37.750433,24.310867,2019-12-24 22:20,67.9,5.71,17.8,0.0,292.1
17.81,12.3,64.0,4.4,204.3,0.48,37.752283,24.316733,2019-12-24 22:21,66.7,5.71,17.8,0.0,293.3
17.92,12.3,64.0,6.3,256.1,0.48,37.754117,24.322467,2019-12-24 22:22,67.3,5.71,17.8,0.0,292.7
17.95,12.3,64.0,6.6,226.6,0.48,37.75595,24.328267,2019-12-24 22:23,67.2,5.71,17.8,0.0,292.8
17.95,12.3,64.0,6.6,226.6,0.48,37.75595,24.328267,2019-12-24 22:23,67.2,5.71,17.8,0.0,292.8
18.04,12.3,63.0,6.9,228.0,0.48,37.758167,24.3348,2019-12-24 22:24,67.3,5.71,17.8,0.0,292.7
17.99,12.3,63.0,5.6,240.1,0.48,37.760033,24.340717,2019-12-24 22:25,67.0,5.71,17.7,0.0,293.0
17.81,12.3,64.0,6.8,230.2,0.48,37.761933,24.3465,2019-12-24 22:26,67.5,5.71,17.7,0.0,292.5
17.87,12.3,63.0,5.3,236.3,0.48,37.763833,24.352233,2019-12-24 22:27,66.6,5.71,17.7,0.0,293.4
17.84,12.3,64.0,4.6,222.1,0.48,37.765417,24.357067,2019-12-24 22:28,68.0,5.71,17.7,0.0,292.0
17.93,12.3,63.0,6.2,234.3,0.48,37.767283,24.362817,2019-12-24 22:29,67.8,5.71,17.7,0.0,292.2
17.9,12.3,64.0,5.8,203.0,0.48,37.7691,24.368583,2019-12-24 22:30,66.9,5.71,17.7,0.0,293.1
17.97,12.3,64.0,4.7,227.3,0.44,37.770967,24.374317,2019-12-24 22:31,68.6,6.2,17.7,0.0,291.4
18.02,12.3,63.0,5.2,238.6,0.44,37.772717,24.380117,2019-12-24 22:32,67.3,6.2,17.6,0.0,292.7
17.89,12.3,63.0,5.7,262.5,0.44,37.77455,24.385833,2019-12-24 22:33,67.8,6.2,17.6,0.0,292.2
17.9,12.3,64.0,6.5,200.50000000000003,0.44,37.7763,24.3916,2019-12-24 22:34,67.6,6.2,17.6,0.0,292.4
17.91,12.3,63.0,5.5,225.0,0.44,37.7783,24.397917,2019-12-24 22:35,67.7,6.2,17.6,0.0,292.3
17.87,12.3,64.0,7.1,221.5,0.44,37.780033,24.403367000000006,2019-12-24 22:36,67.8,6.2,17.5,0.0,292.2
17.96,12.3,64.0,5.7,222.5,0.44,37.781933,24.409717,2019-12-24 22:37,67.7,6.2,17.6,0.0,292.3
17.92,12.3,64.0,5.3,215.8,0.44,37.7837,24.415483,2019-12-24 22:38,67.7,6.2,17.5,0.0,292.3
17.94,12.3,63.0,8.8,202.4,0.44,37.78545,24.421217,2019-12-24 22:39,66.9,6.2,17.5,0.0,293.1
17.83,12.3,62.0,5.1,237.3,0.44,37.787117,24.426133,2019-12-24 22:40,63.4,6.2,17.4,0.0,296.6
17.82,12.3,64.0,5.0,204.1,0.44,37.789117,24.431433,2019-12-24 22:41,62.8,6.2,17.3,0.0,297.2
17.69,12.3,65.0,6.1,230.8,0.44,37.791233,24.436933,2019-12-24 22:42,63.4,6.2,17.4,0.0,296.6
17.73,12.3,64.0,5.5,213.7,0.44,37.793317,24.44245,2019-12-24 22:43,60.8,6.2,17.4,0.0,299.2
17.7,12.3,63.0,5.7,223.0,0.44,37.795567,24.447833,2019-12-24 22:44,59.5,6.2,17.3,0.0,300.5
17.73,12.3,65.0,4.3,222.0,0.44,37.797933,24.453133,2019-12-24 22:45,59.2,6.2,17.3,0.0,300.8
17.79,12.3,64.0,7.3,236.6,0.44,37.80035,24.4584,2019-12-24 22:46,57.6,6.2,17.3,0.0,302.4
17.7,12.3,65.0,6.1,238.8,0.44,37.802883,24.4636,2019-12-24 22:47,57.9,6.2,17.3,0.0,302.1
17.63,12.3,65.0,9.2,240.50000000000003,0.44,37.8054,24.468817,2019-12-24 22:48,58.1,6.2,17.4,0.0,301.9
17.66,12.3,64.0,6.6,253.2,0.44,37.807883,24.47405,2019-12-24 22:49,55.7,6.2,17.3,0.0,304.3
17.67,12.3,65.0,4.9,252.5,0.44,37.810533,24.47915,2019-12-24 22:50,55.9,6.2,17.3,0.0,304.1
17.69,12.3,65.0,7.6,230.6,0.44,37.813167,24.48425,2019-12-24 22:51,55.9,6.2,17.4,0.0,304.1
17.84,12.3,64.0,6.3,233.5,0.44,37.8158,24.489383,2019-12-24 22:52,56.2,6.2,17.4,0.0,303.8
17.77,12.3,64.0,5.9,254.7,0.44,37.818417,24.494517,2019-12-24 22:53,55.9,6.2,17.4,0.0,304.1
17.85,12.3,65.0,7.6,238.6,0.44,37.821017,24.4997,2019-12-24 22:54,56.3,6.2,17.4,0.0,303.7
17.77,12.3,64.0,4.7,218.00000000000003,2.14,37.82355,24.504833,2019-12-24 22:55,56.1,11.97,17.4,0.47,121.51000000000002
17.78,12.3,64.0,5.2,245.6,2.14,37.8261,24.510033,2019-12-24 22:56,56.3,11.97,17.4,0.47,121.31000000000002
17.82,12.3,64.0,7.4,243.5,2.14,37.8286,24.51525,2019-12-24 22:57,56.0,11.97,17.4,0.47,121.61
17.73,12.3,64.0,5.9,257.6,2.14,37.83155,24.521317,2019-12-24 22:58,52.6,11.97,17.3,0.47,125.01000000000002
17.57,12.3,63.0,9.3,259.90000000000003,2.14,37.8339,24.525567,2019-12-24 22:59,50.2,11.97,17.2,0.47,127.41
17.51,12.3,65.0,5.5,204.7,2.14,37.8372,24.531017,2019-12-24 23:00,49.8,11.97,17.2,0.47,127.81000000000002
17.53,12.3,65.0,6.9,260.2,2.14,37.839667,24.53515,2019-12-24 23:01,49.7,11.97,17.3,0.47,127.91
17.52,12.3,65.0,5.6,234.9,2.14,37.84275,24.54015,2019-12-24 23:02,46.0,11.97,17.3,0.47,131.61
17.34,12.3,65.0,7.2,263.5,2.14,37.84585,24.5447,2019-12-24 23:03,44.7,11.97,17.3,0.47,132.91000000000003
17.47,12.3,66.0,8.2,266.1,2.14,37.849033,24.549067,2019-12-24 23:04,44.2,11.97,17.4,0.47,133.41000000000003
17.54,12.3,64.0,4.8,244.6,2.14,37.852717,24.553783,2019-12-24 23:05,40.7,11.97,17.4,0.47,136.91000000000003
17.41,12.3,65.0,7.1,281.7999999999999,2.14,37.855983,24.557567,2019-12-24 23:06,40.1,11.97,17.3,0.47,137.51000000000002
17.45,12.3,66.0,5.1,248.6,2.14,37.8601,24.5622,2019-12-24 23:07,39.8,11.97,17.4,0.47,137.81
17.67,12.3,65.0,7.0,255.1,2.14,37.863267,24.565717000000006,2019-12-24 23:08,40.3,11.97,17.5,0.47,137.31
17.71,12.3,65.0,5.7,263.79999999999995,2.14,37.866917,24.569817,2019-12-24 23:09,38.6,11.97,17.5,0.47,139.01000000000002
17.66,12.3,64.0,5.7,269.1,2.14,37.87065,24.5738,2019-12-24 23:10,38.3,11.97,17.5,0.47,139.31
17.59,12.3,65.0,9.9,262.3,2.14,37.87445,24.577717,2019-12-24 23:11,38.5,11.97,17.6,0.47,139.11
17.66,12.3,65.0,7.1,254.7,2.14,37.878383,24.58175,2019-12-24 23:12,38.2,11.97,17.5,0.47,139.41000000000003
17.72,12.3,64.0,8.0,271.6,2.14,37.882083,24.585417,2019-12-24 23:13,38.2,11.97,17.6,0.47,139.41000000000003
17.69,12.3,65.0,8.7,274.7,2.14,37.885967,24.589183,2019-12-24 23:14,38.3,11.97,17.5,0.47,139.31
17.76,12.3,64.0,4.3,253.2,2.14,37.88985,24.592933,2019-12-24 23:15,38.4,11.97,17.5,0.47,139.21
17.8,12.3,63.0,11.7,273.3,2.14,37.893683,24.5967,2019-12-24 23:16,34.3,11.97,17.4,0.47,143.31
17.53,12.3,61.0,10.0,281.7,2.14,37.8977,24.6,2019-12-24 23:17,28.8,11.97,17.2,0.47,148.81
17.39,12.3,64.0,9.5,276.5,2.14,37.90195,24.6029,2019-12-24 23:18,26.0,11.97,17.1,0.47,151.61
17.56,12.3,66.0,9.0,275.5,2.14,37.906183,24.605517000000006,2019-12-24 23:19,25.3,11.97,17.2,0.47,152.31
17.62,12.3,66.0,10.5,306.4000000000001,2.14,37.91075,24.608267,2019-12-24 23:20,24.9,11.97,17.2,0.47,152.71
17.74,12.3,65.0,11.4,307.6,2.14,37.91558300000001,24.611217,2019-12-24 23:21,25.3,11.97,17.3,0.47,152.31
17.94,12.3,65.0,10.6,309.6,2.14,37.919967,24.6138,2019-12-24 23:22,25.5,11.97,17.4,0.47,152.11
18.04,12.3,62.0,8.7,306.0,2.14,37.92435,24.61635,2019-12-24 23:23,25.1,11.97,17.3,0.47,152.51000000000005
18.04,12.3,62.0,8.7,306.0,2.14,37.92435,24.61635,2019-12-24 23:23,25.1,11.97,17.3,0.47,152.51000000000005
18.14,12.3,63.0,9.4,300.4,2.14,37.928067,24.6185,2019-12-24 23:24,26.1,11.97,17.3,0.47,151.51000000000005
18.09,12.3,63.0,8.7,303.6,2.14,37.932317,24.621117,2019-12-24 23:25,27.4,11.97,17.2,0.47,150.21
18.14,12.3,62.0,9.7,299.8,2.14,37.936567,24.623883,2019-12-24 23:26,27.8,11.97,17.1,0.47,149.81
18.12,12.3,63.0,10.0,281.3,2.14,37.940767,24.626683,2019-12-24 23:27,28.2,11.97,17.0,0.47,149.41000000000003
17.92,12.3,63.0,10.2,273.70000000000005,2.14,37.944867,24.62955,2019-12-24 23:28,28.4,11.97,16.8,0.47,149.21
17.84,12.3,63.0,15.3,296.9,2.14,37.948933,24.632433,2019-12-24 23:29,28.6,11.97,16.6,0.47,149.01000000000005
17.68,12.3,64.0,9.7,282.1,2.14,37.952933,24.635317,2019-12-24 23:30,28.4,11.97,16.5,0.47,149.21
17.58,12.3,65.0,12.9,290.4,2.14,37.9569,24.638183,2019-12-24 23:31,28.6,11.97,16.4,0.47,149.01000000000005
17.49,12.3,65.0,15.8,281.29999999999995,2.14,37.960833,24.64105,2019-12-24 23:32,28.6,11.97,16.3,0.47,149.01000000000005
17.36,12.3,67.0,10.6,267.6,2.14,37.964733,24.6439,2019-12-24 23:33,29.0,11.97,16.2,0.47,148.61
17.2,12.3,66.0,11.6,287.9,2.14,37.968617,24.64675,2019-12-24 23:34,29.1,11.97,16.1,0.47,148.51000000000005
17.25,12.3,67.0,12.4,281.2,2.14,37.972517,24.649617000000006,2019-12-24 23:35,29.0,11.97,16.1,0.47,148.61
17.28,12.3,66.0,10.6,280.90000000000003,2.14,37.9764,24.652467,2019-12-24 23:36,29.2,11.97,16.1,0.47,148.41000000000003
17.37,12.3,67.0,11.5,272.40000000000003,2.14,37.980267,24.655367,2019-12-24 23:37,30.2,11.97,16.1,0.47,147.41000000000003
17.37,12.3,67.0,11.5,272.40000000000003,2.14,37.980267,24.655367,2019-12-24 23:37,30.2,11.97,16.1,0.47,147.41000000000003
17.39,12.3,66.0,12.4,267.7,2.14,37.984533,24.6587,2019-12-24 23:38,30.0,11.97,16.0,0.47,147.61
17.25,12.3,67.0,14.2,274.2,2.14,37.988483,24.661817000000006,2019-12-24 23:39,30.7,11.97,15.9,0.47,146.91000000000003
17.22,12.3,67.0,8.6,254.7,2.14,37.992167,24.664917000000006,2019-12-24 23:40,31.5,11.97,15.9,0.47,146.11
17.24,12.3,67.0,14.1,277.6,2.14,37.995233,24.667567,2019-12-24 23:41,31.9,11.97,15.8,0.47,145.71
17.16,12.3,65.0,11.0,259.70000000000005,2.14,37.99883300000001,24.670683,2019-12-24 23:42,31.4,11.97,15.8,0.47,146.21
17.16,12.3,67.0,13.1,266.4,2.14,38.00248300000001,24.673817,2019-12-24 23:43,31.8,11.97,15.8,0.47,145.81
17.07,12.3,68.0,13.9,259.7,2.14,38.006133,24.676967,2019-12-24 23:44,32.1,11.97,15.8,0.47,145.51000000000005
17.16,12.3,68.0,8.7,275.4,2.14,38.009767,24.680167,2019-12-24 23:45,32.3,11.97,15.8,0.47,145.31
17.2,12.3,68.0,10.2,256.7,2.14,38.01335,24.683467,2019-12-24 23:46,34.7,11.97,15.9,0.47,142.91000000000003
17.25,12.3,67.0,12.0,272.5,2.14,38.016833,24.68695,2019-12-24 23:47,36.4,11.97,15.9,0.47,141.21
17.3,12.3,68.0,9.7,260.6,2.14,38.020217,24.6906,2019-12-24 23:48,39.3,11.97,16.0,0.47,138.31
17.27,12.3,67.0,5.4,265.4,2.14,38.02345,24.694517,2019-12-24 23:49,39.8,11.97,16.0,0.47,137.81
17.31,12.3,67.0,11.6,265.6,2.14,38.026633,24.6985,2019-12-24 23:50,39.2,11.97,16.0,0.47,138.41000000000003
17.31,12.3,67.0,11.6,265.6,2.14,38.026633,24.6985,2019-12-24 23:50,39.2,11.97,16.0,0.47,138.41000000000003
17.15,12.3,68.0,14.0,258.79999999999995,2.14,38.0298,24.70245,2019-12-24 23:51,38.6,11.97,15.9,0.47,139.01000000000002
17.06,12.3,69.0,9.1,265.2,2.14,38.033017,24.706317,2019-12-24 23:52,40.3,11.97,15.9,0.47,137.31
16.99,12.3,65.0,12.5,277.29999999999995,2.14,38.036183,24.710217,2019-12-24 23:53,36.1,11.97,15.8,0.47,141.51000000000005
16.88,12.3,67.0,13.8,259.9,2.14,38.039517,24.7138,2019-12-24 23:54,35.0,11.97,15.6,0.47,142.61
16.8,12.3,67.0,8.7,268.9,2.14,38.0429,24.717267,2019-12-24 23:55,32.1,11.97,15.6,0.47,145.51000000000005
16.77,12.3,68.0,8.7,279.4,2.14,38.046367,24.720567000000006,2019-12-24 23:56,31.0,11.97,15.5,0.47,146.61
16.77,12.3,67.0,9.8,270.3,2.14,38.049867,24.723783,2019-12-24 23:57,30.3,11.97,15.5,0.47,147.31
16.74,12.3,70.0,10.2,294.9,2.14,38.053417,24.72695,2019-12-24 23:58,30.3,11.97,15.5,0.47,147.31
16.66,12.3,65.0,12.9,278.9,2.14,38.056967,24.730083,2019-12-24 23:59,25.0,11.97,15.4,0.47,152.61
16.55,12.28,69.0,18.4,285.5,2.14,38.06065,24.732783,2019-12-25 00:00,24.6,11.97,15.2,0.47,153.01000000000005
16.46,12.28,71.0,15.4,284.9,2.14,38.064367,24.735417,2019-12-25 00:01,24.5,11.97,15.2,0.47,153.11
16.42,12.28,67.0,13.8,314.8,2.14,38.068083,24.738083,2019-12-25 00:02,21.5,11.97,15.3,0.47,156.11
16.44,12.28,69.0,15.9,286.0,2.14,38.071867,24.740517,2019-12-25 00:03,20.1,11.97,15.1,0.47,157.51000000000005
16.5,12.28,70.0,13.5,312.7,2.14,38.07568300000001,24.74285,2019-12-25 00:04,19.5,11.97,15.2,0.47,158.11
16.62,12.28,71.0,14.8,308.8,2.14,38.079517,24.745133,2019-12-25 00:05,20.5,11.97,15.2,0.47,157.11
16.18,12.28,70.0,14.6,284.5,2.14,38.083333,24.747517,2019-12-25 00:06,20.1,11.97,15.3,0.47,157.51000000000005
16.27,12.28,72.0,14.7,280.2,2.14,38.087217,24.749833,2019-12-25 00:07,20.7,11.97,15.3,0.47,156.91000000000003
16.45,12.28,73.0,15.0,282.5,2.14,38.091117,24.7522,2019-12-25 00:08,21.6,11.97,15.6,0.47,156.01000000000005
16.58,12.28,70.0,13.1,292.3,2.14,38.095033,24.754717000000007,2019-12-25 00:09,21.7,11.97,15.7,0.47,155.91000000000003
16.6,12.28,70.0,14.3,276.6,2.14,38.098967,24.757233,2019-12-25 00:10,21.6,11.97,15.8,0.47,156.01000000000005
16.54,12.28,70.0,11.6,274.2,2.14,38.1029,24.759767,2019-12-25 00:11,22.0,11.97,15.8,0.47,155.61
16.51,12.28,70.0,15.1,289.0,2.14,38.106833,24.762317000000003,2019-12-25 00:12,21.3,11.97,15.8,0.47,156.31
16.52,12.28,71.0,14.7,285.6,2.14,38.11078300000001,24.764833,2019-12-25 00:13,22.0,11.97,15.9,0.47,155.61
16.54,12.28,71.0,14.6,273.4,2.14,38.11475,24.767417,2019-12-25 00:14,23.1,11.97,15.9,0.47,154.51000000000005
16.49,12.28,69.0,18.4,309.8,2.14,38.1186,24.770067,2019-12-25 00:15,22.8,11.97,16.0,0.47,154.81
16.59,12.28,69.0,12.6,288.6,2.14,38.1226,24.772767,2019-12-25 00:16,22.0,11.97,16.0,0.47,155.61
16.53,12.28,70.0,13.7,285.6,2.14,38.126567,24.77535,2019-12-25 00:17,22.1,11.97,15.9,0.47,155.51000000000005
16.53,12.28,70.0,13.7,285.6,2.14,38.126567,24.77535,2019-12-25 00:17,22.1,11.97,15.9,0.47,155.51000000000005
16.56,12.28,70.0,15.1,283.7,2.14,38.130517,24.778,2019-12-25 00:18,23.0,11.97,16.0,0.47,154.61
16.59,12.28,70.0,13.0,288.0,2.14,38.134433,24.780717000000006,2019-12-25 00:19,22.6,11.97,16.1,0.47,155.01000000000005
16.69,12.28,70.0,13.0,294.2999999999999,2.14,38.13838300000001,24.783417,2019-12-25 00:20,23.1,11.97,16.1,0.47,154.51000000000005
16.68,12.28,69.0,15.2,287.2,2.14,38.142317,24.786183,2019-12-25 00:21,23.0,11.97,16.2,0.47,154.61
16.76,12.28,70.0,14.3,278.6,2.14,38.1462,24.788933,2019-12-25 00:22,24.0,11.97,16.2,0.47,153.61
16.79,12.28,68.0,14.4,283.2000000000001,2.14,38.15025,24.79195,2019-12-25 00:23,23.4,11.97,16.3,0.47,154.21
16.65,12.28,68.0,13.5,284.5,2.14,38.15475,24.7952,2019-12-25 00:24,21.8,11.97,16.2,0.47,155.81
16.58,12.28,70.0,14.5,282.4,2.14,38.15875,24.79785,2019-12-25 00:25,21.0,11.97,16.1,0.47,156.61
16.56,12.28,69.0,16.1,282.4,2.14,38.162733,24.80045,2019-12-25 00:26,21.0,11.97,16.0,0.47,156.61
16.55,12.28,70.0,10.3,265.6,2.14,38.166133,24.802583,2019-12-25 00:27,20.9,11.97,16.0,0.47,156.71
16.59,12.28,69.0,15.0,284.4000000000001,2.14,38.170133,24.80505,2019-12-25 00:28,20.7,11.97,16.0,0.47,156.91000000000003
16.64,12.28,71.0,12.1,300.7,2.14,38.1741,24.807483,2019-12-25 00:29,21.8,11.97,16.1,0.47,155.81
16.57,12.28,70.0,16.0,303.9000000000001,2.14,38.178217,24.810067,2019-12-25 00:30,22.4,11.97,16.1,0.47,155.21
16.59,12.28,69.0,14.2,287.0,2.14,38.182233,24.812683,2019-12-25 00:31,22.5,11.97,16.2,0.47,155.11
16.58,12.28,69.0,14.1,282.8,2.14,38.18625,24.815283,2019-12-25 00:32,21.8,11.97,16.1,0.47,155.81
16.52,12.28,69.0,10.9,309.0,2.14,38.190283,24.817817,2019-12-25 00:33,21.5,11.97,16.1,0.47,156.11
16.5,12.28,70.0,9.1,265.7,2.14,38.19435,24.8203,2019-12-25 00:34,21.3,11.97,16.1,0.47,156.31
16.66,12.28,70.0,9.9,261.90000000000003,2.14,38.198433,24.82275,2019-12-25 00:35,21.7,11.97,16.2,0.47,155.91000000000003
16.73,12.28,69.0,15.6,279.6,2.14,38.202467,24.825233,2019-12-25 00:36,22.4,11.97,16.3,0.47,155.21
16.77,12.28,69.0,9.5,277.1,2.14,38.20675,24.827933,2019-12-25 00:37,22.6,11.97,16.3,0.47,155.01000000000005
16.79,12.28,69.0,13.6,285.2,2.14,38.210717,24.830417,2019-12-25 00:38,22.0,11.97,16.4,0.47,155.61
16.81,12.28,69.0,11.4,293.3,2.14,38.214817,24.832967,2019-12-25 00:39,22.4,11.97,16.4,0.47,155.21
16.76,12.28,69.0,11.6,276.5,2.14,38.218917,24.835533,2019-12-25 00:40,21.9,11.97,16.4,0.47,155.71
