001;V1.19;3/1/2019 12:04:03 AM
UTC;'Richtungswinkel' [°];'Speed over gnd.' [kn];'SpeedThrWater' [kn];'Latitude' [°];'Latitude dir' [];'Latitude' [°];'Longitude dir' [];'MainEngine FlowRateHr' [kg/h];'MainEngine kg total HFO' [kg];'MainEngine kg total DFO' [kg];'MainEngine running Time' [min];'AuxEngine FlowRateHr' [kg/h];'AuxEngine kg total HFO' [kg];'AuxEngine kg total DFO' [kg];'AuxEngine running Time' [min];'Boiler FlowRateHr' [kg/h];'Boiler kg total HFO' [kg];'Boiler kg total DFO' [kg];'Boiler running Time' [min];'SHP-Speed' [rpm];'SHP-Torque' [kNm];'SP-Power' [kW];'Engine load' [%];'SP-Speed' [%];'SFOC' [g/kWh];'Propeller slip' [%];'Efficiency' [kg/nm]
3/1/2019 12:04:03 AM;0.171333333333334;0.0856666666666672;0.144133333333333;3839.87957266666;S;5832.60145144446;W;0;2939288.75445637;1494620.74755832;334949.438101455;67.3052090406418;327333.307516981;279574.616939131;421307.630408101;47.4423902117465;58981.8959007975;96050.6088171227;191680.229216783;;;;;35.1704545454546;;;
3/1/2019 12:09:03 AM;0.137666666666667;0.0688333333333336;0.288866666666668;3839.87630277777;S;5832.59273866666;W;0;2939288.75445637;1494620.74755832;334949.438101455;74.5454800128937;327339.22960765;279574.616939131;421312.634158101;48.0529425466278;58981.8959007975;96054.6162321348;191685.232966783;0;3.82655;0;;35.1704545454546;;;
3/1/2019 12:14:03 AM;0.154333333333333;0.0771666666666667;0.2322;3839.87825677778;S;5832.59190188891;W;0;2939288.75445637;1494620.74755832;334949.438101455;73.5438412427902;327345.477774315;279574.616939131;421317.636224767;48.2451221017779;58981.8959007975;96058.6383211135;191690.23503345;;;;;35.1704545454546;;;
3/1/2019 12:19:03 AM;0.158666666666667;0.0793333333333337;0.171533333333333;3839.88207566667;S;5832.60751344445;W;0;2939288.75445637;1494620.74755832;334949.438101455;68.038871884346;327351.339522041;279574.616939131;421322.639141433;47.4688738197714;58981.8959007975;96062.5963681674;191695.237950116;;;;;35.1704545454546;;;
3/1/2019 12:24:03 AM;0.0940000000000003;0.0470000000000001;0.218866666666666;3839.87950133333;S;5832.60204455555;W;0;2939288.75445637;1494620.74755832;334949.438101455;69.365222454071;327357.009343416;279574.616939131;421327.6420581;45.4398635262355;58981.8959007975;96066.3852323818;191700.240866783;;;;;35.1704545454546;;;
3/1/2019 12:29:03 AM;0.0706666666666668;0.0353333333333334;0.174566666666667;3839.87887677777;S;5832.59968444445;W;0;2939288.75445637;1494620.74755832;334949.438101455;69.4933676719666;327362.853888684;279574.616939131;421332.645024766;26.2547797790112;58981.8959007975;96068.5744435904;191703.242666783;;;;;35.1704545454546;;;
3/1/2019 12:34:03 AM;0.107;0.0535000000000001;0.250433333333333;3839.88043644445;S;5832.59704500001;W;0;2939288.75445637;1494620.74755832;334949.438101455;68.070387840271;327368.57495911;279574.616939131;421337.647891432;0;58981.8959007975;96068.5744435904;191703.242666783;;;;;35.1704545454546;;;
3/1/2019 12:39:03 AM;0.0963333333333335;0.0481666666666667;0.220666666666667;3839.88265955555;S;5832.59363688886;W;0;2939288.75445637;1494620.74755832;334949.438101455;70.8396184444427;327374.305336357;279574.616939131;421342.650808099;0;58981.8959007975;96068.5744435904;191703.242666783;0;3.59688775510204;0;;35.1704545454546;;;
3/1/2019 12:44:03 AM;0.101000000000001;0.0505000000000003;0.0943999999999999;3839.87963244443;S;5832.59803277776;W;0;2939288.75445637;1494620.74755832;334949.438101455;67.4338585138321;327380.111599073;279574.616939131;421347.653658098;0;58981.8959007975;96068.5744435904;191703.242666783;;;;;35.1704545454546;;;
3/1/2019 12:49:03 AM;0.0860000000000003;0.0430000000000002;0.173733333333333;3839.87492477778;S;5832.59345033334;W;0;2939288.75445637;1494620.74755832;334949.438101455;65.0742655992508;327385.714019642;279574.616939131;421352.656641432;22.9036961248001;58981.8959007975;96070.4840100303;191705.827250116;0;3.96927142857143;0;;35.1704545454546;;;
3/1/2019 12:54:03 AM;0.175333333333333;0.0876666666666667;0.264033333333334;3839.87738633332;S;5832.59548666666;W;0;2939288.75445637;1494620.74755832;334949.438101455;75.1684141159058;327391.506488439;279574.616939131;421357.659758098;46.2786112125344;58981.8959007975;96074.3429684548;191710.830366783;0;4.09529714285714;0;;35.1704545454546;;;
3/1/2019 12:59:03 AM;0.242;0.121;0.103766666666666;3839.88437322221;S;5832.61428833333;W;0;2939288.75445637;1494620.74755832;334949.438101455;72.6757085323334;327397.699296962;279574.616939131;421362.662391431;48.0326225539099;58981.8959007975;96078.3477971668;191715.833000116;0;3.75036458333333;0;;35.1704545454546;;;
