001;V1.19;1/5/2020 12:01:42 AM
UTC;'Richtungswinkel' [°];'Speed over gnd.' [kn];'SpeedThrWater' [kn];'Latitude' [°];'Latitude dir' [];'Latitude' [°];'Longitude dir' [];'MainEngine FlowRateHr' [kg/h];'MainEngine kg total HFO' [kg];'MainEngine kg total DFO' [kg];'MainEngine running Time' [min];'AuxEngine FlowRateHr' [kg/h];'AuxEngine kg total HFO' [kg];'AuxEngine kg total DFO' [kg];'AuxEngine running Time' [min];'Boiler FlowRateHr' [kg/h];'Boiler kg total HFO' [kg];'Boiler kg total DFO' [kg];'Boiler running Time' [min];'SHP-Speed' [rpm];'SHP-Torque' [kNm];'SP-Power' [kW];'Engine load' [%];'SP-Speed' [%];'SFOC' [g/kWh];'Propeller slip' [%];'Efficiency' [kg/nm]
1/5/2020 12:01:42 AM;0.264666666666667;0.132333333333333;0.149233333333333;5439.15320100001;N;1946.78115666667;E;1199.2822676897;7945942.30753761;3075474.12616639;675950.056334334;56.5959030389786;847425.056096572;369793.918030592;866000.073959718;0;175588.061434518;110794.997512804;348737.024873435;0;22.6630857142857;0;;37.7316017316017;;;
1/5/2020 12:06:42 AM;0.233;0.1165;0.1555;5439.15518166666;N;1946.79258166667;E;1198.45624744892;7945942.30753761;3075574.05540743;675955.059234335;56.3084721565247;847425.056096572;369798.613109851;866005.076859719;0;175588.061434518;110794.997512804;348737.024873435;0;22.5069;0;;37.7316017316017;;;
1/5/2020 12:11:42 AM;0.208;0.104;0.0864999999999999;5439.15834699999;N;1946.80149666666;E;1198.95192682743;7945942.30753761;3075674.02601569;675960.062134336;57.7229511737823;847425.056096572;369803.426199203;866010.079759719;4.34636352202814;175588.061434518;110795.359927199;348737.525190102;0;22.5123979166667;0;;37.7316017316017;;;
1/5/2020 12:16:42 AM;0.378666666666667;0.189333333333333;0.0725999999999999;5439.15866266666;N;1946.80043666667;E;1198.62134099007;7945942.30753761;3075773.96773084;675965.064967669;57.1491211652756;847425.056096572;369808.191334643;866015.082593053;43.8160678672522;175588.061434518;110799.01333526;348742.528023435;0;22.4550625;0;;37.7316017316017;;;
1/5/2020 12:21:42 AM;0.325;0.1625;0.141033333333333;5439.147754;N;1946.757925;E;1198.45633149147;7945942.30753761;3075873.89736455;675970.067884337;60.322317481041;847425.056096572;369813.221099967;866020.08550972;43.5828247999937;175588.061434518;110802.647355964;348747.530923434;0;22.5499857142857;0;;37.7316017316017;;;
1/5/2020 12:26:42 AM;0.284666666666666;0.142333333333333;0.0735333333333332;5439.15161133335;N;1946.779847;E;1198.12545776367;7945942.30753761;3075973.79938963;675975.070801004;58.9890486001968;847425.056096572;369818.139704057;866025.088426387;43.3780213129912;175588.061434518;110806.264299757;348752.5338401;0;22.7378125;0;;37.7316017316017;;;
1/5/2020 12:31:42 AM;0.237333333333334;0.118666666666667;0.1418;5439.14937266665;N;1946.77923366667;E;1198.12574028969;7945942.30753761;3076073.70078264;675980.073684337;59.481595158577;847425.056096572;369823.099378331;866030.091326387;43.2316960493699;175588.061434518;110809.869030637;348757.5367401;0;22.7276020833333;0;;37.7316017316017;;;
1/5/2020 12:36:42 AM;0.263666666666667;0.131833333333333;0.1861;5439.15057999998;N;1946.790822;E;1198.12573134899;7945942.30753761;3076173.6028333;675985.076601004;59.867502450943;847425.056096572;369828.091216783;866035.094243055;31.5190116080726;175588.061434518;110812.497131266;348761.205523432;0;22.5830693877551;0;;37.7316017316017;;;
1/5/2020 12:41:42 AM;0.401666666666667;0.200833333333333;0.1939;5439.14241133332;N;1946.75533233333;E;1198.45646202564;7945942.30753761;3076273.53081131;675990.079451004;55.8354306221008;847425.056096572;369832.74679674;866040.097076388;0;175588.061434518;110812.497131266;348761.205523432;0;22.3152583333333;0;;37.7316017316017;;;
1/5/2020 12:46:42 AM;0.496333333333333;0.248166666666667;0.1894;5439.13896400001;N;1946.74463533334;E;1198.78676891327;7945942.30753761;3076373.48697876;675995.082301005;55.2030676603317;847425.056096572;369837.349787672;866045.099926388;0;175588.061434518;110812.497131266;348761.205523432;0;22.2186520833333;0;;37.7316017316017;;;
