stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
18.66,14.76,107.0,12.6252,105.90999999999997,0.77,49.833567,-1.162995,2020-04-09 10:30,293.29,6.45
18.23,14.76,104.0,12.1877,104.97,0.9,49.8361,-1.171273,2020-04-09 10:31,294.13,5.66
18.44,14.84,108.0,12.1877,104.21999999999996,0.9,49.838617,-1.179432,2020-04-09 10:32,294.98,5.66
19.17,14.83,105.0,12.1877,105.19,0.9,49.841283,-1.187623,2020-04-09 10:33,294.01,5.66
19.17,14.87,102.0,12.0002,101.99,0.9,49.841283,-1.187623,2020-04-09 10:34,294.01,5.66
18.53,14.82,105.0,13.1877,107.45000000000002,0.9,49.84385,-1.195957,2020-04-09 10:35,293.95,5.66
19.23,14.8,104.0,13.5627,107.40000000000003,0.9,49.84645,-1.204067,2020-04-09 10:36,294.4,5.66
18.79,14.77,104.0,12.0002,103.82,0.9,49.849067,-1.21224,2020-04-09 10:37,293.98,5.66
18.69,14.77,104.0,12.0002,103.46000000000004,0.9,49.851683,-1.22049,2020-04-09 10:38,294.34,5.66
18.69,14.84,105.0,13.5627,107.76000000000002,0.9,49.851683,-1.22049,2020-04-09 10:39,294.34,5.66
18.69,14.78,104.0,12.1877,106.51999999999998,0.9,49.854333,-1.228625,2020-04-09 10:40,293.68,5.66
18.52,14.78,105.0,11.2502,106.12,0.9,49.8569,-1.23685,2020-04-09 10:41,293.68,5.66
18.51,14.76,106.0,12.0002,107.30999999999996,0.9,49.85955,-1.245172,2020-04-09 10:42,294.29,5.66
18.88,14.84,105.0,12.0002,107.70000000000002,0.9,49.862183,-1.253433,2020-04-09 10:43,293.9,5.66
18.88,14.84,105.0,12.0002,107.3,0.9,49.862183,-1.253433,2020-04-09 10:44,293.9,5.66
18.78,14.8,105.0,12.1877,106.57,0.9,49.864833,-1.26173,2020-04-09 10:45,294.13,5.66
18.8,14.84,105.0,12.0002,107.82999999999998,0.9,49.86755,-1.270177,2020-04-09 10:46,293.87,5.66
18.83,14.82,105.0,11.0627,104.92000000000002,0.9,49.870183,-1.278518,2020-04-09 10:47,293.88,5.66
18.84,14.82,104.0,11.0627,104.60000000000002,0.9,49.872817,-1.2868620000000002,2020-04-09 10:48,294.2,5.66
18.84,14.84,103.0,12.0002,103.90000000000003,0.9,49.872817,-1.2868620000000002,2020-04-09 10:49,294.2,5.66
18.81,14.8,100.0,9.8752,104.69,0.9,49.875533,-1.29536,2020-04-09 10:50,291.81,5.66
18.58,14.8,103.0,10.4377,106.7,0.9,49.87785,-1.303867,2020-04-09 10:51,288.5,5.66
18.7,14.76,108.0,10.6877,101.84999999999997,0.9,49.88,-1.312515,2020-04-09 10:52,291.05,5.66
18.92,14.78,107.0,10.6877,100.07999999999998,0.9,49.882417,-1.321043,2020-04-09 10:53,292.82,5.66
18.92,14.84,103.0,11.2502,105.88,0.9,49.882417,-1.321043,2020-04-09 10:54,292.82,5.66
18.78,14.82,105.0,11.4377,105.16,0.9,49.884967,-1.329675,2020-04-09 10:55,291.74,5.66
18.84,14.87,105.0,12.4377,108.48999999999998,0.9,49.887417,-1.338228,2020-04-09 10:56,292.11,5.66
18.76,14.86,105.0,11.8127,105.15,0.9,49.889867,-1.346827,2020-04-09 10:57,291.95,5.66
18.73,14.82,105.0,11.8127,105.04999999999998,0.9,49.892367,-1.355557,2020-04-09 10:58,292.05,5.66
18.73,14.79,105.0,11.0627,104.45,0.9,49.892367,-1.355557,2020-04-09 10:59,292.05,5.66
18.69,14.8,104.0,11.8127,106.74,0.9,49.894833,-1.364163,2020-04-09 11:00,291.96,5.66
18.83,14.82,106.0,11.6252,105.67999999999998,0.9,49.8973,-1.372832,2020-04-09 11:01,292.22,5.66
18.87,14.82,104.0,10.8752,104.77000000000004,0.9,49.899833,-1.381638,2020-04-09 11:02,292.03,5.66
18.82,14.83,105.0,10.8752,105.14,0.9,49.902283,-1.390378,2020-04-09 11:03,291.66,5.66
18.82,14.8,105.0,11.8127,102.14,0.9,49.902283,-1.390378,2020-04-09 11:04,291.66,5.66
18.81,14.77,105.0,12.4377,106.21999999999996,0.9,49.904767,-1.399247,2020-04-09 11:05,291.98,5.66
18.78,14.78,105.0,13.3752,108.69,0.9,49.907267,-1.408167,2020-04-09 11:06,292.11,5.66
18.76,14.8,105.0,13.3752,104.37000000000003,0.9,49.909733,-1.417017,2020-04-09 11:07,292.03,5.66
18.87,14.84,105.0,13.3752,104.83,0.9,49.912217,-1.4259700000000002,2020-04-09 11:08,291.57,5.66
18.87,14.82,104.0,12.4377,103.43,0.9,49.912217,-1.4259700000000002,2020-04-09 11:09,291.57,5.66
18.69,14.84,106.0,12.6252,100.5,0.9,49.914633,-1.4349299999999998,2020-04-09 11:10,292.3,5.66
18.89,14.82,104.0,13.1877,103.32999999999998,0.9,49.91715,-1.443997,2020-04-09 11:11,291.87,5.66
18.88,14.82,105.0,12.4377,105.07000000000002,0.9,49.91955,-1.452982,2020-04-09 11:12,292.03,5.66
18.9,14.8,105.0,12.4377,104.76000000000002,0.9,49.922017,-1.461982,2020-04-09 11:13,292.34,5.66
18.9,14.84,104.0,14.5627,106.36,0.9,49.922017,-1.461982,2020-04-09 11:14,292.34,5.66
18.87,14.85,105.0,14.9377,108.17,0.9,49.924517,-1.471155,2020-04-09 11:15,291.93,5.66
18.9,14.78,105.0,15.5002,109.37,0.9,49.92695,-1.480232,2020-04-09 11:16,291.83,5.66
18.88,14.82,105.0,13.5627,108.29,0.9,49.929433,-1.48935,2020-04-09 11:17,292.11,5.66
18.95,14.83,105.0,13.5627,108.56000000000004,0.9,49.931933,-1.498605,2020-04-09 11:18,291.84,5.66
18.95,14.81,104.0,13.1877,109.36,0.9,49.931933,-1.498605,2020-04-09 11:19,291.84,5.66
18.88,14.78,105.0,14.1877,110.73999999999998,0.87,49.93435,-1.507758,2020-04-09 11:20,291.86,5.17
19.02,14.8,104.0,14.1877,110.06,0.87,49.9368,-1.516947,2020-04-09 11:21,292.14,5.17
19.02,14.8,104.0,13.0002,109.41,0.87,49.939283,-1.52627,2020-04-09 11:22,291.99,5.17
18.78,14.8,105.0,13.0002,108.97,0.87,49.941767,-1.535513,2020-04-09 11:23,292.43,5.17
18.99,14.76,104.0,15.1252,109.37,0.87,49.941767,-1.535513,2020-04-09 11:24,292.43,5.17
19.19,14.85,105.0,14.5627,109.67,0.87,49.94425,-1.544775,2020-04-09 11:25,291.93,5.17
19.16,14.78,104.0,12.8127,105.64999999999998,0.87,49.9467,-1.554058,2020-04-09 11:26,291.85,5.17
19.16,14.76,104.0,12.6252,108.21000000000004,0.87,49.949167,-1.563493,2020-04-09 11:27,292.09,5.17
19.25,14.84,103.0,12.6252,108.29000000000002,0.87,49.95165,-1.5728030000000002,2020-04-09 11:28,292.01,5.17
19.04,14.82,104.0,13.1877,108.29000000000002,0.87,49.95165,-1.5728030000000002,2020-04-09 11:29,292.01,5.17
18.72,14.82,104.0,13.3752,110.04000000000002,0.87,49.9541,-1.582135,2020-04-09 11:30,291.96,5.17
19.23,14.87,106.0,15.9377,108.92000000000002,0.87,49.956583,-1.591572,2020-04-09 11:31,292.78,5.17
19.23,14.87,102.0,15.6877,110.69,0.87,49.959117,-1.600862,2020-04-09 11:32,291.81,5.17
19.06,14.81,104.0,15.6877,110.69,0.87,49.959117,-1.600862,2020-04-09 11:33,291.81,5.17
18.83,14.76,105.0,16.1255,110.80999999999996,0.87,49.9615,-1.610235,2020-04-09 11:34,291.29,5.17
19.02,14.82,105.0,16.1255,111.27000000000004,0.87,49.963933,-1.619793,2020-04-09 11:35,292.53,5.17
19.05,14.82,103.0,16.2505,112.01,0.87,49.966467,-1.629142,2020-04-09 11:36,292.29,5.17
19.05,14.78,103.0,16.2505,112.32999999999998,0.87,49.968917,-1.638555,2020-04-09 11:37,291.97,5.17
19.03,14.88,105.0,15.6877,111.12999999999997,0.87,49.968917,-1.638555,2020-04-09 11:38,291.97,5.17
18.94,14.84,103.0,15.5002,111.71000000000004,0.87,49.97143300000001,-1.648068,2020-04-09 11:39,292.09,5.17
18.98,14.84,104.0,14.5627,110.77,0.87,49.973867,-1.657502,2020-04-09 11:40,291.83,5.17
19.0,14.8,105.0,15.3127,110.90000000000003,0.87,49.976233,-1.666928,2020-04-09 11:41,291.9,5.17
19.0,14.8,104.0,15.3127,110.90000000000003,0.87,49.97865,-1.67639,2020-04-09 11:42,291.9,5.17
18.89,14.8,105.0,15.6877,111.90000000000003,0.87,49.97865,-1.67639,2020-04-09 11:43,291.9,5.17
