stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
19.21,14.76,108.0,21.1255,334.37,0.81,26.148417,55.83585,2020-01-07 04:30,46.83,0.32
19.37,14.72,107.0,17.0005,337.6,0.77,26.15325,55.84125,2020-01-07 04:31,47.0,1.69
19.4,14.74,106.0,22.6255,332.45,0.77,26.158017,55.84655,2020-01-07 04:32,47.25,1.69
19.4,14.73,105.0,19.1255,324.09,0.77,26.162767,55.85186700000001,2020-01-07 04:33,47.81,1.69
19.24,14.78,109.0,19.1255,320.79,0.77,26.167383,55.85735,2020-01-07 04:34,51.11,1.69
19.13,14.78,107.0,23.2505,316.49,0.77,26.167383,55.85735,2020-01-07 04:35,51.11,1.69
19.16,14.74,104.0,22.5005,317.14,0.77,26.171767000000006,55.862917,2020-01-07 04:36,49.76,1.69
19.15,14.76,107.0,26.1255,310.33,0.77,26.1762,55.8684,2020-01-07 04:37,49.97,1.69
19.15,14.76,106.0,23.2505,320.87,0.77,26.180633,55.873933,2020-01-07 04:38,49.83,1.69
19.1,14.78,107.0,23.2505,320.72,0.77,26.185,55.87935,2020-01-07 04:39,49.98,1.69
19.07,14.76,107.0,23.1255,316.02,0.77,26.185,55.87935,2020-01-07 04:40,49.98,1.69
19.01,14.72,106.0,30.5005,323.51,0.77,26.189333,55.8848,2020-01-07 04:41,49.99,1.69
18.78,14.78,107.0,23.1255,322.2,0.77,26.193667,55.8902,2020-01-07 04:42,49.5,1.69
19.09,14.74,108.0,23.1255,321.89,0.77,26.198133,55.895633,2020-01-07 04:43,49.81,1.69
18.96,14.78,108.0,30.8755,324.49,0.77,26.198133,55.895633,2020-01-07 04:44,49.81,1.69
18.96,14.78,108.0,22.2505,320.85,0.77,26.202467,55.901033,2020-01-07 04:45,50.05,1.69
19.08,14.77,108.0,25.3755,323.3,0.77,26.2068,55.906467000000006,2020-01-07 04:46,49.8,1.69
19.1,14.74,108.0,23.8755,317.67,0.77,26.211233,55.911967,2020-01-07 04:47,49.73,1.69
19.01,14.76,108.0,23.8755,317.47,0.77,26.215567,55.917383,2020-01-07 04:48,49.93,1.69
19.1,14.76,108.0,21.7505,314.97,0.77,26.215567,55.917383,2020-01-07 04:49,49.93,1.69
19.1,14.76,111.0,21.5005,314.74,0.77,26.219933,55.9229,2020-01-07 04:50,51.66,1.69
19.15,14.76,108.0,22.2505,311.21,0.77,26.224133,55.928633,2020-01-07 04:51,53.39,1.69
19.1,14.72,106.0,25.7505,318.83,0.77,26.228183,55.93435,2020-01-07 04:52,52.77,1.69
19.15,14.75,108.0,25.7505,318.69,0.77,26.23225,55.94003299999999,2020-01-07 04:53,52.91,1.69
19.08,14.76,108.0,21.8755,304.89,0.77,26.23225,55.94003299999999,2020-01-07 04:54,52.91,1.69
19.08,14.76,108.0,24.2505,313.07,0.77,26.23635,55.94585,2020-01-07 04:55,52.83,1.69
19.07,14.72,107.0,23.8755,315.07,0.77,26.24045,55.95158299999999,2020-01-07 04:56,52.63,1.69
19.1,14.76,108.0,21.7505,314.88,0.77,26.244533,55.9573,2020-01-07 04:57,52.82,1.69
19.19,14.72,108.0,21.7505,314.8400000000001,0.77,26.248617,55.96305,2020-01-07 04:58,52.86,1.69
19.11,14.74,107.0,25.7505,308.44,0.77,26.248617,55.96305,2020-01-07 04:59,52.86,1.69
19.11,14.74,108.0,25.2505,315.8,0.77,26.25275,55.96885,2020-01-07 05:00,52.8,1.69
19.11,14.72,107.0,22.6255,300.58,0.77,26.256833,55.9746,2020-01-07 05:01,52.92,1.69
19.11,14.74,108.0,21.5005,302.7,0.77,26.2609,55.98031700000001,2020-01-07 05:02,52.8,1.69
19.09,14.76,107.0,21.5005,302.42,0.77,26.265017,55.986133,2020-01-07 05:03,53.08,1.69
19.05,14.71,110.0,21.8755,311.02,0.77,26.265017,55.986133,2020-01-07 05:04,53.08,1.69
19.05,14.71,108.0,26.0005,309.05,0.77,26.269033,55.9919,2020-01-07 05:05,54.15,1.69
19.09,14.73,107.0,25.0005,310.32,0.77,26.27295,55.997717,2020-01-07 05:06,53.98,1.69
19.03,14.75,108.0,23.8755,302.29,0.77,26.276983,56.00361700000001,2020-01-07 05:07,53.81,1.69
19.09,14.78,109.0,23.8755,302.04,0.77,26.280917,56.009433,2020-01-07 05:08,54.06,1.69
19.09,14.78,108.0,24.0005,306.24,0.77,26.280917,56.009433,2020-01-07 05:09,54.06,1.69
19.09,14.78,107.0,22.5005,302.77,0.77,26.28485,56.015283,2020-01-07 05:10,53.93,1.69
19.05,14.79,108.0,24.2505,302.5,0.77,26.28885,56.02115,2020-01-07 05:11,53.6,1.69
19.0,14.78,109.0,27.1255,306.73,0.77,26.292783,56.026967000000006,2020-01-07 05:12,53.87,1.69
19.11,14.78,109.0,27.1255,306.42,0.77,26.296717,56.03276700000001,2020-01-07 05:13,54.18,1.69
19.09,14.78,109.0,26.3755,306.72,0.77,26.296717,56.03276700000001,2020-01-07 05:14,54.18,1.69
19.09,14.76,115.0,27.1255,293.5800000000001,0.77,26.300667,56.03871700000001,2020-01-07 05:15,58.02,1.69
19.11,14.82,108.0,22.8755,294.30999999999995,0.77,26.304083,56.0449,2020-01-07 05:16,60.09,1.69
19.04,14.79,108.0,23.2505,298.26,0.77,26.30745,56.05113299999999,2020-01-07 05:17,60.24,1.69
18.99,14.77,118.0,23.2505,289.55,0.77,26.3106,56.05753299999999,2020-01-07 05:18,68.95,1.69
18.96,14.78,113.0,24.2505,279.65000000000003,0.77,26.3106,56.05753299999999,2020-01-07 05:19,68.95,1.69
18.96,14.83,102.0,23.8755,282.57,0.77,26.312983000000006,56.064367,2020-01-07 05:20,67.33,1.69
18.76,14.79,105.0,20.3755,289.91,0.77,26.315533,56.070967,2020-01-07 05:21,63.59,1.69
18.86,14.76,113.0,29.1255,279.43,0.77,26.318383,56.07745,2020-01-07 05:22,66.07,1.69
18.82,14.78,109.0,29.1255,279.68,0.77,26.32105,56.084133,2020-01-07 05:23,65.82,1.69
19.0,14.72,108.0,21.1255,285.88,0.77,26.32105,56.084133,2020-01-07 05:24,65.82,1.69
19.0,14.72,108.0,24.6255,297.44,0.77,26.323733,56.09075,2020-01-07 05:25,65.46,1.69
19.08,14.77,109.0,24.8755,294.32,0.77,26.326467,56.097383,2020-01-07 05:26,65.48,1.69
18.9,14.76,107.0,23.1255,297.48,0.77,26.329183,56.1041,2020-01-07 05:27,64.32,1.69
19.01,14.8,106.0,23.1255,298.31,0.77,26.33205,56.11061700000001,2020-01-07 05:28,63.49,1.69
19.01,14.77,110.0,22.8755,305.11,0.77,26.33205,56.11061700000001,2020-01-07 05:29,63.49,1.69
19.12,14.76,108.0,24.8755,300.88,0.77,26.33495,56.117133,2020-01-07 05:30,64.12,1.69
19.09,14.78,108.0,25.0005,303.89,0.77,26.33785,56.12368299999999,2020-01-07 05:31,63.91,1.69
19.09,14.75,108.0,20.5005,304.49,0.77,26.340783,56.13033299999999,2020-01-07 05:32,64.11,1.69
19.08,14.76,108.0,20.5005,304.76,0.77,26.34365,56.136867,2020-01-07 05:33,63.84,1.69
19.08,14.76,106.0,21.1255,307.26,0.77,26.34365,56.136867,2020-01-07 05:34,63.84,1.69
19.08,14.74,105.0,25.0005,310.65,0.77,26.346583000000006,56.1434,2020-01-07 05:35,62.25,1.69
18.78,14.76,100.0,25.2505,317.39,0.77,26.349733,56.14986700000001,2020-01-07 05:36,55.41,1.69
18.67,14.77,107.0,25.0005,297.2,0.77,26.353483,56.155683,2020-01-07 05:37,53.0,1.69
18.76,14.76,111.0,25.0005,297.99,0.77,26.357317,56.161467,2020-01-07 05:38,52.21,1.69
18.76,14.79,102.0,23.2505,316.19,0.77,26.357317,56.161467,2020-01-07 05:39,52.21,1.69
18.76,14.76,105.0,28.1255,328.26,0.77,26.361467,56.16705,2020-01-07 05:40,44.74,1.69
18.45,14.74,116.0,25.0005,316.47,0.77,26.36615,56.17183299999999,2020-01-07 05:41,46.43,1.69
18.45,14.77,117.0,25.0005,309.8,0.77,26.370633,56.17695,2020-01-07 05:42,53.1,1.69
18.58,14.75,107.0,25.0005,301.2,0.77,26.370633,56.17695,2020-01-07 05:43,53.1,1.69
18.5,14.75,102.0,23.5005,309.58,0.77,26.374733000000006,56.18255,2020-01-07 05:44,48.12,1.69
18.33,14.8,111.0,26.1255,324.52,0.77,26.379233000000006,56.187583,2020-01-07 05:45,43.58,1.69
18.55,14.8,113.0,25.0005,309.95,0.77,26.383917,56.192433,2020-01-07 05:46,46.95,1.69
18.55,14.78,108.0,25.0005,310.84,0.77,26.388517,56.1976,2020-01-07 05:47,46.06,1.69
18.62,14.76,108.0,28.1255,324.34,0.77,26.388517,56.1976,2020-01-07 05:48,46.06,1.69
18.65,14.77,110.0,32.001,314.22,0.77,26.393133,56.202633,2020-01-07 05:49,46.08,1.69
18.8,14.76,108.0,25.0005,311.09,0.77,26.3977,56.207667,2020-01-07 05:50,46.61,1.69
18.84,14.8,107.0,29.6255,319.75,0.77,26.402167,56.21275,2020-01-07 05:51,46.05,1.69
18.84,14.76,109.0,29.6255,319.59,0.77,26.406817,56.21786700000001,2020-01-07 05:52,46.21,1.69
18.84,14.77,109.0,26.3755,311.29,0.77,26.406817,56.21786700000001,2020-01-07 05:53,46.21,1.69
18.79,14.77,108.0,27.1255,317.21,0.77,26.411367,56.222933,2020-01-07 05:54,47.39,1.69
18.81,14.77,109.0,34.251,322.2,0.77,26.4158,56.228033,2020-01-07 05:55,47.1,1.69
18.85,14.73,112.0,32.501,312.9,0.77,26.420317,56.233233,2020-01-07 05:56,49.6,1.69
18.85,14.78,108.0,32.501,313.49,0.77,26.42455,56.238567,2020-01-07 05:57,49.01,1.69
18.86,14.8,108.0,28.7505,313.99,0.77,26.42455,56.238567,2020-01-07 05:58,49.01,1.69
18.85,14.76,110.0,24.3755,309.0,0.77,26.428867,56.243833,2020-01-07 05:59,48.7,1.69
18.81,14.78,110.0,28.7505,312.72,0.77,26.433217,56.24916700000001,2020-01-07 06:00,50.28,1.69
18.84,14.75,109.0,32.251,309.19,0.77,26.4374,56.254583,2020-01-07 06:01,50.11,1.69
18.84,14.78,109.0,32.251,308.63,0.77,26.441583,56.259983,2020-01-07 06:02,50.67,1.69
18.64,14.76,110.0,29.5005,320.03,0.77,26.441583,56.259983,2020-01-07 06:03,50.67,1.69
18.75,14.76,108.0,25.2505,307.2800000000001,0.77,26.44575,56.265517,2020-01-07 06:04,51.02,1.69
18.93,14.72,108.0,26.0005,304.6,0.77,26.449867,56.271,2020-01-07 06:05,50.9,1.69
18.81,14.78,109.0,28.5005,297.7800000000001,0.77,26.453967,56.27653299999999,2020-01-07 06:06,52.02,1.69
18.81,14.77,108.0,28.5005,297.86,0.77,26.457917,56.282133,2020-01-07 06:07,51.94,1.69
18.73,14.76,109.0,28.5005,302.76,0.77,26.457917,56.282133,2020-01-07 06:08,51.94,1.69
18.68,14.78,109.0,28.5005,304.4,0.77,26.46195,56.287783,2020-01-07 06:09,51.5,1.69
18.78,14.74,110.0,31.2505,296.23,0.77,26.46595,56.29335,2020-01-07 06:10,52.57,1.69
18.87,14.75,108.0,28.7505,297.95,0.77,26.469817,56.29898299999999,2020-01-07 06:11,52.95,1.69
18.87,14.76,108.0,28.7505,298.92999999999995,0.77,26.4738,56.304667,2020-01-07 06:12,51.97,1.69
18.68,14.76,111.0,33.751,313.53,0.77,26.4738,56.304667,2020-01-07 06:13,51.97,1.69
18.63,14.76,111.0,28.1255,304.39,0.77,26.477833,56.31016700000001,2020-01-07 06:14,53.51,1.69
18.71,14.8,108.0,29.6255,299.38,0.77,26.481733,56.315767,2020-01-07 06:15,54.62,1.69
18.64,14.74,108.0,25.7505,302.41,0.77,26.485667,56.32146700000001,2020-01-07 06:16,53.79,1.69
18.64,14.78,110.0,25.7505,301.97,0.77,26.489583000000003,56.32705,2020-01-07 06:17,54.23,1.69
18.71,14.78,108.0,33.751,299.17,0.77,26.489583000000003,56.32705,2020-01-07 06:18,54.23,1.69
18.63,14.8,109.0,26.1255,298.5,0.77,26.493433000000003,56.33265,2020-01-07 06:19,54.4,1.69
18.56,14.76,108.0,33.001,295.85,0.77,26.4973,56.33836700000001,2020-01-07 06:20,54.05,1.69
18.67,14.74,109.0,28.1255,303.8,0.12,26.501167,56.343983,2020-01-07 06:21,53.4,10.89
18.67,14.78,110.0,28.1255,303.53,0.12,26.505083000000006,56.349583,2020-01-07 06:22,53.67,10.89
18.59,14.75,110.0,32.001,306.83,0.12,26.505083000000006,56.349583,2020-01-07 06:23,53.67,10.89
