stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
19.52,12.09,126.0,35.001,329.76,1.21,52.619767,4.011368,2020-02-05 01:30,35.14,6.04
19.52,12.0,125.0,29.8755,332.3,1.11,52.625567,4.018055,2020-02-05 01:31,35.0,6.28
19.45,12.14,126.0,27.8755,327.95,1.11,52.631467,4.0247769999999985,2020-02-05 01:32,35.15,6.28
19.51,12.28,125.0,31.0005,329.39,1.11,52.637267,4.031472,2020-02-05 01:33,35.01,6.28
19.51,12.37,126.0,31.0005,329.65,1.11,52.643083,4.0381269999999985,2020-02-05 01:34,34.75,6.28
19.41,12.32,127.0,32.001,327.25,1.11,52.643083,4.0381269999999985,2020-02-05 01:35,34.75,6.28
19.16,12.21,124.0,28.3755,332.77,1.11,52.648967000000006,4.044803,2020-02-05 01:36,32.23,6.28
19.08,12.23,126.0,26.6255,339.78,1.11,52.65495,4.050687,2020-02-05 01:37,27.62,6.28
19.06,12.51,133.0,27.5005,338.25,1.11,52.66113299999999,4.056058,2020-02-05 01:38,29.15,6.28
19.06,12.46,132.0,27.5005,338.48,1.11,52.66725,4.0616629999999985,2020-02-05 01:39,28.92,6.28
19.15,12.54,132.0,29.8755,335.58,1.11,52.66725,4.0616629999999985,2020-02-05 01:40,28.92,6.28
19.2,12.54,133.0,27.5005,341.5,1.11,52.673483,4.06736,2020-02-05 01:41,29.0,6.28
19.17,12.53,134.0,33.251,344.72,1.11,52.67965,4.072995,2020-02-05 01:42,29.38,6.28
19.31,12.49,133.0,31.2505,342.91,1.11,52.68576700000001,4.078703,2020-02-05 01:43,29.69,6.28
19.31,12.46,132.0,31.2505,343.33,1.11,52.69205,4.084562,2020-02-05 01:44,29.27,6.28
19.38,12.58,131.0,33.501,338.03,1.11,52.69205,4.084562,2020-02-05 01:45,29.27,6.28
19.5,12.56,129.0,37.001,343.69,1.11,52.6983,4.090351999999998,2020-02-05 01:46,28.71,6.28
19.39,12.44,130.0,35.751,342.46,1.11,52.70455,4.0960480000000015,2020-02-05 01:47,28.94,6.28
19.55,12.49,129.0,36.501,339.47,1.11,52.71086700000001,4.101888,2020-02-05 01:48,29.13,6.28
19.55,12.31,128.0,36.501,339.83,1.11,52.717117,4.10762,2020-02-05 01:49,28.77,6.28
19.66,12.44,127.0,32.251,338.03,1.11,52.717117,4.10762,2020-02-05 01:50,28.77,6.28
19.65,12.44,127.0,36.251,342.92,1.11,52.72335,4.113383,2020-02-05 01:51,28.78,6.28
19.72,12.31,125.0,34.001,339.08,1.11,52.7296,4.119123,2020-02-05 01:52,29.02,6.28
19.72,12.34,125.0,34.001,339.97,1.11,52.735933,4.12504,2020-02-05 01:53,29.03,6.28
19.61,12.3,125.0,34.001,340.04,1.11,52.74215,4.130832,2020-02-05 01:54,28.96,6.28
19.73,12.38,125.0,29.8755,338.94,1.11,52.74215,4.130832,2020-02-05 01:55,28.96,6.28
19.63,11.95,125.0,31.6255,335.65,1.11,52.74835,4.136618,2020-02-05 01:56,28.95,6.28
