stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
17.02,12.88,67.0,24.2505,118.72,1.5,35.96025,-6.014438,2020-01-30 15:00,272.38,0.17
17.14,12.78,67.0,24.3755,118.7,1.5,35.96055,-6.021902,2020-01-30 15:01,273.0,0.17
17.23,12.96,67.0,22.8755,119.15,1.5,35.960883,-6.029283,2020-01-30 15:02,272.95,0.17
17.23,12.8,66.0,22.8755,119.30999999999996,1.5,35.961183,-6.036647,2020-01-30 15:03,272.79,0.17
16.97,12.88,66.0,22.8755,117.51,1.5,35.961183,-6.036647,2020-01-30 15:04,272.79,0.17
16.96,12.82,65.0,25.2505,108.99,1.5,35.9615,-6.044082,2020-01-30 15:05,273.21,0.17
16.94,12.78,66.0,25.2505,111.9,1.5,35.961867,-6.051368,2020-01-30 15:06,273.0,0.17
16.88,12.76,66.0,24.6255,113.16,1.5,35.9622,-6.05861,2020-01-30 15:07,272.94,0.17
16.88,12.94,66.0,24.6255,113.05999999999996,1.5,35.962567,-6.065945,2020-01-30 15:08,273.04,0.17
16.85,12.87,67.0,25.2505,110.15999999999997,1.5,35.962567,-6.065945,2020-01-30 15:09,273.04,0.17
16.77,12.87,66.0,25.7505,111.17000000000002,1.5,35.962967,-6.073169999999998,2020-01-30 15:10,273.13,0.17
16.67,12.98,66.0,24.2505,112.02999999999996,1.5,35.9634,-6.0804019999999985,2020-01-30 15:11,272.97,0.17
16.75,12.93,67.0,24.6255,112.9,1.5,35.963817,-6.087742,2020-01-30 15:12,273.0,0.17
16.75,12.94,67.0,24.6255,113.21,1.5,35.964233,-6.095015,2020-01-30 15:13,272.69,0.17
16.78,13.08,67.0,23.8755,111.61,1.5,35.964233,-6.095015,2020-01-30 15:14,272.69,0.17
16.8,12.95,67.0,24.3755,110.38000000000002,1.5,35.964633,-6.102308,2020-01-30 15:15,272.52,0.17
16.84,12.95,68.0,24.6255,109.58,1.5,35.96498300000001,-6.109708,2020-01-30 15:16,272.82,0.17
16.86,12.85,67.0,24.0005,110.99999999999996,1.5,35.965333,-6.117067,2020-01-30 15:17,273.1,0.17
16.86,12.84,66.0,24.0005,111.04999999999998,1.5,35.965733,-6.124403,2020-01-30 15:18,273.05,0.17
16.91,12.8,67.0,24.6255,110.75,1.5,35.965733,-6.124403,2020-01-30 15:19,273.05,0.17
17.0,12.82,67.0,25.0005,110.38,1.5,35.966117,-6.1317580000000005,2020-01-30 15:20,272.92,0.17
17.06,12.82,67.0,23.8755,110.07000000000002,1.5,35.96648300000001,-6.139235,2020-01-30 15:21,273.33,0.17
17.06,12.83,67.0,24.8755,109.5,1.5,35.96691699999999,-6.146617,2020-01-30 15:22,274.0,0.17
17.03,13.02,66.0,24.8755,109.70999999999998,1.5,35.967367,-6.153987,2020-01-30 15:23,273.79,0.17
17.0,12.92,67.0,23.6255,111.61,1.5,35.967367,-6.153987,2020-01-30 15:24,273.79,0.17
16.96,12.9,65.0,23.2505,108.51999999999998,1.5,35.96775,-6.161412,2020-01-30 15:25,273.48,0.17
16.86,12.94,66.0,21.8755,109.44,1.5,35.9681,-6.168725,2020-01-30 15:26,274.26,0.17
