stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
15.36,15.46,59.0,17.8755,69.23999999999998,0.05,29.22895,32.693717,2020-04-19 15:30,154.46,11.81
15.35,15.46,59.0,18.0005,65.82999999999998,0.05,29.224133,32.696317,2020-04-19 15:31,155.27,11.81
15.37,15.44,59.0,18.0005,65.46000000000001,0.05,29.219267,32.698833,2020-04-19 15:32,155.64,11.81
15.32,15.47,60.0,18.7505,56.96000000000001,0.05,29.219267,32.698833,2020-04-19 15:33,155.64,11.81
15.3,15.47,58.0,20.3755,63.36999999999998,0.05,29.214333,32.701383,2020-04-19 15:34,154.83,11.81
15.3,15.48,59.0,18.6255,61.920000000000016,0.05,29.209517,32.703967,2020-04-19 15:35,154.88,11.81
15.3,15.48,59.0,16.5005,65.66,0.05,29.20465,32.706517,2020-04-19 15:36,156.34,11.81
15.33,15.47,60.0,16.5005,65.82,0.05,29.199683,32.708983,2020-04-19 15:37,156.18,11.81
15.34,15.46,58.0,20.0005,60.01999999999998,0.05,29.199683,32.708983,2020-04-19 15:38,156.18,11.81
15.31,15.46,59.0,19.7505,63.97,0.05,29.194767,32.71145,2020-04-19 15:39,155.63,11.81
15.31,15.47,59.0,19.3755,63.52000000000001,0.05,29.189883,32.713967,2020-04-19 15:40,155.38,11.81
15.32,15.47,59.0,19.7505,61.32000000000002,0.05,29.185,32.7165,2020-04-19 15:41,155.98,11.81
15.39,15.48,60.0,19.7505,60.99000000000001,0.05,29.1801,32.718983,2020-04-19 15:42,156.31,11.81
15.39,15.48,59.0,19.7505,64.09,0.05,29.1801,32.718983,2020-04-19 15:43,156.31,11.81
15.36,15.5,58.0,16.5005,67.81,0.05,29.1752,32.721433000000005,2020-04-19 15:44,155.89,11.81
15.34,15.46,59.0,18.2505,68.51999999999998,0.05,29.170317,32.723917,2020-04-19 15:45,155.58,11.81
15.35,15.47,59.0,17.8755,63.51000000000002,0.05,29.16535,32.726467,2020-04-19 15:46,155.79,11.81
15.36,15.47,60.0,17.8755,63.31,0.05,29.160467,32.72895,2020-04-19 15:47,155.99,11.81
15.36,15.48,59.0,15.3127,61.81,0.05,29.160467,32.72895,2020-04-19 15:48,155.99,11.81
15.39,15.48,59.0,20.3755,56.0,0.05,29.155567,32.731417,2020-04-19 15:49,157.1,11.81
15.42,15.5,60.0,18.3755,61.04000000000002,0.05,29.150533000000006,32.7338,2020-04-19 15:50,157.26,11.81
15.25,15.46,58.0,19.7505,55.72999999999999,0.05,29.145633,32.736117,2020-04-19 15:51,156.87,11.81
15.42,15.44,59.0,19.7505,55.69999999999999,0.05,29.140683000000006,32.738533000000004,2020-04-19 15:52,156.9,11.81
15.42,15.46,59.0,17.6255,63.5,0.05,29.140683000000006,32.738533000000004,2020-04-19 15:53,156.9,11.81
15.47,15.49,59.0,17.3755,64.53999999999999,0.05,29.135683,32.7409,2020-04-19 15:54,157.06,11.81
15.39,15.44,59.0,16.8755,64.43,0.05,29.13075,32.743283,2020-04-19 15:55,156.97,11.81
15.39,15.46,59.0,16.8755,63.47,0.05,29.125833,32.745667,2020-04-19 15:56,157.93,11.81
15.41,15.46,61.0,17.6255,54.06999999999999,0.05,29.125833,32.745667,2020-04-19 15:57,157.93,11.81
15.41,15.45,61.0,19.1255,50.0,0.05,29.1208,32.7479,2020-04-19 15:58,161.0,11.81
15.45,15.47,58.0,14.9377,58.96000000000001,0.05,29.115733,32.749883000000004,2020-04-19 15:59,160.54,11.81
15.37,15.46,60.0,17.3755,48.78999999999999,0.05,29.110667,32.751883,2020-04-19 16:00,161.11,11.81
15.38,15.46,59.0,17.3755,48.68000000000001,0.05,29.1056,32.753783,2020-04-19 16:01,161.22,11.81
15.64,15.44,59.0,17.2505,51.68000000000001,0.05,29.1056,32.753783,2020-04-19 16:02,161.22,11.81
15.64,15.46,59.0,17.2505,53.79999999999998,0.05,29.100433,32.7557,2020-04-19 16:03,160.9,11.81
15.33,15.48,59.0,17.0005,46.69,0.05,29.09535,32.757683,2020-04-19 16:04,160.81,11.81
15.46,15.47,59.0,19.7505,42.329999999999984,0.05,29.090283000000003,32.759667,2020-04-19 16:05,160.87,11.81
