stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
14.06,13.8,43.0,28.8755,111.33999999999996,0.7,18.901567,71.2681,2020-01-12 13:00,271.66,5.14
14.06,13.81,43.0,27.7505,108.11,0.7,18.90175,71.262683,2020-01-12 13:01,271.89,5.14
14.08,13.81,43.0,27.7505,108.19,0.7,18.901967000000006,71.257333,2020-01-12 13:02,271.81,5.14
14.1,13.78,42.0,26.1255,113.69,0.7,18.901967000000006,71.257333,2020-01-12 13:03,271.81,5.14
14.01,13.8,43.0,26.7505,104.74,0.7,18.902167,71.25196700000002,2020-01-12 13:04,271.96,5.14
14.04,13.8,42.0,29.2505,110.57,0.7,18.902383,71.246617,2020-01-12 13:05,271.73,5.14
14.04,13.83,42.0,26.1255,116.07,0.7,18.902533,71.241217,2020-01-12 13:06,268.63,5.14
13.99,13.77,41.0,26.1255,116.32999999999998,0.7,18.902433,71.2359,2020-01-12 13:07,268.37,5.14
13.98,13.8,43.0,27.8755,113.13,0.7,18.902433,71.2359,2020-01-12 13:08,268.37,5.14
13.94,13.66,43.0,24.3755,112.54000000000002,0.7,18.90235,71.230583,2020-01-12 13:09,268.96,5.14
13.94,13.8,43.0,29.5005,113.07999999999998,0.7,18.902267,71.225167,2020-01-12 13:10,269.22,5.14
14.0,13.81,43.0,27.8755,114.17,0.7,18.902217,71.219817,2020-01-12 13:11,269.23,5.14
13.94,13.79,42.0,27.8755,114.11,0.7,18.90215,71.214483,2020-01-12 13:12,269.29,5.14
13.99,13.76,43.0,26.6255,113.80999999999996,0.7,18.90215,71.214483,2020-01-12 13:13,269.29,5.14
13.9,13.82,42.0,27.0005,116.53000000000004,0.7,18.902117,71.209067,2020-01-12 13:14,269.27,5.14
13.93,13.82,43.0,28.3755,115.17000000000002,0.7,18.902083,71.203733,2020-01-12 13:15,269.03,5.14
13.93,13.78,43.0,27.8755,109.72,0.7,18.902017,71.1984,2020-01-12 13:16,269.18,5.14
13.99,13.78,42.0,27.8755,109.84,0.7,18.902,71.192983,2020-01-12 13:17,269.06,5.14
13.97,13.72,43.0,27.0005,108.34,0.7,18.902,71.192983,2020-01-12 13:18,269.06,5.14
13.97,13.8,42.0,26.7505,115.29,0.7,18.901933,71.187667,2020-01-12 13:19,269.11,5.14
13.98,13.74,43.0,26.0005,117.82999999999998,0.7,18.901883,71.18235,2020-01-12 13:20,269.17,5.14
13.98,13.78,42.0,29.5005,110.39,0.7,18.90185,71.17693299999998,2020-01-12 13:21,268.91,5.14
13.93,13.76,42.0,29.5005,110.28000000000004,0.7,18.901783,71.171617,2020-01-12 13:22,269.02,5.14
13.98,13.74,43.0,22.6255,116.68,0.7,18.901783,71.171617,2020-01-12 13:23,269.02,5.14
13.89,13.78,43.0,27.1255,114.77999999999996,0.7,18.901717,71.16635,2020-01-12 13:24,268.92,5.14
13.94,13.76,43.0,25.3755,115.52999999999996,0.7,18.90165,71.160933,2020-01-12 13:25,269.17,5.14
13.94,13.76,42.0,25.3755,115.64999999999998,0.7,18.901617,71.1556,2020-01-12 13:26,269.05,5.14
13.97,13.66,43.0,26.0005,114.95,0.7,18.901617,71.1556,2020-01-12 13:27,269.05,5.14
13.89,13.75,43.0,28.1255,118.58999999999996,0.7,18.901567,71.150283,2020-01-12 13:28,269.11,5.14
13.95,13.78,43.0,26.6255,117.06,0.7,18.9015,71.144983,2020-01-12 13:29,268.74,5.14
13.95,13.78,42.0,28.1255,115.23999999999998,0.7,18.901417,71.139567,2020-01-12 13:30,268.86,5.14
13.9,13.76,43.0,28.1255,114.93999999999996,0.76,18.90135,71.134233,2020-01-12 13:31,269.16,3.76
13.97,13.76,43.0,27.8755,118.14,0.76,18.90135,71.134233,2020-01-12 13:32,269.16,3.76
13.96,13.8,43.0,23.6255,116.47,0.76,18.901283,71.128883,2020-01-12 13:33,269.13,3.76
13.93,13.76,42.0,27.0005,119.26000000000002,0.76,18.901217000000006,71.123467,2020-01-12 13:34,269.14,3.76
13.93,13.71,43.0,26.3755,117.8,0.76,18.90115,71.118133,2020-01-12 13:35,269.0,3.76
13.95,13.71,43.0,26.3755,117.63,0.76,18.9011,71.11275,2020-01-12 13:36,269.17,3.76
14.1,13.8,43.0,28.8755,116.52999999999996,0.76,18.9011,71.11275,2020-01-12 13:37,269.17,3.76
13.82,13.82,42.0,24.0005,116.54,0.76,18.901033,71.107417,2020-01-12 13:38,269.06,3.76
13.89,13.76,43.0,28.1255,112.47000000000004,0.76,18.900967,71.101967,2020-01-12 13:39,269.03,3.76
13.89,13.78,43.0,24.6255,109.21,0.76,18.900933,71.0966,2020-01-12 13:40,269.19,3.76
13.93,13.76,42.0,24.6255,109.35,0.76,18.9009,71.091233,2020-01-12 13:41,269.05,3.76
13.88,13.8,42.0,27.5005,115.75,0.76,18.9009,71.091233,2020-01-12 13:42,269.05,3.76
14.0,13.82,43.0,28.5005,114.34000000000003,0.76,18.900833,71.0858,2020-01-12 13:43,268.96,3.76
13.92,13.76,42.0,26.7505,114.98,0.76,18.900767,71.080467,2020-01-12 13:44,269.12,3.76
13.92,13.72,44.0,27.1255,105.20999999999998,0.76,18.900733,71.07508299999998,2020-01-12 13:45,272.79,3.76
14.03,13.72,46.0,27.1255,95.5,0.76,18.901067,71.06965,2020-01-12 13:46,282.5,3.76
13.95,13.79,47.0,25.6255,91.5,0.76,18.901067,71.06965,2020-01-12 13:47,282.5,3.76
13.87,13.81,47.0,20.0005,78.44,0.76,18.902233,71.06446700000002,2020-01-12 13:48,293.96,3.76
13.7,13.7,46.0,22.5005,69.98999999999995,0.76,18.90425,71.059617,2020-01-12 13:49,300.91,3.76
13.7,13.76,45.0,23.8755,71.62,0.76,18.9068,71.054983,2020-01-12 13:50,301.48,3.76
13.76,13.78,43.0,23.8755,73.30000000000003,0.76,18.909367,71.05041700000002,2020-01-12 13:51,299.8,3.76
13.76,13.72,42.0,22.6255,72.5,0.76,18.909367,71.05041700000002,2020-01-12 13:52,299.8,3.76
13.81,13.72,42.0,23.2505,72.84000000000003,0.76,18.911833,71.045783,2020-01-12 13:53,299.26,3.76
13.86,13.8,43.0,23.5005,71.62,0.76,18.914333,71.04105,2020-01-12 13:54,299.58,3.76
13.86,13.76,43.0,23.1255,67.70999999999998,0.76,18.916833,71.036417,2020-01-12 13:55,299.79,3.76
13.89,13.76,43.0,23.1255,67.72000000000003,0.76,18.919367,71.031767,2020-01-12 13:56,299.78,3.76
13.9,13.74,42.0,21.3755,70.32000000000005,0.76,18.919367,71.031767,2020-01-12 13:57,299.78,3.76
13.98,13.76,43.0,20.5005,71.57999999999998,0.76,18.921933,71.02705,2020-01-12 13:58,299.62,3.76
13.98,13.81,43.0,23.1255,71.41999999999996,0.76,18.924467,71.022417,2020-01-12 13:59,299.98,3.76
13.98,13.76,45.0,22.5005,53.02999999999997,0.76,18.927083,71.01781700000002,2020-01-12 14:00,307.87,3.76
13.97,13.77,46.0,22.5005,48.079999999999984,0.76,18.93025,71.01361700000002,2020-01-12 14:01,312.82,3.76
13.99,13.72,44.0,23.8755,59.98000000000002,0.76,18.93025,71.01361700000002,2020-01-12 14:02,312.82,3.76
13.94,13.74,41.0,23.6255,60.27999999999997,0.76,18.93375,71.00965,2020-01-12 14:03,310.22,3.76
13.91,13.72,42.0,22.6255,57.43000000000001,0.76,18.937,71.005567,2020-01-12 14:04,309.07,3.76
13.91,13.78,43.0,21.3755,58.28999999999997,0.76,18.940233,71.001483,2020-01-12 14:05,309.61,3.76
13.93,13.78,43.0,21.3755,58.16999999999996,0.76,18.943583,70.99735,2020-01-12 14:06,309.73,3.76
13.93,13.79,42.0,22.5005,57.37000000000001,0.76,18.943583,70.99735,2020-01-12 14:07,309.73,3.76
13.95,13.75,43.0,23.5005,51.97000000000003,0.76,18.946883,70.9933,2020-01-12 14:08,309.83,3.76
13.86,13.76,42.0,21.7505,62.06,0.76,18.950183,70.989267,2020-01-12 14:09,309.34,3.76
13.86,13.78,44.0,24.3755,46.81,0.76,18.953467,70.985117,2020-01-12 14:10,312.69,3.76
13.98,13.74,46.0,24.3755,37.519999999999975,0.76,18.957033,70.9813,2020-01-12 14:11,321.98,3.76
13.93,13.78,47.0,20.3755,32.620000000000005,0.76,18.957033,70.9813,2020-01-12 14:12,321.98,3.76
13.95,13.78,44.0,23.2505,34.33999999999997,0.76,18.961067,70.9781,2020-01-12 14:13,325.36,3.76
13.89,13.73,42.0,21.7505,42.32000000000005,0.76,18.9652,70.97506700000002,2020-01-12 14:14,322.78,3.76
13.89,13.75,42.0,22.2505,38.579999999999984,0.76,18.96935,70.971867,2020-01-12 14:15,322.42,3.76
13.92,13.75,43.0,22.2505,38.44999999999999,0.76,18.973433,70.968733,2020-01-12 14:16,322.55,3.76
13.91,13.78,42.0,22.6255,38.75,0.76,18.973433,70.968733,2020-01-12 14:17,322.55,3.76
13.92,13.78,43.0,20.8755,41.56,0.76,18.977517,70.96556700000002,2020-01-12 14:18,321.74,3.76
13.98,13.74,43.0,24.3755,38.19999999999999,0.76,18.981617,70.9623,2020-01-12 14:19,322.6,3.76
13.98,13.76,43.0,20.3755,32.20999999999998,0.76,18.9857,70.959133,2020-01-12 14:20,322.99,3.76
14.06,13.74,43.0,20.3755,31.32,0.76,18.989867,70.956017,2020-01-12 14:21,323.88,3.76
14.07,13.87,42.0,22.6255,37.81999999999999,0.76,18.989867,70.956017,2020-01-12 14:22,323.88,3.76
14.05,13.82,43.0,21.1255,39.579999999999984,0.76,18.994117000000006,70.95295,2020-01-12 14:23,323.82,3.76
14.05,13.8,42.0,23.1255,39.55000000000001,0.76,18.9983,70.949883,2020-01-12 14:24,323.75,3.76
14.01,13.72,43.0,22.5005,38.039999999999964,0.76,19.002517,70.946867,2020-01-12 14:25,323.86,3.76
14.09,13.76,42.0,22.5005,37.96999999999996,0.76,19.006767,70.9438,2020-01-12 14:26,323.93,3.76
14.03,13.76,43.0,21.3755,43.06999999999999,0.76,19.006767,70.9438,2020-01-12 14:27,323.93,3.76
14.14,13.76,42.0,22.8755,38.700000000000045,0.76,19.010983,70.940783,2020-01-12 14:28,323.4,3.76
14.14,13.78,42.0,21.7505,39.13,0.76,19.015183,70.937733,2020-01-12 14:29,323.37,3.76
14.13,13.77,43.0,21.7505,38.88999999999999,0.76,19.019433,70.934667,2020-01-12 14:30,323.61,3.76
14.13,13.78,42.0,22.6255,39.88999999999999,0.76,19.019433,70.934667,2020-01-12 14:31,323.61,3.76
14.02,13.76,43.0,23.6255,40.29999999999996,0.76,19.023633,70.931667,2020-01-12 14:32,323.6,3.76
13.98,13.7,42.0,21.7505,34.44,0.76,19.027833,70.928667,2020-01-12 14:33,323.66,3.76
13.98,13.71,43.0,19.7505,31.179999999999946,0.76,19.0321,70.92565,2020-01-12 14:34,323.72,3.76
14.04,13.76,42.0,19.7505,31.719999999999967,0.76,19.036317,70.92268299999998,2020-01-12 14:35,323.18,3.76
14.04,13.71,43.0,21.5005,36.12000000000001,0.76,19.036317,70.92268299999998,2020-01-12 14:36,323.18,3.76
14.05,13.71,43.0,21.1255,35.170000000000016,0.76,19.040483,70.91963299999998,2020-01-12 14:37,323.13,3.76
14.07,13.77,42.0,23.6255,36.94999999999999,0.76,19.044683,70.916533,2020-01-12 14:38,323.05,3.76
14.07,13.74,42.0,21.7505,40.88999999999999,0.76,19.0488,70.913433,2020-01-12 14:39,322.31,3.76
14.08,13.78,42.0,21.7505,41.74000000000001,0.76,19.052833,70.91023299999998,2020-01-12 14:40,321.46,3.76
13.98,13.76,42.0,20.8755,35.84000000000003,0.76,19.052833,70.91023299999998,2020-01-12 14:41,321.46,3.76
14.03,13.74,43.0,21.7505,32.25999999999999,0.76,19.05685,70.90701700000002,2020-01-12 14:42,322.04,3.76
14.02,13.76,42.0,23.5005,30.539999999999967,0.76,19.06095,70.9038,2020-01-12 14:43,322.16,3.76
14.02,13.73,43.0,24.2505,37.19,0.76,19.065,70.90061700000003,2020-01-12 14:44,322.21,3.76
14.02,13.79,42.0,24.2505,37.349999999999966,0.76,19.069017,70.897467,2020-01-12 14:45,322.05,3.76
14.03,13.8,42.0,21.8755,30.649999999999977,0.76,19.069017,70.897467,2020-01-12 14:46,322.05,3.76
13.99,13.8,42.0,22.1255,31.299999999999947,0.76,19.073083,70.894217,2020-01-12 14:47,320.1,3.76
14.01,13.82,42.0,21.5005,32.81999999999999,0.76,19.077,70.89093299999998,2020-01-12 14:48,319.88,3.76
14.01,13.7,43.0,19.3755,34.08000000000004,0.76,19.0809,70.88765,2020-01-12 14:49,320.02,3.76
13.95,13.72,42.0,19.3755,33.920000000000016,0.76,19.084817,70.88435,2020-01-12 14:50,320.18,3.76
13.95,13.86,43.0,20.7505,33.31999999999999,0.76,19.084817,70.88435,2020-01-12 14:51,320.18,3.76
14.0,13.75,42.0,21.1255,38.230000000000025,0.76,19.088783,70.881033,2020-01-12 14:52,320.27,3.76
14.03,13.76,42.0,20.3755,37.54999999999996,0.76,19.092717,70.87773299999998,2020-01-12 14:53,320.35,3.76
14.03,13.72,42.0,20.5005,38.44,0.76,19.09665,70.874433,2020-01-12 14:54,320.36,3.76
14.0,13.7,42.0,20.5005,38.579999999999984,0.76,19.100633,70.87115,2020-01-12 14:55,320.22,3.76
14.09,13.78,42.0,19.6255,36.67999999999995,0.76,19.100633,70.87115,2020-01-12 14:56,320.22,3.76
14.0,13.78,43.0,19.7505,38.69999999999999,0.76,19.10455,70.867867,2020-01-12 14:57,320.1,3.76
14.1,13.81,42.0,19.0005,41.81,0.76,19.108467,70.8646,2020-01-12 14:58,319.89,3.76
14.1,13.76,42.0,19.0005,44.079999999999984,0.76,19.1124,70.86125,2020-01-12 14:59,320.12,3.76
14.09,13.71,42.0,19.0005,43.83999999999998,0.76,19.116333,70.858,2020-01-12 15:00,320.36,3.76
14.13,13.67,42.0,21.3755,41.839999999999975,0.76,19.116333,70.858,2020-01-12 15:01,320.36,3.76
14.17,13.76,42.0,21.3755,42.59000000000003,0.76,19.120267,70.85471700000002,2020-01-12 15:02,320.01,3.76
14.14,13.76,43.0,20.0005,33.29000000000002,0.76,19.124217,70.8514,2020-01-12 15:03,320.01,3.76
14.14,13.82,42.0,21.5005,37.95999999999998,0.76,19.12815,70.8481,2020-01-12 15:04,320.04,3.76
14.11,13.76,42.0,21.5005,37.839999999999975,0.76,19.132067000000006,70.8448,2020-01-12 15:05,320.16,3.76
14.12,13.78,43.0,20.5005,45.63999999999999,0.76,19.132067000000006,70.8448,2020-01-12 15:06,320.16,3.76
14.16,13.78,42.0,21.1255,40.69,0.76,19.13605,70.841483,2020-01-12 15:07,320.41,3.76
14.14,13.78,43.0,21.8755,32.649999999999984,0.76,19.14,70.838233,2020-01-12 15:08,320.35,3.76
14.14,13.82,42.0,19.7505,31.409999999999968,0.76,19.143967,70.835033,2020-01-12 15:09,319.99,3.76
14.11,13.72,42.0,19.7505,31.870000000000005,0.76,19.14795,70.831683,2020-01-12 15:10,319.53,3.76
14.07,13.8,43.0,19.6255,40.170000000000016,0.76,19.14795,70.831683,2020-01-12 15:11,319.53,3.76
14.0,13.81,42.0,17.8755,36.19999999999999,0.76,19.15185,70.82835,2020-01-12 15:12,319.7,3.76
14.08,13.7,43.0,18.2505,36.05000000000001,0.76,19.1558,70.825017,2020-01-12 15:13,320.15,3.76
14.08,13.76,42.0,17.0005,35.079999999999984,0.76,19.15975,70.82176700000002,2020-01-12 15:14,320.22,3.76
14.08,13.74,42.0,17.0005,35.56,0.76,19.16375,70.81845,2020-01-12 15:15,319.74,3.76
14.08,13.84,42.0,17.8755,35.36000000000001,0.76,19.16375,70.81845,2020-01-12 15:16,319.74,3.76
14.07,13.76,43.0,21.3755,43.5,0.76,19.167683,70.815117,2020-01-12 15:17,319.8,3.76
14.03,13.76,43.0,21.1255,41.99000000000001,0.76,19.1716,70.8118,2020-01-12 15:18,320.31,3.76
14.11,13.8,42.0,18.6255,42.66999999999996,0.76,19.175633,70.80845,2020-01-12 15:19,320.23,3.76
14.02,13.82,42.0,18.6255,43.0,0.76,19.179583,70.805183,2020-01-12 15:20,319.9,3.76
14.02,13.76,42.0,18.0005,36.900000000000034,0.76,19.179583,70.805183,2020-01-12 15:21,319.9,3.76
14.01,13.78,42.0,20.5005,32.74000000000001,0.76,19.183517,70.8019,2020-01-12 15:22,320.06,3.76
14.09,13.69,42.0,20.0005,32.25999999999999,0.76,19.187533,70.798583,2020-01-12 15:23,320.04,3.76
