0,N,nan,0,0,0,0,0,9.5,0,315.0,8.0,12.86,0,0,0,0
0,N,nan,0,0,0,0,0,9.5,0,315.0,6.0,13.92,0,0,0,0
0,N,nan,0,0,0,0,0,9.5,0,45.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10.225,0,0.0,4.0,15.63,0,0,0,0
0,N,nan,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10.15,0,315.0,3.0,15.65,0,0,0,0
0,N,nan,0,0,0,0,0,10,0,0.0,4.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,8.6,0,270.0,8.0,14.51,0,0,0,0
0,N,nan,0,0,0,0,0,7.5,0,270.0,6.0,14.76,0,0,0,0
0,N,nan,0,0,0,0,0,7.2,0,112.0,6.0,15.57,0,0,0,0
0,N,nan,0,0,0,0,0,7,0,45.0,4.0,15.6,0,0,0,0
0,N,nan,0,0,0,0,0,6.7,0,0.0,4.0,15.63,0,0,0,0
0,N,nan,0,0,0,0,0,10.45,0,247.0,7.0,12.9,0,0,0,0
0,N,nan,0,0,0,0,0,9.65,0,270.0,6.0,14.11,0,0,0,0
0,N,nan,0,0,0,0,0,0,0,nan,1.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10,0,nan,0.0,11.4,0,0,0,0
0,N,nan,0,0,0,0,0,10.36,0,270.0,8.0,13,0,0,0,0
0,N,nan,0,0,0,0,0,9.65,0,270.0,5.0,13.75,0,0,0,0
0,N,nan,0,0,0,0,0,10,0,nan,0.0,10.92,0,0,0,0
0,N,nan,0,0,0,0,0,10.91,0,315.0,8.0,11.6,0,0,0,0
0,N,nan,0,0,0,0,0,7.18,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,7.18,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,7.18,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,7.18,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,6.75,0,202.0,4.0,14.58,0,0,0,0
0,N,nan,0,0,0,0,0,10.42,0,157.0,6.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,6.8,0,0.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10.125,0,315.0,1.0,15.86,0,0,0,0
0,N,nan,0,0,0,0,0,10.15,0,135.0,6.0,15.9,0,0,0,0
0,N,nan,0,0,0,0,0,9,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,5.95,0,0.0,2.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.42,0,90.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.42,0,270.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10.3,0,45.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,7,0,292.0,6.0,15.6,0,0,0,0
0,N,nan,0,0,0,0,0,6.8,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,7,0,135.0,5.0,14.5,0,0,0,0
0,N,nan,0,0,0,0,0,7.97,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,6.8,0,0.0,1.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.83,0,135.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.83,0,90.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.65,0,270.0,4.0,14.24,0,0,0,0
0,N,nan,0,0,0,0,0,9.1,0,135.0,3.0,12.6,0,0,0,0
0,N,nan,0,0,0,0,0,9.65,0,0.0,4.0,14.2,0,0,0,0
0,N,nan,0,0,0,0,0,11.09,0,270.0,8.0,372,0,0,0,0
0,N,B,0,0,0,0,0,6.65,0,270.0,6.0,12.47,0,0,14,14
0,N,nan,0,0,0,0,0,6.8,0,0.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10.4,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,6.8,0,0.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10.7,0,270.0,6.0,15.63,0,0,0,0
0,N,nan,0,0,0,0,0,10.7,0,225.0,3.0,15.63,0,0,0,0
0,N,nan,0,0,0,0,0,10.7,0,90.0,0.0,15.65,0,0,0,0
0,N,nan,0,0,0,0,0,10.7,0,45.0,4.0,15.64,0,0,0,0
0,N,nan,0,0,0,0,0,10.6,0,45.0,4.0,15.62,0,0,0,0
0,N,nan,0,0,0,0,0,10.65,0,0.0,5.0,13.83,0,0,0,0
0,N,nan,0,0,0,0,0,10.3,0,0.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10.3,0,315.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10.3,0,90.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10.2,0,112.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10.2,0,112.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10.2,0,270.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10.2,0,270.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10.2,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,6.875,0,135.0,5.0,15.57,0,0,0,0
0,N,nan,0,0,0,0,0,7,0,315.0,6.0,13,0,0,0,0
0,N,nan,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.83,0,135.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,6.9,0,0.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,6.83,0,225.0,4.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10,0,225.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,6.85,0,90.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10,0,337.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,6.95,0,90.0,4.0,13.92,0,0,0,0
0,N,nan,0,0,0,0,0,6.75,0,0.0,2.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,6.95,0,90.0,6.0,12.71,0,0,0,0
0,N,nan,0,0,0,0,0,10.55,0,315.0,5.0,14.2,0,0,0,0
0,N,nan,0,0,0,0,0,10.755,0,315.0,4.0,14,0,0,0,0
0,N,nan,0,0,0,0,0,6.95,0,90.0,6.0,13.54,0,0,0,0
0,N,nan,0,0,0,0,0,6.95,0,135.0,4.0,14.67,0,0,0,0
0,N,nan,0,0,0,0,0,9.85,0,315.0,4.0,15.3,0,0,0,0
0,N,nan,0,0,0,0,0,9.85,0,270.0,2.0,15.7,0,0,0,0
0,N,nan,0,0,0,0,0,10.9,0,0.0,5.0,13.89,0,0,0,0
0,N,nan,0,0,0,0,0,10.85,0,0.0,4.0,14.08,0,0,0,0
0,N,nan,0,0,0,0,0,9.8,0,22.0,4.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.8,0,22.0,4.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.8,0,45.0,4.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.8,0,0.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10.75,0,225.0,3.0,14.45,0,0,0,0
0,N,nan,0,0,0,0,0,10.91,0,315.0,4.0,13.7,0,0,0,0
0,N,nan,0,0,0,0,0,10.785,0,0.0,5.0,13.42,0,0,0,0
0,N,nan,0,0,0,0,0,10.81,0,45.0,4.0,14,0,0,0,0
0,N,nan,0,0,0,0,0,9.8,0,315.0,6.0,14.04,0,0,0,0
0,N,nan,0,0,0,0,0,9,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10.125,0,180.0,2.0,15.68,0,0,0,0
0,N,nan,0,0,0,0,0,10.1,0,135.0,4.0,15.76,0,0,0,0
0,N,nan,0,0,0,0,0,10.1,0,225.0,3.0,15.78,0,0,0,0
0,N,nan,0,0,0,0,0,6.85,0,90.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10,0,45.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,6.85,0,135.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10,0,45.0,6.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10,0,0.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10,0,0.0,8.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10,0,0.0,8.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,7,0,45.0,1.0,15.8,0,0,0,0
0,N,nan,0,0,0,0,0,7.15,0,22.0,8.0,14.6,0,0,0,0
0,N,nan,0,0,0,0,0,7.15,0,45.0,6.0,15.57,0,0,0,0
0,N,nan,0,0,0,0,0,7.5,0,270.0,6.0,13.93,0,0,0,0
0,N,B,0,0,0,0,0,6.65,0,270.0,6.0,12.65,0,0,21.5,21.5
0,N,nan,0,0,0,0,0,10.2,0,315.0,5.0,14,0,0,0,0
0,N,nan,0,0,0,0,0,10.2,0,45.0,5.0,14.08,0,0,0,0
0,N,nan,0,0,0,0,0,10.2,0,315.0,6.0,13.54,0,0,0,0
0,N,nan,0,0,0,0,0,10.2,0,247.0,7.0,11.79,0,0,0,0
0,N,nan,0,0,0,0,0,7.1,0,90.0,4.0,15.76,0,0,0,0
0,N,nan,0,0,0,0,0,10.2,0,270.0,7.0,12.2,0,0,0,0
0,N,nan,0,0,0,0,0,10.2,0,292.0,7.0,12.21,0,0,0,0
0,N,nan,0,0,0,0,0,10.775,0,45.0,5.0,13.9,0,0,0,0
0,N,nan,0,0,0,0,0,10.855,0,0.0,5.0,14.2,0,0,0,0
0,N,nan,0,0,0,0,0,10.84,0,0.0,5.0,13.9,0,0,0,0
0,N,nan,0,0,0,0,0,7.18,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,7.18,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,7.15,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,652,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,6.925,0,202.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10.075,0,225.0,4.0,15.78,0,0,0,0
0,N,nan,0,0,0,0,0,10.075,0,0.0,3.0,15.63,0,0,0,0
0,N,nan,0,0,0,0,0,10.075,0,315.0,7.0,15.63,0,0,0,0
0,N,nan,0,0,0,0,0,0,0,45.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,5.5,0,45.0,4.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,5.46,0,135.0,2.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10.2,0,90.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10,0,90.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,7.5,0,202.0,7.0,11.96,0,0,0,0
0,N,nan,0,0,0,0,0,9.8,0,247.0,8.0,11.85,0,0,0,0
0,N,nan,0,0,0,0,0,9.8,0,292.0,8.0,8.17,0,0,0,0
0,N,nan,0,0,0,0,0,9.8,0,270.0,6.0,10.33,0,0,0,0
0,N,nan,0,0,0,0,0,10.4,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,10.42,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,7,0,0.0,0.0,15.63,0,0,0,0
0,N,nan,0,0,0,0,0,10.42,0,90.0,4.0,14.3,0,0,0,0
0,N,nan,0,0,0,0,0,9.65,0,135.0,4.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.65,0,0.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,8.25,0,45.0,4.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,8.25,0,45.0,4.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,8.25,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,6.775,0,315.0,2.0,15.63,0,0,0,0
0,N,nan,0,0,0,0,0,8.62,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.8,0,202.0,6.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,7.07,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,7.1,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.8,0,225.0,6.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,7.1,0,270.0,4.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,6.9,0,135.0,4.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.7,0,22.0,3.0,15.63,0,0,0,0
0,N,nan,0,0,0,0,0,9.7,0,337.0,6.0,15.65,0,0,0,0
0,N,nan,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,6.9,0,135.0,4.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,0,0,135.0,5.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,9.7,0,315.0,7.0,15.63,0,0,0,0
0,N,nan,0,0,0,0,0,10.2,0,90.0,3.0,0,0,0,0,0
0,N,nan,0,0,0,0,0,6.5,0,90.0,3.0,15.2,0,0,0,0
0,N,nan,0,0,0,0,0,7,0,135.0,3.0,15.2,0,0,0,0
0,N,nan,0,0,0,0,0,10.42,0,90.0,4.0,14,0,0,0,0
