stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon
15.92,13.1,43.0,4.63,287.3,1.97,324.7,2019-12-06 16:52:00,-33.503383,18.022817
16.08,13.1,48.47,4.17,295.9000000000001,0.0,324.9,2019-12-06 16:53:00,-33.49975,18.019717
16.05,13.1,48.47,5.2,286.1,0.0,325.5,2019-12-06 16:54:00,-33.496117,18.016733
16.14,13.1,48.47,3.96,290.5,0.0,325.5,2019-12-06 16:55:00,-33.492416999999996,18.0137
16.14,13.1,48.47,4.99,292.0,0.0,324.2,2019-12-06 16:56:00,-33.488783000000005,18.010583
16.12,13.1,48.47,5.09,294.2,0.0,324.8,2019-12-06 16:57:00,-33.485133000000005,18.007533
16.17,13.1,45.0,4.48,292.8,0.0,325.2,2019-12-06 16:58:00,-33.48145,18.0045
16.21,13.1,48.47,4.48,295.4,0.0,325.1,2019-12-06 16:59:00,-33.477767,18.001417
16.18,13.1,48.47,5.09,293.9,0.0,324.8,2019-12-06 17:00:00,-33.474133,17.9984
16.1,13.1,48.47,5.09,303.7,0.0,325.0,2019-12-06 17:01:00,-33.470467,17.9953
16.08,13.1,48.47,4.78,291.7999999999999,0.0,325.1,2019-12-06 17:02:00,-33.466767,17.992217
16.16,13.1,48.47,4.17,310.5,0.0,324.6,2019-12-06 17:03:00,-33.4631,17.9891
16.26,13.1,52.31,3.5,293.9000000000001,0.0,324.7,2019-12-06 17:04:00,-33.45945,17.985982999999994
16.3,13.1,52.31,4.58,302.2999999999999,0.0,325.1,2019-12-06 17:05:00,-33.45575,17.98285
16.31,13.1,52.31,4.48,306.5,0.0,325.7,2019-12-06 17:06:00,-33.4521,17.979817
16.31,13.1,52.31,4.27,302.7000000000001,0.0,324.9,2019-12-06 17:07:00,-33.448433,17.976717
16.25,13.1,48.47,3.86,300.3,0.0,324.7,2019-12-06 17:08:00,-33.444767,17.973567000000006
16.2,13.1,48.47,4.06,296.6,0.0,325.3,2019-12-06 17:09:00,-33.44105,17.970482999999994
16.17,13.1,48.47,4.27,293.9,0.0,325.0,2019-12-06 17:10:00,-33.437383000000004,17.967382999999995
16.24,13.1,48.47,3.86,304.4,0.0,324.6,2019-12-06 17:11:00,-33.43375,17.964217
16.34,13.1,52.31,3.96,301.2,0.0,325.1,2019-12-06 17:12:00,-33.43015,17.961167
16.24,13.1,48.47,3.86,295.0,0.0,325.3,2019-12-06 17:13:00,-33.426466999999995,17.958083
16.1,13.1,48.47,4.89,293.4000000000001,0.0,325.2,2019-12-06 17:14:00,-33.422816999999995,17.955017
16.1,13.1,48.47,4.89,298.6,0.0,324.6,2019-12-06 17:15:00,-33.419167,17.951883
16.21,13.1,48.47,4.68,302.3,0.0,324.8,2019-12-06 17:16:00,-33.415517,17.948783
16.23,13.1,45.0,5.09,307.7,0.0,325.2,2019-12-06 17:17:00,-33.4119,17.945767
16.24,13.1,48.47,3.96,303.1,0.0,325.1,2019-12-06 17:18:00,-33.408333,17.942717000000005
16.12,13.1,48.47,4.58,317.9000000000001,0.0,324.9,2019-12-06 17:19:00,-33.404666999999996,17.93965
16.09,13.1,48.47,4.78,309.0,0.0,324.9,2019-12-06 17:20:00,-33.401033,17.936567
16.12,13.1,48.47,4.48,310.7999999999999,0.0,325.1,2019-12-06 17:21:00,-33.397433,17.9335
16.08,13.1,45.0,4.06,304.5,0.0,325.2,2019-12-06 17:22:00,-33.393783,17.930483
15.99,13.1,43.0,5.09,305.4,0.0,324.8,2019-12-06 17:23:00,-33.390183,17.927517
15.99,13.1,46.45,4.58,303.0,0.0,324.6,2019-12-06 17:24:00,-33.386583,17.924467
15.98,13.1,44.0,5.09,304.5,0.0,324.7,2019-12-06 17:25:00,-33.3829,17.921417
16.1,13.1,48.47,4.37,301.2000000000001,0.0,324.9,2019-12-06 17:26:00,-33.379217,17.91835
16.18,13.1,48.47,4.37,306.3,0.0,324.8,2019-12-06 17:27:00,-33.375567,17.915333
16.18,13.1,48.47,4.37,306.3,0.0,324.8,2019-12-06 17:27:32,-33.375567,17.915333
16.13,13.1,48.47,3.76,308.1,0.0,324.7,2019-12-06 17:28:00,-33.3719,17.91225
16.12,13.1,48.47,5.09,294.7,0.0,325.1,2019-12-06 17:29:00,-33.368283,17.909283
16.16,13.1,48.47,4.58,305.6,0.0,325.0,2019-12-06 17:30:00,-33.364583,17.90625
16.16,13.1,48.47,4.58,305.6,0.0,325.0,2019-12-06 17:30:47,-33.364583,17.90625
16.18,13.1,48.47,4.48,297.8,0.0,324.8,2019-12-06 17:31:00,-33.360917,17.9032
16.04,13.1,48.47,4.48,303.1,0.0,324.8,2019-12-06 17:32:00,-33.357233,17.900133
16.2,13.1,48.47,4.06,306.0,0.0,324.9,2019-12-06 17:33:00,-33.353517,17.89705
16.17,13.1,48.47,4.37,296.0,0.0,325.1,2019-12-06 17:34:00,-33.349917,17.894000000000005
16.15,13.1,49.36,2.26,282.6,0.0,333.6,2019-12-06 17:35:00,-33.3461,17.891182999999995
