stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon
13.67,10.74,26.0,2.98,359.1,1.18,13.0,2019-10-17 18:48:00,2.4304,104.962333
13.68,10.74,26.0,3.5,354.7,1.18,12.8,2019-10-17 18:49:00,2.4339169999999997,104.963333
13.71,10.74,26.0,2.26,343.1,1.18,12.9,2019-10-17 18:50:00,2.43795,104.9645
13.69,10.74,26.0,4.37,359.4,1.18,13.0,2019-10-17 18:51:00,2.4409669999999997,104.965333
13.66,10.74,26.0,4.17,356.3,1.18,13.1,2019-10-17 18:52:00,2.445,104.9665
13.67,10.74,26.0,3.29,355.2,1.18,13.1,2019-10-17 18:53:00,2.447967,104.96733300000001
13.66,10.74,27.0,3.65,3.0,1.18,13.0,2019-10-17 18:54:00,2.4514669999999996,104.968333
13.63,10.74,26.0,3.5,0.7999999999999989,1.18,12.8,2019-10-17 18:55:00,2.455,104.969333
13.65,10.74,26.0,3.29,0.0,1.18,13.0,2019-10-17 18:56:00,2.458533,104.97016699999999
13.72,10.74,26.0,2.98,359.9,1.18,13.2,2019-10-17 18:57:00,2.46205,104.971167
13.74,10.74,26.82,3.29,355.1,1.18,13.2,2019-10-17 18:58:00,2.4661,104.972333
13.65,10.74,26.0,3.09,358.5,1.18,13.0,2019-10-17 18:59:00,2.46905,104.97316699999999
13.63,10.74,26.0,3.55,358.3,1.18,13.0,2019-10-17 19:00:00,2.4725669999999997,104.974167
13.6,10.74,26.0,3.86,347.3,1.18,12.9,2019-10-17 19:01:00,2.476117,104.975167
13.61,10.74,26.0,3.55,342.7999999999999,1.18,13.1,2019-10-17 19:02:00,2.480167,104.97633300000001
13.59,10.74,26.0,3.65,322.0,1.18,13.0,2019-10-17 19:03:00,2.4832,104.977167
13.68,10.74,26.0,3.65,342.0,1.18,13.0,2019-10-17 19:04:00,2.4867169999999996,104.978167
13.64,10.74,26.82,3.65,344.9,1.18,13.0,2019-10-17 19:05:00,2.490183,104.97916699999999
13.62,10.74,26.0,3.5,341.0,1.18,13.0,2019-10-17 19:06:00,2.4937169999999997,104.980167
13.67,10.74,26.0,3.29,317.1,1.18,13.0,2019-10-17 19:07:00,2.49725,104.981167
13.62,10.74,26.0,3.55,326.1,1.31,13.0,2019-10-17 19:08:00,2.500783,104.98216699999999
13.71,10.74,26.0,3.55,342.0,1.31,13.0,2019-10-17 19:09:00,2.50435,104.983167
13.66,10.74,26.0,3.5,337.0,1.31,13.0,2019-10-17 19:10:00,2.50815,104.984167
13.7,10.74,26.0,3.5,347.9,1.31,13.0,2019-10-17 19:11:00,2.51185,104.98516699999999
13.7,10.74,26.0,1.7,0.0,1.31,13.0,2019-10-17 19:12:00,2.51545,104.986167
13.69,10.74,26.0,3.5,338.1,1.31,13.0,2019-10-17 19:13:00,2.518983,104.987167
13.66,10.74,26.82,3.29,357.75,1.31,13.05,2019-10-17 19:14:00,2.522567,104.98816699999999
13.76,10.74,26.0,3.5,341.1,1.31,13.0,2019-10-17 19:15:00,2.525583,104.98899999999999
13.69,10.74,26.0,3.4,356.3,1.31,13.0,2019-10-17 19:16:00,2.52905,104.99
13.66,10.74,26.0,3.4,351.7,1.31,14.0,2019-10-17 19:17:00,2.5326,104.991
13.67,10.74,27.0,3.4,350.0,1.31,15.1,2019-10-17 19:18:00,2.53635,104.992
13.69,10.74,26.0,3.5,348.5,1.31,15.5,2019-10-17 19:19:00,2.5402,104.99316699999999
13.71,10.74,27.0,3.55,341.2,1.31,17.2,2019-10-17 19:20:00,2.5438,104.99416699999999
13.73,10.74,26.0,3.65,344.8,1.31,17.5,2019-10-17 19:21:00,2.546733,104.995333
13.7,10.74,27.0,3.65,350.3,1.31,19.2,2019-10-17 19:22:00,2.5507,104.99666699999999
13.73,10.74,26.0,2.98,352.3,1.31,19.4,2019-10-17 19:23:00,2.553633,104.99783300000001
13.67,10.74,27.0,3.5,347.8,1.31,19.1,2019-10-17 19:24:00,2.557,104.99916699999999
13.71,10.74,26.82,3.4,346.4,1.31,19.0,2019-10-17 19:25:00,2.5610169999999997,105.00066699999999
13.71,10.74,26.0,3.4,338.8,1.31,19.9,2019-10-17 19:26:00,2.5642169999999997,105.00200000000001
13.75,10.74,26.0,2.78,347.9,1.31,21.1,2019-10-17 19:27:00,2.567417,105.00316699999999
13.77,10.74,27.0,3.55,344.7,1.31,22.3,2019-10-17 19:28:00,2.5708330000000004,105.004667
13.72,10.74,26.0,3.29,343.4,1.31,22.4,2019-10-17 19:29:00,2.574233,105.00616699999999
