stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon
12.94,10.75,27.0,8.59,252.8,0.23,114.8,2019-10-16 12:00:00,1.8124169999999997,102.40316700000001
12.82,10.75,28.0,8.49,251.9,0.23,115.5,2019-10-16 12:01:00,1.81085,102.406667
12.72,10.75,27.0,8.39,237.5,0.23,115.5,2019-10-16 12:02:00,1.8093,102.41
12.84,10.75,28.0,5.76,249.6,0.23,114.8,2019-10-16 12:03:00,1.8077169999999998,102.4135
12.85,10.75,28.0,7.87,238.50000000000003,0.23,114.6,2019-10-16 12:04:00,1.806183,102.417
12.99,10.75,28.0,9.05,262.6,0.23,114.7,2019-10-16 12:05:00,1.80465,102.4205
13.04,10.75,27.0,6.38,244.7,0.23,115.0,2019-10-16 12:06:00,1.8031169999999999,102.42399999999999
13.02,10.75,28.0,7.1,247.6,0.23,115.1,2019-10-16 12:07:00,1.801567,102.4275
13.02,10.75,27.0,8.85,242.6,0.23,116.0,2019-10-16 12:08:00,1.8,102.431
13.06,10.75,28.0,8.8,244.0,0.23,116.2,2019-10-16 12:09:00,1.7983669999999998,102.434333
13.06,10.75,28.0,6.38,241.90000000000003,0.23,116.2,2019-10-16 12:10:00,1.79675,102.437833
13.05,10.75,28.0,9.16,240.0,0.23,116.3,2019-10-16 12:11:00,1.7951169999999999,102.441333
12.97,10.75,28.0,9.05,237.3,0.23,117.1,2019-10-16 12:12:00,1.793467,102.444833
12.94,10.75,28.0,9.05,226.3,0.23,117.9,2019-10-16 12:13:00,1.7917330000000002,102.448167
12.8,10.75,27.0,9.16,231.2,0.23,117.2,2019-10-16 12:14:00,1.7900169999999995,102.4515
12.96,10.75,28.0,8.85,236.5,0.23,116.0,2019-10-16 12:15:00,1.7883,102.455
12.94,10.75,27.25,8.59,276.3,0.23,115.4,2019-10-16 12:16:00,1.7866669999999998,102.4585
13.05,10.75,27.5,8.85,238.3,0.23,115.6,2019-10-16 12:17:00,1.78505,102.462
13.0,10.75,28.0,8.49,231.4,0.23,115.9,2019-10-16 12:18:00,1.7834169999999998,102.4655
12.96,10.75,28.0,5.97,249.7,0.23,115.9,2019-10-16 12:19:00,1.7818169999999998,102.46883299999999
12.94,10.75,28.0,8.95,229.7,0.23,116.2,2019-10-16 12:20:00,1.78015,102.47233299999999
13.11,10.75,27.0,9.16,237.7,0.23,116.1,2019-10-16 12:21:00,1.7785,102.475833
13.08,10.75,28.0,9.16,242.6,0.23,115.9,2019-10-16 12:22:00,1.77685,102.479333
13.17,10.75,28.0,9.67,232.5,0.23,116.0,2019-10-16 12:23:00,1.7752,102.482667
13.15,10.75,27.0,9.77,230.1,0.23,116.0,2019-10-16 12:24:00,1.77355,102.48616700000001
13.16,10.75,28.0,9.67,228.00000000000003,0.23,116.1,2019-10-16 12:25:00,1.7719,102.489667
13.14,10.75,28.0,10.08,228.9,0.23,116.3,2019-10-16 12:26:00,1.7702,102.493
13.06,10.75,27.0,9.98,233.8,0.23,115.9,2019-10-16 12:27:00,1.768517,102.4965
