stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon
14.13,9.79,28.0,6.07,339.2,0.68,94.9,2019-10-30 10:30:00,38.565017,120.531167
14.18,9.79,31.5,6.28,336.1,0.72,95.0,2019-10-30 10:31:00,38.5646,120.5365
14.19,9.79,29.0,6.38,339.0,0.72,95.0,2019-10-30 10:32:00,38.5642,120.54183300000001
14.15,9.79,30.0,7.25,337.8,0.72,95.0,2019-10-30 10:33:00,38.563783,120.54716699999999
14.13,9.79,28.0,6.69,338.4,0.72,95.1,2019-10-30 10:34:00,38.563367,120.5525
14.12,9.79,28.0,6.38,337.6,0.72,95.1,2019-10-30 10:35:00,38.562933,120.557667
14.12,9.79,28.0,6.28,337.8,0.72,94.8,2019-10-30 10:36:00,38.562517,120.56299999999999
14.18,9.79,28.0,6.89,338.4,0.72,94.9,2019-10-30 10:37:00,38.562117,120.56833300000001
14.11,9.79,31.5,7.56,339.2,0.72,95.1,2019-10-30 10:38:00,38.5617,120.57366699999999
14.11,9.79,31.5,7.56,339.2,0.72,95.1,2019-10-30 10:38:05,38.5617,120.57366699999999
14.15,9.79,28.0,6.58,337.3,0.72,95.1,2019-10-30 10:39:00,38.561267,120.579167
14.1,9.79,28.0,6.58,340.5,0.72,95.0,2019-10-30 10:40:00,38.560817,120.5845
14.18,9.79,28.0,5.97,337.0,0.72,95.0,2019-10-30 10:41:00,38.560383,120.58983300000001
14.13,9.79,28.0,5.97,336.8,0.72,94.8,2019-10-30 10:42:00,38.55995,120.595
14.11,9.79,29.0,6.28,339.0,0.72,94.9,2019-10-30 10:43:00,38.5595,120.600333
14.09,9.79,28.0,7.36,338.4,0.72,95.0,2019-10-30 10:44:00,38.559067,120.605667
14.07,9.79,31.5,6.48,338.4,0.72,95.0,2019-10-30 10:45:00,38.55865,120.611
14.13,9.79,30.0,6.89,340.5,0.72,95.1,2019-10-30 10:46:00,38.558233,120.61633300000001
14.21,9.79,28.0,5.97,336.4,0.72,98.2,2019-10-30 10:47:00,38.5577,120.6215
14.12,9.79,31.0,5.3,322.8,0.72,101.6,2019-10-30 10:48:00,38.556933,120.626833
14.12,9.79,31.0,5.3,322.8,0.72,101.6,2019-10-30 10:48:59,38.556933,120.626833
14.1,9.79,29.0,6.79,324.8,0.72,105.0,2019-10-30 10:49:00,38.556033,120.632
14.04,9.79,31.5,7.46,321.7,0.72,106.6,2019-10-30 10:50:00,38.554916999999996,120.63716699999999
