stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon
17.99,10.35,59.79,9.57,141.4,0.0,202.6,2019-09-13 14:48:00,-4.9651830000000015,11.515717
17.99,10.35,59.79,9.57,141.4,0.0,202.6,2019-09-13 14:48:08,-4.9651830000000015,11.515717
17.69,10.35,61.31,9.36,141.39999999999995,0.0,204.5,2019-09-13 14:49:00,-4.969717,11.513767
17.55,10.35,61.31,9.67,147.39999999999995,0.0,204.5,2019-09-13 14:50:00,-4.97425,11.511766999999999
17.56,10.35,61.31,9.36,140.3,0.0,205.3,2019-09-13 14:51:00,-4.978783,11.5098
17.58,10.35,61.31,9.57,145.4,0.0,206.9,2019-09-13 14:52:00,-4.983217,11.507683
17.59,10.35,61.31,9.88,134.4,0.0,207.4,2019-09-13 14:53:00,-4.987617,11.505483
17.56,10.35,61.31,9.16,136.10000000000002,0.0,207.0,2019-09-13 14:54:00,-4.992017,11.503333
17.52,10.35,61.31,9.47,137.8,0.0,206.8,2019-09-13 14:55:00,-4.99635,11.501233000000001
17.38,10.35,58.0,8.95,129.7,1.39,206.8,2019-09-13 14:56:00,-5.00075,11.4991
17.5,10.35,60.44,9.36,135.9,1.39,206.9,2019-09-13 14:57:00,-5.005133,11.496967
17.4,10.35,60.44,9.16,154.2,1.39,202.3,2019-09-13 14:58:00,-5.009567,11.495
17.26,10.35,59.0,9.05,147.39999999999995,1.39,199.3,2019-09-13 14:59:00,-5.0141,11.493433
17.02,10.35,60.0,9.16,150.39999999999995,1.39,199.0,2019-09-13 15:00:00,-5.0186,11.491967
17.04,10.35,59.0,8.85,158.00000000000003,1.39,199.1,2019-09-13 15:01:00,-5.0232,11.490433
17.1,10.35,58.0,8.85,149.8,1.39,199.0,2019-09-13 15:02:00,-5.027833,11.488967
17.25,10.35,59.76,9.05,120.90000000000003,1.39,213.2,2019-09-13 15:03:00,-5.032233,11.487017
17.15,10.35,59.31,8.95,105.70000000000002,1.39,232.1,2019-09-13 15:04:00,-5.035583,11.483783
17.16,10.35,59.76,9.05,80.69999999999997,1.39,242.2,2019-09-13 15:05:00,-5.03815,11.479883000000001
17.48,10.35,60.44,9.36,66.19999999999999,1.39,252.5,2019-09-13 15:06:00,-5.040083,11.475683
17.64,10.35,59.58,8.49,58.90000000000003,1.39,257.9,2019-09-13 15:07:00,-5.041333,11.471117
17.93,10.35,59.0,8.8,62.69999999999999,1.39,258.0,2019-09-13 15:08:00,-5.042433,11.466517
17.99,10.35,59.79,5.45,72.19999999999997,1.39,258.2,2019-09-13 15:09:00,-5.0435669999999995,11.461867
18.05,10.35,57.0,8.08,70.20000000000005,1.39,256.4,2019-09-13 15:10:00,-5.044683,11.457217
18.01,10.35,57.0,8.59,75.00000000000003,1.39,254.1,2019-09-13 15:11:00,-5.046083,11.45265
17.82,10.35,59.79,8.28,71.70000000000002,1.39,253.4,2019-09-13 15:12:00,-5.04755,11.448167
17.96,10.35,59.79,8.95,94.39999999999998,1.39,253.8,2019-09-13 15:13:00,-5.0489999999999995,11.443567
18.02,10.35,58.0,8.08,69.6,1.39,254.1,2019-09-13 15:14:00,-5.0504169999999995,11.438983
18.02,10.35,58.0,8.08,69.6,1.39,254.1,2019-09-13 15:14:49,-5.0504169999999995,11.438983
18.06,10.35,57.0,8.69,63.899999999999984,1.39,254.3,2019-09-13 15:15:00,-5.051833,11.434383
18.1,10.35,58.0,7.97,69.19999999999999,1.39,254.7,2019-09-13 15:16:00,-5.053217,11.429733
18.13,10.35,58.0,5.86,73.4,1.39,255.1,2019-09-13 15:17:00,-5.054567,11.4251
18.23,10.35,57.0,8.49,67.4,1.39,255.4,2019-09-13 15:18:00,-5.05585,11.420517
18.19,10.35,57.0,9.26,67.9,1.39,255.6,2019-09-13 15:19:00,-5.05715,11.415833000000001
18.26,10.35,58.0,8.49,66.60000000000002,1.39,255.5,2019-09-13 15:20:00,-5.058433,11.411133
18.19,10.35,57.0,8.18,68.9,1.39,255.4,2019-09-13 15:21:00,-5.0597,11.406467
18.24,10.35,57.0,7.97,64.30000000000001,1.39,255.7,2019-09-13 15:22:00,-5.06095,11.401817
18.27,10.35,58.0,8.69,61.79999999999998,1.39,255.6,2019-09-13 15:23:00,-5.0622,11.397217
18.21,10.35,58.0,5.97,62.0,1.39,255.8,2019-09-13 15:24:00,-5.06345,11.3925
18.31,10.35,58.0,7.56,66.0,1.39,255.8,2019-09-13 15:25:00,-5.064667,11.3878
18.28,10.35,57.0,8.69,74.6,1.39,255.6,2019-09-13 15:26:00,-5.0659,11.383117
18.22,10.35,58.0,8.59,61.90000000000001,1.39,255.9,2019-09-13 15:27:00,-5.067133,11.3784
18.2,10.35,57.0,8.49,64.60000000000002,1.39,255.0,2019-09-13 15:28:00,-5.068366999999999,11.373717
