stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon
13.51,10.515,27.0,7.36,172.0,0.23,139.7,2019-11-02 14:36:00,34.872717,121.838167
13.54,10.515,29.06,7.1,172.8,0.23,139.5,2019-11-02 14:37:00,34.869783,121.840833
13.43,10.515,27.0,7.97,170.8,0.23,139.0,2019-11-02 14:38:00,34.8668,121.8435
13.53,10.515,27.0,7.36,172.59999999999997,0.23,138.8,2019-11-02 14:39:00,34.86385,121.846333
13.54,10.515,27.0,7.67,169.79999999999995,0.23,138.9,2019-11-02 14:40:00,34.860883,121.849167
13.52,10.515,27.0,8.59,170.0,0.23,138.8,2019-11-02 14:41:00,34.857933,121.852
13.51,10.515,29.06,7.67,173.09999999999997,0.23,138.8,2019-11-02 14:42:00,34.855017,121.85466699999999
13.46,10.515,27.0,7.56,170.8,0.23,139.0,2019-11-02 14:43:00,34.852067,121.8575
13.51,10.515,27.0,7.0,172.5,0.23,139.2,2019-11-02 14:44:00,34.8491,121.86033300000001
13.51,10.515,29.06,7.97,176.0,0.23,139.0,2019-11-02 14:45:00,34.846133,121.86316699999999
13.5,10.515,27.0,7.36,172.4,0.23,139.1,2019-11-02 14:46:00,34.843183,121.866
13.52,10.515,27.0,7.87,172.20000000000005,0.23,139.1,2019-11-02 14:47:00,34.8402,121.86883300000001
13.44,10.515,26.0,8.49,171.10000000000005,0.23,139.2,2019-11-02 14:48:00,34.837233000000005,121.8715
13.53,10.515,27.0,7.97,172.10000000000005,0.23,139.0,2019-11-02 14:49:00,34.834317,121.87433300000001
13.5,10.515,26.0,8.8,172.39999999999995,0.23,139.0,2019-11-02 14:50:00,34.831117,121.87733300000001
13.56,10.515,27.0,7.67,171.8,0.23,139.0,2019-11-02 14:51:00,34.828067,121.88016699999999
13.53,10.515,29.06,7.97,172.7,0.23,139.0,2019-11-02 14:52:00,34.8254,121.882667
13.37,10.515,27.0,8.28,171.3,0.23,138.8,2019-11-02 14:53:00,34.822483,121.8855
13.47,10.515,26.0,7.56,173.20000000000005,0.23,138.6,2019-11-02 14:54:00,34.819583,121.888167
13.47,10.515,27.0,7.25,171.89999999999995,0.23,138.8,2019-11-02 14:55:00,34.816633,121.891
13.42,10.515,27.0,8.59,170.8,0.23,138.8,2019-11-02 14:56:00,34.81365,121.893833
13.485,10.515,26.0,7.56,171.8,0.23,139.2,2019-11-02 14:57:00,34.810683000000004,121.896667
13.5,10.515,27.0,7.36,168.60000000000005,0.23,139.2,2019-11-02 14:58:00,34.807717,121.8995
13.52,10.515,29.06,7.56,173.50000000000003,0.23,139.1,2019-11-02 14:59:00,34.804733,121.90233300000001
13.49,10.515,27.0,7.87,173.0,0.23,139.0,2019-11-02 15:00:00,34.801817,121.905
13.58,10.515,27.0,7.1,172.39999999999995,0.23,138.8,2019-11-02 15:01:00,34.798833,121.90783300000001
13.58,10.515,29.06,8.18,173.2,0.23,138.8,2019-11-02 15:02:00,34.795867,121.91066699999999
13.55,10.515,27.0,7.77,172.1,0.23,138.9,2019-11-02 15:03:00,34.792916999999996,121.9135
13.5,10.515,26.0,6.79,174.5,0.23,139.0,2019-11-02 15:04:00,34.789967,121.91633300000001
13.53,10.515,27.0,8.18,171.89999999999995,0.23,139.3,2019-11-02 15:05:00,34.787017,121.91916699999999
13.5,10.515,26.0,7.97,170.60000000000005,0.23,139.0,2019-11-02 15:06:00,34.784083,121.92200000000001
13.51,10.515,27.0,8.18,173.00000000000003,0.23,137.6,2019-11-02 15:07:00,34.781083,121.924833
13.45,10.515,28.42,8.28,176.09999999999997,0.23,135.8,2019-11-02 15:08:00,34.778117,121.927667
13.4,10.515,27.0,7.46,174.59999999999997,0.23,135.3,2019-11-02 15:09:00,34.77525,121.93066699999999
13.4,10.515,27.0,7.56,174.8,0.23,135.5,2019-11-02 15:10:00,34.772417,121.93366699999999
13.43,10.515,26.0,7.97,174.09999999999997,0.23,135.8,2019-11-02 15:11:00,34.7692,121.93700000000001
13.52,10.515,29.06,7.77,176.3,0.23,136.0,2019-11-02 15:12:00,34.766767,121.93966699999999
13.42,10.515,27.0,7.36,177.29999999999995,0.23,136.1,2019-11-02 15:13:00,34.763933,121.9425
13.44,10.515,26.0,8.69,174.5,0.23,136.0,2019-11-02 15:14:00,34.761067,121.9455
13.54,10.515,27.0,8.18,172.5,0.23,136.0,2019-11-02 15:15:00,34.7582,121.9485
13.54,10.515,27.0,8.18,172.5,0.23,136.0,2019-11-02 15:15:13,34.7582,121.9485
13.53,10.515,29.06,8.18,175.6,0.23,135.9,2019-11-02 15:16:00,34.755333,121.9515
13.53,10.515,29.06,8.18,175.6,0.23,135.9,2019-11-02 15:16:31,34.755333,121.9515
13.49,10.515,27.0,7.77,172.7,0.23,135.8,2019-11-02 15:17:00,34.752466999999996,121.9545
13.52,10.515,27.0,8.8,175.60000000000005,0.23,136.0,2019-11-02 15:18:00,34.74965,121.957333
13.51,10.515,31.96,9.05,175.00000000000003,0.23,136.1,2019-11-02 15:19:00,34.746783,121.960333
13.51,10.515,27.0,7.67,174.7,0.23,136.0,2019-11-02 15:20:00,34.7439,121.963333
