Basis,Coeff
(Intercept),35.9203
h(13.426-x0),1.70491
h(x2+2.295),46.0917
h(x3-4.681),0.234769
h(x5-1.23),1.5184
h(1.23-x5),-2.68752
h(x1-4.731),1.66156
h(4.731-x1),-22.8522
h(10.401-x0),2.29613
h(4.878-x1),15.9272
h(x0-14.724),-3.56985
h(14.724-x0),-6.32811
h(x2+2.229),-48.2794
h(-2.229-x2),26.2557
