Basis,Coeff
(Intercept),-2284.71
h(13.836-x0),6.48005
h(x3-12.712),0.712939
h(12.712-x3),-0.19009
h(x2+1.343),-3.85291
h(-1.343-x2),24.2135
h(x0-11.55),3.99042
h(11.55-x0),4.329
h(x1-4.703),335.141
h(4.703-x1),-314.731
h(7.835-x3),0.768961
h(13.603-x0),-6.78647
h(11.561-x1),-101.311
x4,0.0875282
h(11.598-x1),434.569
h(x2-0.524),26.8534
h(12.803-x0),-1.48443
