Basis,Coeff
(Intercept),32.3859
h(x0-14.601),1.79223
h(14.601-x0),-8.34418
h(x6-181.9),0.00971616
h(x3-7.709),0.0863549
h(7.709-x3),-0.170109
h(x0-11.977),2.49918
h(x5-1.41),7.13462
h(x2+1.381),-34.8225
h(x2+1.313),32.9735
h(14.739-x0),6.09995
h(295.798-x6),0.00895959
h(x5-1.88),14.4932
h(x5-1.624),-21.4118
h(x4-176.607),0.0175778
h(176.607-x4),0.104131
h(x1-6.153),0.930904
h(6.153-x1),-2.00162
