Basis,Coeff
(Intercept),17.3123
h(8.455-x0),-2.97118
h(x0-10.657),3.65802
h(10.657-x0),-1.42102
h(x3-18.57),0.715191
h(18.57-x3),-0.0945343
h(x5-0.96),8.36979
h(0.96-x5),-0.770548
h(x1-4.999),2.12616
h(4.999-x1),-2.2763
h(x2+2.033),-1.23283
h(-2.033-x2),7.93884
