Basis,Coeff
(Intercept),19.2133
h(x0-10.69),4.70314
h(10.69-x0),-2.72622
h(7.9-x1),-1.46913
h(x3-11.391),0.596689
h(11.391-x3),0.0441186
h(x6-310.51),0.130096
h(310.51-x6),0.0023539
h(x1-11.842),-86.3097
h(46.563-x4),-0.0273188
