Basis,Coeff
(Intercept),45.8516
h(x0-11.679),2.2433
h(26.091-x3),2.1042
h(x2+0.152),-3.80711
h(-0.152-x2),-2.03678
h(x5-0.774),5.45376
h(x0-12.516),8.37014
h(29.11-x3),-2.30684
h(-1.375-x2),56.5275
h(x0-13.546),-6.02364
h(x1-11.445),-2.18671
h(11.445-x1),-1.22335
h(x2-0.314),8.21134
h(2.033-x5),-1.66405
h(x0-13.99),-7.6653
h(13.99-x0),13.7588
h(14.896-x0),-11.4555
h(-1.303-x2),-30.6579
h(x5-1.02),-5.62727
h(1.02-x5),8.83185
