Basis,Coeff
(Intercept),24.0866
h(x0-9.609),0.533321
h(x1-4.536),0.949175
h(4.536-x1),-2.48393
h(x6-170.2),0.082775
h(x0-12.018),5.40247
h(12.018-x0),-2.86808
h(x6-58.39),-0.0439857
h(58.39-x6),-0.0932963
h(x6-216.537),0.0912659
h(x3-15.847),4.06375
h(15.847-x3),-0.053227
