Basis,Coeff
(Intercept),110.952
h(x3-17.6121),18.6528
h(17.6121-x3),-9.65869
h(x2-16.0369),3.01696
h(16.0369-x2),-0.715142
h(x0-14.3277),11.9642
h(14.3277-x0),82.8835
h(x1-96.6893),-0.0653943
h(x2-21.3568),-1.74165
