Basis,Coeff
(Intercept),198.993
h(x0-11.504),-3.40322
h(11.504-x0),-1.92157
h(x1-7.598),-45.701
h(7.598-x1),43.9968
h(x3-12.415),0.419643
h(12.415-x3),-0.0973757
h(x0-9.222),2.88954
h(x0-11.811),5.76278
h(11.492-x1),-46.0372
h(x6-71.96),0.00434752
h(71.96-x6),0.0159234
