TELEGRAM_DATE;TELEGRAM_TYPE;BALAST_FLAG;LATITUDE_DEGREES;LATITUDE_SECONDS;LONGITUDE_DEGREES;LONGITUDE_SECONDS;VESSEL_COURSE;DRAFT;ENGINE_RPM;WIND_DIRECTION;WIND_FORCE;AVERAGE_SPEED;HOURS_SLC;MINUTES_SLC;ME_CONS_24H;TRIM;ME_CONS_PER_MILE
2017-11-10 22:30:00;A;B;23;51;37;37;315;6.45;103.0;45;3;12.95;10;30;25.142857142857142;1.3;0.08
2017-11-14 12:00:00;N;L;25;39;39;45;45;9.35;104.0;135;4;12.87;15;0;25.119999999999997;0;0.08
2017-11-14 12:54:00;A;L;26;12;40;25;0;9.35;105.0;135;3;13.33;0;54;26.666666666666664;0;0.08
2017-11-15 10:48:00;A;L;29;45;40;55;90;9.35;105.0;45;2;11.98;10;36;25.811320754716984;0;0.09
2017-11-18 08:00:00;A;B;29;8;41;4;270;6.45;101.0;45;2;12.31;1;18;9.23076923076923;1.3;0.03
2017-11-19 12:00:00;N;B;32;21;42;0;67;6.45;101.0;45;3;12.43;11;30;23.060869565217395;1.3;0.08
2017-11-20 10:30:00;A;B;37;27;44;45;67;6.45;101.0;135;6;12.84;22;30;21.973333333333336;1.3;0.07
2017-11-23 12:00:00;N;L;34;29;43;51;247;9.6;105.0;337;5;12.7;11;30;23.060869565217395;0;0.08
2017-11-24 10:30:00;A;L;29;8;41;4;270;9.6;107.0;270;2;12.98;22;30;25.066666666666666;0;0.08
2017-11-25 06:00:00;A;L;27;34;40;3;225;9.5;105.0;67;3;12.67;7;30;24.959999999999997;0;0.08
2017-11-26 12:00:00;N;L;23;19;37;55;202;9.5;104.0;225;4;12.63;16;0;25.049999999999997;0;0.08
2017-11-27 12:00:00;N;L;18;27;36;32;270;9.5;106.0;292;7;11.76;25;0;24.0;0;0.09
2017-11-28 12:00:00;N;L;12;17;37;54;292;9.5;106.0;292;6;11.75;24;0;24.0;0;0.09
2017-11-29 12:00:00;N;L;7;1;38;1;247;9.5;105.0;292;6;12.08;24;0;24.0;0;0.08
2017-11-30 12:00:00;N;L;0;6;37;59;247;9.5;105.0;292;6;12.25;24;0;24.0;0;0.08
2017-12-01 12:00:00;N;L;5;6;36;1;270;9.5;105.0;247;6;12.75;24;0;25.0;0;0.08
2017-12-01 13:06:00;A;L;5;8;36;8;270;9.5;105.0;247;6;10.91;1;6;24.0;0;0.09
2017-12-08 12:00:00;N;L;6;41;35;47;225;10.35;104.0;45;3;12.0;7;0;21.942857142857147;0;0.08
2017-12-09 12:00:00;N;L;10;45;31;47;225;10.35;104.0;45;3;12.44;25;0;23.52;0;0.08
2017-12-10 12:00:00;N;L;13;37;27;58;225;10.35;105.0;112;3;12.58;24;0;24.0;0;0.08
2017-12-11 12:00:00;N;L;16;34;23;59;225;10.35;105.0;45;3;12.21;24;0;24.0;0;0.08
2017-12-12 12:00:00;N;L;17;55;18;57;180;10.35;105.0;45;4;12.29;24;0;24.0;0;0.08
2017-12-13 11:12:00;A;L;17;35;14;21;90;10.35;105.0;45;4;12.28;23;12;24.0;0;0.08
2017-12-18 12:00:00;N;B;17;54;18;47;0;6.45;112.0;45;6;12.88;21;30;26.991627906976742;1.3;0.09
2017-12-19 12:00:00;N;B;16;40;23;38;45;6.45;110.0;45;6;12.67;24;0;26.0;1.3;0.09
2017-12-20 12:00:00;N;B;13;8;28;41;22;6.45;117.0;45;5;13.0;24;0;29.0;1.3;0.09
2017-12-21 12:00:00;N;B;9;29;32;58;45;6.45;117.0;45;5;13.58;24;0;29.5;1.3;0.09
2017-12-22 12:00:00;N;B;5;59;35;15;90;6.45;117.0;45;4;14.17;23;0;30.0;1.3;0.09
2017-12-23 12:00:00;N;B;0;50;38;34;45;6.45;117.0;45;3;14.58;24;0;30.0;1.3;0.09
2017-12-24 12:00:00;N;B;5;19;43;2;337;6.45;117.0;315;3;14.17;24;0;31.0;1.3;0.09
2017-12-24 12:36:00;A;B;4;19;43;59;0;6.45;117.0;315;2;13.33;0;36;32.00000000000001;1.3;0.1
2017-12-29 12:00:00;N;L;1;6;40;49;225;9.55;105.0;315;6;12.5;20;0;25.920000000000005;0;0.09
2017-12-30 11:18:00;A;L;0;55;35;14;0;9.55;105.0;225;3;12.02;23;18;25.64806866952789;0;0.09
2018-01-02 23:54:00;A;B;0;18;36;15;0;6.4;105.0;225;3;11.58;1;54;12.631578947368421;1.2;0.05
2018-01-05 12:00:00;N;B;6;20;37;2;90;6.4;118.0;270;4;15.09;17;30;24.685714285714287;1.2;0.07
2018-01-06 12:00:00;N;B;11;54;35;55;0;6.4;118.0;180;5;15.09;23;0;27.130434782608695;1.2;0.07
2018-01-06 23:42:00;A;B;12;12;33;28;135;6.4;118.0;135;4;16.15;11;42;29.94871794871795;1.2;0.08
2018-01-10 12:00:00;N;L;12;3;33;34;315;8.8;106.0;315;6;12.0;1;0;24.0;0;0.08
2018-01-11 12:00:00;N;L;10;34;37;48;292;8.8;105.0;315;7;12.2;25;0;24.96;0;0.09
2018-01-12 12:00:00;N;L;6;22;39;37;292;8.8;105.0;315;7;9.5;24;0;26.0;0;0.11
2018-01-13 11:42:00;A;L;1;5;41;13;0;8.8;105.0;45;3;11.27;23;42;26.329113924050635;0;0.1
2018-01-14 23:37:15;A;B;1;4;41;15;100;6.35;104.0;45;3;0.0;0;1;14.4;1.3;0.01
2018-01-16 12:00:00;N;B;0;3;37;1;188;6.4;105.0;225;4;12.29;21;0;24.0;1.2;0.08
2018-01-16 18:12:00;A;B;0;54;35;13;0;6.4;105.0;135;3;11.13;6;12;24.967741935483872;1.2;0.09
2018-01-19 12:00:00;N;B;3;13;37;12;71;8.6;105.0;45;5;12.0;15;30;25.083870967741934;0;0.09
2018-01-20 12:00:00;N;B;9;27;37;22;77;8.6;105.0;315;5;12.33;24;0;25.0;0;0.08
2018-01-21 12:00:00;N;B;15;45;36;20;22;8.6;105.0;225;4;12.75;24;0;25.0;0;0.08
2018-01-21 14:42:00;A;B;15;9;37;11;275;8.6;105.0;315;4;11.11;2;42;24.000000000000004;0;0.09
2018-01-25 12:00:00;N;L;18;51;40;0;317;8;105.0;315;3;12.32;23;42;25.31645569620253;0;0.09
2018-01-26 12:00:00;N;L;13;27;44;10;341;8;24.0;135;3;12.79;24;0;24.0;0;0.08
2018-01-26 17:00:00;A;L;12;26;45;19;308;8;15.0;135;3;12.2;5;0;24.0;0;0.08
2018-01-31 12:00:00;N;B;16;12;42;10;134;6.35;105.0;135;2;12.51;20;18;22.463054187192117;1.3;0.07
2018-02-01 12:00:00;N;B;19;6;38;38;160;6.35;105.0;180;4;12.46;24;0;23.0;1.3;0.08
2018-02-02 12:00:00;N;B;19;6;38;38;120;6.35;105.0;135;4;12.39;23;0;22.956521739130434;1.3;0.08
2018-02-03 12:00:00;N;B;28;57;31;19;120;6.35;104.0;135;3;12.38;24;0;23.0;1.3;0.08
2018-02-03 18:30:00;A;B;29;58;30;48;130;6.35;105.0;135;3;12.15;6;30;20.307692307692307;1.3;0.07
2018-02-07 12:00:00;N;L;25;58;32;3;293;9.3;105.0;135;4;11.95;22;0;25.09090909090909;0;0.09
2018-02-08 12:00:00;N;L;19;47;34;34;286;9.3;110.0;270;4;11.84;25;0;20.16;0;0.07
2018-02-09 06:42:00;A;L;14;50;35;53;286;9.3;110.0;45;4;12.41;18;42;27.721925133689844;0;0.09
2018-02-10 12:00:00;N;L;10;35;37;32;286;9.5;100.0;315;4;11.43;20;18;18.916256157635466;0;0.07
2018-02-11 12:00:00;N;L;5;23;37;16;265;9.5;105.0;315;6;10.5;24;0;22.0;0;0.09
2018-02-12 12:00:00;N;L;0;23;36;2;191;9.5;105.0;270;6;11.13;24;0;23.0;0;0.09
2018-02-12 14:30:00;A;L;0;59;35;13;191;9.5;105.0;270;6;10.8;2;30;24.0;0;0.09
2018-02-17 12:00:00;N;B;3;15;36;37;261;6.35;100.0;270;4;11.23;15;30;18.580645161290324;1.3;0.07
2018-02-17 19:30:00;A;B;5;8;36;22;261;6.35;100.0;270;4;11.87;7;30;19.2;1.3;0.07
2018-02-20 12:00:00;N;L;2;18;36;37;82;10.5;105.0;135;3;12.86;10;30;20.571428571428573;0;0.07
2018-02-21 12:00:00;N;L;3;3;37;32;81;10.5;105.0;45;4;12.54;24;0;22.0;0;0.07
2018-02-22 12:00:00;N;L;9;39;37;31;103;10.5;104.0;270;4;12.08;24;0;20.0;0;0.07
2018-02-23 12:00:00;N;L;15;34;36;8;62;10.5;105.0;135;5;11.71;24;0;20.0;0;0.07
2018-02-24 12:00:00;N;L;18;25;40;27;325;10.5;105.0;135;4;12.21;24;0;20.0;0;0.07
2018-02-25 12:00:00;N;L;14;52;43;3;299;10.5;105.0;45;5;11.92;24;0;20.0;0;0.07
2018-02-25 21:30:00;A;L;12;25;45;18;308;10.5;105.0;45;9;11.58;9;30;20.210526315789473;0;0.07
2018-03-03 12:00:00;N;B;17;21;41;18;135;6.35;118.0;157;4;14.18;22;30;31.466666666666665;1.3;0.09
2018-03-04 12:00:00;N;B;21;40;36;17;135;6.35;118.0;225;4;14.17;24;0;22.0;1.3;0.06
2018-03-05 12:00:00;N;B;26;57;33;46;107;6.35;118.0;135;4;14.17;23;0;26.08695652173913;1.3;0.08
2018-03-06 12:00:00;N;B;33;17;32;14;107;6.35;118.0;225;4;14.21;24;0;28.0;1.3;0.08
2018-03-06 17:42:00;A;B;34;43;31;39;184;6.35;118.0;270;3;12.98;5;42;30.736842105263154;1.3;0.1
2018-03-09 12:00:00;N;L;34;32;35;42;26;10.1;110.0;270;5;11.69;22;30;26.666666666666668;0;0.1
2018-03-09 17:48:00;A;L;34;42;36;42;0;10.1;105.0;0;0;12.07;5;48;25.655172413793107;0;0.09
2018-03-12 12:00:00;N;B;34;40;36;42;175;6.35;105.0;225;3;10.0;0;6;24.000000000000004;1.3;0.1
2018-03-13 12:00:00;N;B;34;59;31;7;115;6.35;105.0;0;0;12.24;25;0;19.2;1.3;0.07
2018-03-13 14:42:00;A;B;34;42;31;28;175;6.35;100.0;0;0;10.37;2;42;20.0;1.3;0.08
2018-03-16 12:00:00;N;L;31;17;35;40;330;9.3;105.0;315;4;11.88;22;24;21.42857142857143;0;0.08
2018-03-16 20:18:00;A;L;30;51;36;38;330;9.3;105.0;315;2;12.05;8;18;20.240963855421686;0;0.07
2018-03-20 12:00:00;N;B;30;16;36;37;189;6.35;118.0;270;3;11.3;2;18;31.30434782608696;1.3;0.12
2018-03-21 12:00:00;N;B;27;12;35;29;268;6.35;110.0;135;3;12.4;25;0;24.96;1.3;0.08
2018-03-21 12:30:00;A;B;27;9;35;16;0;6.35;100.0;135;3;8.0;0;30;24.0;1.3;0.13
2018-03-22 12:00:00;N;B;24;37;36;10;0;6.35;105.0;0;0;13.53;13;18;23.45864661654135;1.3;0.07
2018-03-22 20:00:00;A;B;23;53;37;9;270;6.35;105.0;135;4;12.25;8;0;18.0;1.3;0.06
2018-03-25 12:00:00;N;L;24;56;37;37;22;10.2;105.0;225;3;12.57;7;0;20.571428571428573;0;0.07
2018-03-25 22:36:00;A;L;26;50;38;57;71;10.2;105.0;225;4;11.7;10;36;24.0;0;0.09
2018-03-29 06:12:00;A;B;26;12;40;25;16;6.35;105.0;45;5;12.2;8;12;11.707317073170733;1.3;0.04
2018-03-30 08:30:00;A;B;29;8;41;4;0;6.35;105.0;0;0;11.84;8;42;16.551724137931036;1.3;0.06
2018-04-04 12:00:00;N;B;32;38;42;21;76;6.5;106.0;135;3;12.85;13;0;22.153846153846153;1.4;0.07
2018-04-05 12:00:00;N;B;38;31;42;55;97;6.5;106.0;135;4;12.78;23;0;20.869565217391305;1.4;0.07
2018-04-05 21:42:00;A;B;27;30;42;29;90;6.5;106.0;90;3;11.86;9;42;22.268041237113405;1.4;0.08
2018-04-10 12:00:00;N;L;36;30;42;44;265;9.6;106.0;270;4;12.74;17;30;25.37142857142857;0;0.08
2018-04-11 12:00:00;N;L;30;55;41;10;234;9.6;105.0;0;0;12.52;25;0;23.04;0;0.08
2018-04-11 15:42:00;A;L;29;37;41;14;265;9.6;105.0;270;2;12.16;3;42;19.45945945945946;0;0.07
2018-04-16 12:00:00;N;L;27;48;40;56;261;9.5;105.0;45;2;12.0;3;30;6.857142857142857;0;0.02
2018-04-16 14:48:00;A;L;26;12;40;25;244;9.5;105.0;45;4;10.71;2;48;17.142857142857142;0;0.07
2018-04-17 12:00:00;N;B;25;0;39;13;206;9.5;105.0;45;3;12.1;6;12;15.483870967741934;0;0.05
2018-04-18 12:00:00;N;L;20;32;35;59;238;9.5;106.0;270;3;12.36;25;0;21.12;0;0.07
2018-04-19 12:00:00;N;L;15;54;32;54;238;9.5;106.0;45;4;12.46;24;0;20.0;0;0.07
2018-04-19 15:30:00;A;L;15;27;32;18;180;9.5;106.0;45;4;12.0;3;30;20.571428571428573;0;0.07
2018-04-25 11:30:00;A;B;16;48;33;37;0;6.35;105.0;0;0;12.27;8;48;22.90909090909091;1.3;0.08
2018-04-28 12:00:00;N;B;15;1;37;39;322;6.35;105.0;90;4;12.36;14;0;17.142857142857142;1.3;0.06
2018-04-28 13:30:00;A;B;15;7;37;16;255;6.35;105.0;90;4;12.0;1;30;8.0;1.3;0.03
2018-05-02 12:00:00;N;L;18;43;36;58;98;9.45;105.0;135;7;11.0;15;0;16.0;0;0.06
2018-05-03 12:00:00;N;L;23;43;36;40;34;9.45;105.0;90;7;10.91;23;0;20.869565217391305;0;0.08
2018-05-04 07:00:00;A;L;26;50;38;57;100;9.45;105.0;90;3;11.16;19;0;18.94736842105263;0;0.07
2018-05-07 03:00:00;A;B;25;54;38;35;0;6.55;101.0;45;2;12.22;4;30;16.266666666666666;1.5;0.06
2018-05-11 11:00:00;A;B;22;32;40;50;50;6.55;102.0;45;3;12.92;13;0;19.107692307692307;1.5;0.06
2018-05-15 12:00:00;N;L;25;37;38;4;148;10.15;105.0;225;6;11.33;15;0;22.719999999999995;0;0.08
2018-05-16 12:00:00;N;L;28;1;35;43;128;10.15;105.0;135;6;11.46;24;0;24.100000000000005;0;0.09
2018-05-17 12:00:00;N;L;33;12;32;21;108;10.15;105.0;45;5;12.0;24;0;24.0;0;0.08
2018-05-17 18:00:00;A;L;34;43;31;27;180;10.15;105.0;45;4;12.0;6;0;22.600000000000005;0;0.08
2018-05-20 12:00:00;N;B;34;58;31;18;295;6.55;101.0;315;3;12.22;1;48;18.000000000000004;1.5;0.06
2018-05-20 19:00:00;A;B;32;41;32;55;305;0;101.0;315;3;11.86;7;0;19.885714285714283;0;0.07
2018-05-21 12:00:00;N;B;35;42;32;56;305;6.55;101.0;315;3;10.0;0;6;4.8;1.5;0.02
2018-05-22 12:00:00;N;B;28;26;35;8;305;6.55;101.0;315;4;12.13;24;0;20.2;1.5;0.07
2018-05-23 12:00:00;N;B;25;8;39;31;19;6.55;105.0;315;6;11.5;24;0;23.850000000000005;1.5;0.09
2018-05-23 15:00:00;A;B;25;42;39;47;19;6.55;105.0;315;4;10.0;3;0;22.8;1.5;0.1
2018-05-24 08:48:00;A;B;28;50;40;55;90;6.55;112.0;45;3;12.69;7;48;28.153846153846157;1.5;0.09
2018-05-25 12:00:00;N;B;30;50;41;36;61;6.55;105.0;45;5;8.1;10;30;12.457142857142859;1.5;0.06
2018-05-26 12:00:00;N;B;36;12;44;26;61;6.55;105.2;22;5;12.21;24;0;22.5;1.5;0.08
2018-05-26 15:48:00;A;B;36;50;44;40;40;6.55;105.0;22;5;11.32;3;48;22.105263157894736;1.5;0.08
2018-05-29 12:00:00;N;L;34;33;43;40;242;9.85;105.0;22;5;12.52;10;42;24.269158878504676;0;0.08
2018-05-30 11:12:00;A;L;29;33;41;0;242;9.85;105.0;45;5;11.72;23;12;25.717241379310344;0;0.09
2018-05-31 08:12:00;A;L;27;35;40;10;243;9.85;105.0;45;3;11.94;7;12;24.833333333333336;0;0.09
2018-06-01 12:00:00;N;L;25;56;37;36;154;9.85;105.0;0;5;12.46;11;48;24.915254237288135;0;0.08
2018-06-02 12:00:00;N;L;29;47;34;50;117;9.85;105.0;315;4;12.04;24;0;24.7;0;0.09
2018-06-03 11:54:00;A;L;34;53;32;58;75;9.85;105.0;135;3;11.97;23;54;24.953974895397494;0;0.09
2018-06-13 02:18:00;A;B;34;51;32;58;178;6.55;105.0;270;3;11.55;7;6;25.69014084507042;1.5;0.09
2018-06-17 12:00:00;N;L;30;1;34;36;305;9.3;105.0;270;5;11.99;20;36;25.980582524271846;0;0.09
2018-06-18 12:00:00;N;L;26;55;36;15;317;9.3;105.0;292;4;11.54;24;0;24.649999999999995;0;0.09
2018-06-19 04:00:00;A;L;25;48;39;54;45;9.3;105.0;22;4;11.75;16;0;24.525000000000002;0;0.09
2018-06-20 12:00:00;N;L;27;38;40;28;67;9.3;105.0;45;4;11.67;3;0;17.2;0;0.06
2018-06-20 15:18:00;A;L;27;58;40;57;3;9.3;105.0;45;3;11.82;3;18;20.72727272727273;0;0.07
2018-06-22 12:00:00;N;B;28;50;40;47;82;6.55;105.0;90;3;12.86;3;30;20.571428571428573;1.5;0.07
2018-06-22 13:00:00;A;B;29;8;41;4;4;6.55;105.0;90;3;2.0;1;0;24.0;1.5;0.5
2018-06-24 12:00:00;N;B;32;36;42;43;63;6.55;105.0;337;5;12.23;14;48;21.972972972972975;1.5;0.07
2018-06-25 10:12:00;A;B;37;24;44;33;0;6.55;102.0;315;3;11.62;22;12;19.89189189189189;1.5;0.07
2018-06-29 12:00:00;N;L;37;19;44;6;243;10.4;105.0;225;4;11.88;3;12;22.125000000000004;0;0.08
2018-06-30 12:00:00;N;L;31;13;42;25;243;10.35;105.0;225;5;11.63;24;0;24.5;0;0.09
2018-06-30 21:18:00;A;L;29;29;41;16;243;10.35;105.0;337;4;11.51;9;18;24.129032258064512;0;0.09
2018-07-02 10:36:00;A;L;27;34;40;5;0;10.2;105.0;67;4;11.23;7;18;22.027397260273975;0;0.08
2018-07-03 12:00:00;N;B;25;47;38;6;206;0;105.0;292;4;12.53;7;30;24.8;0;0.08
2018-07-04 12:00:00;N;L;20;23;36;47;272;10.2;105.0;292;4;12.08;24;0;25.100000000000005;0;0.09
2018-07-05 12:00:00;N;L;14;38;36;40;297;10.2;105.0;270;4;11.88;25;0;25.44;0;0.09
2018-07-06 12:00:00;N;L;9;1;38;28;270;10.2;105.0;270;6;3.0;24;0;25.5;0;0.35
2018-07-07 12:00:00;N;L;3;38;37;33;256;10.2;105.0;112;5;8.08;24;0;25.100000000000005;0;0.13
2018-07-08 12:00:00;N;L;2;26;36;13;256;10.2;105.0;90;5;11.92;24;0;24.350000000000005;0;0.09
2018-07-09 01:12:00;A;L;5;7;36;13;270;10.2;105.0;90;4;11.97;13;12;23.818181818181817;0;0.08
2018-07-11 03:36:00;A;B;7;39;35;20;0;6.55;102.0;225;4;12.5;8;24;20.28571428571428;1.5;0.07
2018-07-11 22:24:00;A;B;5;8;36;26;0;6.55;100.0;315;3;11.61;9;18;17.419354838709676;1.5;0.06
2018-07-14 12:00:00;N;L;0;26;36;16;81;9.4;105.0;270;3;13.26;19;18;23.751295336787564;0;0.07
2018-07-15 12:00:00;N;L;5;21;37;40;84;9.4;105.0;270;3;12.21;24;0;24.350000000000005;0;0.08
2018-07-16 12:00:00;N;L;11;34;37;45;98;9.4;105.0;247;3;12.17;24;0;24.45;0;0.08
2018-07-17 12:00:00;N;L;17;45;35;18;103;9.4;105.0;247;5;12.21;24;0;24.350000000000005;0;0.08
2018-07-18 12:00:00;N;L;22;41;34;49;103;9.4;105.0;292;5;12.26;23;0;23.634782608695648;0;0.08
2018-07-19 12:00:00;N;L;28;21;33;41;106;9.4;108.0;292;5;12.54;24;0;26.100000000000005;0;0.09
2018-07-20 12:00:00;N;L;34;55;31;22;115;9.4;110.0;247;5;12.54;24;0;26.75;0;0.09
2018-07-20 13:30:00;A;L;34;40;31;29;133;9.4;108.0;247;4;11.33;1;30;24.8;0;0.09
2018-07-22 06:36:00;A;B;32;31;32;22;0;6.55;101.0;202;3;11.6;10;36;18.452830188679247;1.5;0.07
2018-07-25 12:00:00;N;B;27;2;34;9;279;6.55;105.0;247;5;12.02;20;18;22.995073891625612;1.5;0.08
2018-07-26 12:00:00;N;B;21;20;35;15;291;6.55;105.0;292;4;12.2;25;0;24.432;1.5;0.08
2018-07-27 12:00:00;N;B;15;5;37;36;291;6.55;105.0;315;3;12.25;24;0;24.5;1.5;0.08
2018-07-27 13:18:00;A;B;15;8;37;18;252;6.55;105.0;315;3;12.31;1;18;22.15384615384615;1.5;0.08
2018-08-01 12:00:00;N;L;11;42;37;59;291;9.35;105.0;337;4;12.29;17;54;24.40223463687151;0;0.08
2018-08-02 12:00:00;N;L;5;50;37;44;265;9.35;105.0;292;3;12.04;25;0;24.383999999999997;0;0.08
