TELEGRAM_DATE;TELEGRAM_TYPE;BALAST_FLAG;LATITUDE_DEGREES;LATITUDE_SECONDS;LONGITUDE_DEGREES;LONGITUDE_SECONDS;VESSEL_COURSE;DRAFT;ENGINE_RPM;WIND_DIRECTION;WIND_FORCE;AVERAGE_SPEED;HOURS_SLC;MINUTES_SLC;ME_CONS_24H;TRIM;ME_CONS_PER_MILE
2019-11-16 12:00:00;N;L;24;34;36;21;112;10.1;102.0;67;3;12.41;8;42;21.379310344827587;0;0.07
2019-11-17 12:00:00;N;L;29;50;35;53;90;10.1;102.0;67;6;11.96;23;0;20.973913043478262;0;0.07
2019-11-18 09:18:00;A;L;34;39;36;40;45;10.1;102.0;45;4;11.74;21;18;20.507042253521124;0;0.07
2019-11-23 12:00:00;N;B;34;56;32;38;90;6.5;102.7;135;4;13.2;19;42;19.614213197969544;1.4;0.06
2019-11-23 13:06:00;A;B;34;49;32;0;90;6.5;102.4;225;3;12.73;1;6;19.636363636363637;1.4;0.06
2019-12-01 09:48:00;A;L;36;37;36;4;90;8.82;102.0;315;3;12.56;20;18;17.994088669950738;0;0.06
2019-12-04 12:00:00;N;B;34;14;35;58;180;6.5;102.4;225;3;12.94;8;30;17.703529411764706;1.4;0.06
2019-12-04 22:30:00;A;B;34;49;32;0;90;6.5;102.3;202;3;13.04;11;30;17.989565217391306;1.4;0.06
2019-12-09 12:00:00;N;L;34;28;34;43;0;9.95;102.4;22;3;12.41;8;18;19.48915662650602;0;0.07
2019-12-09 23:30:00;A;L;34;34;36;34;0;9.95;102.2;22;5;12.0;10;30;18.857142857142858;0;0.07
2019-12-12 22:30:00;A;L;36;37;36;4;90;7.65;102.9;90;3;12.29;7;0;17.005714285714284;0;0.06
2019-12-15 12:00:00;N;B;30;51;35;45;270;6.5;102.5;90;6;12.88;21;12;19.494339622641508;1.4;0.06
2019-12-16 12:00:00;N;B;25;56;37;48;0;6.5;102.1;270;2;12.96;24;0;19.25;1.4;0.06
2019-12-16 21:30:00;A;B;26;59;39;1;67;6.8;102.8;247;3;13.37;9;30;18.997894736842103;2;0.06
2019-12-17 09:00:00;A;B;29;12;41;6;180;6.5;102.0;225;3;12.99;7;42;19.01298701298701;1.4;0.06
2019-12-18 12:00:00;N;B;32;48;42;45;67;6.5;102.4;45;4;13.38;14;30;18.984827586206897;1.4;0.06
2019-12-19 12:00:00;N;B;39;29;42;38;90;6.5;103.7;112;3;13.39;23;0;20.055652173913042;1.4;0.06
2019-12-19 18:30:00;A;B;41;16;42;38;112;6.5;104.6;135;2;12.77;6;30;19.975384615384616;1.4;0.07
2019-12-22 12:00:00;N;L;35;15;42;35;270;9.9;104.9;180;3;12.35;21;18;24.36056338028169;0;0.08
2019-12-23 11:42:00;A;L;29;12;41;6;247;9.9;105.1;180;6;12.32;23;42;26.329113924050635;0;0.09
2019-12-26 18:18:00;A;L;27;49;40;56;270;9.9;104.6;0;4;12.12;3;18;19.781818181818185;0;0.07
2019-12-27 12:00:00;N;L;25;39;38;1;202;9.9;102.5;337;3;12.2;8;12;15.278048780487806;0;0.05
2019-12-28 12:00:00;N;L;22;53;35;5;270;9.95;102.4;315;6;9.83;24;0;18.26;0;0.08
2019-12-29 12:00:00;N;L;17;38;35;40;292;9.95;102.1;0;8;8.88;25;0;19.3056;0;0.09
2019-12-30 12:00:00;N;L;13;42;34;58;270;9.95;102.2;0;7;9.8;25;0;19.248;0;0.08
2019-12-31 06:30:00;A;L;10;13;34;9;270;9.95;101.0;0;6;10.65;18;30;19.965405405405406;0;0.08
2020-01-06 12:00:00;N;L;12;16;34;36;45;9.45;101.8;0;8;10.97;11;18;19.985840707964602;0;0.08
2020-01-07 12:00:00;N;L;15;3;32;56;337;9.45;101.7;0;8;11.22;23;0;19.99304347826087;0;0.07
2020-01-07 13:12:00;A;L;15;13;32;50;337;9.45;101.9;0;8;10.0;1;12;20.0;0;0.08
2020-01-21 21:12:00;A;L;16;15;31;34;180;9.45;95.7;135;4;8.15;9;12;15.939130434782612;0;0.08
2020-01-26 12:00:00;N;B;21;43;34;9;45;6.55;102.1;180;4;13.35;23;54;18.938912133891215;1.3;0.06
2020-01-27 11:18:00;A;B;23;39;37;45;337;6.55;75.8;225;4;9.87;23;18;16.28497854077253;1.3;0.07
2020-01-28 12:00:00;N;B;25;29;39;36;22;6.55;102.4;292;4;12.54;13;48;17.06086956521739;1.3;0.06
2020-01-28 14:30:00;A;B;26;53;39;0;90;6.55;101.6;225;3;12.8;2;30;10.752;1.3;0.04
2020-01-30 04:12:00;A;B;29;12;41;6;0;6.55;101.2;315;3;12.35;8;30;11.15294117647059;1.3;0.04
2020-02-01 09:00:00;A;B;28;9;44;49;337;6.55;101.4;225;3;12.34;14;30;17.991724137931033;1.3;0.06
2020-02-12 08:06:00;A;L;29;12;41;6;180;8.25;101.7;225;4;12.75;13;6;16.983206106870227;0;0.06
2020-02-14 11:00:00;A;L;27;47;40;37;270;8.25;101.5;225;4;12.44;4;30;17.973333333333333;0;0.06
2020-02-15 12:00:00;N;L;24;35;37;26;225;8.25;100.3;45;6;12.46;13;48;14.539130434782606;0;0.05
2020-02-16 12:00:00;N;L;18;6;37;51;292;8.25;100.2;0;5;12.44;25;0;15.2448;0;0.05
2020-02-17 12:00:00;N;L;14;55;39;33;337;8.25;100.9;270;3;12.5;24;0;15.449999999999998;0;0.05
2020-02-17 17:00:00;A;L;14;50;40;16;45;8.25;98.0;225;3;12.0;5;0;13.104;0;0.05
2020-02-21 12:00:00;N;B;15;26;38;35;157;6.55;100.1;315;3;12.5;12;48;14.924999999999999;1.3;0.05
2020-02-22 02:00:00;A;B;14;49;35;37;270;6.55;96.3;270;3;12.64;14;0;14.931428571428572;1.3;0.05
2020-02-23 12:00:00;N;B;20;14;36;7;90;6.55;102.2;0;5;11.61;23;0;17.217391304347824;1.3;0.06
2020-02-24 08:00:00;A;B;23;55;37;37;337;6.55;101.4;202;3;12.55;20;0;15.360000000000003;1.3;0.05
2020-02-27 14:30:00;A;L;23;51;37;31;270;8.3;98.0;315;5;8.0;1;0;9.600000000000001;0;0.05
2020-02-28 12:00:00;N;L;23;35;37;42;180;8.3;100.9;180;4;12.67;1;30;16.48;0;0.05
2020-02-29 12:00:00;N;L;20;38;33;51;202;8.3;100.7;315;5;12.08;24;0;19.33;0;0.07
2020-02-29 20:00:00;A;L;19;10;32;57;225;8.3;99.8;315;4;12.5;8;0;21.299999999999997;0;0.07
2020-03-03 12:00:00;N;B;19;13;32;54;0;6.55;101.3;157;6;12.0;0;30;18.72;1.3;0.07
2020-03-04 12:00:00;N;B;20;35;33;33;22;6.55;100.0;270;3;12.26;6;12;20.24516129032258;1.3;0.07
2020-03-05 12:00:00;N;B;23;16;36;22;45;6.55;100.0;225;4;9.0;24;0;14.910000000000002;1.3;0.07
2020-03-06 08:42:00;A;B;25;43;34;53;45;6.55;99.6;180;3;12.28;19;42;18.992893401015227;1.3;0.06
2020-03-07 12:00:00;N;B;27;42;40;37;90;6.55;100.3;225;4;12.29;3;30;16.662857142857145;1.3;0.06
2020-03-07 16:18:00;A;B;29;12;41;6;270;6.55;100.1;225;3;12.56;4;18;16.465116279069772;1.3;0.05
2020-03-08 12:00:00;N;B;31;36;42;56;67;6.55;100.4;135;4;12.48;12;30;15.9936;1.3;0.05
2020-03-09 12:00:00;N;B;38;52;43;22;90;6.55;100.2;90;3;12.17;24;0;16.42;1.3;0.06
2020-03-09 14:48:00;A;B;39;3;44;5;45;6.55;95.2;0;2;12.14;2;48;16.542857142857144;1.3;0.06
2020-03-11 12:00:00;N;L;38;55;43;52;225;9.4;100.3;180;4;11.0;1;0;15.84;0;0.06
2020-03-12 07:42:00;A;L;36;18;41;27;202;9.4;105.0;67;2;10.36;19;42;23.658883248730966;0;0.1
2020-03-15 02:24:00;A;L;39;2;41;44;157;7.8;99.2;112;3;12.74;12;24;15.212903225806452;0;0.05
2020-03-17 12:00:00;N;B;39;48;41;38;0;6.55;100.2;225;3;12.0;4;0;15.96;1.3;0.06
2020-03-17 23:24:00;A;B;39;2;44;6;22;6.55;98.6;45;3;12.37;11;24;14.252631578947367;1.3;0.05
2020-03-21 12:00:00;N;L;34;48;42;25;247;9.5;103.8;225;3;12.23;17;30;16.265142857142855;0;0.06
2020-03-22 08:24:00;A;L;29;12;41;6;270;9.5;104.5;225;3;12.01;20;24;15.976470588235296;0;0.06
2020-03-23 08:30:00;A;L;27;58;40;57;315;9.5;100.0;45;4;11.89;3;42;15.827027027027027;0;0.06
2020-03-29 06:30:00;A;B;29;12;41;6;90;6.55;100.0;225;4;12.0;3;30;15.497142857142856;1.3;0.05
2020-03-31 12:00:00;N;B;32;46;42;15;67;6.55;101.4;0;5;12.07;14;0;14.331428571428571;1.3;0.05
2020-04-01 11:30:00;A;B;37;25;44;34;90;6.55;100.6;22;5;10.77;23;30;15.88085106382979;1.3;0.06
2020-04-05 12:00:00;N;L;34;37;43;56;247;11.15;103.1;45;3;12.09;11;30;16.987826086956524;0;0.06
2020-04-06 12:00:00;N;L;29;31;41;24;225;11.15;104.0;45;7;11.54;24;0;17.86;0;0.06
2020-04-06 12:42:00;A;L;29;12;41;6;247;11.15;103.6;45;7;11.43;0;42;18.171428571428574;0;0.07
2020-04-07 06:48:00;A;L;27;36;40;8;247;11.15;100.0;45;7;11.64;7;18;16.504109589041096;0;0.06
2020-04-08 12:00:00;N;L;24;38;37;28;202;11.08;104.1;45;7;12.14;14;0;16.98857142857143;0;0.06
2020-04-09 12:00:00;N;L;19;25;36;9;270;11.08;104.6;45;4;11.96;25;0;18.8928;0;0.07
2020-04-10 12:00:00;N;L;13;5;37;34;292;11.08;104.5;270;3;11.58;24;0;17.81;0;0.06
2020-04-11 12:00:00;N;L;7;37;36;55;270;11.08;104.1;90;4;11.58;24;0;17.42;0;0.06
2020-04-12 12:00:00;N;L;2;1;37;12;270;11.08;104.6;90;4;11.54;24;0;18.36;0;0.07
2020-04-13 12:00:00;N;L;3;15;36;38;270;11.08;104.8;90;3;11.88;24;0;19.15;0;0.07
2020-04-14 12:00:00;N;L;8;15;34;17;225;11.08;106.5;202;6;10.84;25;0;21.446399999999997;0;0.08
2020-04-15 12:00:00;N;L;12;6;31;1;225;11.08;106.9;225;6;11.17;24;0;21.790000000000003;0;0.08
2020-04-16 09:30:00;A;L;15;7;28;15;225;11.08;106.8;180;3;11.53;21;30;23.553488372093025;0;0.09
2020-04-18 12:00:00;N;B;14;3;29;25;45;6.55;101.5;0;5;11.83;6;0;18.48;1.3;0.07
2020-04-19 12:00:00;N;B;10;23;32;56;45;6.55;101.2;315;4;11.25;24;0;17.92;1.3;0.07
2020-04-20 12:00:00;N;B;6;26;35;27;45;6.55;101.2;225;4;11.96;23;0;17.61391304347826;1.3;0.06
2020-04-21 12:00:00;N;B;0;38;36;55;90;6.55;98.5;270;6;12.83;24;0;15.92;1.3;0.05
2020-04-22 12:00:00;N;B;4;49;37;46;90;6.55;98.9;225;5;11.75;24;0;16.0;1.3;0.06
2020-04-23 12:00:00;N;B;10;1;38;37;90;6.55;100.4;270;4;11.71;24;0;16.48;1.3;0.06
2020-04-24 12:00:00;N;B;16;30;36;0;90;6.55;101.6;135;3;11.71;24;0;15.86;1.3;0.06
2020-04-25 12:00:00;N;B;21;21;36;31;90;6.55;101.7;315;4;11.61;23;0;15.76695652173913;1.3;0.06
2020-04-25 17:30:00;A;B;22;5;36;44;135;6.55;0.0;315;4;11.45;5;30;13.134545454545453;1.3;0.05
2020-04-28 23:18:00;A;B;23;51;37;35;270;6.55;104.2;90;2;9.73;11;18;14.166371681415926;1.3;0.06
2020-05-03 12:00:00;N;L;28;29;35;55;112;9.5;114.9;225;4;13.11;23;30;24.92936170212766;0;0.08
2020-05-04 12:00:00;N;L;34;57;33;59;90;9.5;114.3;135;6;13.13;24;0;25.08;0;0.08
2020-05-04 14:30:00;A;L;35;43;33;23;180;9.5;113.9;225;3;12.4;2;30;25.536;0;0.09
2020-05-05 16:30:00;A;L;35;55;33;33;90;7.85;104.1;225;4;11.5;2;0;19.919999999999998;0;0.07
2020-05-07 12:00:00;N;B;34;7;34;22;270;6.55;100.1;225;4;11.4;5;0;19.008;1.3;0.07
2020-05-08 12:00:00;N;B;29;28;35;0;270;6.55;100.2;45;3;11.54;24;0;19.82;1.3;0.07
2020-05-09 12:00:00;N;B;24;32;37;8;292;6.55;100.2;315;3;11.46;24;0;20.24;1.3;0.07
2020-05-09 17:00:00;A;B;23;54;37;5;270;6.55;100.0;90;3;11.6;5;0;20.208;1.3;0.07
2020-05-19 10:00:00;A;L;26;53;38;57;45;10.05;105.8;0;3;12.03;18;12;22.892307692307693;0;0.08
2020-05-21 12:00:00;N;B;26;52;38;51;270;6.55;100.0;225;4;10.0;0;18;16.8;1.3;0.07
2020-05-22 06:00:00;A;B;23;54;37;5;270;6.55;99.3;0;3;11.83;18;0;18.506666666666668;1.3;0.07
2020-05-26 12:00:00;N;L;25;1;39;18;22;10;110.1;0;5;12.31;13;0;23.113846153846154;0;0.08
2020-05-26 16:00:00;A;L;25;43;39;50;45;10;112.1;0;5;12.5;4;0;23.52;0;0.08
2020-05-27 12:00:00;A;L;29;43;40;21;90;10;109.3;45;4;11.18;11;0;22.53818181818182;0;0.08
2020-05-28 20:48:00;A;L;27;58;40;57;292;9;105.0;315;3;12.36;5;30;22.996363636363636;0;0.08
2020-05-30 05:00:00;A;B;29;44;40;45;90;6.55;99.8;270;3;12.55;5;30;19.505454545454544;1.3;0.06
2020-05-31 16:00:00;A;L;29;12;41;6;315;9.4;104.9;225;2;12.0;1;30;22.56;0;0.08
2020-06-01 12:00:00;N;L;33;17;42;27;90;9.5;108.3;270;3;12.75;16;0;23.669999999999998;0;0.08
2020-06-02 12:00:00;N;L;39;17;42;54;90;0;109.1;315;4;12.48;23;0;23.634782608695648;0;0.08
2020-06-02 18:00:00;A;L;41;12;42;42;90;9.4;106.3;270;4;12.33;6;0;23.52;0;0.08
2020-06-05 01:12:00;A;B;38;28;43;35;315;6.55;99.5;202;3;11.86;12;54;18.995348837209303;1.3;0.07
2020-06-07 12:00:00;N;B;39;59;43;3;22;6.55;98.6;315;4;11.0;4;0;18.6;1.3;0.07
2020-06-07 12:12:00;A;B;39;1;44;3;22;6.55;98.6;315;4;10.0;0;12;19.2;1.3;0.08
2020-06-09 12:00:00;N;L;37;45;43;56;247;10.1;109.5;90;3;12.5;4;0;22.98;0;0.08
2020-06-10 12:00:00;N;L;31;2;42;38;247;10.1;110.0;45;4;12.33;24;0;23.78;0;0.08
2020-06-10 21:00:00;A;L;29;27;41;21;247;10.1;110.0;45;4;12.22;9;0;23.493333333333332;0;0.08
2020-06-11 03:36:00;A;L;29;43;40;22;90;10.1;104.4;247;3;11.15;2;36;21.969230769230766;0;0.08
