TELEGRAM_DATE;TELEGRAM_TYPE;BALAST_FLAG;LATITUDE_DEGREES;LATITUDE_SECONDS;LONGITUDE_DEGREES;LONGITUDE_SECONDS;VESSEL_COURSE;DRAFT;ENGINE_RPM;WIND_DIRECTION;WIND_FORCE;AVERAGE_SPEED;HOURS_SLC;MINUTES_SLC;ME_CONS_24H;TRIM;ME_CONS_PER_MILE;WAVEH;WAVED;SWELLH;SWELLD
2014-02-04 16:00:00;A;B;9;1;39;3;337;6.5;98.3;225;3;13.5;4;0;19.799999999999997;1.6;0;2;225;3;225
2014-02-20 23:30:00;A;L;12;27;45;15;315;8.4;103.0;45;4;13.22;11;30;21.91304347826087;0;0;3;45;3;45
2012-09-28 12:00:00;N;B;25;26;39;41;22;6.25;105.1;0;6;12.54;24;0;22.75;1.5;0;5;0;2;0
2014-02-14 12:00:00;N;B;7;54;38;44;157;6.5;99.7;225;4;11.71;24;0;20.4;1.6;0;3;225;3;225
2014-01-27 12:00:00;N;L;0;7;36;0;292;9.55;102.8;270;6;10.58;24;0;22.899999999999995;0;0;5;270;5;270
2014-01-23 12:00:00;N;L;19;14;36;43;270;9.55;105.2;270;5;12.24;25;0;23.616000000000003;0;0;4;270;4;270
2014-01-24 12:00:00;N;L;13;57;36;48;292;9.55;104.8;315;7;12.21;24;0;23.5;0.1;0;6;315;6;315
2014-02-15 12:00:00;N;B;14;21;38;27;90;6.5;103.0;270;3;13.25;24;0;21.5;1.6;0;2;270;2;270
2012-05-09 23:30:00;A;L;5;7;36;8;45;7.25;102.3;225;3;13.5;1;0;16.799999999999997;1.5;0;2;225;1;225
2014-01-27 12:30:00;A;L;0;51;35;17;225;9.6;96.8;270;6;12.0;0;30;21.6;0;0;5;270;5;270
2013-05-06 14:18:00;A;B;26;12;40;25;0;6.3;106.2;22;4;8.18;3;18;17.81818181818182;1;0;3;22;2;22
2013-05-07 12:00:00;N;B;28;50;40;40;90;6.3;104.9;67;4;12.27;7;30;25.119999999999997;1;0;2;67;1;67
2013-05-07 12:30:00;A;B;29;8;41;4;90;6.3;106.2;67;4;4.47;1;30;8.8;1;0;2;67;1;67
2012-05-20 12:00:00;N;B;4;4;36;37;292;6.7;100.0;270;5;14.81;2;42;17.777777777777775;1.2;0;4;270;1;270
2012-05-31 12:00:00;N;L;20;26;35;35;112;8.5;105.8;337;4;12.75;24;0;23.899999999999995;0;0;3;337;1;337
2012-06-08 12:00:00;N;B;26;10;37;5;315;6.7;103.8;292;3;12.58;24;0;22.100000000000005;1.2;0;3;292;1;292
2013-09-14 12:00:00;N;B;29;45;40;10;0;0;0.0;270;3;0.0;0;0;1.65;0;0;2;270;0;0
2013-09-15 12:00:00;N;B;28;42;40;53;0;0;0.0;225;4;0.0;0;0;1.95;0;0;3;225;0;0
2013-09-16 12:00:00;N;B;28;43;40;43;0;0;0.0;180;3;0.0;0;0;1.5;0;0;3;180;0;0
2013-09-17 12:00:00;N;B;28;43;40;47;0;0;0.0;247;3;0.0;0;0;0.01;0;0;2;247;0;0
2012-05-28 12:00:00;N;L;5;56;42;5;135;8.6;99.5;270;3;12.5;2;0;19.200000000000003;0;0;2;270;1;270
2012-05-29 12:00:00;N;L;8;42;38;39;112;8.5;105.1;90;4;12.79;24;0;23.600000000000005;0;0;3;90;1;0
2012-09-26 12:00:00;N;B;34;32;36;30;225;6.25;104.8;225;2;13.5;1;0;21.6;1.5;0;1;225;0;0
2014-02-03 12:00:00;N;B;2;0;37;9;67;6.5;98.2;270;5;14.0;9;30;20.463157894736838;1.6;0;4;270;4;270
2012-06-09 01:48:00;A;B;26;12;40;25;0;6.7;0.0;0;3;11.76;14;48;20.59459459459459;1.2;0;2;0;0;0
2014-02-13 12:00:00;N;B;3;35;42;40;157;6.5;100.9;180;4;13.18;2;12;14.181818181818182;1.6;0;3;180;3;135
2013-08-22 11:24:00;A;L;26;12;40;25;0;9.65;103.0;45;5;12.58;6;12;21.677419354838705;0.9;0;4;45;0;0
2013-08-26 12:00:00;N;B;28;10;34;19;135;6.6;103.1;337;4;13.6;25;0;21.36;1.2;0;3;337;0;0
2013-08-14 10:18:00;A;B;26;12;40;25;22;6.4;103.0;45;6;12.6;22;18;21.955156950672645;1.8;0;5;45;0;0
2012-05-21 12:00:00;N;B;0;33;38;22;45;6.7;103.5;292;5;13.09;23;0;20.765217391304347;1.2;0;4;292;1;292
2012-05-22 12:00:00;N;B;4;30;42;12;45;6.7;106.3;315;6;12.25;24;0;22.5;1.2;0;6;315;2;315
2012-06-07 12:00:00;N;B;31;46;34;19;292;6.7;101.0;270;4;12.87;17;6;21.052631578947366;1.2;0;3;270;1;270
2012-06-04 11:48:00;A;L;35;57;33;31;170;7.9;92.2;225;3;13.33;0;54;18.666666666666664;0;0;2;225;0;225
2012-05-04 12:00:00;N;L;4;26;49;24;225;9.5;109.1;45;4;13.37;24;0;26.899999999999995;0;0;3;45;1;45
2013-08-27 01:30:00;A;B;29;11;31;52;0;6.6;104.9;337;4;13.41;13;30;23.288888888888888;1.2;0;3;337;0;0
2012-06-02 12:00:00;N;L;32;7;34;22;112;8.5;103.8;157;2;12.67;24;0;22.8;0;0;2;157;0;157
2013-09-07 12:00:00;N;B;32;30;42;26;45;6.25;103.5;22;3;13.06;12;24;21.29032258064516;2.1;0;2;22;0;0
2013-08-10 22:06:00;A;L;33;38;34;1;0;9.1;103.1;315;4;12.57;10;6;22.0990099009901;0;0;3;315;0;0
2012-05-03 12:00:00;N;L;2;56;51;39;135;9.5;103.6;45;3;12.86;3;36;27.33333333333333;0;0;3;45;1;225
2012-05-11 12:00:00;N;B;6;37;36;45;337;6.7;101.2;90;4;13.15;7;18;19.06849315068493;1.2;0;3;90;1;90
2012-05-11 14:30:00;A;B;6;2;37;53;337;6.7;100.0;90;4;12.8;2;30;18.24;1.2;0;3;135;1;90
2012-05-22 18:12:00;A;B;5;17;43;0;337;6.7;106.8;315;6;10.48;6;12;25.935483870967744;1.2;0;6;315;2;315
2013-08-25 12:00:00;N;B;26;46;38;24;247;0;102.8;0;3;13.33;1;30;20.8;0;0;2;0;0;0
2012-06-03 01:48:00;A;L;35;6;34;33;0;8.5;101.3;22;3;12.17;13;48;21.043478260869563;0;0;2;22;0;22
2012-05-05 12:00:00;N;L;8;30;45;32;225;9.5;101.3;315;3;12.38;24;0;21.2;0;0;2;315;1;0
2013-09-05 10:36:00;A;B;26;12;40;25;45;6.65;103.2;0;3;13.19;6;54;21.913043478260867;1.3;0;2;0;0;0
2012-09-05 12:00:00;N;L;4;29;52;17;270;11.11;92.3;315;4;10.0;0;30;21.6;0;0;3;315;0;0
2013-09-06 03:36:00;A;B;29;8;41;4;67;6.65;103.1;45;3;12.5;7;36;21.78947368421053;1.3;0;2;45;0;0
2012-09-06 12:00:00;N;L;2;0;50;55;225;11.11;114.1;157;3;13.04;25;0;27.311999999999998;0;0;2;157;0;0
2013-08-13 12:00:00;N;B;27;45;35;41;292;6.4;102.9;315;6;12.84;22;30;21.333333333333332;1.8;0;5;315;0;0
2013-08-21 19:42:00;A;L;29;8;41;4;292;9.65;103.1;45;5;12.73;7;42;22.129870129870127;0.9;0;4;45;0;0
2013-08-23 12:00:00;N;L;25;26;39;47;202;9.6;102.9;22;5;0.0;1;30;21.600000000000005;0;0;4;22;0;0
2012-09-10 12:00:00;N;L;2;22;36;14;90;11.11;116.1;270;3;13.63;24;0;31.0;0;0;2;270;0;0
2013-08-17 12:00:00;N;B;36;23;43;48;67;6.3;103.1;22;5;12.74;23;0;21.391304347826086;1;0;4;22;0;0
2012-07-03 22:48:00;A;L;29;8;41;4;247;9.4;107.0;0;3;12.59;10;48;25.333333333333332;0;0;2;0;1;0
2012-07-04 12:00:00;N;L;27;36;40;12;135;9.4;103.2;135;3;12.54;6;42;20.77611940298507;0;0;2;135;0;135
2012-07-04 14:36:00;A;L;26;12;40;25;225;9.4;102.5;135;3;6.94;3;36;14.666666666666668;0;0;2;135;0;135
2012-06-24 01:42:00;A;B;26;12;40;25;0;6.7;103.0;0;3;11.35;8;54;18.876404494382022;1.2;0;2;0;0;0
2012-06-26 12:00:00;N;B;34;49;42;44;67;6.7;101.8;315;2;12.71;21;0;19.771428571428572;1.2;0;1;315;0;0
2013-09-02 12:00:00;N;L;25;40;38;54;67;9;103.6;22;6;11.54;24;0;22.2;0;0;5;22;0;0
2012-06-12 22:30:00;A;B;39;3;44;3;0;6.7;100.2;315;2;12.48;10;30;19.428571428571427;1.2;0;2;315;1;315
2013-08-21 12:00:00;N;L;31;53;41;17;247;9.6;103.1;45;5;12.52;25;0;19.968000000000004;0;0;4;45;0;0
2013-08-23 17:30:00;A;L;26;48;38;44;112;9.5;103.1;22;4;12.91;5;30;22.254545454545454;0;0;3;22;0;0
2012-06-24 12:00:00;N;B;26;26;40;47;45;6.7;100.0;0;4;12.67;0;18;24.0;1.2;0;3;0;1;0
2013-09-02 15:12:00;A;L;26;47;38;45;67;9;103.2;315;4;12.5;3;12;22.125000000000004;0;0;3;315;0;0
2012-07-05 12:00:00;N;L;23;51;36;32;225;9.4;106.4;45;3;12.68;18;18;23.737704918032787;0;0;2;45;0;45
2012-09-11 12:00:00;N;L;3;49;37;43;45;11.11;116.2;45;5;12.87;23;0;30.939130434782605;0;0;4;45;3;45
2012-09-07 12:00:00;N;L;8;9;46;2;135;11.11;115.8;45;4;13.38;24;0;31.8;0;0;3;45;3;45
2012-09-08 12:00:00;N;L;10;13;41;12;180;11.11;116.1;270;3;13.21;24;0;31.2;0;0;2;270;0;0
2013-08-17 20:00:00;A;B;38;0;44;58;45;6.3;103.0;0;3;12.63;8;0;21.450000000000003;1;0;2;0;0;0
2013-08-16 12:00:00;N;B;30;40;41;39;67;6.3;103.0;22;3;13.09;5;30;21.381818181818183;1;0;2;22;0;0
2012-06-24 20:00:00;A;B;29;8;41;4;67;6.7;105.2;45;3;11.56;9;0;20.799999999999997;1.2;0;2;45;0;45
2013-07-10 12:00:00;N;B;23;37;37;55;112;0;95.6;337;4;0.0;2;0;10.2;0;0;3;337;0;0
2012-07-03 12:00:00;N;L;31;6;42;57;247;9.4;105.3;337;3;12.6;25;0;24.383999999999997;0;0;2;337;1;337
2012-09-12 12:00:00;N;L;10;0;38;31;90;11.11;116.2;135;3;13.58;24;0;30.899999999999995;0;0;2;135;0;0
2012-07-09 12:00:00;N;L;0;47;36;24;247;9.4;105.0;135;3;12.17;24;0;22.399999999999995;0;0;2;135;0;135
2012-09-09 12:00:00;N;L;8;24;36;50;135;11.11;116.0;315;2;13.21;24;0;31.0;0;0;1;315;0;0
2012-06-22 12:00:00;N;B;26;26;36;51;337;6.7;104.0;292;4;12.71;24;0;22.3;1.2;0;3;292;1;292
2013-07-11 01:30:00;A;B;25;40;39;47;45;6.3;103.1;0;5;13.19;13;30;22.577777777777776;1;0;4;0;0;0
2012-06-23 03:12:00;A;B;26;24;38;11;225;6.7;103.5;0;5;12.5;15;12;22.421052631578945;1.2;0;4;0;1;0
2013-06-29 14:30:00;A;L;29;8;41;4;292;9.5;103.1;0;4;12.8;2;30;23.520000000000003;0;0;3;0;0;0
2013-09-01 12:00:00;N;L;28;43;34;2;315;0;103.0;315;6;11.41;19;48;22.06060606060606;0;0;5;315;3;315
2012-09-13 12:00:00;N;L;16;58;35;37;135;11.11;116.2;180;5;13.5;24;0;30.850000000000005;0;0;4;180;2;180
2013-08-20 12:00:00;N;L;37;36;43;58;225;9.6;102.9;45;4;12.14;4;12;21.428571428571427;0;0;3;45;0;0
2013-12-09 03:00:00;A;L;26;12;40;25;225;9.95;105.1;45;4;12.17;6;0;22.8;0;0;3;45;3;45
2013-06-29 12:00:00;N;L;29;33;41;55;225;9.5;103.2;0;4;12.23;25;0;22.991999999999997;0;0;3;0;0;0
2012-06-18 12:00:00;N;L;25;38;37;51;157;9.7;104.9;22;6;12.69;13;0;21.599999999999998;0;0;5;22;1;22
2012-07-21 04:30:00;A;L;2;22;51;37;90;7.7;104.5;22;4;12.38;16;0;22.35;0;0;3;22;0;22
2013-11-18 12:00:00;N;L;30;2;35;9;112;9.5;103.0;45;5;12.27;22;0;21.16363636363636;0;0;4;45;4;45
2013-11-28 12:00:00;N;B;25;16;37;59;315;6.3;103.1;315;6;12.83;24;0;22.3;1.2;0;5;315;5;315
2013-12-28 12:00:00;N;L;27;48;40;54;247;9.55;104.8;45;3;12.86;3;30;22.97142857142857;0;0;2;45;2;45
2012-06-15 12:00:00;N;L;34;42;42;10;247;9.7;105.6;270;6;12.54;18;30;24.908108108108106;0;0;5;270;2;270
2012-06-16 07:00:00;A;L;29;8;41;4;292;9.6;107.0;45;4;11.95;20;0;24.0;0;0;3;45;1;45
2012-06-27 04:12:00;A;B;39;1;44;5;45;6.7;102.3;135;2;12.72;16;12;20.444444444444446;1.2;0;1;135;0;0
2013-11-16 03:00:00;A;L;26;12;40;25;225;9.5;102.7;45;5;12.31;6;30;20.49230769230769;0;0;4;45;4;45
2013-11-06 00:06:00;A;B;37;42;44;49;67;6.4;103.0;135;4;13.24;11;6;20.972972972972972;1;0;3;135;0;0
2013-12-07 12:00:00;N;L;32;20;40;47;247;9.95;0.0;270;6;11.96;25;0;21.6;0;0;5;270;5;270
2013-12-28 16:30:00;A;L;26;12;40;25;225;9.55;105.1;45;3;13.11;4;30;23.46666666666667;0;0;2;45;2;45
2013-12-08 02:30:00;A;L;29;8;41;4;270;9.95;103.1;315;6;10.77;15;30;23.535483870967738;0;0;5;315;5;315
2012-06-19 12:00:00;N;L;30;54;34;43;112;9.7;107.7;337;4;12.71;24;0;24.5;0;0;3;337;1;337
2013-11-14 12:00:00;N;L;34;16;43;14;225;9.5;103.1;45;3;12.96;13;30;21.333333333333332;0;0;2;45;0;0
2013-11-17 12:00:00;N;L;25;30;37;52;135;9.5;102.9;45;5;12.29;14;0;21.428571428571427;0;0;4;45;4;45
2013-12-29 12:00:00;N;L;23;1;37;41;225;9.55;104.9;0;5;13.27;16;30;22.836363636363632;0;0;4;0;4;0
2012-06-19 23:00:00;A;L;33;40;34;2;90;9.6;102.8;225;3;11.33;12;0;20.0;0;0;3;225;1;225
2013-10-02 12:00:00;N;L;9;53;43;1;157;8.1;103.0;315;3;13.04;2;18;21.391304347826086;0;0;2;315;0;0
2013-10-03 03:06:00;A;L;12;46;41;12;135;8.1;104.8;67;3;12.98;15;6;22.728476821192057;0;0;2;67;0;0
2012-06-17 04:30:00;A;L;26;12;40;25;135;9.6;102.2;45;6;12.82;7;6;20.619718309859152;0;0;5;45;1;45
2013-11-15 07:00:00;A;L;29;8;41;4;247;9.5;103.5;45;5;12.5;20;0;21.6;0;0;4;45;0;0
2013-11-24 20:42:00;A;L;35;54;33;32;45;7.9;105.0;225;3;13.5;2;0;21.6;0;0;2;225;2;225
2013-04-22 23:24:00;A;L;33;40;34;2;45;9.45;106.4;315;3;11.77;12;24;24.270967741935483;0;0;2;315;1;315
2012-07-02 12:00:00;N;L;38;54;43;39;247;9.4;90.0;0;5;13.13;1;36;15.0;0;0;3;0;1;0
2013-12-30 12:00:00;N;L;18;20;36;7;270;9.55;105.0;315;2;12.83;24;0;23.899999999999995;0;0;2;315;2;315
2012-06-21 12:00:00;N;B;32;29;34;27;292;6.7;104.0;225;3;13.14;3;30;19.199999999999996;1.2;0;2;225;0;225
2012-08-10 12:00:00;N;B;7;28;47;0;225;6.55;99.0;90;5;12.0;20;30;19.317073170731707;1.7;0;4;90;1;90
2013-11-20 21:48:00;A;L;35;9;34;34;90;9.1;104.2;45;2;13.85;1;18;21.23076923076923;0;0;2;45;2;45
2013-11-30 03:24:00;A;B;29;8;41;4;112;6.3;103.1;315;3;13.16;7;54;21.265822784810126;1.2;0;2;315;2;315
2013-07-29 12:00:00;N;B;20;12;35;6;112;6.3;102.4;22;3;13.28;19;30;21.292307692307695;1;0;2;22;0;0
2013-12-01 12:00:00;N;B;30;38;41;33;22;6.3;104.6;90;3;13.8;5;0;22.08;1.2;0;2;90;2;90
2012-08-28 12:00:00;N;L;1;59;50;36;0;10.2;105.2;225;5;12.42;24;0;23.7;0;0;4;225;0;0
2012-08-28 12:30:00;A;L;2;3;51;23;90;10.45;105.2;225;5;5.0;1;30;8.0;0;0;4;225;0;0
2012-08-31 12:00:00;N;B;3;28;52;38;45;6.75;104.4;315;9;10.35;11;30;22.852173913043476;1.5;0;8;315;8;315
2013-12-10 12:00:00;N;L;26;51;36;17;135;9.95;104.9;315;5;12.67;16;30;23.272727272727273;0;0;4;315;4;315
2012-08-31 14:30:00;A;B;4;23;52;12;0;6.75;105.7;315;9;8.0;2;30;17.28;1.5;0;8;315;8;315
2013-11-19 12:00:00;N;L;35;29;34;15;90;9.5;106.9;45;6;12.29;21;0;24.228571428571428;0;0;5;45;5;45
2013-11-19 14:12:00;A;L;35;29;34;51;180;9.5;103.2;45;6;11.82;2;12;21.818181818181817;0;0;5;45;5;45
2013-11-21 17:12:00;A;L;35;31;33;20;157;9.05;105.1;315;2;11.82;2;12;22.36363636363636;0;0;2;315;2;315
2013-11-28 23:54:00;A;B;26;12;40;25;22;6.3;103.0;315;5;12.69;11;54;21.983193277310924;1.2;0;4;315;4;315
2013-12-02 18:42:00;A;B;39;59;43;0;67;6.3;103.0;135;7;13.58;6;42;20.597014925373134;1.2;0;6;135;6;135
2013-12-11 12:00:00;N;L;29;24;32;11;157;9.95;105.2;315;7;12.75;24;0;23.850000000000005;0;0;6;315;6;315
2013-12-11 18:00:00;A;L;29;29;31;39;157;9.95;105.4;315;8;11.67;6;0;26.0;0;0;7;315;7;315
2012-08-18 06:48:00;A;B;6;51;36;48;0;0;101.1;0;0;14.87;7;48;24.0;0;0;0;0;0;0
2013-07-30 12:00:00;N;B;25;17;34;59;112;6.3;103.0;315;3;12.87;23;0;21.391304347826086;1;0;2;315;0;0
2013-12-26 12:00:00;N;L;35;40;43;20;247;9.55;105.1;135;4;13.33;9;0;21.866666666666664;0;0;3;135;3;135
2013-12-27 09:00:00;A;L;29;27;41;27;247;9.55;105.2;180;3;12.65;23;0;22.852173913043476;0;0;2;180;2;180
2013-11-23 04:24:00;A;L;35;33;33;18;135;7.95;100.4;135;3;12.5;0;24;17.999999999999996;0;0;2;135;2;135
2012-08-13 12:00:00;N;B;5;58;35;28;45;6.55;101.2;270;5;12.54;24;0;20.9;1.7;0;4;270;0;270
2012-08-13 12:18:00;A;B;5;0;36;23;45;6.55;104.6;270;5;13.33;0;18;20.0;1.7;0;4;270;0;0
2013-02-18 12:00:00;N;L;18;46;36;45;112;8.55;105.3;112;3;13.12;13;0;24.55384615384616;0;0;2;112;2;112
2013-02-25 12:00:00;N;B;34;39;43;44;90;6.3;0.0;90;5;12.3;23;0;23.791304347826088;1;0;3;90;2;90
2012-08-25 12:00:00;N;L;9;39;40;56;0;10.2;110.5;315;5;12.28;24;0;26.850000000000005;0;0;4;315;2;315
2013-03-03 08:42:00;A;L;29;8;41;4;247;9.65;105.3;45;5;11.75;21;42;25.260829493087556;0;0;4;45;0;45
2012-10-09 12:00:00;N;L;15;24;35;18;270;9.9;102.0;135;2;12.0;24;0;22.3;0;0;1;135;1;135
2012-10-09 13:12:00;A;L;14;54;35;31;292;9.9;102.1;135;2;11.67;1;12;24.0;0;0;1;135;0;0
2012-10-26 12:00:00;N;B;10;8;37;55;135;6.35;105.1;270;6;12.25;24;0;23.2;1.8;0;5;270;4;270
2013-03-14 12:00:00;N;B;33;32;42;43;67;0;105.3;225;1;13.38;16;0;24.599999999999998;0;0;0;225;0;225
2013-03-06 12:00:00;N;L;30;1;35;22;112;9.65;105.4;90;5;11.92;24;0;23.44;0;0;4;90;3;90
2013-07-31 12:00:00;N;B;32;14;33;8;112;6.3;103.1;292;3;12.83;24;0;21.399999999999995;1;0;2;292;0;0
2013-07-31 22:30:00;A;B;34;53;32;51;112;6.3;103.1;270;3;13.71;10;30;21.599999999999998;1;0;2;270;0;0
2012-08-11 12:00:00;N;B;10;12;43;12;180;6.55;100.0;225;5;12.04;24;0;20.9;1.7;0;4;225;1;225
2012-08-26 12:00:00;N;L;8;56;44;39;45;10.2;105.1;315;5;11.18;24;0;23.75;0;0;4;315;4;315
2013-02-19 12:00:00;N;L;24;26;37;2;22;8.55;105.0;225;6;13.7;23;0;24.52173913043478;0;0;5;225;5;225
2013-03-04 11:12:00;A;L;26;12;40;25;225;9.65;105.3;225;2;12.69;6;42;24.68059701492537;0;0;1;225;0;225
2013-02-22 12:00:00;N;L;28;15;42;22;315;8.55;105.1;22;4;12.97;5;48;24.82758620689655;0;0;3;22;0;22
2013-03-26 12:00:00;N;B;28;31;35;26;292;6.3;105.6;112;4;13.4;18;48;25.49361702127659;1;0;3;112;2;112
2012-11-12 12:00:00;N;L;4;5;36;54;247;9.8;104.4;45;4;12.69;17;30;22.76571428571429;0;0;3;45;0;0
2013-02-08 12:00:00;N;L;12;39;34;1;180;6.3;105.1;315;7;0.0;17;18;25.38728323699422;0;0;6;315;6;315
2012-08-12 12:00:00;N;B;10;10;38;3;135;6.55;101.2;315;4;12.67;24;0;21.0;1.7;0;3;315;1;270
2012-08-24 12:00:00;N;L;8;45;36;21;0;10.2;105.0;0;0;12.77;6;30;23.815384615384616;0;0;0;0;0;0
2012-08-27 12:00:00;N;L;5;57;48;11;45;10.2;105.2;225;7;10.33;24;0;23.75;0;0;6;225;5;225
2013-02-22 16:00:00;A;L;27;12;43;56;0;8.55;117.4;45;4;14.13;4;0;31.5;0;0;3;45;0;45
2013-03-07 00:12:00;A;L;33;40;34;2;90;9.55;105.2;67;4;12.62;12;12;24.295081967213115;0;0;3;67;2;67
2013-02-20 00:48:00;A;L;26;12;40;25;22;8.55;105.1;0;6;12.68;12;48;24.468750000000004;0;0;5;0;5;0
2013-03-05 12:00:00;N;L;25;39;37;51;180;9.65;104.9;45;5;12.42;12;48;22.818749999999998;0;0;4;45;2;45
2013-03-13 03:42:00;A;B;29;8;41;4;157;6.3;105.3;157;3;13.19;7;12;26.333333333333336;1;0;2;157;2;180
2013-03-15 08:42:00;A;B;39;6;44;3;22;6.3;105.2;135;7;12.22;20;42;25.97101449275362;1;0;6;135;5;135
2013-03-18 12:00:00;N;L;37;31;43;11;247;9.45;105.3;292;5;12.47;7;18;23.868493150684934;0;0;4;292;2;292
2013-10-14 12:00:00;N;L;15;43;36;16;45;9;102.8;67;3;12.46;24;0;21.15;0;0;2;67;0;0
2013-10-15 12:00:00;N;L;18;39;40;17;315;9;102.9;67;3;12.5;24;0;21.2;0;0;2;67;0;0
2013-10-16 12:00:00;N;L;13;15;44;20;0;9;103.0;315;5;12.88;24;0;21.2;0;0;4;315;0;0
2013-09-11 12:00:00;N;L;30;55;41;39;225;9.54;103.0;112;4;12.48;25;0;21.311999999999998;0;0;3;112;0;0
2013-09-25 02:36:00;A;L;29;8;41;4;247;9.5;103.0;225;4;11.71;14;36;21.6986301369863;0;0;3;225;0;0
2013-03-11 12:00:00;N;B;25;5;38;39;315;0;105.1;202;5;13.0;24;0;25.2;0;0;4;202;3;202
2013-10-20 12:00:00;N;B;21;34;36;55;112;6.3;103.3;90;3;13.22;23;0;21.391304347826086;1;0;2;90;0;0
2013-09-25 12:00:00;N;L;27;44;40;33;225;9.5;103.1;225;4;12.04;5;24;21.33333333333333;0;0;3;225;0;0
2013-09-25 13:30:00;A;L;26;12;40;25;225;9.45;103.1;225;4;11.33;1;30;21.600000000000005;0.3;0;3;225;0;0
2013-03-21 12:00:00;N;L;25;46;37;50;180;0;105.2;157;10;10.99;14;12;25.098591549295776;0;0;8;157;5;157
2013-03-22 12:00:00;N;L;29;15;35;30;135;9.75;105.1;315;6;10.42;24;0;26.55;1.5;0;5;315;0;315
2013-09-08 09:12:00;A;B;37;42;44;49;45;6.65;103.1;315;4;13.12;20;12;21.029702970297027;1.3;0;3;315;0;0
2013-10-16 15:00:00;A;L;12;30;44;33;270;9;103.1;315;3;12.5;3;0;21.600000000000005;0;0;2;315;0;0
2013-10-20 16:30:00;A;B;23;27;36;2;0;6.3;102.6;45;3;12.89;4;30;21.599999999999998;1;0;2;45;0;0
2013-09-20 12:00:00;N;B;36;2;44;29;0;6.5;103.1;315;3;13.26;23;0;20.660869565217393;1.2;0;2;315;0;0
2013-02-26 04:00:00;A;B;39;6;44;3;45;6.3;105.1;90;5;11.75;16;0;21.75;1;0;4;90;1;90
2013-03-11 20:48:00;A;B;26;12;40;25;45;6.3;105.2;180;5;12.73;8;48;23.781818181818185;1;0;4;180;3;180
2013-09-30 03:12:00;A;L;8;24;44;53;315;9.45;103.7;315;3;12.37;15;12;21.631578947368418;0;0;2;315;0;0
2013-03-19 12:00:00;N;L;30;45;41;41;247;9.75;105.2;225;6;11.31;26;0;25.47692307692308;1.5;0;5;225;3;225
2013-02-08 17:30:00;A;L;11;31;33;5;225;6.3;105.2;315;5;14.05;5;30;26.4;0;0;4;315;4;315
2013-03-23 04:18:00;A;L;33;40;34;2;90;9.75;104.5;292;7;12.15;16;18;27.23926380368098;1.5;0;6;292;4;292
2013-02-10 12:00:00;N;B;11;39;33;32;67;6.3;105.1;315;5;0.0;1;18;22.15384615384615;1;0;4;315;4;315
2013-09-20 16:00:00;A;B;37;42;44;49;0;6.55;103.2;315;3;13.0;4;0;21.0;1.3;0;2;315;0;0
2013-03-19 17:12:00;A;L;29;8;41;4;247;9.75;105.2;225;4;12.12;5;12;25.476923076923075;1.5;0;3;225;2;225
2013-10-18 12:00:00;N;B;13;15;44;5;135;6.3;102.9;315;3;12.61;2;18;21.391304347826086;1;0;2;315;0;0
2013-03-20 08:06:00;A;L;26;12;40;25;225;9.75;104.7;225;3;11.74;6;54;24.03478260869565;1.5;0;2;225;1;0
2013-10-28 05:18:00;A;L;26;12;40;25;45;9.2;103.1;90;3;12.5;16;48;21.57142857142857;0;0;2;90;0;0
2013-09-10 12:00:00;N;L;36;16;44;58;225;9.54;103.2;315;3;13.23;3;6;21.677419354838705;0;0;2;315;0;0
2013-10-09 12:00:00;N;B;10;32;39;3;225;6.4;102.9;292;3;13.45;11;54;20.47058823529412;1;0;2;292;0;0
2013-09-24 12:00:00;N;L;32;39;42;36;243;9.5;103.0;247;7;11.81;21;30;21.43255813953488;0;0;6;247;0;247
2013-03-10 12:00:00;N;B;30;3;35;16;292;6.49;105.3;247;3;12.98;12;6;25.48760330578512;1.02;0;2;247;0;247
2013-10-09 16:00:00;A;B;9;5;39;3;292;6.4;104.6;180;3;13.38;4;0;22.799999999999997;1;0;2;180;0;0
2013-10-13 12:00:00;N;L;9;45;38;48;135;9.1;102.9;45;4;12.33;3;0;21.2;0;0;3;45;0;0
2013-10-19 12:00:00;N;B;18;38;40;16;135;6.3;103.3;135;2;13.17;24;0;21.2;1;0;1;135;0;0
2013-09-19 12:00:00;N;B;30;43;41;25;0;6.5;103.0;45;3;35.29;1;42;58.58823529411765;1.2;0;2;45;0;0
2013-10-23 12:00:00;N;B;23;4;37;37;22;6.3;0.0;0;4;12.67;4;30;21.333333333333332;1;0;3;0;0;0
2013-04-04 01:48:00;A;L;26;12;40;25;247;10.15;105.5;225;4;12.0;7;0;26.91428571428571;0.7;0;2;225;1;225
2013-04-06 12:00:00;N;L;28;30;35;32;112;0;105.2;135;4;11.75;20;0;26.052;0;0;2;135;1;135
2013-04-19 03:00:00;A;L;29;8;41;4;225;9.75;106.2;45;4;10.88;16;0;25.200000000000003;0.5;0;3;45;1;22
2012-05-06 12:00:00;N;L;1;48;41;11;0;9.5;104.8;225;4;12.44;24;0;22.399999999999995;0;0;3;225;1;225
2012-05-07 12:00:00;N;L;8;23;36;46;112;9.5;105.1;202;4;12.46;24;0;22.7;0;0;3;202;1;180
2013-04-24 11:48:00;A;B;34;49;31;38;247;0;85.1;45;3;10.59;3;24;17.505882352941175;0;0;2;45;1;45
