TELEGRAM_DATE;TELEGRAM_TYPE;BALAST_FLAG;LATITUDE_DEGREES;LATITUDE_SECONDS;LONGITUDE_DEGREES;LONGITUDE_SECONDS;VESSEL_COURSE;DRAFT;ENGINE_RPM;WIND_DIRECTION;WIND_FORCE;AVERAGE_SPEED;HOURS_SLC;MINUTES_SLC;ME_CONS_24H 
2010-01-02 12:00:00;N;B;0;0;0;0;0;0;103.3;0;0;13.32;20;48;24.3
2010-01-03 12:00:00;N;B;0;0;0;0;0;0;103.7;0;0;13.63;24;0;27
2010-05-01 12:00:00;N;B;5;12;37;50;90;6.35;108.0;247;3;0.0;24;0;28.5
2010-01-04 12:00:00;N;B;0;0;0;0;0;0;109.1;0;0;13.33;24;0;30.4
2010-08-04 12:00:00;N;B;1;28;51;59;225;6.85;115.0;225;4;14.74;7;42;8.87
2010-07-27 12:00:00;N;L;18;36;40;25;315;10.35;109.5;315;5;14.5;21;0;24.5
2010-08-18 12:00:00;N;L;52;37;22;23;225;9.8;113.7;45;7;0.0;25;0;32.66
2010-08-19 12:00:00;N;B;27;48;31;52;111;6.4;122.1;315;3;15.21;24;0;34.05
2010-08-19 12:00:00;N;L;58;47;20;10;225;9.8;117.6;45;5;0.0;24;0;31.37
2010-07-20 12:00:00;N;L;4;49;42;45;0;0;117.0;90;3;0.0;3;24;5
2010-07-13 12:00:00;N;L;36;31;36;35;45;9.9;118.0;0;7;13.54;24;0;28
2010-07-14 12:00:00;N;L;31;54;38;10;45;9.9;118.0;0;4;14.74;23;0;26.8
2010-07-15 12:00:00;N;L;58;55;18;58;0;11.47;111.5;0;0;11.46;24;0;30.33
2010-08-23 12:00:00;N;B;52;41;26;47;;6.28;115.0;135;3;0.0;5;6;6.3
2010-05-03 00:00:00;D;B;59;5;34;0;0;0;0.0;0;0;0.0;0;0;0
2010-05-10 00:00:00;D;B;60;44;32;43;0;0;0.0;0;0;0.0;0;0;0
2010-07-20 12:00:00;N;B;12;54;44;51;157;6.8;107.0;67;3;14.2;2;12;2.3
2010-06-10 12:00:00;N;L;70;15;19;23;315;11.85;118.3;315;4;14.42;24;0;30.3
2010-06-09 12:00:00;N;B;18;26;40;26;157;6.6;118.0;180;2;0.0;1;54;1.65
2010-06-10 12:00:00;N;B;14;33;35;57;225;6.6;118.7;112;3;0.0;24;0;29.57
2010-06-11 12:00:00;N;L;72;12;14;58;135;11.85;118.3;135;5;14.21;24;0;30.7
2010-07-28 12:00:00;N;L;14;18;36;19;129;9.65;109.5;315;3;13.5;22;0;23.7
2010-11-09 12:00:00;N;B;25;47;39;56;45;6.8;105.6;180;7;14.05;22;0;23.8
2010-11-08 12:00:00;N;B;35;4;34;4;0;0;0.0;0;0;0.0;24;0;0.5
2010-11-09 12:00:00;N;B;33;52;32;50;0;0;105.0;45;6;12.75;8;0;8.5
2010-11-09 12:00:00;N;L;17;55;13;38;225;8.7;111.0;225;2;14.29;3;30;2.6
2010-11-09 12:00:00;N;B;28;31;6;35;16;6.305;105.1;180;2;13.5;24;0;22.04
2010-10-08 12:00:00;N;B;18;39;36;53;315;6.6;107.0;0;2;0.0;23;30;23
2010-09-07 12:00:00;N;B;28;10;42;24;45;6.725;115.0;45;3;14.2;5;0;7
2010-09-10 12:00:00;N;L;42;27;14;2;315;0;118.0;0;4;0.0;24;0;29
2010-09-10 12:00:00;N;L;1;8;51;51;63;10.35;115.6;225;5;14.0;24;0;31.28
2010-09-14 12:00:00;N;L;57;32;21;14;244;10.5;118.0;180;7;0.0;24;0;31
2010-09-14 12:00:00;N;L;16;12;42;18;315;9.6;115.0;0;4;13.71;24;0;28.5
2010-09-14 12:00:00;N;B;2;48;49;56;67;7.25;114.5;270;4;14.46;24;0;27.75
2010-10-29 19:00:00;D;B;71;21;42;5;0;7.45;0.0;0;0;0.0;0;0;0
2010-10-30 12:00:00;N;B;65;3;43;50;67;7.45;105.3;292;6;13.64;17;0;15.33
2010-07-02 12:00:00;N;L;65;33;10;9;315;9.8;117.2;112;3;11.5;3;0;3.91
2010-10-09 12:00:00;N;B;16;4;37;16;315;0;88.0;315;3;0.0;25;0;18
2010-10-09 12:00:00;N;B;79;20;10;11;135;6.57;115.1;135;7;0.0;23;0;28.77
2010-10-09 12:00:00;N;L;78;0;29;57;0;8.75;113.3;315;3;0.0;11;0;13.13
2010-10-21 12:00:00;N;L;9;42;43;36;45;10.1;118.0;0;4;14.08;25;0;28.9
2010-09-08 12:00:00;N;B;4;46;42;53;0;6.825;0.0;202;5;0.0;4;0;3.5
2010-09-07 12:00:00;N;L;65;37;10;0;180;10.5;117.2;135;7;0.0;24;0;31
2010-09-08 12:00:00;N;L;65;27;5;0;180;10.5;118.0;135;6;0.0;24;0;31
2010-09-08 12:00:00;N;L;68;40;11;19;135;8.6;117.6;90;4;12.63;13;18;17.2
2010-10-24 12:00:00;N;B;19;52;35;59;315;0;118.0;225;5;0.0;24;0;29
2010-10-25 12:00:00;N;B;15;7;37;30;315;0;118.0;315;8;0.0;24;0;28
2010-10-31 12:00:00;N;B;59;15;45;13;67;7.45;105.3;202;4;13.65;23;0;20.99
2010-10-31 12:00:00;N;L;11;56;20;54;344;7.35;115.0;135;6;0.0;24;0;29.7
2010-10-31 12:00:00;N;L;81;21;18;51;315;9.82;107.7;45;5;0.0;24;0;27.1
2010-10-09 01:00:00;D;B;78;31;26;46;0;8.75;0.0;0;0;0.0;0;0;0
2010-10-31 12:00:00;N;L;33;54;33;58;0;0;112.0;45;6;0.0;24;0;29
2010-09-24 12:00:00;N;L;34;23;39;31;247;10.9;117.8;45;5;0.0;24;0;31.19
2010-09-24 12:00:00;N;B;28;50;40;36;90;6.8;99.7;67;5;13.2;13;0;11.8
2010-07-02 12:00:00;N;B;20;13;35;52;112;6.6;106.9;315;3;14.1;24;0;28.1
2010-07-03 12:00:00;N;B;27;9;34;18;112;6.6;107.2;270;3;14.2;23;0;26.8
2010-10-21 12:00:00;N;L;81;13;0;25;0;9.82;117.3;180;4;0.0;24;0;30.65
2010-10-22 12:00:00;N;L;5;34;48;46;45;10.1;118.0;45;3;14.04;24;0;27.8
2010-10-25 12:00:00;N;L;32;52;28;35;213;7.5;118.0;225;7;0.0;24;0;29.7
2010-10-25 12:00:00;N;L;67;7;33;24;0;10.65;108.1;135;3;13.91;24;0;23.34
2010-10-28 12:00:00;N;L;17;24;36;45;0;0;117.8;315;6;13.79;9;5;12.2
2010-10-26 12:00:00;N;B;31;0;30;15;150;7.35;118.0;202;7;0.0;1;12;1.45
2010-09-05 12:00:00;N;B;76;30;18;51;270;6.6;104.0;45;4;13.04;25;0;20.45
2010-09-06 12:00:00;N;L;65;28;15;1;180;10.5;117.0;202;7;0.0;24;0;31.5
2010-09-06 12:00:00;N;L;59;48;19;27;225;10.6;112.0;180;4;14.8;24;0;29
2010-09-07 12:00:00;N;L;55;30;16;45;225;0;118.0;225;6;15.6;24;0;29
2010-09-24 12:00:00;N;L;70;43;11;20;157;9.1;117.8;135;3;12.35;17;42;23.07
2010-09-25 12:00:00;N;L;36;10;24;0;0;7.3;118.0;135;4;0.0;16;0;19
2010-10-01 12:00:00;N;B;35;55;42;6;45;7.3;99.0;315;5;0.0;22;0;15
2010-10-01 12:00:00;N;L;21;33;23;35;209;10.045;114.9;45;3;13.76;25;0;30.3
2010-10-29 12:00:00;N;L;16;22;31;9;332;7.35;117.0;225;5;0.0;24;0;29.5
2010-10-29 12:00:00;N;L;23;56;34;9;0;0;118.0;135;8;0.0;24;0;30.7
2010-08-30 12:00:00;N;L;51;23;27;9;138;9.4;115.0;270;4;0.0;14;0;16
2010-08-26 12:00:00;N;B;31;59;41;44;0;0;109.5;45;2;0.0;8;0;15.7
2010-09-06 02:24:00;D;L;0;0;0;0;0;10.55;0.0;0;0;0.0;0;0;0
2010-09-06 12:00:00;N;L;12;28;37;38;315;10.55;109.5;135;3;0.0;9;36;9.65
2010-09-07 12:00:00;N;L;5;31;37;33;270;10.55;111.5;270;4;0.0;24;0;23.8
2010-09-04 12:00:00;N;L;59;29;23;31;0;10.5;117.0;0;0;0.0;14;18;18.5
2010-09-03 12:00:00;N;B;15;7;37;44;90;6.725;115.0;180;4;14.67;1;30;1.1
2010-09-04 12:00:00;N;B;22;5;36;45;90;6.725;116.0;135;4;15.04;23;0;26
2010-09-02 12:00:00;N;L;16;44;37;1;210;10.35;118.9;225;2;14.67;24;0;31.3
2010-11-02 12:00:00;N;B;40;21;26;43;54;6.205;105.5;225;4;12.83;24;0;21.96
2010-11-02 12:00:00;N;L;8;40;10;55;344;7.35;117.0;180;4;0.0;24;0;29.6
2010-11-02 12:00:00;N;L;90;18;25;57;315;9.82;110.1;90;4;0.0;24;0;26.88
2010-11-03 12:00:00;N;L;27;2;35;15;112;9.65;113.3;135;3;14.22;18;0;21.8
2010-08-10 12:00:00;N;L;33;33;27;59;0;0;118.0;0;4;0.0;11;3;15.07
2010-08-11 12:00:00;N;L;37;57;22;27;0;0;118.0;315;4;0.0;24;0;32
2010-08-18 12:00:00;N;L;39;42;18;45;0;0;110.0;270;4;0.0;14;0;14.39
2010-08-19 12:00:00;N;L;45;23;15;23;0;0;110.0;180;3;0.0;24;0;26
2010-08-20 12:00:00;N;L;45;53;11;8;90;0;110.0;90;4;0.0;24;0;26
2010-08-27 12:00:00;N;B;38;48;43;20;0;6.8;108.5;315;3;0.0;23;0;26.9
2010-10-10 12:00:00;N;L;32;14;42;25;225;10.1;114.34;225;8;0.0;24;30;28.5
2010-10-09 12:00:00;N;L;32;17;18;25;191;9.775;107.3;0;5;13.08;24;0;24.97
2010-10-10 12:00:00;N;L;35;30;22;8;234;9.75;112.2;225;7;12.92;25;0;29.78
2010-10-11 12:00:00;N;L;28;49;35;28;270;8.58;111.4;0;2;14.18;22;30;27.2
2010-10-10 12:00:00;N;B;76;55;14;40;135;6.13;114.9;135;7;0.0;23;0;28.55
2010-09-03 12:00:00;N;L;10;0;38;27;270;10.35;118.7;0;3;13.63;24;0;31.65
2010-09-11 12:00:00;N;L;39;9;19;26;315;0;118.0;270;4;0.0;24;0;30
2010-09-10 12:00:00;N;L;65;23;4;1;180;10.5;118.0;180;6;0.0;24;0;31
2010-09-11 12:00:00;N;L;65;23;9;1;180;5.25;118.0;180;5;0.0;24;0;31
2010-09-08 12:00:00;N;L;1;38;36;12;270;10.55;115.1;225;4;0.0;24;0;28.84
2010-09-25 12:00:00;N;L;0;41;50;50;235;0;119.0;315;7;15.42;10;7;14
2010-09-26 12:00:00;N;L;6;59;47;29;209;10.13;117.2;0;3;28.58;24;0;29.75
2010-09-25 12:00:00;N;L;41;57;34;56;270;10.9;117.7;270;4;0.0;25;0;30.9
2010-10-13 12:00:00;N;L;49;57;31;45;234;9.91;110.8;45;5;13.4;25;0;28.87
2010-10-13 12:00:00;N;L;62;53;16;17;45;7.5;116.4;67;3;12.04;24;0;28.42
2010-07-01 12:00:00;N;B;9;28;43;24;315;6.6;118.7;315;2;0.0;23;0;23.7
2010-10-22 12:00:00;N;B;31;28;34;33;315;0;115.0;225;7;0.0;19;48;25
2010-10-22 12:00:00;N;L;80;13;5;21;0;9.8;111.0;315;6;0.0;25;0;25.06
2010-10-23 12:00:00;N;B;27;39;34;0;292;0;115.0;135;7;0.0;24;0;28
2010-10-22 14:00:00;D;L;64;42;17;45;0;10.65;0.0;0;0;0.0;0;0;0
2010-10-23 12:00:00;N;L;65;19;22;44;0;10.65;104.9;112;4;13.31;22;0;20.84
2010-09-11 03:24:00;D;B;5;8;36;26;0;7.25;0.0;0;0;0.0;0;0;0
2010-09-11 12:00:00;N;B;7;12;36;10;292;7.25;117.7;90;5;0.0;5;30;7.39
2010-10-26 12:00:00;N;L;68;3;38;14;0;10.65;106.2;202;7;14.4;24;0;24.65
2010-09-10 12:00:00;N;B;10;3;38;7;0;0;112.0;0;6;0.0;24;0;31.2
2010-09-11 12:00:00;N;B;9;22;43;50;0;0;112.0;0;5;0.0;24;0;31.7
2010-11-02 12:00:00;N;L;10;13;43;2;225;11;118.0;67;7;13.08;24;0;29
2010-11-01 12:00:00;N;B;44;59;29;53;54;6.205;105.6;270;6;13.25;24;0;22.38
2010-09-26 12:00:00;N;L;49;32;36;31;247;10.9;116.4;315;4;0.0;25;0;29.44
2010-09-25 12:00:00;N;B;23;56;37;17;0;0;116.0;0;0;0.0;24;0;27
2010-09-21 12:00:00;N;L;81;37;1;20;180;9.355;117.2;225;4;0.0;24;0;31.35
2010-07-06 12:00:00;N;L;4;19;41;18;225;10;114.2;315;8;0.0;19;42;25.43
2010-07-07 12:00:00;N;L;0;21;37;55;225;10;118.0;45;5;0.0;24;0;29.81
2010-09-06 12:00:00;N;B;18;29;20;46;0;0;110.0;135;3;14.08;24;0;29
2010-09-07 12:00:00;N;B;16;10;24;56;0;0;110.0;0;6;0.0;23;0;28
2010-10-30 12:00:00;N;L;13;5;26;25;344;7.35;117.0;225;7;0.0;25;0;30.93
2010-10-31 12:00:00;N;B;49;3;33;54;54;6.055;105.8;315;7;14.96;24;0;22.89
2010-10-27 12:00:00;N;L;29;27;34;55;292;9.64;114.2;45;2;14.05;21;0;26.7
2010-09-07 12:00:00;N;L;9;45;38;56;0;10.35;120.4;270;6;13.83;24;0;32.75
2010-09-07 12:00:00;N;B;87;4;23;0;315;6.6;104.0;90;4;13.63;24;0;20.56
2010-09-20 12:00:00;N;L;32;50;35;11;90;9;118.0;225;3;0.0;24;0;27
2010-09-19 12:00:00;N;B;19;13;39;21;135;6.825;114.0;135;4;14.61;23;0;26.5
2010-09-20 12:00:00;N;B;24;7;37;37;90;6.825;115.0;135;3;14.67;24;0;28.2
2010-09-04 12:00:00;N;B;71;12;17;22;225;6.7;104.0;90;4;13.68;19;0;17.19
2010-04-12 12:00:00;N;B;16;29;9;40;0;7.2;112.2;45;3;14.13;24;0;29.8
2010-10-12 12:00:00;N;L;66;59;13;16;45;7.5;116.7;67;5;11.52;17;48;23.1
2010-04-11 12:00:00;N;B;12;1;6;32;0;7.2;112.5;180;2;14.42;24;0;29.9
2010-08-21 12:00:00;N;L;50;35;13;37;0;0;118.0;90;3;0.0;24;0;26
2010-08-22 12:00:00;N;B;55;12;16;27;0;0;118.0;180;4;0.0;23;0;26
2010-08-23 12:00:00;N;L;59;3;20;43;0;0;118.0;0;0;0.0;24;0;26
2010-08-24 12:00:00;N;L;57;33;24;46;0;0;118.0;180;2;0.0;24;0;29
2010-08-29 12:00:00;N;L;36;21;43;31;247;9.6;102.3;157;3;13.5;8;36;8
2010-08-30 12:00:00;N;L;29;26;41;13;247;9.6;114.2;45;5;15.1;25;0;30.8
2010-08-30 12:00:00;N;L;18;1;33;49;315;8.65;115.0;292;4;15.16;10;24;10.4
2010-08-31 01:46:00;D;L;38;44;22;59;0;10.55;0.0;0;0;0.0;0;0;0
2010-10-11 12:00:00;N;L;39;28;25;54;234;9.75;117.4;225;4;12.56;25;0;31.19
2010-09-02 18:00:00;D;L;32;58;29;32;0;10.55;0.0;0;0;0.0;0;0;0
2010-09-03 12:00:00;N;L;27;49;32;42;315;10.55;117.8;315;4;0.0;18;0;23.04
2010-09-04 12:00:00;N;L;20;27;34;52;315;10.55;117.2;225;3;0.0;24;0;30.06
2010-10-14 12:00:00;N;L;54;15;35;45;230;9.69;106.3;45;4;13.5;24;0;28
2010-10-10 12:00:00;N;L;75;11;34;21;22;8.75;114.1;0;3;0.0;24;0;29.07
2010-10-11 12:00:00;N;L;73;58;39;44;22;8.75;112.5;315;3;0.0;24;0;28.14
2010-09-16 12:00:00;N;L;47;48;25;39;244;;118.0;0;8;0.0;24;0;31
2010-09-16 12:00:00;N;L;25;40;38;52;45;0;118.0;315;4;0.0;24;0;26
2010-08-20 12:00:00;N;B;2;27;45;39;247;6.85;105.0;0;2;13.0;4;0;2.2
2010-08-21 12:00:00;N;B;9;59;43;33;225;6.85;105.0;45;4;13.17;24;0;21.5
2010-08-22 12:00:00;N;B;10;36;38;3;135;6.85;105.0;135;4;13.88;24;0;21.5
2010-11-06 12:00:00;N;B;32;39;8;56;16;6.305;105.2;90;4;13.29;24;0;22.5
2010-11-21 12:00:00;N;L;54;9;29;45;0;0;112.4;0;4;0.0;25;0;34
2010-11-07 12:00:00;N;B;33;12;32;43;315;6.8;106.1;315;2;14.29;3;30;3.8
2010-10-11 12:00:00;N;B;71;50;17;43;135;6.355;115.2;135;5;0.0;24;0;30.02
2010-10-12 12:00:00;N;L;25;48;39;58;112;8.58;107.2;112;3;14.16;22;36;26.4
2010-10-12 12:00:00;N;L;25;7;39;19;225;10.1;116.0;135;4;14.2;5;0;5.4
2010-10-12 12:00:00;N;L;44;31;28;40;234;9.91;118.2;135;5;13.08;24;0;32.5
2010-09-16 12:00:00;N;L;80;11;17;37;135;9.9;118.6;135;6;0.0;24;0;31.3
2010-09-10 12:00:00;N;L;28;52;41;35;135;9.6;114.0;90;7;0.0;5;0;5.5
2010-09-11 12:00:00;N;L;25;19;39;26;45;9.6;114.0;45;5;0.0;24;0;17.3
2010-09-12 12:00:00;N;L;62;47;13;47;210;10.5;118.0;135;5;0.0;24;0;31.1
2010-09-12 12:00:00;N;L;36;54;23;43;270;10.6;118.0;270;5;0.0;24;0;29
2010-06-28 12:00:00;N;L;33;14;32;29;0;0;113.0;112;2;0.0;4;30;3
2010-09-27 12:00:00;N;L;10;10;43;12;180;10.25;113.9;45;4;13.54;24;0;29.5
2010-11-25 12:00:00;N;L;79;44;25;33;0;0;113.6;45;3;0.0;25;0;31.5
2010-11-26 12:00:00;N;L;84;43;24;27;0;0;113.3;45;3;0.0;24;0;30
2010-10-14 15:36:00;D;B;74;43;40;0;0;7.45;0.0;0;0;0.0;0;0;0
2010-11-07 12:00:00;N;B;35;8;34;7;0;0;105.0;315;4;7.67;3;0;4
2010-11-06 12:00:00;N;L;59;5;45;44;247;0;107.5;157;9;11.09;24;42;23.21
2010-09-12 12:00:00;N;B;3;35;46;31;0;0;111.5;0;5;0.0;24;0;31
2010-10-04 12:00:00;N;L;27;54;7;18;191;9.93;116.8;45;3;14.04;25;0;30.47
2010-11-27 12:00:00;N;L;90;2;27;22;0;0;113.3;45;5;0.0;25;0;32.5
2010-09-17 12:00:00;N;L;79;59;11;47;135;9.9;118.5;135;4;0.0;24;0;31.28
2010-09-17 12:00:00;N;L;65;36;10;41;315;9.1;118.0;135;3;12.67;4;30;5.86
2010-09-18 12:00:00;N;L;35;49;25;48;275;10.5;118.0;45;5;0.0;24;0;31
2010-06-23 12:00:00;N;B;27;3;34;6;0;0;108.0;270;7;0.0;24;0;23
2010-06-24 12:00:00;N;B;33;15;32;24;0;0;108.0;270;4;13.91;23;0;23
2010-06-22 12:00:00;N;B;2;7;35;28;0;0;108.0;292;6;0.0;23;0;23
2010-10-19 12:00:00;N;L;25;39;35;59;112;9.6;113.4;225;3;14.07;13;30;16.4
2010-10-27 12:00:00;N;L;26;6;34;48;250;7.35;117.0;90;6;0.0;24;0;29.2
2010-10-27 12:00:00;N;L;68;51;11;44;292;8.85;117.8;45;3;12.09;21;30;28.02
2010-10-23 12:00:00;N;L;1;10;51;54;90;10.1;118.0;180;4;14.0;24;0;26.8
2010-10-24 12:00:00;N;L;0;30;54;8;45;10.1;112.0;315;8;11.67;24;0;28.9
2010-09-20 12:00:00;N;B;3;25;52;33;237;6.325;105.1;225;6;12.86;2;20;1.8
2010-11-23 12:00:00;N;L;67;16;27;36;0;0;114.2;45;3;0.0;25;0;30.5
2010-09-14 12:00:00;N;L;88;11;24;9;135;9.9;116.8;90;3;0.0;24;0;30.13
2010-09-15 12:00:00;N;L;29;19;34;16;315;10.5;118.0;315;4;0.0;17;36;20
2010-09-15 12:00:00;N;L;52;47;23;15;0;10.5;118.0;180;4;0.0;25;0;32
2010-09-15 12:00:00;N;L;84;5;21;44;135;9.9;116.5;135;7;0.0;24;0;30.1
2010-11-01 12:00:00;N;L;10;50;15;25;344;7.35;116.0;225;6;0.0;24;0;29.7
2010-10-08 12:00:00;N;L;31;7;13;24;191;9.86;112.2;45;5;13.42;24;0;27.8
2010-10-17 12:00:00;N;L;24;50;34;57;0;0;115.0;225;4;0.0;23;0;28
2010-10-18 12:00:00;N;L;29;35;34;35;270;0;115.0;90;7;0.0;24;0;28
2010-10-17 12:00:00;N;B;67;20;25;34;157;7.45;105.2;0;4;14.58;24;0;21.05
2010-10-18 12:00:00;N;B;65;3;20;44;157;7.45;105.2;45;4;13.88;24;0;20.65
2010-10-18 12:00:00;N;L;75;7;16;33;315;9.82;117.3;135;4;0.0;23;42;29.82
2010-10-19 12:00:00;N;L;78;8;11;45;315;9.82;117.6;135;4;0.0;25;0;32.4
2010-10-30 12:00:00;N;L;27;55;33;46;0;0;117.0;45;8;0.0;23;0;30.5
2010-10-31 12:00:00;N;B;23;50;37;40;337;6.8;112.5;225;3;14.37;18;18;21
2010-10-30 12:00:00;N;L;79;46;13;14;0;9.82;109.8;0;6;0.0;19;18;21.71
2010-08-31 12:00:00;N;L;37;15;24;1;315;10.55;116.6;315;4;0.0;10;0;11.89
2010-09-01 12:00:00;N;L;32;54;28;55;315;10.55;116.5;292;3;0.0;26;0;30.98
2010-09-20 12:00:00;N;L;6;47;48;36;247;10.9;117.5;225;5;0.0;24;0;29.036
2010-11-24 12:00:00;N;L;73;19;26;49;0;0;113.0;45;3;0.0;24;0;30
2010-09-22 12:00:00;N;B;28;46;40;6;90;6.825;112.0;45;5;0.0;11;30;16.9
2010-09-23 12:00:00;N;B;29;32;41;52;45;6.825;114.0;45;5;0.0;5;0;8
2010-09-19 12:00:00;N;B;3;54;40;6;112;6.8;79.2;270;3;10.5;4;18;2
2010-09-20 12:01:00;N;B;9;27;38;27;112;6.8;105.5;45;3;0.0;24;0;17.6
2010-09-17 12:00:00;N;L;41;13;26;22;275;10.5;118.0;180;6;0.0;25;0;32.1
2010-09-18 12:00:00;N;B;14;30;43;42;135;6.825;112.0;135;4;14.25;12;0;12.1
2010-10-07 12:00:00;N;L;34;48;31;27;22;10.35;111.3;337;3;14.0;0;30;0.6
2010-10-20 12:00:00;N;L;31;58;32;58;112;9.6;115.0;0;5;14.12;25;0;31.7
2010-09-01 12:00:00;N;L;16;6;42;18;135;10.35;119.5;45;3;14.65;15;30;20.45
2010-11-22 12:00:00;N;L;61;16;28;6;0;0;113.1;45;3;0.0;24;0;28.5
2010-09-28 12:00:00;N;L;62;56;33;46;247;10.9;109.3;112;3;0.0;24;0;23.25
2010-09-21 12:00:00;N;L;14;12;46;5;247;10.9;115.4;225;6;0.0;25;0;31.38
2010-09-22 12:00:00;N;L;20;49;43;47;247;10.9;117.2;270;7;0.0;25;0;32.68
2010-09-20 12:00:00;N;B;80;9;4;38;180;9.8;117.1;225;4;14.55;20;0;26.49
2010-09-28 12:00:00;N;L;11;36;37;2;217;10.25;115.0;315;3;14.5;25;0;30.32
2010-09-13 12:00:00;N;L;33;14;28;18;315;0;118.0;315;7;0.0;24;0;29
2010-09-13 12:00:00;N;L;60;4;12;15;210;10.5;117.5;180;5;0.0;24;0;31
2010-09-19 12:00:00;N;L;26;11;37;13;135;9;118.0;225;3;0.0;10;12;11.67
2010-09-19 00:06:00;D;L;4;24;52;50;0;10.9;0.0;0;0;0.0;0;0;0
2010-09-19 12:00:00;N;L;1;57;50;15;225;10.9;118.2;225;6;0.0;10;6;14.58
2010-09-05 12:00:00;N;B;21;22;15;0;0;0;109.7;225;4;14.75;24;0;25.4
2010-11-07 12:00:00;N;L;66;58;42;6;270;10.3;102.1;202;5;0.0;25;0;26.38
2010-11-08 12:00:00;N;B;28;26;35;15;292;6.8;112.0;180;3;14.21;24;0;28
2010-11-07 12:00:00;N;B;31;42;3;33;16;6.305;105.2;135;5;13.39;23;0;22.1
2010-11-08 12:00:00;N;B;30;19;1;5;16;6.305;105.0;90;3;13.13;24;0;21.8
2010-11-06 12:00:00;N;L;17;43;22;10;225;11;119.0;135;5;0.0;24;0;28.5
2010-09-28 12:00:00;N;L;27;37;40;10;135;9.6;103.8;135;2;14.04;13;36;17.4
2010-09-29 12:00:00;N;L;25;53;37;48;180;9.6;110.8;135;3;14.12;10;12;16
2010-09-29 12:00:00;N;B;23;42;47;41;135;7.9;105.0;135;3;0.0;1;0;0.9
2010-09-06 12:00:00;N;B;82;17;20;8;315;6.6;104.0;90;3;13.29;24;0;20.23
2010-09-09 12:00:00;N;L;65;38;0;0;0;10.5;118.0;180;5;0.0;24;0;30.9
2010-09-12 12:00:00;N;B;9;41;40;57;292;7.25;118.3;0;5;0.0;24;0;31.07
2010-09-13 12:00:00;N;B;8;29;45;14;45;7.25;112.9;45;8;0.0;24;0;30.99
2010-09-13 12:00:00;N;L;20;49;37;29;315;9.6;115.0;315;4;14.25;18;6;20.5
2010-09-13 12:00:00;N;L;92;2;28;60;135;9.9;116.5;90;4;0.0;9;0;11.7
2010-10-05 12:00:00;N;L;28;31;23;21;191;9.93;110.6;225;4;13.71;24;0;27.48
2010-10-06 12:00:00;N;L;29;37;2;21;191;9.93;108.4;135;4;13.08;24;0;26.07
2010-11-01 12:00:00;N;L;86;6;22;7;315;9.82;108.1;90;4;0.0;24;0;27.02
2010-11-01 12:00:00;N;L;6;3;48;28;225;11;113.0;90;4;12.34;17;30;19.6
2010-09-09 12:00:00;N;B;13;25;33;21;0;0;112.0;0;6;0.0;23;0;30.1
2010-11-07 12:00:00;N;L;18;13;17;0;180;11;119.0;45;4;14.08;24;0;28.8
2010-10-08 12:00:00;N;B;81;47;5;32;180;6.46;113.5;135;5;0.0;16;48;20.66
2010-12-09 12:00:00;N;L;94;50;24;18;0;0;113.0;90;4;0.0;19;30;22.5
2010-10-08 12:00:00;N;L;34;45;36;42;0;10.35;114.0;315;3;14.04;23;0;30
2010-09-09 12:00:00;N;L;46;17;12;14;225;10.6;118.0;225;6;0.0;24;0;29
2010-09-09 12:00:00;N;L;5;43;48;41;28;10.35;117.6;315;5;13.21;24;0;31.5
2010-09-08 12:00:00;N;B;91;47;26;22;315;6.055;105.0;90;3;13.58;24;0;20.49
2010-09-04 12:00:00;N;L;6;11;41;33;337;9.6;115.1;315;2;15.2;24;0;29.9
2010-09-08 12:00:00;N;L;51;54;13;16;225;10.6;118.0;225;5;15.6;24;0;29
2010-09-08 12:00:00;N;L;9;3;44;18;28;10.35;121.1;270;6;13.5;24;0;35.5
2011-03-28 12:00:00;N;L;11;0;36;50;275;9.735;105.0;270;5;0.0;24;0;24.6
2010-10-07 12:00:00;N;L;30;51;7;23;191;9.875;113.1;135;5;13.38;24;0;28.25
2010-10-27 12:00:00;N;B;2;35;52;37;180;6.8;108.0;135;7;0.0;15;30;16.6
2010-10-28 12:00:00;N;L;25;7;38;26;337;9.64;115.0;315;7;14.09;23;0;29.2
2010-10-28 12:00:00;N;L;20;0;35;24;262;7.35;117.0;225;4;0.0;24;0;29
2010-10-30 12:00:00;N;B;55;4;35;36;90;7.06;105.9;270;7;14.17;1;12;0.87
2010-08-21 12:00:00;N;L;27;11;36;12;0;0;108.1;270;5;14.3;24;0;29.1
2010-10-20 12:00:00;N;L;55;29;35;6;50;9;103.6;45;4;13.06;9;48;10.9
2010-10-16 12:00:00;N;L;0;31;36;40;270;10.1;117.0;315;5;0.0;24;0;28.5
2010-10-20 12:00:00;N;L;9;54;37;42;315;10.1;117.0;315;4;14.0;20;0;23.1
2010-10-20 12:00:00;N;L;81;59;5;32;315;9.82;117.7;135;4;0.0;24;0;31.11
2010-09-01 12:00:00;N;L;24;28;37;19;225;9.6;116.7;45;5;15.4;12;1;15.2
2010-09-02 12:00:00;N;L;53;26;26;35;114;0;114.0;135;4;0.0;13;12;18.1
2010-09-05 12:00:00;N;L;58;13;24;38;135;10.6;113.0;90;3;0.0;24;0;24
