stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon,wsWS,sovg,currSpeed,currDir
13.27,12.5,41.78,7.92,191.0,0.0,129.0,2019-12-20 08:36:00,29.737167,-90.003883,4.48,16.4,0.0,231.0
13.5,12.5,41.78,7.77,185.8,0.0,130.2,2019-12-20 08:37:00,29.73435,-89.999783,4.48,16.5,0.0,229.8
13.67,12.5,42.45,7.92,173.6,0.0,136.4,2019-12-20 08:38:00,29.7314,-89.995717,4.48,16.6,0.0,223.6
13.55,12.5,42.45,7.56,155.6,0.0,147.4,2019-12-20 08:39:00,29.728233000000003,-89.991867,4.48,15.9,0.0,212.6
12.79,12.5,39.42,6.69,146.3,0.0,155.7,2019-12-20 08:40:00,29.724683,-89.988733,4.48,15.3,0.0,204.3
12.45,12.5,34.58,5.71,154.9,0.0,156.1,2019-12-20 08:41:00,29.7209,-89.986333,4.48,15.2,0.0,203.9
12.23,12.5,32.62,5.35,144.9,0.0,156.1,2019-12-20 08:42:00,29.7171,-89.984367,4.48,14.9,0.0,203.9
12.02,12.5,32.62,5.25,143.1,0.0,155.9,2019-12-20 08:43:00,29.713317,-89.98235,4.48,14.7,0.0,204.1
11.97,12.5,32.17,5.04,144.1,0.0,155.9,2019-12-20 08:44:00,29.709517,-89.980467,4.48,14.6,0.0,204.1
11.87,12.5,32.17,5.35,143.0,0.0,156.0,2019-12-20 08:45:00,29.705767,-89.978583,4.48,14.5,0.0,204.0
11.8,12.5,32.17,5.4,144.1,0.0,155.9,2019-12-20 08:46:00,29.700233500000003,-89.9758,4.48,14.4,0.0,204.1
11.7,12.5,32.65,5.5,145.1,0.0,155.9,2019-12-20 08:47:00,29.69475,-89.97296700000004,4.48,14.4,0.0,204.1
11.51,12.5,32.65,5.45,147.5,0.0,152.5,2019-12-20 08:48:00,29.69115,-89.970933,4.48,14.4,0.0,207.5
11.41,12.5,33.6,5.66,149.8,0.0,148.2,2019-12-20 08:49:00,29.687667,-89.96865,4.48,14.3,0.0,211.8
11.24,12.5,34.33,5.56,155.0,0.0,147.0,2019-12-20 08:50:00,29.6843,-89.966217,4.48,14.3,0.0,213.0
11.26,12.5,33.6,5.56,148.8,0.0,147.2,2019-12-20 08:51:00,29.680917,-89.96378299999998,4.48,14.3,0.0,212.8
11.48,12.5,34.36,6.28,140.7,0.0,151.3,2019-12-20 08:52:00,29.6776,-89.9614,4.48,14.3,0.0,208.7
11.29,12.5,33.6,5.56,120.4,0.0,167.6,2019-12-20 08:53:00,29.674,-89.95961700000002,4.48,14.0,0.0,192.4
10.93,12.5,39.07,3.6,122.2,0.0,175.8,2019-12-20 08:54:00,29.670267,-89.958867,4.48,13.6,0.0,184.2
10.98,12.5,39.07,3.19,134.6,0.0,176.4,2019-12-20 08:55:00,29.6664,-89.958383,4.48,14.2,0.0,183.6
11.67,12.5,32.65,4.01,134.8,0.0,176.2,2019-12-20 08:56:00,29.6623,-89.957983,4.48,15.0,0.0,183.8
12.33,12.5,34.58,3.55,126.2,0.0,175.8,2019-12-20 08:57:00,29.658017,-89.9576,4.48,15.5,0.0,184.2
12.84,12.5,37.65,4.17,137.4,0.0,175.6,2019-12-20 08:58:00,29.653683,-89.957233,4.48,16.0,0.0,184.4
13.34,12.5,40.43,3.96,155.8,0.0,162.2,2019-12-20 08:59:00,29.649317,-89.95645,4.48,15.8,0.0,197.8
12.99,12.5,37.65,5.25,168.1,0.0,142.9,2019-12-20 09:00:00,29.6454,-89.95445,4.48,15.2,0.0,217.1
12.23,12.5,32.25,6.53,205.2,0.0,119.8,2019-12-20 09:01:00,29.642417,-89.95133299999998,4.48,14.2,0.0,240.2
11.36,12.5,34.36,8.13,206.6,0.0,107.4,2019-12-20 09:02:00,29.640667,-89.947467,4.48,13.6,0.0,252.6
11.76,12.5,32.99,9.0,200.4,0.0,106.6,2019-12-20 09:03:00,29.639317,-89.94336700000002,4.48,14.1,0.0,253.4
12.01,12.5,34.3,9.52,205.3,0.0,106.7,2019-12-20 09:04:00,29.638017,-89.938917,4.48,14.9,0.0,253.3
12.52,12.5,42.24,9.16,203.0,0.0,107.0,2019-12-20 09:05:00,29.636717,-89.934333,4.48,15.1,0.0,253.0
12.56,12.5,43.0,8.85,198.2,0.0,109.8,2019-12-20 09:06:00,29.63535,-89.92975,4.48,15.1,0.0,250.2
12.37,12.5,40.39,9.31,180.8,0.0,119.2,2019-12-20 09:07:00,29.633717,-89.925383,4.48,14.6,0.0,240.8
11.9,12.5,32.99,8.28,170.3,0.0,127.7,2019-12-20 09:08:00,29.633717,-89.925383,4.48,14.2,0.0,232.3
11.9,12.5,32.99,8.28,170.3,0.0,127.7,2019-12-20 09:08:56,29.631633,-89.9215,4.48,14.2,0.0,232.3
11.56,12.5,32.64,7.82,175.9,0.0,130.1,2019-12-20 09:09:00,29.62925,-89.91798299999998,4.48,14.1,0.0,229.9
11.61,12.5,32.64,7.41,174.7,0.0,130.3,2019-12-20 09:10:00,29.6268,-89.914433,4.48,14.0,0.0,229.7
11.41,12.5,34.36,7.41,173.9,0.0,130.1,2019-12-20 09:11:00,29.62435,-89.91095,4.48,14.0,0.0,229.9
11.36,12.5,34.36,7.82,176.1,0.0,129.9,2019-12-20 09:12:00,29.621883,-89.9075,4.48,13.9,0.0,230.1
11.34,12.5,34.36,7.2,183.7,0.0,126.3,2019-12-20 09:13:00,29.6195,-89.904,4.48,13.9,0.0,233.7
11.21,12.5,38.76,8.08,179.3,0.0,124.7,2019-12-20 09:14:00,29.61735,-89.90038299999998,4.48,13.9,0.0,235.3
11.13,12.5,38.76,8.13,188.6,0.0,123.4,2019-12-20 09:15:00,29.615167,-89.89675,4.48,13.9,0.0,236.6
11.21,12.5,38.76,7.92,188.2,0.0,119.8,2019-12-20 09:16:00,29.6132,-89.89299999999999,4.48,13.8,0.0,240.2
10.92,12.5,42.17,8.18,190.5,0.0,119.5,2019-12-20 09:17:00,29.611267,-89.8892,4.48,13.9,0.0,240.5
11.03,12.5,38.76,8.28,196.9,0.0,114.1,2019-12-20 09:18:00,29.609367,-89.8853,4.48,13.7,0.0,245.9
10.84,12.5,42.17,8.28,209.1,0.0,105.9,2019-12-20 09:19:00,29.607917,-89.8813,4.48,13.5,0.0,254.1
10.59,12.5,34.38,8.13,213.9,0.0,100.1,2019-12-20 09:20:00,29.6069,-89.87725,4.48,13.2,0.0,259.9
10.47,12.5,33.74,8.23,222.2,0.0,99.8,2019-12-20 09:21:00,29.6061,-89.87311700000002,4.48,13.3,0.0,260.2
10.71,12.5,35.0,8.44,214.3,0.0,99.7,2019-12-20 09:22:00,29.605383000000003,-89.86886700000002,4.48,13.7,0.0,260.3
11.34,12.5,34.36,8.44,217.2,0.0,99.8,2019-12-20 09:23:00,29.604633000000003,-89.86435,4.48,14.6,0.0,260.2
11.93,12.5,32.97,9.47,215.8,0.0,100.2,2019-12-20 09:24:00,29.60385,-89.859617,4.48,15.2,0.0,259.8
12.3,12.5,35.71,8.49,218.0,0.0,100.0,2019-12-20 09:25:00,29.603167,-89.8547,4.48,15.7,0.0,260.0
12.78,12.5,43.3,9.41,217.8,0.0,100.2,2019-12-20 09:26:00,29.602367,-89.849767,4.48,16.0,0.0,259.8
13.28,12.5,45.11,9.72,213.9,0.0,103.1,2019-12-20 09:27:00,29.601483,-89.8446,4.48,16.8,0.0,256.9
14.2,12.5,50.0,9.52,208.0,0.0,109.0,2019-12-20 09:28:00,29.600083,-89.8392,4.48,17.8,0.0,251.0
15.19,12.5,61.94,9.62,197.8,0.0,115.2,2019-12-20 09:29:00,29.598183,-89.83375,4.48,18.5,0.0,244.8
15.87,12.5,68.78,9.77,194.9,0.0,122.1,2019-12-20 09:30:00,29.59563300000001,-89.82845,4.48,19.1,0.0,237.9
16.5,12.5,76.93,10.03,189.3,0.0,126.7,2019-12-20 09:31:00,29.59563300000001,-89.82845,4.48,19.5,0.0,233.3
16.5,12.5,76.93,10.03,189.3,0.0,126.7,2019-12-20 09:31:52,29.592533000000003,-89.823367,4.48,19.5,0.0,233.3
16.55,12.5,78.53,9.26,189.2,0.0,126.8,2019-12-20 09:32:00,29.589267,-89.818433,4.48,19.7,0.0,233.2
16.83,12.5,78.96,9.47,189.8,0.0,127.2,2019-12-20 09:33:00,29.58588300000001,-89.81345,4.48,19.8,0.0,232.8
16.81,12.5,78.96,9.21,190.0,0.0,127.0,2019-12-20 09:34:00,29.582517,-89.808417,4.48,19.9,0.0,233.0
16.83,12.5,78.96,9.21,186.8,0.0,127.2,2019-12-20 09:35:00,29.579133,-89.80335,4.48,20.0,0.0,232.8
17.02,12.5,80.28,9.41,193.7,0.0,127.3,2019-12-20 09:36:00,29.57575,-89.798233,4.48,20.1,0.0,232.7
17.06,12.5,79.29,8.44,187.7,0.0,127.3,2019-12-20 09:37:00,29.572283,-89.793033,4.48,20.2,0.0,232.7
17.12,12.5,80.28,9.47,187.5,0.0,127.5,2019-12-20 09:38:00,29.56900000000001,-89.78801700000002,4.48,20.1,0.0,232.5
17.1,12.5,79.29,8.69,186.1,0.0,129.9,2019-12-20 09:39:00,29.565483,-89.78308299999998,4.48,20.0,0.0,230.1
16.57,12.5,78.53,9.05,177.9,0.0,135.1,2019-12-20 09:40:00,29.56175,-89.77838299999998,4.48,19.8,0.0,224.9
16.77,12.5,77.82,8.64,177.3,0.0,139.7,2019-12-20 09:41:00,29.557667,-89.77408299999998,4.48,20.1,0.0,220.3
17.42,12.5,82.38,7.97,179.4,0.0,139.6,2019-12-20 09:42:00,29.553267,-89.7698,4.48,20.8,0.0,220.4
17.4,12.5,82.38,8.49,176.0,0.0,140.0,2019-12-20 09:43:00,29.548983000000003,-89.765683,4.48,20.4,0.0,220.0
17.59,12.5,87.0,7.92,180.0,0.0,140.0,2019-12-20 09:44:00,29.544467,-89.76141700000002,4.48,20.9,0.0,220.0
17.45,12.5,82.38,8.18,183.0,0.0,140.0,2019-12-20 09:45:00,29.540067,-89.7572,4.48,20.5,0.0,220.0
17.45,12.5,86.0,8.18,178.1,0.0,138.9,2019-12-20 09:46:00,29.535717,-89.75295,4.48,20.6,0.0,221.1
17.83,12.5,87.19,8.23,200.2,0.0,124.8,2019-12-20 09:47:00,29.531917,-89.748017,4.48,20.5,0.0,235.2
17.5,12.5,82.38,7.67,201.3,0.0,118.7,2019-12-20 09:48:00,29.528933,-89.742417,4.48,20.4,0.0,241.3
17.32,12.5,81.0,9.05,202.0,0.0,115.0,2019-12-20 09:49:00,29.526483,-89.736783,4.48,20.2,0.0,245.0
17.19,12.5,83.0,9.16,211.0,0.0,115.0,2019-12-20 09:50:00,29.524067,-89.730933,4.48,20.2,0.0,245.0
17.34,12.5,88.0,9.88,195.1,0.0,117.9,2019-12-20 09:51:00,29.5216,-89.725133,4.48,20.0,0.0,242.1
17.46,12.5,83.87,9.83,185.8,0.0,128.2,2019-12-20 09:52:00,29.5185,-89.71975,4.48,19.9,0.0,231.8
16.58,12.5,75.27,8.64,173.8,0.0,137.2,2019-12-20 09:53:00,29.51483300000001,-89.715333,4.48,18.9,0.0,222.8
15.8,12.5,66.74,7.67,173.1,0.0,139.9,2019-12-20 09:54:00,29.511017,-89.71145,4.48,18.3,0.0,220.1
15.32,12.5,68.9,7.05,162.5,0.0,141.5,2019-12-20 09:55:00,29.507267,-89.70786700000002,4.48,17.5,0.0,218.5
14.52,12.5,54.64,6.89,156.5,0.0,147.5,2019-12-20 09:56:00,29.503417,-89.70475,4.48,16.8,0.0,212.5
13.73,12.5,42.45,6.48,162.6,0.63,150.4,2019-12-20 09:57:00,29.499533000000003,-89.702117,9.64,15.9,0.03,254.6
12.87,12.5,37.65,5.66,149.5,0.63,149.5,2019-12-20 09:58:00,29.4958,-89.699683,9.64,15.1,0.03,255.5
12.0,12.5,32.17,5.3,147.1,0.63,149.9,2019-12-20 09:59:00,29.492283,-89.69735,9.64,14.5,0.03,255.1
11.43,12.5,33.6,4.78,143.1,0.63,149.9,2019-12-20 10:00:00,29.488967,-89.69511700000002,9.64,13.9,0.03,255.1
10.88,12.5,42.17,4.89,155.4,0.63,148.6,2019-12-20 10:01:00,29.4857,-89.6929,9.64,13.4,0.03,256.4
10.58,12.5,34.38,5.5,149.9,0.63,143.1,2019-12-20 10:02:00,29.482667,-89.690567,9.64,12.9,0.03,261.9
10.12,12.5,29.3,5.56,153.7,0.63,139.3,2019-12-20 10:03:00,29.4799,-89.68799999999996,9.64,12.8,0.03,265.7
10.24,12.5,29.3,5.97,152.1,0.63,139.9,2019-12-20 10:04:00,29.477117,-89.685333,9.64,13.1,0.03,265.1
10.6,12.5,34.38,5.86,155.6,0.63,136.4,2019-12-20 10:05:00,29.474267,-89.68248299999998,9.64,13.7,0.03,268.6
11.18,12.5,38.76,6.48,169.5,0.63,132.5,2019-12-20 10:06:00,29.471533,-89.679317,9.64,14.3,0.03,272.5
11.79,12.5,32.99,6.79,169.3,0.63,129.7,2019-12-20 10:07:00,29.468783,-89.67575,9.64,14.9,0.03,275.3
12.16,12.5,32.25,7.2,178.3,0.63,124.7,2019-12-20 10:08:00,29.466183,-89.671933,9.64,15.6,0.03,280.3
13.14,12.5,40.2,7.61,187.2,0.63,120.8,2019-12-20 10:09:00,29.463667,-89.6675,9.64,16.8,0.03,284.2
14.22,12.5,50.0,8.03,205.3,0.63,110.7,2019-12-20 10:10:00,29.461417,-89.66265,9.64,17.4,0.03,294.3
14.4,12.5,53.38,9.0,209.3,0.63,101.7,2019-12-20 10:11:00,29.46005,-89.65735,9.64,17.7,0.03,303.3
15.03,12.5,61.94,9.67,217.8,0.63,100.2,2019-12-20 10:12:00,29.459,-89.6517,9.64,18.4,0.03,304.8
15.43,12.5,68.82,9.93,212.9,0.63,100.1,2019-12-20 10:13:00,29.458067,-89.64575,9.64,19.0,0.03,304.9
16.14,12.5,70.55,9.67,222.1,0.63,98.9,2019-12-20 10:14:00,29.457167,-89.63968299999998,9.64,19.4,0.03,306.1
16.21,12.5,68.06,8.8,237.1,0.63,92.9,2019-12-20 10:15:00,29.456667,-89.633533,9.64,19.3,0.03,312.1
16.51,12.5,78.53,9.05,230.7,0.63,90.3,2019-12-20 10:16:00,29.456567,-89.627317,9.64,19.5,0.03,314.7
16.5,12.5,76.93,10.08,229.4,0.63,90.6,2019-12-20 10:17:00,29.456517,-89.621167,9.64,19.7,0.03,314.4
16.48,12.5,70.01,8.8,210.2,0.63,102.8,2019-12-20 10:18:00,29.45595,-89.6149,9.64,19.7,0.03,302.2
16.31,12.5,70.01,8.85,193.5,0.63,116.5,2019-12-20 10:19:00,29.454,-89.60906700000002,9.64,19.5,0.03,288.5
16.78,12.5,77.82,8.23,187.8,0.63,123.2,2019-12-20 10:20:00,29.4514,-89.603483,9.64,20.0,0.03,281.8
16.86,12.5,77.82,7.87,158.0,0.63,147.0,2019-12-20 10:21:00,29.447617,-89.59905,9.64,19.2,0.03,258.0
16.86,12.5,77.82,7.87,158.0,0.63,147.0,2019-12-20 10:21:10,29.447617,-89.59905,9.64,19.2,0.03,258.0
15.69,12.5,72.08,5.71,153.3,0.63,176.7,2019-12-20 10:22:00,29.44285,-89.597133,9.64,18.0,0.03,228.3
14.58,12.5,51.29,3.81,168.5,0.63,198.5,2019-12-20 10:23:00,29.43815,-89.5977,9.64,17.2,0.03,206.5
14.55,12.5,51.29,5.56,172.5,0.63,204.5,2019-12-20 10:24:00,29.433583,-89.59961700000002,9.64,17.7,0.03,200.5
15.07,12.5,61.94,4.89,185.1,0.63,204.9,2019-12-20 10:25:00,29.428933,-89.601917,9.64,18.3,0.03,200.1
15.49,12.5,70.25,4.22,179.2,0.63,203.8,2019-12-20 10:26:00,29.424217,-89.6042,9.64,18.2,0.03,201.2
15.02,12.5,61.94,2.26,188.9,0.63,195.1,2019-12-20 10:27:00,29.41958300000001,-89.606117,9.64,17.5,0.03,209.9
14.34,12.5,49.34,3.81,192.1,0.63,179.9,2019-12-20 10:28:00,29.41495,-89.60691700000002,9.64,16.6,0.03,225.1
13.7,12.5,43.0,2.98,181.5,0.63,169.5,2019-12-20 10:29:00,29.410467,-89.606583,9.64,16.4,0.03,235.5
13.51,12.5,43.0,3.24,159.0,0.63,160.0,2019-12-20 10:30:00,29.406083,-89.60538299999996,9.64,16.1,0.03,245.0
13.3,12.5,40.43,3.7,164.9,0.78,152.1,2019-12-20 10:31:00,29.40195,-89.603433,9.75,16.0,0.03,252.9
13.15,12.5,38.06,4.84,162.7,0.78,146.3,2019-12-20 10:32:00,29.398017,-89.601033,9.75,15.9,0.03,258.7
12.7,12.5,39.32,4.32,155.6,0.78,139.4,2019-12-20 10:33:00,29.394483,-89.59825,9.75,15.1,0.03,265.6
12.0,12.5,32.17,5.5,158.8,0.78,138.2,2019-12-20 10:34:00,29.3913,-89.595233,9.75,14.7,0.03,266.8
11.83,12.5,32.17,5.71,153.0,0.78,137.0,2019-12-20 10:35:00,29.38825,-89.592267,9.75,14.5,0.03,268.0
11.49,12.5,33.6,5.5,158.4,0.78,132.6,2019-12-20 10:36:00,29.38533300000001,-89.589167,9.75,14.1,0.03,272.4
11.23,12.5,34.33,5.76,166.7,0.78,129.3,2019-12-20 10:37:00,29.38265,-89.585883,9.75,14.0,0.03,275.7
11.15,12.5,38.76,6.12,167.9,0.78,123.1,2019-12-20 10:38:00,29.380283,-89.58246700000002,9.75,13.6,0.03,281.9
11.02,12.5,38.76,6.43,169.7,0.78,120.3,2019-12-20 10:39:00,29.378183,-89.57885,9.75,13.5,0.03,284.7
10.81,12.5,42.17,6.56,175.8,0.78,119.2,2019-12-20 10:40:00,29.376217,-89.5752,9.75,13.5,0.03,285.8
10.91,12.5,42.17,6.12,172.3,0.78,119.7,2019-12-20 10:41:00,29.374333,-89.571483,9.75,13.6,0.03,285.3
10.97,12.5,42.17,5.4,168.4,0.78,119.6,2019-12-20 10:42:00,29.372417,-89.567717,9.75,13.7,0.03,285.4
10.97,12.5,42.17,5.4,168.4,0.78,119.6,2019-12-20 10:42:09,29.372417,-89.567717,9.75,13.7,0.03,285.4
10.88,12.5,42.17,5.2,175.7,0.78,116.3,2019-12-20 10:43:00,29.370567,-89.5639,9.75,13.6,0.03,288.7
10.92,12.5,42.17,5.76,177.6,0.78,114.4,2019-12-20 10:44:00,29.368917,-89.559983,9.75,13.6,0.03,290.6
10.91,12.5,42.17,5.3,179.4,0.78,113.6,2019-12-20 10:45:00,29.3673,-89.55605,9.75,13.6,0.03,291.4
10.85,12.5,42.17,6.58,186.2,0.78,108.8,2019-12-20 10:46:00,29.36585,-89.55211700000002,9.75,13.6,0.03,296.2
10.77,12.5,42.17,6.28,194.0,0.78,102.0,2019-12-20 10:47:00,29.364717,-89.54805,9.75,13.3,0.03,303.0
10.63,12.5,34.38,6.22,189.3,0.78,101.7,2019-12-20 10:48:00,29.363817,-89.543883,9.75,13.4,0.03,303.3
10.46,12.5,33.74,7.0,192.3,0.78,101.7,2019-12-20 10:49:00,29.362983000000003,-89.53966700000002,9.75,13.6,0.03,303.3
10.75,12.5,42.0,6.89,186.9,0.78,102.1,2019-12-20 10:50:00,29.3621,-89.5354,9.75,13.9,0.03,302.9
11.31,12.5,34.36,6.79,191.9,0.78,102.1,2019-12-20 10:51:00,29.36125,-89.5309,9.75,14.7,0.03,302.9
12.01,12.5,32.25,6.94,191.6,0.78,102.4,2019-12-20 10:52:00,29.3603,-89.52623299999998,9.75,15.3,0.03,302.6
12.01,12.5,32.25,6.94,191.6,0.78,102.4,2019-12-20 10:52:24,29.3603,-89.52623299999998,9.75,15.3,0.03,302.6
12.57,12.5,40.19,6.69,194.5,0.78,102.5,2019-12-20 10:53:00,29.35935,-89.521367,9.75,15.8,0.03,302.5
12.97,12.5,39.42,7.05,184.4,0.78,108.6,2019-12-20 10:54:00,29.3581,-89.516467,9.75,16.1,0.03,296.4
13.5,12.5,41.78,6.64,176.3,0.78,114.7,2019-12-20 10:55:00,29.356517,-89.511617,9.75,16.2,0.03,290.3
13.86,12.5,51.0,6.79,175.8,0.78,119.2,2019-12-20 10:56:00,29.35445,-89.50698299999998,9.75,16.3,0.03,285.8
13.79,12.5,49.0,6.38,182.0,0.78,120.0,2019-12-20 10:57:00,29.352217,-89.502433,9.75,16.4,0.03,285.0
13.91,12.5,52.0,6.84,182.1,1.01,119.9,2019-12-20 10:58:00,29.349967,-89.49793299999996,10.33,16.5,0.71,285.1
14.0,12.5,52.0,6.58,177.2,1.01,119.8,2019-12-20 10:59:00,29.347683,-89.4934,10.33,16.6,0.71,285.2
13.89,12.5,49.28,6.38,173.1,1.01,118.9,2019-12-20 11:00:00,29.345417,-89.48875,10.33,16.6,0.71,286.1
14.19,12.5,50.0,7.72,193.9,1.01,109.1,2019-12-20 11:01:00,29.343417,-89.484033,10.33,16.5,0.71,295.9
13.82,12.5,49.28,8.39,229.1,1.01,84.9,2019-12-20 11:02:00,29.342683,-89.4791,10.33,15.5,0.71,320.1
12.31,12.5,35.71,9.0,266.6,1.01,60.4,2019-12-20 11:03:00,29.34345,-89.47455,10.33,14.6,0.71,344.6
11.34,12.5,34.36,8.28,302.4,1.01,35.6,2019-12-20 11:04:00,29.345567,-89.47098299999998,10.33,13.3,0.71,9.4
10.99,12.5,50.0,9.21,314.6,1.01,21.4,2019-12-20 11:05:00,29.348517,-89.46866700000002,10.33,12.7,0.71,23.6
10.89,12.5,42.17,9.0,314.6,1.01,19.4,2019-12-20 11:06:00,29.35183300000001,-89.46700000000001,10.33,13.1,0.71,25.6
11.29,12.5,36.37,10.65,294.2,1.01,24.8,2019-12-20 11:07:00,29.35535,-89.46535,10.33,13.7,0.71,20.2
11.29,12.5,36.37,10.65,294.2,1.01,24.8,2019-12-20 11:07:02,29.35535,-89.46535,10.33,13.7,0.71,20.2
11.34,12.5,36.37,11.16,271.8,1.01,41.2,2019-12-20 11:08:00,29.358617,-89.46301700000002,10.33,13.8,0.71,3.799999999999997
11.32,12.5,36.37,10.34,252.1,1.01,57.9,2019-12-20 11:09:00,29.361117,-89.45985,10.33,13.6,0.71,347.1
11.47,12.5,36.37,10.24,227.0,1.01,69.0,2019-12-20 11:10:00,29.363033,-89.455967,10.33,14.0,0.71,336.0
11.66,12.5,35.75,9.67,212.7,1.01,82.3,2019-12-20 11:11:00,29.364183,-89.45155,10.33,14.6,0.71,322.7
12.8,12.5,43.3,9.36,196.5,1.01,96.5,2019-12-20 11:12:00,29.3644,-89.44658299999998,10.33,16.0,0.71,308.5
13.78,12.5,49.28,8.95,183.9,1.01,108.1,2019-12-20 11:13:00,29.36345,-89.441417,10.33,16.9,0.71,296.9
14.55,12.5,54.64,7.67,191.7,1.01,111.3,2019-12-20 11:14:00,29.36185,-89.436133,10.33,17.8,0.71,293.7
