stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon,wsWS,sovg,currSpeed,currDir
20.65,10.3,112.54,6.94,305.0,0.89,28.0,2019-11-04 02:25:00,3.335767,105.4145,1.45,21.5,0.69,104.71
20.58,10.3,112.54,7.25,313.0,0.89,28.0,2019-11-04 02:26:00,3.340917,105.417333,1.45,21.5,0.69,104.71
20.63,10.3,112.54,7.31,312.0,0.89,28.0,2019-11-04 02:27:00,3.3462,105.420333,1.45,21.5,0.69,104.71
20.68,10.3,112.54,7.31,304.1,0.89,27.9,2019-11-04 02:28:00,3.35145,105.423167,1.45,21.5,0.69,104.81
20.73,10.3,112.54,6.33,315.0,0.89,28.0,2019-11-04 02:29:00,3.356717,105.426167,1.45,21.5,0.69,104.71
20.55,10.3,112.54,5.14,318.2,0.89,27.8,2019-11-04 02:30:00,3.3619830000000004,105.429,1.45,21.5,0.69,104.91
20.61,10.3,112.54,6.48,317.8,0.89,28.2,2019-11-04 02:31:00,3.36725,105.432,1.45,21.6,0.69,104.51
20.7,10.3,112.54,6.64,314.0,0.89,28.0,2019-11-04 02:32:00,3.37245,105.434833,1.45,21.6,0.69,104.71
20.66,10.3,112.54,5.66,316.8,0.89,28.2,2019-11-04 02:33:00,3.377717,105.437667,1.45,21.5,0.69,104.51
20.66,10.3,112.54,5.66,322.7,0.89,28.3,2019-11-04 02:34:00,3.3829830000000003,105.440667,1.45,21.5,0.69,104.41
20.63,10.3,112.54,6.64,314.0,0.89,28.0,2019-11-04 02:35:00,3.38825,105.4435,1.45,21.5,0.69,104.71
20.62,10.3,112.54,6.48,324.0,0.89,28.0,2019-11-04 02:36:00,3.393533,105.4465,1.45,21.5,0.69,104.71
20.57,10.3,112.54,6.69,318.9,0.89,28.1,2019-11-04 02:37:00,3.398817,105.449333,1.45,21.5,0.69,104.61
20.57,10.3,112.54,6.69,318.9,0.89,28.1,2019-11-04 02:37:36,3.398817,105.449333,1.45,21.5,0.69,104.61
20.6,10.3,112.54,6.64,311.0,0.89,28.0,2019-11-04 02:38:00,3.404017,105.452167,1.45,21.5,0.69,104.71
20.66,10.3,112.54,6.84,314.3,0.89,33.7,2019-11-04 02:39:00,3.4093,105.455,1.45,21.6,0.69,99.01
20.65,10.3,112.54,6.84,312.1,0.89,34.9,2019-11-04 02:40:00,3.414483,105.458167,1.45,21.6,0.69,97.81
20.58,10.3,112.54,6.74,317.6,0.89,34.4,2019-11-04 02:41:00,3.419367,105.461667,1.45,21.6,0.69,98.31
20.63,10.3,112.54,6.48,317.6,0.89,34.4,2019-11-04 02:42:00,3.42435,105.465167,1.45,21.6,0.69,98.31
20.63,10.3,112.54,5.81,316.7,0.89,40.3,2019-11-04 02:43:00,3.4292830000000003,105.4685,1.45,21.7,0.69,92.41
20.67,10.3,112.54,5.97,315.3,0.89,40.7,2019-11-04 02:44:00,3.4339,105.472333,1.45,21.7,0.69,92.01
20.71,10.3,112.54,5.76,316.9,0.89,40.1,2019-11-04 02:45:00,3.4384330000000003,105.476333,1.45,21.7,0.69,92.61
20.68,10.3,112.54,6.53,329.0,0.89,40.0,2019-11-04 02:46:00,3.4429830000000003,105.480333,1.45,21.7,0.69,92.71
20.72,10.3,112.54,6.79,322.0,0.89,40.0,2019-11-04 02:47:00,3.44755,105.484333,1.45,21.7,0.69,92.71
20.69,10.3,112.54,5.81,317.0,0.89,40.0,2019-11-04 02:48:00,3.4521330000000003,105.488333,1.45,21.7,0.69,92.71
20.64,10.3,112.54,5.92,307.8,0.89,37.2,2019-11-04 02:49:00,3.456617,105.492167,1.45,21.7,0.69,95.51
20.11,10.3,110.0,5.71,325.3,0.89,30.7,2019-11-04 02:50:00,3.461183,105.496167,1.45,21.5,0.69,102.01
20.27,10.3,112.54,6.17,319.1,0.89,29.9,2019-11-04 02:51:00,3.4661,105.4995,1.45,21.1,0.69,102.81
20.55,10.3,112.54,6.89,306.4,0.97,30.6,2019-11-04 02:52:00,3.471217,105.5025,2.94,21.3,0.69,102.11
20.51,10.3,124.0,8.13,305.1,0.97,30.9,2019-11-04 02:53:00,3.476317,105.5055,2.94,21.4,0.69,101.81
20.49,10.3,123.0,9.98,304.0,0.97,31.0,2019-11-04 02:54:00,3.481433,105.508667,2.94,21.5,0.69,101.71
20.44,10.3,122.0,9.67,305.8,0.97,30.2,2019-11-04 02:55:00,3.4864330000000003,105.511833,2.94,21.5,0.69,102.51
20.34,10.3,120.0,10.13,307.6,0.97,28.4,2019-11-04 02:56:00,3.491533,105.514833,2.94,21.3,0.69,104.31
20.31,10.3,123.0,10.39,301.6,0.97,28.4,2019-11-04 02:57:00,3.49665,105.517833,2.94,21.3,0.69,104.31
20.43,10.3,124.0,8.85,298.4,1.04,28.6,2019-11-04 02:58:00,3.50185,105.520833,3.06,21.3,0.47,149.01000000000005
20.42,10.3,124.0,9.88,298.5,1.04,28.5,2019-11-04 02:59:00,3.50705,105.523667,3.06,21.3,0.47,149.11
20.44,10.3,127.56,8.59,298.3,1.04,28.7,2019-11-04 03:00:00,3.512233,105.526667,3.06,21.4,0.47,148.91000000000003
20.44,10.3,124.0,8.54,297.2,1.04,28.8,2019-11-04 03:01:00,3.51735,105.529667,3.06,21.4,0.47,148.81
20.41,10.3,123.0,9.47,309.1,1.04,28.9,2019-11-04 03:02:00,3.522533,105.5325,3.06,21.4,0.47,148.71
20.49,10.3,123.0,8.69,300.1,1.04,28.9,2019-11-04 03:03:00,3.527717,105.5355,3.06,21.4,0.47,148.71
20.5,10.3,124.0,8.49,293.2,1.04,28.8,2019-11-04 03:04:00,3.5329,105.5385,3.06,21.4,0.47,148.81
20.4,10.3,123.0,9.83,293.1,1.04,28.9,2019-11-04 03:05:00,3.5380830000000003,105.5415,3.06,21.5,0.47,148.71
20.39,10.3,124.0,9.26,302.2,1.04,28.8,2019-11-04 03:06:00,3.543267,105.5445,3.06,21.5,0.47,148.81
20.35,10.3,124.0,8.59,293.0,1.04,29.0,2019-11-04 03:07:00,3.5483830000000003,105.5475,3.06,21.5,0.47,148.61
20.42,10.3,123.0,8.64,297.0,1.04,29.0,2019-11-04 03:08:00,3.5536,105.5505,3.06,21.5,0.47,148.61
20.52,10.3,112.54,5.76,293.0,1.04,29.0,2019-11-04 03:09:00,3.5588,105.5535,3.06,21.5,0.47,148.61
20.53,10.3,123.0,8.18,294.9,1.04,29.1,2019-11-04 03:10:00,3.564,105.5565,3.06,21.5,0.47,148.51000000000005
20.53,10.3,123.0,7.51,299.1,1.04,28.9,2019-11-04 03:11:00,3.569183,105.5595,3.06,21.5,0.47,148.71
20.54,10.3,123.0,7.97,295.1,1.04,28.9,2019-11-04 03:12:00,3.5743,105.562333,3.06,21.5,0.47,148.71
20.56,10.3,123.0,8.75,289.9,1.04,29.1,2019-11-04 03:13:00,3.5795,105.565333,3.06,21.5,0.47,148.51000000000005
20.57,10.3,123.0,8.18,294.9,1.04,29.1,2019-11-04 03:14:00,3.5847330000000004,105.568333,3.06,21.5,0.47,148.51000000000005
20.55,10.3,123.0,8.54,294.9,1.04,29.1,2019-11-04 03:15:00,3.5899330000000003,105.571333,3.06,21.5,0.47,148.51000000000005
20.55,10.3,112.54,6.94,320.8,1.04,29.2,2019-11-04 03:16:00,3.59515,105.574333,3.06,21.5,0.47,148.41000000000003
20.53,10.3,112.54,6.07,314.9,1.04,29.1,2019-11-04 03:17:00,3.600333,105.577333,3.06,21.6,0.47,148.51000000000005
20.65,10.3,112.54,7.05,303.9,1.04,29.1,2019-11-04 03:18:00,3.605483,105.580333,3.06,21.6,0.47,148.51000000000005
20.56,10.3,112.54,6.33,303.0,1.04,29.0,2019-11-04 03:19:00,3.610717,105.583333,3.06,21.6,0.47,148.61
20.62,10.3,123.0,7.92,309.0,1.04,29.0,2019-11-04 03:20:00,3.61595,105.586333,3.06,21.6,0.47,148.61
20.64,10.3,112.54,6.53,310.0,1.04,29.0,2019-11-04 03:21:00,3.6212,105.589333,3.06,21.6,0.47,148.61
20.56,10.3,112.54,6.94,314.9,1.04,29.1,2019-11-04 03:22:00,3.62645,105.592333,3.06,21.6,0.47,148.51000000000005
20.56,10.3,112.54,7.46,305.9,1.04,29.1,2019-11-04 03:23:00,3.631617,105.595333,3.06,21.7,0.47,148.51000000000005
20.56,10.3,112.54,7.46,308.9,1.04,29.1,2019-11-04 03:24:00,3.6369,105.598333,3.06,21.7,0.47,148.51000000000005
20.6,10.3,112.54,6.07,304.0,1.04,29.0,2019-11-04 03:25:00,3.642183,105.601333,3.06,21.7,0.47,148.61
20.62,10.3,112.54,5.5,304.0,1.04,29.0,2019-11-04 03:26:00,3.64745,105.604333,3.06,21.7,0.47,148.61
20.69,10.3,112.54,7.31,305.0,1.04,29.0,2019-11-04 03:27:00,3.652683,105.607333,3.06,21.7,0.47,148.61
20.62,10.3,112.54,7.25,313.0,1.04,29.0,2019-11-04 03:28:00,3.65795,105.610333,3.06,21.7,0.47,148.61
20.59,10.3,112.54,7.41,309.0,1.04,29.0,2019-11-04 03:29:00,3.663117,105.613167,3.06,21.7,0.47,148.61
20.59,10.3,112.54,7.1,317.9,1.04,29.1,2019-11-04 03:30:00,3.668383,105.616167,3.06,21.7,0.47,148.51000000000005
20.61,10.3,112.54,6.84,313.0,1.04,29.0,2019-11-04 03:31:00,3.673633,105.619167,3.06,21.7,0.47,148.61
20.68,10.3,112.54,7.46,308.1,1.04,28.9,2019-11-04 03:32:00,3.67895,105.622167,3.06,21.7,0.47,148.71
20.69,10.3,112.54,6.02,311.0,1.04,29.0,2019-11-04 03:33:00,3.6842,105.625167,3.06,21.7,0.47,148.61
20.51,10.3,112.54,6.58,314.9,1.04,29.1,2019-11-04 03:34:00,3.689483,105.628167,3.06,21.7,0.47,148.51000000000005
20.55,10.3,112.54,6.64,316.0,1.04,29.0,2019-11-04 03:35:00,3.69465,105.631,3.06,21.7,0.47,148.61
20.71,10.3,112.54,6.38,313.0,1.04,29.0,2019-11-04 03:36:00,3.699967,105.634,3.06,21.8,0.47,148.61
20.67,10.3,112.54,5.97,312.0,1.04,29.0,2019-11-04 03:37:00,3.705267,105.637,3.06,21.8,0.47,148.61
20.66,10.3,112.54,6.38,318.9,1.04,29.1,2019-11-04 03:38:00,3.710567,105.64,3.06,21.8,0.47,148.51000000000005
20.63,10.3,112.54,5.81,311.0,1.04,29.0,2019-11-04 03:39:00,3.715883,105.643,3.06,21.8,0.47,148.61
20.69,10.3,112.54,5.81,311.0,1.04,29.0,2019-11-04 03:40:00,3.7212,105.646,3.06,21.8,0.47,148.61
20.78,10.3,112.54,5.66,309.0,1.04,29.0,2019-11-04 03:41:00,3.726433,105.649,3.06,21.9,0.47,148.61
20.65,10.3,112.54,5.25,307.0,1.04,29.0,2019-11-04 03:42:00,3.73175,105.652,3.06,21.8,0.47,148.61
20.66,10.3,112.54,6.02,306.9,1.04,29.1,2019-11-04 03:43:00,3.737117,105.654833,3.06,21.9,0.47,148.51000000000005
20.71,10.3,112.54,5.5,314.8,1.04,29.2,2019-11-04 03:44:00,3.742433,105.657833,3.06,21.9,0.47,148.41000000000003
20.69,10.3,112.54,5.04,303.8,1.04,30.2,2019-11-04 03:45:00,3.747783,105.660833,3.06,21.9,0.47,147.41000000000003
20.67,10.3,112.54,3.65,300.9,1.04,30.1,2019-11-04 03:46:00,3.752967,105.663833,3.06,21.9,0.47,147.51000000000005
20.7,10.3,112.54,5.25,310.0,1.04,30.0,2019-11-04 03:47:00,3.758267,105.667,3.06,21.9,0.47,147.61
20.64,10.3,112.54,4.94,305.0,1.04,30.0,2019-11-04 03:48:00,3.76355,105.67,3.06,21.9,0.47,147.61
20.71,10.3,112.54,4.94,307.0,1.04,30.0,2019-11-04 03:49:00,3.76885,105.673,3.06,21.9,0.47,147.61
20.62,10.3,112.54,4.89,315.9,1.04,30.1,2019-11-04 03:50:00,3.77415,105.676167,3.06,21.9,0.47,147.51000000000005
20.73,10.3,112.54,5.4,308.0,1.04,30.0,2019-11-04 03:51:00,3.779433,105.679167,3.06,21.9,0.47,147.61
20.68,10.3,112.54,4.84,319.0,1.04,30.0,2019-11-04 03:52:00,3.784733,105.682167,3.06,21.9,0.47,147.61
20.73,10.3,112.54,5.5,318.0,1.04,30.0,2019-11-04 03:53:00,3.789933,105.685333,3.06,21.9,0.47,147.61
20.57,10.3,112.54,6.43,322.0,1.04,30.0,2019-11-04 03:54:00,3.795167,105.688333,3.06,21.9,0.47,147.61
20.62,10.3,112.54,7.36,320.0,1.04,30.0,2019-11-04 03:55:00,3.80055,105.691333,3.06,21.9,0.47,147.61
20.68,10.3,122.0,7.51,319.9,1.04,30.1,2019-11-04 03:56:00,3.805833,105.6945,3.06,21.9,0.47,147.51000000000005
20.77,10.3,112.54,6.48,316.0,1.04,30.0,2019-11-04 03:57:00,3.811117,105.6975,3.06,21.9,0.47,147.61
20.75,10.3,112.54,5.71,315.0,1.04,30.0,2019-11-04 03:58:00,3.816333,105.7005,3.06,21.9,0.47,147.61
20.75,10.3,112.54,5.2,329.0,1.04,30.0,2019-11-04 03:59:00,3.821633,105.7035,3.06,21.9,0.47,147.61
20.77,10.3,112.54,6.64,331.0,1.04,30.0,2019-11-04 04:00:00,3.826933,105.7065,3.06,21.9,0.47,147.61
20.77,10.3,112.54,7.05,330.9,1.04,30.1,2019-11-04 04:01:00,3.832233,105.7095,3.06,21.9,0.47,147.51000000000005
20.71,10.3,112.54,6.58,330.0,1.04,30.0,2019-11-04 04:02:00,3.837583,105.7125,3.06,21.9,0.47,147.61
20.71,10.3,112.54,6.58,330.0,1.04,30.0,2019-11-04 04:02:02,3.837583,105.7125,3.06,21.9,0.47,147.61
20.78,10.3,112.54,6.74,331.0,1.04,30.0,2019-11-04 04:03:00,3.84285,105.7155,3.06,21.9,0.47,147.61
20.78,10.3,112.54,6.74,331.0,1.04,30.0,2019-11-04 04:03:10,3.84285,105.7155,3.06,21.9,0.47,147.61
20.83,10.3,112.54,6.02,332.0,1.04,30.0,2019-11-04 04:04:00,3.848033,105.7185,3.06,21.9,0.47,147.61
20.68,10.3,112.54,5.86,333.9,1.04,30.1,2019-11-04 04:05:00,3.853433,105.721667,3.06,21.9,0.47,147.51000000000005
20.66,10.3,112.54,5.5,324.0,1.04,30.0,2019-11-04 04:06:00,3.85865,105.7245,3.06,21.9,0.47,147.61
20.68,10.3,112.54,5.35,316.0,1.04,30.0,2019-11-04 04:07:00,3.864017,105.727667,3.06,21.9,0.47,147.61
20.72,10.3,112.54,5.66,314.1,1.04,29.9,2019-11-04 04:08:00,3.869333,105.730667,3.06,21.9,0.47,147.71
20.71,10.3,112.54,5.5,309.0,1.04,30.0,2019-11-04 04:09:00,3.87465,105.733667,3.06,21.9,0.47,147.61
20.65,10.3,112.54,5.25,311.0,1.04,30.0,2019-11-04 04:10:00,3.8799,105.736667,3.06,21.9,0.47,147.61
20.75,10.3,112.54,4.84,317.0,1.04,30.0,2019-11-04 04:11:00,3.885233,105.739667,3.06,22.0,0.47,147.61
20.72,10.3,112.54,4.32,303.0,1.04,30.0,2019-11-04 04:12:00,3.890567,105.742667,3.06,22.0,0.47,147.61
20.87,10.3,112.54,4.22,319.0,1.04,30.0,2019-11-04 04:13:00,3.895883,105.745833,3.06,22.0,0.47,147.61
20.87,10.3,112.54,3.29,315.0,1.04,30.0,2019-11-04 04:14:00,3.901217,105.748833,3.06,22.0,0.47,147.61
20.7,10.3,112.54,4.68,300.0,1.04,30.0,2019-11-04 04:15:00,3.906467,105.751833,3.06,22.0,0.47,147.61
20.7,10.3,112.54,4.68,300.0,1.04,30.0,2019-11-04 04:15:32,3.906467,105.751833,3.06,22.0,0.47,147.61
20.76,10.3,112.54,4.27,318.1,1.04,29.9,2019-11-04 04:16:00,3.911833,105.754833,3.06,22.0,0.47,147.71
20.78,10.3,112.54,2.42,321.5,1.04,30.5,2019-11-04 04:17:00,3.917117,105.757833,3.06,22.0,0.47,147.11
20.82,10.3,112.54,3.34,321.8,1.04,33.2,2019-11-04 04:18:00,3.9225,105.760833,3.06,22.0,0.47,144.41000000000003
20.87,10.3,112.54,3.96,300.7,1.04,33.3,2019-11-04 04:19:00,3.927683,105.764167,3.06,22.0,0.47,144.31
20.67,10.3,112.54,4.22,303.0,1.04,35.0,2019-11-04 04:20:00,3.932833,105.7675,3.06,22.0,0.47,142.61
20.68,10.3,112.54,4.53,311.9,1.04,35.1,2019-11-04 04:21:00,3.937817,105.770833,3.06,22.0,0.47,142.51000000000005
20.83,10.3,112.54,3.7,298.0,1.04,35.0,2019-11-04 04:22:00,3.942883,105.774333,3.06,22.0,0.47,142.61
20.83,10.3,112.54,5.2,286.1,1.04,34.9,2019-11-04 04:23:00,3.94795,105.778,3.06,22.0,0.47,142.71
20.73,10.3,112.54,5.09,288.2,1.04,34.8,2019-11-04 04:24:00,3.952967,105.781333,3.06,22.0,0.47,142.81
20.79,10.3,121.0,7.67,286.2,1.04,34.8,2019-11-04 04:25:00,3.957983,105.784833,3.06,22.0,0.47,142.81
20.86,10.3,122.0,8.54,272.2,1.04,34.8,2019-11-04 04:26:00,3.96295,105.788333,3.06,21.9,0.47,142.81
20.71,10.3,122.0,9.88,281.2,1.04,34.8,2019-11-04 04:27:00,3.968,105.791833,3.06,21.9,0.47,142.81
20.67,10.3,122.0,9.11,286.1,1.04,34.9,2019-11-04 04:28:00,3.97305,105.795333,3.06,21.9,0.47,142.71
20.66,10.3,122.0,8.44,277.1,1.04,34.9,2019-11-04 04:29:00,3.9781,105.798833,3.06,21.9,0.47,142.71
20.68,10.3,122.0,9.31,276.1,1.04,34.9,2019-11-04 04:30:00,3.983133,105.802333,3.06,21.9,0.47,142.71
20.64,10.3,122.0,9.41,282.4,1.05,34.6,2019-11-04 04:31:00,3.9881,105.805833,2.59,21.7,0.47,143.01000000000005
20.58,10.3,121.0,9.26,271.4,1.05,32.6,2019-11-04 04:32:00,3.993117,105.809333,2.59,21.7,0.47,145.01000000000005
20.6,10.3,123.0,10.49,278.6,1.05,32.4,2019-11-04 04:33:00,3.998133,105.8125,2.59,21.8,0.47,145.21
20.62,10.3,129.0,10.29,277.2,1.05,31.8,2019-11-04 04:34:00,4.0032830000000015,105.815833,2.59,21.7,0.47,145.81
20.51,10.3,128.0,11.11,277.4,1.05,31.6,2019-11-04 04:35:00,4.0084,105.819,2.59,21.7,0.47,146.01000000000005
20.51,10.3,128.0,11.11,280.4,1.05,31.6,2019-11-04 04:35:52,4.0084,105.819,2.59,21.8,0.47,146.01000000000005
20.49,10.3,112.54,7.445,288.4,1.05,31.6,2019-11-04 04:36:00,4.0135830000000015,105.822167,2.59,21.8,0.47,146.01000000000005
20.52,10.3,124.0,8.01,278.4,1.05,31.6,2019-11-04 04:37:00,4.018733,105.8255,2.59,21.7,0.47,146.01000000000005
20.61,10.3,123.0,8.344999999999999,283.5,1.05,31.5,2019-11-04 04:38:00,4.023817,105.828667,2.59,21.7,0.47,146.11
20.52,10.3,125.0,8.085,279.4,1.05,31.6,2019-11-04 04:39:00,4.028967,105.831833,2.59,21.7,0.47,146.01000000000005
20.56,10.3,124.0,8.575,282.4,1.05,31.6,2019-11-04 04:40:00,4.034117,105.835,2.59,21.7,0.47,146.01000000000005
20.48,10.3,124.0,7.905,282.2,1.05,31.8,2019-11-04 04:41:00,4.039233,105.838333,2.59,21.7,0.47,145.81
20.48,10.3,124.0,7.93,286.2,1.05,31.8,2019-11-04 04:42:00,4.044367,105.8415,2.59,21.7,0.47,145.81
20.52,10.3,124.0,7.725,280.1,1.05,31.9,2019-11-04 04:43:00,4.0494,105.844667,2.59,21.7,0.47,145.71
20.5,10.3,123.0,7.75,289.1,1.05,31.9,2019-11-04 04:44:00,4.054533,105.847833,2.59,21.7,0.47,145.71
20.41,10.3,124.0,7.52,281.9,1.05,32.1,2019-11-04 04:45:00,4.059633,105.851167,2.59,21.7,0.47,145.51000000000005
20.37,10.3,112.54,7.365,283.9,1.05,32.1,2019-11-04 04:46:00,4.064733,105.854333,2.59,21.8,0.47,145.51000000000005
20.44,10.3,124.0,11.68,283.0,1.05,32.0,2019-11-04 04:47:00,4.069883,105.857667,2.59,21.7,0.47,145.61
20.47,10.3,123.0,11.32,279.0,1.05,32.0,2019-11-04 04:48:00,4.075017,105.861,2.59,21.7,0.47,145.61
20.41,10.3,123.0,11.58,282.9,1.05,32.1,2019-11-04 04:49:00,4.080117,105.864167,2.59,21.7,0.47,145.51000000000005
20.4,10.3,112.54,7.34,282.0,1.05,32.0,2019-11-04 04:50:00,4.08515,105.867333,2.59,21.8,0.47,145.61
20.49,10.3,133.25,12.04,284.2,1.05,31.8,2019-11-04 04:51:00,4.0903,105.870667,2.59,21.8,0.47,145.81
20.42,10.3,112.54,7.39,279.1,1.05,31.9,2019-11-04 04:52:00,4.0954169999999985,105.874,2.59,21.8,0.47,145.71
20.56,10.3,112.54,7.495,281.1,1.05,31.9,2019-11-04 04:53:00,4.10055,105.877167,2.59,21.8,0.47,145.71
20.5,10.3,112.54,7.34,275.1,1.05,31.9,2019-11-04 04:54:00,4.105683,105.8805,2.59,21.8,0.47,145.71
20.48,10.3,124.0,11.94,277.0,1.05,32.0,2019-11-04 04:55:00,4.11075,105.883667,2.59,21.7,0.47,145.61
20.56,10.3,133.25,12.04,273.0,1.05,35.0,2019-11-04 04:56:00,4.115883,105.887,2.59,21.8,0.47,142.61
20.48,10.3,124.0,10.6,273.5,1.05,35.5,2019-11-04 04:57:00,4.120933,105.890333,2.59,21.8,0.47,142.11
20.47,10.3,123.0,11.47,272.8,1.05,35.2,2019-11-04 04:58:00,4.125867,105.894,2.59,21.8,0.47,142.41000000000003
20.51,10.3,123.0,10.8,275.8,1.05,35.2,2019-11-04 04:59:00,4.1308,105.8975,2.59,21.9,0.47,142.41000000000003
20.57,10.3,127.56,11.21,271.8,1.05,35.2,2019-11-04 05:00:00,4.135783,105.901,2.59,21.9,0.47,142.41000000000003
20.57,10.3,123.0,10.8,275.9,1.05,35.1,2019-11-04 05:01:00,4.140667,105.904667,2.59,21.9,0.47,142.51000000000005
20.54,10.3,134.0,11.27,276.0,1.05,35.0,2019-11-04 05:02:00,4.1456,105.908167,2.59,21.9,0.47,142.61
20.54,10.3,112.54,7.365,274.1,1.05,34.9,2019-11-04 05:03:00,4.150583,105.911667,2.59,21.9,0.47,142.71
20.43,10.3,123.0,11.16,273.1,1.05,34.9,2019-11-04 05:04:00,4.155583,105.915333,2.59,21.9,0.47,142.71
20.52,10.3,133.25,12.04,270.0,1.05,35.0,2019-11-04 05:05:00,4.16055,105.918833,2.59,21.9,0.47,142.61
20.51,10.3,123.0,11.83,270.0,1.05,35.0,2019-11-04 05:06:00,4.167917,105.924083,2.59,21.9,0.47,142.61
20.55,10.3,112.54,7.415,271.0,1.05,35.0,2019-11-04 05:07:00,4.175383,105.9295,2.59,21.9,0.47,142.61
20.68,10.3,123.0,7.88,270.0,1.05,35.0,2019-11-04 05:08:00,4.18035,105.933,2.59,21.9,0.47,142.61
20.57,10.3,123.0,11.99,274.1,1.05,34.9,2019-11-04 05:09:00,4.1853,105.936667,2.59,21.9,0.47,142.71
20.55,10.3,123.0,11.37,274.1,1.05,34.9,2019-11-04 05:10:00,4.190267,105.940167,2.59,21.8,0.47,142.71
20.48,10.3,120.0,11.99,276.1,1.05,32.9,2019-11-04 05:11:00,4.195317,105.943667,2.59,21.7,0.47,144.71
20.5,10.3,124.0,11.58,277.2,1.05,32.8,2019-11-04 05:12:00,4.200283,105.946833,2.59,21.8,0.47,144.81
20.5,10.3,123.0,11.27,278.9,1.05,33.1,2019-11-04 05:13:00,4.2054,105.950333,2.59,21.8,0.47,144.51000000000005
20.5,10.3,122.0,10.6,288.4,1.05,31.6,2019-11-04 05:14:00,4.210483,105.9535,2.59,21.7,0.47,146.01000000000005
20.43,10.3,121.0,9.83,287.0,1.05,31.0,2019-11-04 05:15:00,4.215667,105.956833,2.59,21.8,0.47,146.61
20.38,10.3,124.0,10.19,288.9,1.05,31.1,2019-11-04 05:16:00,4.220833,105.96,2.59,21.8,0.47,146.51000000000005
20.53,10.3,123.0,10.39,279.7,1.05,31.3,2019-11-04 05:17:00,4.22595,105.963167,2.59,21.8,0.47,146.31
20.43,10.3,122.0,10.29,281.7,1.05,31.3,2019-11-04 05:18:00,4.23115,105.966333,2.59,21.8,0.47,146.31
