stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon,wsWS,sovg,currSpeed,currDir
16.06,12.165,65.58,5.25,347.8,0.62,315.2,2019-12-09 16:33:00,26.185967,-90.736517,8.86,17.3,0.47,222.41000000000003
16.14,12.165,67.0,5.5,343.7,0.62,315.3,2019-12-09 16:34:00,26.189483,-90.740183,8.86,17.3,0.47,222.31
16.06,12.165,65.58,4.17,335.1,0.62,314.9,2019-12-09 16:35:00,26.192917,-90.743783,8.86,17.2,0.47,222.71000000000004
15.92,12.165,65.71,5.3,350.3,0.62,314.7,2019-12-09 16:36:00,26.196333,-90.747417,8.86,16.9,0.47,222.91000000000003
15.55,12.165,72.08,4.99,335.1,0.62,314.9,2019-12-09 16:37:00,26.199683,-90.75095,8.86,16.6,0.47,222.71000000000004
15.39,12.165,70.25,5.66,342.4,0.62,314.6,2019-12-09 16:38:00,26.202983,-90.75445,8.86,16.4,0.47,223.01
15.33,12.165,70.25,5.61,337.2,0.62,314.8,2019-12-09 16:39:00,26.20625,-90.757983,8.86,16.2,0.47,222.81
15.17,12.165,61.94,3.86,344.9,0.62,315.1,2019-12-09 16:40:00,26.209433,-90.761317,8.86,16.1,0.47,222.51
15.04,12.165,61.94,2.68,354.7,0.62,315.3,2019-12-09 16:41:00,26.212683,-90.76475,8.86,16.0,0.47,222.31
14.98,12.165,52.0,5.5,326.6,0.62,315.4,2019-12-09 16:42:00,26.215933000000003,-90.768117,8.86,15.9,0.47,222.21000000000004
14.87,12.165,52.0,2.93,331.8,0.62,315.2,2019-12-09 16:43:00,26.219183,-90.771483,8.86,15.9,0.47,222.41000000000003
14.88,12.165,54.16,4.27,334.0,0.62,315.0,2019-12-09 16:44:00,26.222417,-90.774833,8.86,15.8,0.47,222.61
14.9,12.165,54.0,5.2,326.1,0.62,314.9,2019-12-09 16:45:00,26.22565,-90.778183,8.86,15.8,0.47,222.71000000000004
14.81,12.165,54.0,4.73,350.0,0.62,315.0,2019-12-09 16:46:00,26.228867,-90.781533,8.86,15.9,0.47,222.61
14.84,12.165,54.0,4.99,332.8,0.62,315.2,2019-12-09 16:47:00,26.232067,-90.784833,8.86,15.9,0.47,222.41000000000003
14.83,12.165,54.0,4.53,331.0,0.62,315.0,2019-12-09 16:48:00,26.235317,-90.788183,8.86,15.9,0.47,222.61
14.9,12.165,53.0,4.22,337.1,0.62,314.9,2019-12-09 16:49:00,26.23855,-90.7915,8.86,15.9,0.47,222.71000000000004
14.76,12.165,54.0,4.68,333.3,0.62,314.7,2019-12-09 16:50:00,26.24175,-90.79485,8.86,15.9,0.47,222.91000000000003
14.78,12.165,54.0,4.89,336.4,0.62,314.6,2019-12-09 16:51:00,26.245017,-90.79825,8.86,15.9,0.47,223.01
14.8,12.165,54.0,4.06,340.3,0.62,314.7,2019-12-09 16:52:00,26.248183,-90.801567,8.86,15.9,0.47,222.91000000000003
14.78,12.165,54.0,4.01,332.3,0.62,313.7,2019-12-09 16:53:00,26.2514,-90.804967,8.86,15.9,0.47,223.91000000000003
14.75,12.165,54.0,4.48,329.5,0.62,313.5,2019-12-09 16:54:00,26.2546,-90.8084,8.86,15.9,0.47,224.11
14.75,12.165,51.29,4.12,333.3,0.62,313.7,2019-12-09 16:55:00,26.257767,-90.811833,8.86,16.0,0.47,223.91000000000003
14.7,12.165,54.0,2.83,343.5,0.62,313.5,2019-12-09 16:56:00,26.260933,-90.815283,8.86,16.0,0.47,224.11
14.76,12.165,54.0,4.94,357.8,0.62,313.2,2019-12-09 16:57:00,26.26408300000001,-90.81885,8.86,16.0,0.47,224.41000000000003
14.82,12.165,55.0,5.04,329.2,0.62,312.8,2019-12-09 16:58:00,26.267133,-90.822383,8.86,16.0,0.47,224.81
14.77,12.165,54.0,2.93,323.6,0.62,313.4,2019-12-09 16:59:00,26.270217,-90.826033,8.86,16.1,0.47,224.21000000000004
14.78,12.165,54.0,5.25,353.2,0.62,314.8,2019-12-09 17:00:00,26.273367,-90.829617,8.86,16.1,0.47,222.81
14.82,12.165,54.16,4.42,329.9,0.62,315.1,2019-12-09 17:01:00,26.276533,-90.833133,8.86,16.2,0.47,222.51
14.8,12.165,53.0,5.14,325.5,0.62,314.5,2019-12-09 17:02:00,26.279683,-90.836667,8.86,16.1,0.47,223.11
14.89,12.165,54.0,3.4,338.0,0.62,314.0,2019-12-09 17:03:00,26.28285,-90.840217,8.86,16.1,0.47,223.61
14.9,12.165,53.0,3.09,357.0,0.62,314.0,2019-12-09 17:04:00,26.285967,-90.84375,8.86,16.1,0.47,223.61
14.94,12.165,54.0,5.04,321.8,0.62,314.2,2019-12-09 17:05:00,26.289133000000003,-90.847317,8.86,16.1,0.47,223.41000000000003
15.0,12.165,54.0,2.57,319.9,0.62,314.1,2019-12-09 17:06:00,26.292283,-90.85085,8.86,16.1,0.47,223.51
14.94,12.165,54.0,2.52,312.0,0.62,315.0,2019-12-09 17:07:00,26.295483,-90.854367,8.86,16.1,0.47,222.61
14.98,12.165,53.0,5.5,317.8,0.62,315.2,2019-12-09 17:08:00,26.2987,-90.857833,8.86,16.1,0.47,222.41000000000003
15.01,12.165,61.94,4.94,334.7,0.62,315.3,2019-12-09 17:09:00,26.30195,-90.861283,8.86,16.1,0.47,222.31
14.97,12.165,53.0,3.19,3.0,0.62,315.0,2019-12-09 17:10:00,26.305133,-90.864683,8.86,16.1,0.47,222.61
14.98,12.165,54.16,2.73,327.1,0.62,314.9,2019-12-09 17:11:00,26.308367,-90.868117,8.86,16.2,0.47,222.71000000000004
14.96,12.165,56.0,3.45,333.9,0.62,315.1,2019-12-09 17:12:00,26.3116,-90.871583,8.86,16.0,0.47,222.51
14.96,12.165,56.0,3.45,333.9,0.62,315.1,2019-12-09 17:12:34,26.3116,-90.871583,8.86,16.0,0.47,222.51
14.96,12.165,54.0,3.91,308.1,0.62,314.9,2019-12-09 17:13:00,26.31485,-90.874983,8.86,16.0,0.47,222.71000000000004
14.99,12.165,53.0,5.14,316.0,0.62,315.0,2019-12-09 17:14:00,26.318083,-90.8784,8.86,16.0,0.47,222.61
14.89,12.165,53.0,4.37,328.0,0.62,315.0,2019-12-09 17:15:00,26.321283,-90.88175,8.86,16.0,0.47,222.61
14.99,12.165,54.0,3.14,319.9,0.62,315.1,2019-12-09 17:16:00,26.324517,-90.885183,8.86,16.0,0.47,222.51
14.97,12.165,54.0,5.45,317.1,0.62,314.9,2019-12-09 17:17:00,26.327783,-90.888583,8.86,16.0,0.47,222.71000000000004
14.95,12.165,53.0,3.34,325.0,0.62,315.0,2019-12-09 17:18:00,26.33105,-90.891983,8.86,16.0,0.47,222.61
14.89,12.165,54.0,4.89,347.9,0.62,315.1,2019-12-09 17:19:00,26.33435,-90.895367,8.86,16.0,0.47,222.51
14.93,12.165,54.0,5.5,329.0,0.62,315.0,2019-12-09 17:20:00,26.33755,-90.89875,8.86,16.0,0.47,222.61
15.03,12.165,61.94,4.27,326.3,0.62,314.7,2019-12-09 17:21:00,26.340733,-90.90205,8.86,16.0,0.47,222.91000000000003
14.91,12.165,53.0,3.86,312.1,0.62,314.9,2019-12-09 17:22:00,26.344017,-90.90545,8.86,15.9,0.47,222.71000000000004
14.81,12.165,52.0,4.53,317.5,0.62,312.5,2019-12-09 17:23:00,26.3472,-90.9089,8.86,15.8,0.47,225.11
14.86,12.165,54.0,3.96,344.1,0.62,311.9,2019-12-09 17:24:00,26.350267,-90.912417,8.86,15.9,0.47,225.71000000000004
14.87,12.165,55.0,6.33,342.4,0.62,312.6,2019-12-09 17:25:00,26.3534,-90.915983,8.86,15.9,0.47,225.01
14.85,12.165,54.0,6.28,316.0,0.62,313.0,2019-12-09 17:26:00,26.35655,-90.9195,8.86,15.9,0.47,224.61
14.88,12.165,54.0,6.28,310.1,0.62,312.9,2019-12-09 17:27:00,26.359617,-90.922883,8.86,16.0,0.47,224.71000000000004
14.77,12.165,54.0,3.81,318.2,0.62,312.8,2019-12-09 17:28:00,26.362817,-90.926433,8.86,15.9,0.47,224.81
14.87,12.165,54.0,6.22,326.0,0.62,313.0,2019-12-09 17:29:00,26.365967,-90.929917,8.86,16.0,0.47,224.61
14.86,12.165,54.0,4.53,313.9,0.62,313.1,2019-12-09 17:30:00,26.369133,-90.9334,8.86,16.0,0.47,224.51
14.88,12.165,53.0,4.48,330.8,0.62,313.2,2019-12-09 17:31:00,26.372317,-90.9369,8.86,16.0,0.47,224.41000000000003
14.89,12.165,54.0,5.71,317.9,0.62,313.1,2019-12-09 17:32:00,26.37545,-90.940283,8.86,16.0,0.47,224.51
14.85,12.165,53.0,4.58,325.2,0.62,312.8,2019-12-09 17:33:00,26.378617,-90.94375,8.86,16.0,0.47,224.81
14.89,12.165,54.0,5.3,324.1,0.62,312.9,2019-12-09 17:34:00,26.381783,-90.947233,8.86,16.0,0.47,224.71000000000004
14.89,12.165,54.0,2.78,313.0,0.62,313.0,2019-12-09 17:35:00,26.385,-90.950733,8.86,16.0,0.47,224.61
14.98,12.165,53.0,6.33,317.1,0.62,312.9,2019-12-09 17:36:00,26.388217,-90.9542,8.86,16.0,0.47,224.71000000000004
14.98,12.165,54.0,5.76,314.1,0.62,312.9,2019-12-09 17:37:00,26.391367,-90.957617,8.86,16.0,0.47,224.71000000000004
14.95,12.165,53.0,5.56,349.9,0.62,313.1,2019-12-09 17:38:00,26.394567,-90.961067,8.86,16.0,0.47,224.51
14.95,12.165,54.0,4.22,299.8,0.62,313.2,2019-12-09 17:39:00,26.397767,-90.9645,8.86,16.0,0.47,224.41000000000003
14.93,12.165,53.0,6.02,315.9,0.62,313.1,2019-12-09 17:40:00,26.401017,-90.967917,8.86,15.9,0.47,224.51
14.96,12.165,54.0,2.32,318.4,0.62,312.6,2019-12-09 17:41:00,26.4042,-90.971367,8.86,15.9,0.47,225.01
14.93,12.165,53.0,6.43,320.6,0.62,312.4,2019-12-09 17:42:00,26.40738300000001,-90.9748,8.86,15.9,0.47,225.21000000000004
14.88,12.165,54.0,5.45,317.4,0.62,312.6,2019-12-09 17:43:00,26.41048300000001,-90.978217,8.86,15.9,0.47,225.01
14.84,12.165,54.0,4.63,319.2,0.62,312.8,2019-12-09 17:44:00,26.41365,-90.981683,8.86,15.9,0.47,224.81
14.86,12.165,54.0,4.78,307.9,0.62,313.1,2019-12-09 17:45:00,26.416817,-90.985133,8.86,15.9,0.47,224.51
14.92,12.165,53.0,6.38,321.0,0.62,313.0,2019-12-09 17:46:00,26.42,-90.98855,8.86,15.8,0.47,224.61
14.9,12.165,53.0,5.4,318.4,0.62,312.6,2019-12-09 17:47:00,26.42315,-90.992017,8.86,15.8,0.47,225.01
14.95,12.165,54.0,2.73,337.1,0.62,312.9,2019-12-09 17:48:00,26.4263,-90.995483,8.86,15.8,0.47,224.71000000000004
14.89,12.165,54.0,6.38,309.1,0.62,312.9,2019-12-09 17:49:00,26.42945,-90.99895,8.86,15.8,0.47,224.71000000000004
14.96,12.165,54.0,3.19,309.1,0.62,312.9,2019-12-09 17:50:00,26.43253300000001,-91.002333,8.86,15.8,0.47,224.71000000000004
14.91,12.165,53.0,4.17,313.8,0.62,313.2,2019-12-09 17:51:00,26.435667,-91.005833,8.86,15.8,0.47,224.41000000000003
14.87,12.165,54.0,4.17,313.9,0.62,313.1,2019-12-09 17:52:00,26.438817,-91.009283,8.86,15.8,0.47,224.51
14.9,12.165,54.0,5.2,320.9,0.62,313.1,2019-12-09 17:53:00,26.441967,-91.01275,8.86,15.8,0.47,224.51
14.89,12.165,54.0,5.71,340.0,0.62,313.0,2019-12-09 17:54:00,26.4451,-91.016233,8.86,15.8,0.47,224.61
14.95,12.165,54.0,5.14,320.0,0.62,313.0,2019-12-09 17:55:00,26.4482,-91.01965,8.86,15.9,0.47,224.61
14.94,12.165,53.0,2.68,326.1,0.62,312.9,2019-12-09 17:56:00,26.45135,-91.02315,8.86,15.9,0.47,224.71000000000004
14.91,12.165,54.0,6.28,323.9,0.62,313.1,2019-12-09 17:57:00,26.454467,-91.026617,8.86,15.9,0.47,224.51
14.9,12.165,54.0,6.02,341.0,0.62,313.0,2019-12-09 17:58:00,26.457633,-91.030117,8.86,15.9,0.47,224.61
14.9,12.165,54.0,6.02,341.0,0.62,313.0,2019-12-09 17:58:36,26.457633,-91.030117,8.86,15.9,0.47,224.61
14.93,12.165,54.0,4.58,322.1,0.62,312.9,2019-12-09 17:59:00,26.460767,-91.033617,8.86,15.9,0.47,224.71000000000004
14.89,12.165,54.0,6.48,313.3,0.62,312.7,2019-12-09 18:00:00,26.463933,-91.03715,8.86,15.9,0.47,224.91000000000003
14.82,12.165,54.16,4.68,332.1,0.62,312.9,2019-12-09 18:01:00,26.467083,-91.040567,8.86,15.9,0.47,224.71000000000004
14.81,12.165,56.0,4.94,330.0,0.62,313.0,2019-12-09 18:02:00,26.47025,-91.044033,8.86,15.9,0.47,224.61
14.85,12.165,53.0,6.07,328.1,0.62,312.9,2019-12-09 18:03:00,26.4734,-91.047533,8.86,15.9,0.47,224.71000000000004
14.86,12.165,54.0,4.06,307.0,0.62,313.0,2019-12-09 18:04:00,26.476567,-91.051033,8.86,16.0,0.47,224.61
14.87,12.165,54.0,5.3,333.0,0.62,313.0,2019-12-09 18:05:00,26.479683,-91.05455,8.86,16.0,0.47,224.61
14.88,12.165,54.0,5.4,315.2,0.62,312.8,2019-12-09 18:06:00,26.48285,-91.05805,8.86,16.0,0.47,224.81
14.88,12.165,54.0,4.89,314.3,0.62,312.7,2019-12-09 18:07:00,26.485983,-91.061517,8.86,16.0,0.47,224.91000000000003
14.89,12.165,54.0,4.73,328.1,0.62,312.9,2019-12-09 18:08:00,26.489133,-91.06505,8.86,16.0,0.47,224.71000000000004
14.88,12.165,54.0,5.5,347.9,0.62,313.1,2019-12-09 18:09:00,26.4923,-91.068533,8.86,16.0,0.47,224.51
14.86,12.165,53.0,4.73,312.1,0.62,312.9,2019-12-09 18:10:00,26.495483,-91.07205,8.86,16.0,0.47,224.71000000000004
14.87,12.165,54.0,4.22,322.2,0.62,312.8,2019-12-09 18:11:00,26.498633,-91.075583,8.86,16.0,0.47,224.81
14.87,12.165,54.0,2.21,317.2,0.75,312.8,2019-12-09 18:12:00,26.501717,-91.079067,8.53,16.1,0.03,92.2
14.95,12.165,54.0,5.5,327.2,0.75,312.8,2019-12-09 18:13:00,26.5049,-91.0826,8.53,16.1,0.03,92.2
14.83,12.165,54.0,4.37,349.0,0.75,313.0,2019-12-09 18:14:00,26.50808300000001,-91.086133,8.53,16.1,0.03,92.0
14.885,12.165,54.0,3.7,327.95,0.75,313.05,2019-12-09 18:15:00,26.511233,-91.089667,8.53,16.1,0.03,91.95
14.86,12.165,54.0,6.33,326.9,0.75,313.1,2019-12-09 18:16:00,26.514433,-91.093217,8.53,16.1,0.03,91.89999999999998
14.98,12.165,54.0,4.32,336.8,0.75,313.2,2019-12-09 18:17:00,26.517617,-91.096783,8.53,16.2,0.03,91.8
14.99,12.165,53.0,6.48,320.0,0.75,313.0,2019-12-09 18:18:00,26.520767,-91.100283,8.53,16.2,0.03,92.0
14.91,12.165,54.0,4.94,319.2,0.75,312.8,2019-12-09 18:19:00,26.52395,-91.103817,8.53,16.2,0.03,92.2
14.89,12.165,53.0,4.94,325.4,0.75,314.6,2019-12-09 18:20:00,26.52713300000001,-91.10735,8.53,16.1,0.03,90.39999999999998
14.83,12.165,56.0,7.2,316.7,0.75,318.3,2019-12-09 18:21:00,26.530333,-91.110883,8.53,16.1,0.03,86.69999999999996
14.92,12.165,54.16,4.42,297.3,0.75,320.7,2019-12-09 18:22:00,26.5336,-91.114333,8.53,16.2,0.03,84.30000000000003
14.94,12.165,54.0,5.76,314.4,0.75,324.6,2019-12-09 18:23:00,26.53708300000001,-91.117517,8.53,16.2,0.03,80.39999999999998
14.95,12.165,54.16,5.09,313.0,0.75,331.0,2019-12-09 18:24:00,26.540633000000003,-91.1205,8.53,16.2,0.03,74.0
14.95,12.165,54.16,1.34,280.8,0.75,333.2,2019-12-09 18:25:00,26.544483000000003,-91.123233,8.53,16.1,0.03,71.80000000000003
14.91,12.165,54.0,3.09,333.2,0.75,331.8,2019-12-09 18:26:00,26.548517,-91.125467,8.53,16.2,0.03,73.19999999999997
14.88,12.165,52.0,3.29,294.6,0.75,330.4,2019-12-09 18:27:00,26.552567,-91.12775,8.53,16.2,0.03,74.60000000000002
14.86,12.165,53.0,3.6,282.2,0.75,329.8,2019-12-09 18:28:00,26.55655,-91.130117,8.53,16.2,0.03,75.19999999999997
14.95,12.165,53.0,3.14,281.8,0.75,328.2,2019-12-09 18:29:00,26.560517,-91.132517,8.53,16.2,0.03,76.80000000000003
14.84,12.165,53.0,4.42,283.2,0.75,327.8,2019-12-09 18:30:00,26.564367,-91.134917,8.53,16.1,0.03,77.19999999999997
14.82,12.165,54.0,3.04,302.7,0.75,328.3,2019-12-09 18:31:00,26.568217,-91.1375,8.53,16.1,0.03,76.69999999999997
14.8,12.165,54.0,3.81,290.1,0.75,328.9,2019-12-09 18:32:00,26.572117,-91.14005,8.53,16.2,0.03,76.10000000000002
14.8,12.165,54.0,3.81,290.1,0.75,328.9,2019-12-09 18:32:17,26.572117,-91.14005,8.53,16.2,0.03,76.10000000000002
14.98,12.165,55.0,3.14,279.9,0.75,329.1,2019-12-09 18:33:00,26.576,-91.142567,8.53,16.2,0.03,75.89999999999998
14.93,12.165,53.0,3.4,275.6,0.75,328.4,2019-12-09 18:34:00,26.5799,-91.14505,8.53,16.2,0.03,76.60000000000002
14.95,12.165,54.0,2.37,333.7,0.75,326.3,2019-12-09 18:35:00,26.583783,-91.1475,8.53,16.2,0.03,78.69999999999997
14.76,12.165,54.16,5.09,302.0,0.75,323.0,2019-12-09 18:36:00,26.587683,-91.150017,8.53,16.1,0.03,82.0
14.8,12.165,52.0,4.53,312.6,0.75,322.4,2019-12-09 18:37:00,26.591367,-91.152817,8.53,15.9,0.03,82.60000000000002
14.72,12.165,51.29,4.68,322.6,0.75,323.4,2019-12-09 18:38:00,26.595,-91.155683,8.53,16.0,0.03,81.60000000000002
14.74,12.165,54.0,4.42,322.4,0.75,320.6,2019-12-09 18:39:00,26.598683,-91.158533,8.53,16.0,0.03,84.39999999999998
14.73,12.165,51.0,4.78,326.4,0.75,315.6,2019-12-09 18:40:00,26.60225,-91.1614,8.53,15.9,0.03,89.39999999999998
14.58,12.165,51.0,4.22,322.0,0.75,315.0,2019-12-09 18:41:00,26.60558300000001,-91.1645,8.53,15.7,0.03,90.0
14.62,12.165,51.29,4.99,322.7,0.75,316.3,2019-12-09 18:42:00,26.608867,-91.167767,8.53,15.8,0.03,88.69999999999996
14.6,12.165,51.29,3.6,321.1,0.75,313.9,2019-12-09 18:43:00,26.61215,-91.17105,8.53,15.8,0.03,91.10000000000002
14.45,12.165,49.34,5.5,327.5,0.75,310.5,2019-12-09 18:44:00,26.6154,-91.174267,8.53,15.6,0.03,94.5
14.37,12.165,49.34,5.56,10.0,0.75,310.0,2019-12-09 18:45:00,26.618483,-91.177667,8.53,15.4,0.03,95.0
14.36,12.165,50.0,3.6,325.0,0.75,311.0,2019-12-09 18:46:00,26.621433000000003,-91.181117,8.53,15.3,0.03,94.0
14.45,12.165,50.0,3.29,321.0,0.75,312.0,2019-12-09 18:47:00,26.624317,-91.184533,8.53,15.4,0.03,93.0
14.49,12.165,50.0,5.61,332.0,0.75,312.0,2019-12-09 18:48:00,26.627333,-91.187967,8.53,15.5,0.03,93.0
14.44,12.165,48.0,4.63,329.4,0.75,311.6,2019-12-09 18:49:00,26.630433,-91.19135,8.53,15.5,0.03,93.39999999999998
14.49,12.165,49.0,6.22,324.7,0.75,311.3,2019-12-09 18:50:00,26.633417,-91.194783,8.53,15.4,0.03,93.7
14.5,12.165,49.0,2.73,317.3,0.75,311.7,2019-12-09 18:51:00,26.636433,-91.198233,8.53,15.4,0.03,93.3
14.5,12.165,49.0,2.73,317.3,0.75,311.7,2019-12-09 18:51:58,26.636433,-91.198233,8.53,15.4,0.03,93.3
14.46,12.165,49.0,4.89,316.0,0.75,312.0,2019-12-09 18:52:00,26.639383,-91.201617,8.53,15.4,0.03,93.0
14.41,12.165,49.34,5.45,315.0,0.75,312.0,2019-12-09 18:53:00,26.642433,-91.205017,8.53,15.4,0.03,93.0
14.45,12.165,49.34,5.66,358.9,0.75,312.1,2019-12-09 18:54:00,26.645433,-91.208433,8.53,15.4,0.03,92.89999999999998
14.42,12.165,49.0,3.91,317.1,0.75,311.9,2019-12-09 18:55:00,26.64845,-91.211817,8.53,15.4,0.03,93.10000000000002
14.42,12.165,49.0,3.91,317.1,0.75,311.9,2019-12-09 18:55:13,26.64845,-91.211817,8.53,15.4,0.03,93.10000000000002
14.41,12.165,49.0,5.04,326.3,0.75,311.7,2019-12-09 18:56:00,26.651467,-91.215233,8.53,15.4,0.03,93.3
14.47,12.165,49.0,5.56,326.0,0.75,312.0,2019-12-09 18:57:00,26.654433,-91.218583,8.53,15.4,0.03,93.0
14.48,12.165,49.0,2.26,345.8,0.75,312.2,2019-12-09 18:58:00,26.657467,-91.221967,8.53,15.4,0.03,92.8
14.41,12.165,49.0,5.81,321.9,0.75,312.1,2019-12-09 18:59:00,26.66048300000001,-91.225383,8.53,15.3,0.03,92.89999999999998
14.39,12.165,49.0,6.22,347.9,0.75,312.1,2019-12-09 19:00:00,26.663517,-91.228783,8.53,15.3,0.03,92.89999999999998
14.46,12.165,49.34,4.27,326.0,0.75,312.0,2019-12-09 19:01:00,26.666517,-91.232167,8.53,15.3,0.03,93.0
14.48,12.165,49.0,4.32,320.2,0.75,311.8,2019-12-09 19:02:00,26.669533,-91.235517,8.53,15.3,0.03,93.2
14.48,12.165,49.0,5.25,333.9,0.75,312.1,2019-12-09 19:03:00,26.672533,-91.23895,8.53,15.3,0.03,92.89999999999998
14.42,12.165,49.0,3.24,305.0,0.75,312.0,2019-12-09 19:04:00,26.675483000000003,-91.242283,8.53,15.3,0.03,93.0
14.3,12.165,49.0,6.07,300.1,0.75,310.9,2019-12-09 19:05:00,26.678517,-91.245633,8.53,15.3,0.03,94.10000000000002
14.31,12.165,53.38,6.22,0.8999999999999773,0.75,311.1,2019-12-09 19:06:00,26.681467,-91.249083,8.53,15.3,0.03,93.89999999999998
14.35,12.165,50.0,6.58,338.6,0.75,312.4,2019-12-09 19:07:00,26.684367,-91.252583,8.53,15.3,0.03,92.60000000000002
14.38,12.165,50.0,5.66,317.2,0.75,312.8,2019-12-09 19:08:00,26.687317,-91.256033,8.53,15.3,0.03,92.2
14.22,12.165,49.0,5.04,317.6,0.75,312.4,2019-12-09 19:09:00,26.69025,-91.259383,8.53,15.4,0.03,92.60000000000002
14.3,12.165,49.0,5.04,326.5,0.75,311.5,2019-12-09 19:10:00,26.6933,-91.262817,8.53,15.4,0.03,93.5
14.23,12.165,49.0,3.55,316.5,0.75,311.5,2019-12-09 19:11:00,26.69625,-91.26625,8.53,15.4,0.03,93.5
14.21,12.165,49.0,3.29,319.2,0.75,311.8,2019-12-09 19:12:00,26.6992,-91.269733,8.53,15.4,0.03,93.2
14.24,12.165,50.0,4.42,319.1,0.75,311.9,2019-12-09 19:13:00,26.70215,-91.27325,8.53,15.4,0.03,93.10000000000002
14.23,12.165,50.0,3.76,320.9,0.75,312.1,2019-12-09 19:14:00,26.7051,-91.276767,8.53,15.5,0.03,92.89999999999998
14.17,12.165,49.0,4.37,334.7,0.75,312.3,2019-12-09 19:15:00,26.70805,-91.28025,8.53,15.6,0.03,92.7
14.18,12.165,50.0,2.83,316.8,0.75,312.2,2019-12-09 19:16:00,26.710983,-91.2838,8.53,15.6,0.03,92.8
14.26,12.165,50.0,5.25,339.9,0.75,312.1,2019-12-09 19:17:00,26.713967,-91.287383,8.53,15.7,0.03,92.89999999999998
