stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon,wsWS,sovg,currSpeed,currDir
17.75,12.65,81.0,8.64,306.1,0.8,57.9,2019-11-15 00:30:00,31.460817,124.7845,5.3,16.9,0.03,347.1
17.67,12.65,81.0,8.28,313.5,0.8,57.5,2019-11-15 00:31:00,31.463567,124.789,5.3,16.9,0.03,347.5
17.69,12.65,84.82,9.57,321.8,0.8,55.2,2019-11-15 00:32:00,31.4664,124.793167,5.3,16.8,0.03,349.8
17.58,12.65,84.0,9.11,315.7,0.8,55.3,2019-11-15 00:33:00,31.469333,124.7975,5.3,16.9,0.03,349.7
17.58,12.65,84.0,9.11,315.7,0.8,55.3,2019-11-15 00:33:59,31.469333,124.7975,5.3,16.9,0.03,349.7
17.53,12.65,83.0,8.39,319.7,0.8,56.3,2019-11-15 00:34:00,31.472217,124.801833,5.3,16.9,0.03,348.7
17.63,12.65,82.0,8.85,324.8,0.8,55.2,2019-11-15 00:35:00,31.4751,124.806167,5.3,16.8,0.03,349.8
17.61,12.65,83.0,9.21,320.4,0.8,54.6,2019-11-15 00:36:00,31.478067,124.8105,5.3,16.9,0.03,350.4
17.59,12.65,84.0,9.21,317.0,0.8,55.0,2019-11-15 00:37:00,31.480983,124.814667,5.3,16.9,0.03,350.0
17.57,12.65,84.0,9.83,319.7,0.8,55.3,2019-11-15 00:38:00,31.480983,124.814667,5.3,17.0,0.03,349.7
17.57,12.65,84.0,9.83,319.7,0.8,55.3,2019-11-15 00:38:42,31.483933,124.819,5.3,17.0,0.03,349.7
17.57,12.65,84.82,9.83,325.3,0.8,52.7,2019-11-15 00:39:00,31.486967,124.823167,5.3,16.9,0.03,352.3
17.57,12.65,84.82,9.83,325.3,0.8,52.7,2019-11-15 00:39:11,31.486967,124.823167,5.3,16.9,0.03,352.3
17.46,12.65,81.0,8.95,320.3,0.8,49.7,2019-11-15 00:40:00,31.490167,124.827333,5.3,16.9,0.03,355.3
17.45,12.65,84.0,10.08,336.3,0.8,47.7,2019-11-15 00:41:00,31.49353300000001,124.831167,5.3,16.9,0.03,357.3
17.48,12.65,85.0,8.28,322.6,0.8,48.4,2019-11-15 00:42:00,31.49695,124.835,5.3,17.1,0.03,356.6
17.52,12.65,84.0,8.95,328.7,0.65,49.3,2019-11-15 00:43:00,31.500333,124.838833,5.62,17.1,0.03,355.7
17.61,12.65,84.0,9.88,326.5,0.65,49.5,2019-11-15 00:44:00,31.50375,124.842833,5.62,17.2,0.03,355.5
17.62,12.65,84.73,8.44,329.0,0.65,47.0,2019-11-15 00:45:00,31.50715,124.846667,5.62,17.1,0.03,358.0
17.56,12.65,84.0,8.8,336.1,0.65,45.9,2019-11-15 00:46:00,31.510767,124.850333,5.62,17.2,0.03,359.1
17.56,12.65,85.0,8.39,330.3,0.65,46.7,2019-11-15 00:47:00,31.514367,124.854,5.62,17.3,0.03,358.3
17.6,12.65,84.0,9.47,325.3,0.65,47.7,2019-11-15 00:48:00,31.51795,124.857833,5.62,17.3,0.03,357.3
17.59,12.65,83.0,7.67,325.6,0.65,47.4,2019-11-15 00:49:00,31.52145,124.861667,5.62,17.3,0.03,357.6
17.68,12.65,83.0,8.8,326.1,0.65,46.9,2019-11-15 00:50:00,31.525033,124.8655,5.62,17.4,0.03,358.1
17.69,12.65,83.0,7.25,328.0,0.65,47.0,2019-11-15 00:51:00,31.528667,124.869167,5.62,17.4,0.03,358.0
17.57,12.65,83.0,7.77,325.8,0.65,47.2,2019-11-15 00:52:00,31.532267,124.873,5.62,17.4,0.03,357.8
17.61,12.65,83.0,8.54,325.8,0.65,47.2,2019-11-15 00:53:00,31.535867,124.876833,5.62,17.4,0.03,357.8
17.67,12.65,83.0,9.16,323.1,0.65,46.9,2019-11-15 00:54:00,31.539433,124.8805,5.62,17.4,0.03,358.1
17.6,12.65,83.0,8.54,326.0,0.65,47.0,2019-11-15 00:55:00,31.543033,124.884333,5.62,17.5,0.03,358.0
17.63,12.65,83.0,8.44,326.1,0.65,46.9,2019-11-15 00:56:00,31.546717,124.888167,5.62,17.5,0.03,358.1
17.63,12.65,83.0,9.52,331.9,0.65,47.1,2019-11-15 00:57:00,31.550367,124.891833,5.62,17.5,0.03,357.9
17.65,12.65,83.0,7.1,330.8,0.65,47.2,2019-11-15 00:58:00,31.554,124.895667,5.62,17.5,0.03,357.8
17.66,12.65,83.0,9.11,334.8,0.65,47.2,2019-11-15 00:59:00,31.557667,124.8995,5.62,17.5,0.03,357.8
17.59,12.65,84.73,8.8,326.8,0.65,47.2,2019-11-15 01:00:00,31.56125,124.903167,5.62,17.5,0.03,357.8
17.54,12.65,82.0,9.41,324.9,0.65,47.1,2019-11-15 01:01:00,31.564917,124.907,5.62,17.6,0.03,357.9
17.56,12.65,83.0,8.18,322.0,0.65,47.0,2019-11-15 01:02:00,31.568567,124.910833,5.62,17.6,0.03,358.0
17.55,12.65,83.0,9.16,326.9,0.65,47.1,2019-11-15 01:03:00,31.5723,124.914667,5.62,17.7,0.03,357.9
17.49,12.65,83.0,8.03,330.8,0.65,47.2,2019-11-15 01:04:00,31.57595,124.9185,5.62,17.6,0.03,357.8
17.45,12.65,82.0,8.69,321.9,0.65,47.1,2019-11-15 01:05:00,31.579617,124.922167,5.62,17.7,0.03,357.9
17.48,12.65,83.0,8.33,322.0,0.65,47.0,2019-11-15 01:06:00,31.58325,124.926,5.62,17.8,0.03,358.0
17.54,12.65,83.0,10.24,313.9,0.65,47.1,2019-11-15 01:07:00,31.586967,124.929833,5.62,17.8,0.03,357.9
17.61,12.65,83.0,8.8,321.9,0.65,47.1,2019-11-15 01:08:00,31.590683,124.933833,5.62,17.8,0.03,357.9
17.61,12.65,83.0,8.8,321.9,0.65,47.1,2019-11-15 01:08:38,31.590683,124.933833,5.62,17.8,0.03,357.9
17.59,12.65,82.0,7.41,327.9,0.65,47.1,2019-11-15 01:09:00,31.594383,124.937667,5.62,17.8,0.03,357.9
17.55,12.65,83.0,8.75,319.9,0.65,47.1,2019-11-15 01:10:00,31.5981,124.9415,5.62,17.8,0.03,357.9
17.58,12.65,83.0,8.23,321.2,0.65,46.8,2019-11-15 01:11:00,31.60183300000001,124.945333,5.62,17.9,0.03,358.2
17.48,12.65,84.0,9.41,319.0,0.65,47.0,2019-11-15 01:12:00,31.605517,124.949167,5.62,17.9,0.03,358.0
17.55,12.65,83.0,7.51,325.9,0.65,47.1,2019-11-15 01:13:00,31.609267,124.953,5.62,17.9,0.03,357.9
17.59,12.65,83.0,7.97,325.0,0.65,47.0,2019-11-15 01:14:00,31.613000000000003,124.956833,5.62,17.9,0.03,358.0
17.59,12.65,83.0,7.97,325.0,0.65,47.0,2019-11-15 01:14:39,31.613000000000003,124.956833,5.62,17.9,0.03,358.0
17.53,12.65,83.0,8.85,327.9,0.65,47.1,2019-11-15 01:15:00,31.61675,124.960667,5.62,17.9,0.03,357.9
17.5,12.65,83.0,8.9,329.9,0.65,47.1,2019-11-15 01:16:00,31.620517,124.964667,5.62,17.9,0.03,357.9
17.48,12.65,84.0,10.29,319.7,0.65,47.3,2019-11-15 01:17:00,31.624167,124.9685,5.62,17.9,0.03,357.7
17.51,12.65,82.0,9.98,326.9,0.65,47.1,2019-11-15 01:18:00,31.6279,124.972333,5.62,17.8,0.03,357.9
17.55,12.65,83.0,7.56,328.1,0.65,46.9,2019-11-15 01:19:00,31.63155,124.976167,5.62,17.8,0.03,358.1
17.49,12.65,83.0,9.47,331.2,0.65,46.8,2019-11-15 01:20:00,31.635233000000003,124.979833,5.62,17.8,0.03,358.2
17.52,12.65,84.0,9.21,322.0,0.65,47.0,2019-11-15 01:21:00,31.638917,124.983833,5.62,17.8,0.03,358.0
17.5,12.65,83.0,7.15,332.2,0.65,46.8,2019-11-15 01:22:00,31.64265,124.987667,5.62,17.8,0.03,358.2
17.54,12.65,84.0,9.05,327.2,0.65,46.8,2019-11-15 01:23:00,31.646283,124.9915,5.62,17.8,0.03,358.2
17.47,12.65,83.0,9.47,329.3,0.65,46.7,2019-11-15 01:24:00,31.650033,124.995333,5.62,17.8,0.03,358.3
17.5,12.65,84.0,6.84,326.1,0.65,46.9,2019-11-15 01:25:00,31.653767,124.999167,5.62,17.9,0.03,358.1
17.52,12.65,84.0,8.95,325.8,0.65,47.2,2019-11-15 01:26:00,31.65755,125.003,5.62,18.0,0.03,357.8
17.44,12.65,83.0,9.83,320.9,0.65,47.1,2019-11-15 01:27:00,31.66125,125.007,5.62,18.0,0.03,357.9
17.44,12.65,84.0,8.49,329.9,0.65,47.1,2019-11-15 01:28:00,31.665,125.010833,5.62,18.0,0.03,357.9
17.56,12.65,84.0,9.41,326.7,0.65,47.3,2019-11-15 01:29:00,31.66865,125.014667,5.62,18.0,0.03,357.7
17.51,12.65,84.0,8.39,324.9,0.65,47.1,2019-11-15 01:30:00,31.672383,125.018667,5.62,18.0,0.03,357.9
17.61,12.65,83.0,9.62,325.5,0.74,46.5,2019-11-15 01:31:00,31.676183,125.0225,6.55,18.1,0.03,358.5
17.67,12.65,84.0,9.72,330.0,0.74,47.0,2019-11-15 01:32:00,31.679967,125.026333,6.55,18.1,0.03,358.0
17.51,12.65,84.0,9.11,337.0,0.74,47.0,2019-11-15 01:33:00,31.683767,125.030333,6.55,18.1,0.03,358.0
17.62,12.65,83.0,7.82,333.9,0.74,47.1,2019-11-15 01:34:00,31.6875,125.034167,6.55,18.1,0.03,357.9
17.65,12.65,82.0,8.54,326.3,0.74,46.7,2019-11-15 01:35:00,31.691333,125.038167,6.55,18.1,0.03,358.3
