FOC,PERC
34.56,11.107138
34.56,9.026891
31.68,0.4683179
33.12,6.4851413
33.12,4.044829
34.56,10.921922
33.12,5.963747
34.56,10.64646
33.12,5.02576
33.12,7.07032
34.56,9.46934
33.12,4.187103
33.12,5.3692675
34.56,7.8192906
33.12,4.825212
33.12,4.068757
33.12,2.9718704
33.12,6.7360625
33.12,3.4604154
33.12,4.762066
33.12,5.399467
34.56,9.893366
33.12,5.560958
34.56,8.855577
33.12,5.8415546
33.12,5.154731
33.12,7.851965
37.44,16.221622
36.0,13.971599
33.12,6.1582947
33.12,6.878388
33.12,5.3703785
33.12,4.985056
34.56,11.690778
33.12,6.7157216
33.12,6.122808
34.56,10.450879
33.12,6.6550574
33.12,6.8017426
34.56,10.9256525
34.56,9.869448
33.12,5.904845
33.12,5.783413
34.56,9.293721
31.68,1.9287761
33.12,7.369991
34.56,8.973484
33.12,5.7550216
33.12,6.284374
33.12,7.640077
34.56,11.862616
33.12,7.549887
33.12,7.4628363
34.56,9.331786
34.56,10.545684
33.12,5.480552
34.56,9.334794
33.12,4.6507864
33.12,6.568812
33.12,6.999878
33.12,6.6833916
33.12,3.8295324
33.12,5.5520434
33.12,5.156119
33.12,9.218535
34.56,10.69724
37.44,19.580086
36.0,13.532829
33.12,5.360853
33.12,8.445915
33.12,8.140336
34.56,10.390403
33.12,8.424066
33.12,7.7042723
34.56,11.806564
34.56,11.333784
34.56,10.572207
36.0,12.887096
33.12,7.047089
34.56,9.756944
34.56,10.555138
34.56,10.9355755
34.56,11.94317
34.56,3.1095963
33.12,0.9120259
33.12,4.454143
34.56,1.4878312
34.56,0.9799445
33.12,1.6096249
34.56,2.636777
34.56,3.43602
33.12,2.67273
34.56,4.130999
33.12,3.6426096
33.12,6.401044
33.12,4.9757385
34.56,0.8063404
34.56,2.6068861
33.12,4.7572913
33.12,4.206441
34.56,8.705617
33.12,4.4066663
34.56,10.821891
37.44,16.346294
36.0,13.103782
33.12,3.7766252
33.12,6.7132397
34.56,7.227295
33.12,5.191317
33.12,5.168414
33.12,4.796982
33.12,5.347251
34.56,8.351769
34.56,8.513883
33.12,4.652635
34.56,9.7757015
33.12,5.290739
33.12,5.6477737
33.12,5.5153303
33.12,4.3989954
34.56,8.196168
33.12,5.9327297
33.12,6.385978
34.56,10.424051
33.12,4.5095205
33.12,6.530354
33.12,6.593322
34.56,7.4472027
33.12,5.6193647
33.12,5.16167
33.12,6.939599
33.12,7.4386716
33.12,5.737503
33.12,9.149032
33.12,6.946026
34.56,8.754106
38.88,26.356674
36.0,23.789627
36.0,22.598686
36.0,21.734676
36.0,24.223593
36.0,22.430569
37.44,25.455585
37.44,26.187098
38.88,30.268642
40.32,32.27214
38.88,29.185299
37.44,27.123222
38.88,25.104946
38.88,26.783588
38.88,26.37138
38.88,27.212004
38.88,29.961914
46.08,41.448418
36.0,22.410458
40.32,30.011856
40.32,29.55448
37.44,28.494566
36.0,25.051912
36.0,22.374195
36.0,21.700975
36.0,22.327835
36.0,22.025146
38.88,29.400063
36.0,20.817429
37.44,25.35572
37.44,23.175102
36.0,16.693241
38.88,25.657925
37.44,20.929443
36.0,20.898607
36.0,15.30481
38.88,25.50921
37.44,22.950754
36.0,17.542734
36.0,17.60114
37.44,19.272827
38.88,24.305792
40.32,29.190714
38.88,23.09941
36.0,18.041069
37.44,21.574223
38.88,24.15599
40.32,27.130615
38.88,23.082754
36.0,16.38855
37.44,22.201416
36.0,18.374699
36.0,15.741263
36.0,12.412395
36.0,15.490097
37.44,19.37667
36.0,14.42399
36.0,17.14595
36.0,17.741806
36.0,13.956928
36.0,12.96179
34.56,9.546694
43.2,32.725166
38.88,21.493258
38.88,22.747173
40.32,21.422382
38.88,22.83582
38.88,24.426414
38.88,21.64969
41.76,28.263885
37.44,20.635231
37.44,22.545912
36.0,16.448727
36.0,12.514645
36.0,14.109124
36.0,17.546835
36.0,10.144171
37.44,18.478607
34.56,8.388768
36.0,1.7666075
37.44,17.505568
37.44,19.328188
36.0,19.346666
34.56,9.739774
36.0,13.963307
36.0,19.145721
36.0,14.260483
36.0,15.87215
37.44,23.616003
34.56,13.813211
36.0,13.1082115
37.44,12.718603
37.44,17.724802
38.88,23.607203
36.0,9.388913
36.0,14.425447
36.0,18.913204
36.0,13.117398
36.0,19.997353
34.56,15.542165
36.0,8.282004
34.56,12.407104
36.0,15.542708
37.44,11.120291
36.0,16.732178
34.56,14.053957
34.56,6.2072053
36.0,16.05758
34.56,8.771838
34.56,2.745445
36.0,11.6887045
36.0,19.700327
34.56,13.243103
34.56,13.990788
37.44,17.736412
36.0,14.839035
36.0,15.918806
36.0,14.109781
37.44,19.19939
34.56,12.524504
36.0,11.656199
36.0,14.932039
36.0,15.8238945
36.0,14.38144
38.88,21.07844
37.44,20.26431
37.44,15.94198
38.88,24.788452
36.0,16.897339
37.44,19.07537
36.0,18.082485
36.0,16.076555
34.56,12.022184
34.56,11.651107
37.44,19.442455
36.0,12.572294
37.44,22.723982
36.0,12.901619
34.56,13.767579
36.0,13.787794
36.0,15.908231
37.44,18.095024
36.0,14.608319
38.88,20.469109
40.32,24.504671
38.88,19.317133
34.56,12.356583
36.0,13.315646
37.44,18.60203
36.0,15.103701
34.56,12.465329
37.44,19.086895
36.0,16.741562
36.0,14.26364
36.0,11.728361
37.44,17.024105
36.0,13.932143
37.44,17.215961
36.0,12.630177
36.0,15.001488
36.0,13.405058
36.0,12.8383
37.44,16.404066
36.0,13.129361
34.56,10.59234
36.0,12.762663
34.56,11.17959
36.0,10.029708
36.0,14.290947
36.0,11.32697
36.0,12.690014
36.0,15.630981
33.12,6.0685534
37.44,19.086763
36.0,13.725503
36.0,13.259713
36.0,15.476412
36.0,10.7450485
36.0,14.332178
36.0,14.705287
38.88,23.057636
37.44,19.164055
36.0,15.05163
36.0,13.824765
36.0,11.189322
37.44,17.445395
37.44,20.443039
34.56,8.510086
34.56,9.468169
37.44,16.86622
36.0,12.803549
36.0,13.770761
36.0,10.729493
36.0,13.725668
