FOC_pred,FOC_act,PERC,stw,draft,trim,sensor_wind_speed,sensor_wind_dir,comb_waves_height,comb_waves_dir
28.0,27.0,1.9492322
18.0,17.0,5.1789036
40.0,40.0,0.39352313
22.0,23.0,5.0011773
33.0,35.0,3.5531871
15.0,20.0,26.635471
28.0,27.0,0.6669376
25.0,36.0,29.947514
29.0,30.0,5.431018
29.0,29.0,1.2712214
36.0,39.0,8.274468
28.0,27.0,4.165779
11.0,14.0,21.56169
32.0,37.0,15.687127
26.0,14.0,78.94075
27.0,27.0,0.045843292
34.0,39.0,12.503366
21.0,19.0,10.273752
23.0,23.0,0.024421347
27.0,27.0,0.30336323
9.0,6.0,62.57415
15.0,13.0,15.796445
39.0,40.0,4.182893
36.0,39.0,8.139384
29.0,27.0,4.4484653
15.0,14.0,4.860487
23.0,22.0,7.9977694
18.0,4.0,320.50247
41.0,42.0,2.720977
16.0,20.0,20.828428
23.0,23.0,0.18181072
34.0,33.0,3.365434
35.0,33.0,4.1891756
28.0,27.0,1.4019431
21.0,22.0,1.3419344
30.0,33.0,8.5222435
40.0,40.0,1.4839002
28.0,29.0,2.8278232
5.0,7.0,26.270761
9.0,4.0,118.57778
37.0,40.0,7.0511727
24.0,23.0,2.0950782
35.0,36.0,1.9834625
20.0,20.0,0.17371443
40.0,43.0,7.861005
32.0,33.0,4.42832
33.0,36.0,9.623708
19.0,19.0,3.5837471
28.0,26.0,6.610155
21.0,20.0,6.3305244
27.0,26.0,2.7895932
30.0,29.0,2.8653677
35.0,30.0,14.96356
26.0,26.0,1.4280611
13.0,17.0,24.976702
33.0,36.0,9.035449
33.0,35.0,5.5889506
30.0,27.0,10.107191
29.0,29.0,0.90169907
33.0,36.0,9.125476
23.0,24.0,6.970861
29.0,27.0,5.0774584
23.0,13.0,78.94771
33.0,36.0,8.926901
28.0,37.0,25.025251
9.0,6.0,59.859085
29.0,29.0,0.4941225
30.0,22.0,36.882584
32.0,35.0,8.298545
39.0,40.0,2.0766637
40.0,40.0,0.15154718
20.0,20.0,2.5382686
28.0,14.0,93.980484
28.0,27.0,1.2839049
29.0,29.0,0.8842813
15.0,6.0,157.4384
28.0,27.0,2.4201577
19.0,17.0,10.963799
35.0,36.0,3.1300015
28.0,27.0,2.309551
28.0,27.0,3.1963706
30.0,26.0,16.243568
28.0,35.0,18.244452
30.0,27.0,8.715175
38.0,39.0,2.447597
28.0,29.0,4.05709
32.0,30.0,4.8625975
33.0,33.0,0.0063232756
27.0,27.0,0.12637578
16.0,14.0,8.65582
36.0,37.0,2.969259
14.0,14.0,1.2336904
33.0,33.0,0.34582213
34.0,37.0,8.870578
12.0,16.0,23.881678
21.0,35.0,38.725025
39.0,40.0,2.6160007
28.0,27.0,2.289913
11.0,16.0,28.038544
29.0,27.0,5.7873807
16.0,17.0,4.990719
6.0,9.0,36.247738
36.0,36.0,0.010956658
6.0,4.0,32.274315
27.0,26.0,4.9724474
14.0,14.0,2.2539697
20.0,22.0,5.586244
38.0,40.0,5.5364957
