Basis,Coeff
(Intercept),38.5694
h(x4-258.46),-0.0709205
x5,0.470441
h(x1-4.93),-85.5179
h(x6-118.17),0.0550526
h(118.17-x6),-0.226662
x3,-0.360758
h(147.43-x6),0.238246
h(15.53-x0),-4.6652
h(9.13-x4),0.0878749
x4,0.0210755
