FOC,PERC
34.56,21.382156
34.56,19.300337
31.68,10.210505
33.12,16.554192
33.12,14.332112
34.56,21.555037
33.12,16.713268
34.56,19.28667
33.12,15.846117
33.12,16.834915
34.56,19.438393
33.12,15.62251
33.12,16.671103
34.56,18.120197
33.12,16.062317
33.12,15.278273
33.12,13.040155
33.12,18.096178
33.12,14.425845
33.12,16.578213
33.12,16.145672
34.56,19.390522
33.12,16.288942
34.56,19.018913
33.12,16.99124
33.12,15.892188
33.12,20.106606
37.44,25.750504
36.0,24.19779
33.12,17.062311
33.12,17.49189
33.12,15.9839735
33.12,15.603783
34.56,21.55923
33.12,17.256168
33.12,16.116117
34.56,20.366024
33.12,17.556576
33.12,17.08746
34.56,20.702705
34.56,20.600445
33.12,17.028305
33.12,16.150124
34.56,19.024002
31.68,12.549522
33.12,17.883535
34.56,18.420946
33.12,15.477029
33.12,17.504313
33.12,17.58367
34.56,21.328661
33.12,18.548828
33.12,18.415468
34.56,19.39198
34.56,20.379324
33.12,16.929062
34.56,19.60793
33.12,15.231901
33.12,17.339031
33.12,17.3375
33.12,16.548634
33.12,13.985151
33.12,15.9966545
33.12,15.434063
33.12,19.331963
34.56,21.336819
37.44,27.89419
36.0,22.853899
33.12,16.038298
33.12,19.7879
33.12,18.670462
34.56,20.488169
33.12,19.044035
33.12,17.882465
34.56,22.060192
34.56,21.956982
34.56,21.885511
36.0,22.989338
33.12,18.463999
34.56,20.593204
34.56,21.66343
34.56,21.138638
34.56,21.808764
34.56,0.74785066
33.12,3.4515064
33.12,5.361562
34.56,0.38940597
34.56,0.43353546
33.12,3.849746
34.56,0.43779612
34.56,0.5856929
33.12,4.503773
34.56,1.5711563
33.12,4.9810133
33.12,6.3862896
33.12,5.4648767
34.56,1.1206777
34.56,0.26826504
33.12,5.447381
33.12,4.7575336
34.56,19.191193
33.12,15.377653
34.56,21.383806
37.44,25.770584
36.0,23.21308
33.12,14.901957
33.12,17.289
34.56,17.772726
33.12,15.654276
33.12,15.922658
33.12,15.972559
33.12,15.865271
34.56,18.27517
34.56,19.029047
33.12,15.478434
34.56,20.727999
33.12,16.47652
33.12,16.032763
33.12,16.348133
33.12,14.925666
34.56,18.458725
33.12,16.317507
33.12,17.167406
34.56,20.749325
