Basis,Coeff
(Intercept),192.011
h(x0-9.61),4.02749
h(9.61-x0),9.11544
h(x6-170.9),-0.0523165
x1,-5.13544
h(2.91-x5),-2.72494
h(352.34-x4),-3.83992
h(60.36-x6),-0.64037
h(86.08-x6),0.294285
x2,-2.33984
h(32.92-x6),0.383971
h(x6-152.11),0.442216
h(152.11-x6),-0.329022
h(x4-319.05),-6.21588
h(319.05-x4),6.39665
h(316.72-x6),0.375469
h(x6-289.22),-0.141168
h(x4-353.73),5.62439
h(355.26-x4),-2.5573
