FOC,PERC
34.56,8.204954
34.56,5.4302034
31.68,5.038796
33.12,3.117847
33.12,0.28563008
34.56,8.232549
33.12,2.4579573
34.56,6.662
33.12,1.2146794
33.12,3.619194
34.56,5.895175
33.12,1.0351168
33.12,2.3369973
34.56,4.7168355
33.12,1.609003
33.12,0.7698732
33.12,1.7704481
33.12,4.371203
33.12,0.29300147
33.12,2.1637235
33.12,2.453212
34.56,6.6149673
33.12,2.8226686
34.56,5.1867075
33.12,2.8531218
33.12,1.6167084
33.12,6.253927
37.44,13.110241
36.0,11.341444
33.12,3.4181163
33.12,3.5703876
33.12,2.1602452
33.12,1.3015006
34.56,9.156437
33.12,3.9939663
33.12,3.0871406
34.56,7.7034583
33.12,4.147159
33.12,3.1246772
34.56,8.217869
34.56,7.107401
33.12,2.9788964
33.12,2.2147474
34.56,5.908796
31.68,1.3797451
33.12,4.691473
34.56,5.297252
33.12,2.195248
33.12,3.4964144
33.12,4.6889334
34.56,9.192256
33.12,5.552337
33.12,5.184683
34.56,6.232339
34.56,7.2337074
33.12,2.6531382
34.56,6.556345
33.12,1.3711603
33.12,3.7936316
33.12,4.251384
33.12,3.1796978
33.12,0.18851194
33.12,2.2240999
33.12,1.5947438
33.12,6.871748
34.56,8.657492
37.44,17.163052
36.0,10.442352
33.12,1.6775109
33.12,6.709358
33.12,5.6095457
34.56,7.1617627
33.12,6.1972823
33.12,4.8004947
34.56,10.015347
34.56,9.14689
34.56,8.537713
36.0,9.833674
33.12,4.362104
34.56,6.8695455
34.56,8.239073
34.56,8.658557
34.56,9.398427
34.56,5.7423005
33.12,1.7583313
33.12,2.9640152
34.56,3.7164488
34.56,2.9071722
33.12,0.75127196
34.56,4.8130417
34.56,6.495306
33.12,0.8227745
34.56,6.7642436
33.12,1.9488358
33.12,6.0180883
33.12,3.7851658
34.56,0.02208683
34.56,4.931412
33.12,3.4772143
33.12,3.1675923
34.56,5.152015
33.12,0.9055184
34.56,8.658888
37.44,13.700795
36.0,9.880404
33.12,0.042304903
33.12,3.864097
34.56,3.3953562
33.12,1.1368996
33.12,1.4045043
33.12,1.4065659
33.12,1.7988394
34.56,4.8942585
34.56,5.2001295
33.12,0.94960856
34.56,6.8865767
33.12,2.0049505
33.12,2.39818
33.12,2.5675955
33.12,0.5061961
34.56,4.524864
33.12,2.6472986
33.12,3.320641
34.56,7.767147
33.12,0.94704014
33.12,3.5164037
33.12,3.3285308
34.56,2.9491715
33.12,2.3729098
33.12,0.4423874
33.12,2.7295473
33.12,3.6890786
33.12,0.4503923
33.12,6.0563507
33.12,3.3246837
34.56,3.7590108
38.88,26.310736
36.0,34.64061
36.0,33.58275
36.0,20.958656
36.0,34.136753
36.0,32.815647
37.44,35.397926
37.44,37.149727
38.88,39.763184
40.32,32.48933
38.88,38.75438
37.44,36.677532
38.88,34.93705
38.88,36.31406
38.88,36.447205
38.88,37.74603
38.88,31.648573
46.08,49.690186
36.0,33.43364
40.32,30.579254
40.32,31.28331
37.44,38.25547
36.0,36.07704
36.0,33.799637
36.0,32.589436
36.0,32.884563
36.0,33.127274
38.88,39.627136
36.0,32.901974
37.44,36.445156
37.44,37.506924
36.0,33.012867
38.88,40.26717
37.44,35.33884
36.0,36.6242
36.0,32.008564
38.88,40.083675
37.44,37.713543
36.0,33.064686
36.0,33.42052
37.44,23.41406
38.88,38.596058
40.32,42.678337
38.88,37.222527
36.0,33.95463
37.44,37.988895
38.88,39.061077
40.32,40.5938
38.88,38.229713
36.0,32.50488
37.44,37.037094
36.0,34.374603
36.0,30.92575
36.0,28.225094
36.0,19.612148
37.44,35.17977
36.0,31.042767
36.0,31.842083
36.0,33.52923
36.0,29.902924
36.0,29.21346
34.56,25.887589
43.2,45.50895
38.88,35.419147
38.88,37.946423
40.32,36.722015
38.88,38.001644
38.88,39.188507
38.88,37.080063
41.76,42.201355
37.44,36.20655
37.44,37.447407
36.0,32.36612
36.0,16.428375
36.0,19.005966
36.0,22.421429
36.0,14.7905035
37.44,34.298286
34.56,25.148657
36.0,25.129211
37.44,33.35569
37.44,34.662933
36.0,27.71667
34.56,13.306472
36.0,29.836231
36.0,28.805414
36.0,31.108883
36.0,19.919958
37.44,34.30647
34.56,29.898846
36.0,28.593933
37.44,15.436967
37.44,33.47403
38.88,38.46589
36.0,12.433921
36.0,30.008432
36.0,23.07255
36.0,17.984861
36.0,34.656013
34.56,31.225126
36.0,11.704826
34.56,16.52993
36.0,31.469944
37.44,15.341279
36.0,32.776398
34.56,17.879936
34.56,9.204756
36.0,20.185926
34.56,12.428534
34.56,21.68514
36.0,14.803521
36.0,35.230553
34.56,18.620573
34.56,19.037569
37.44,22.082972
36.0,18.612251
36.0,21.003904
36.0,18.57873
37.44,34.21056
34.56,30.091911
36.0,15.889269
36.0,31.06956
36.0,32.12074
36.0,31.195927
38.88,36.721565
37.44,35.080086
37.44,32.368423
38.88,39.40278
36.0,33.739864
37.44,35.59138
36.0,34.05388
36.0,32.449055
34.56,28.649357
34.56,28.290743
37.44,35.170166
36.0,29.120499
37.44,38.390247
36.0,32.138954
34.56,31.541178
36.0,31.968424
36.0,34.28753
37.44,35.763092
36.0,32.917385
38.88,37.507374
40.32,40.356186
38.88,36.1403
34.56,31.429571
36.0,32.129112
37.44,36.048656
36.0,32.82978
34.56,18.80967
37.44,36.25002
36.0,34.503963
36.0,32.342045
36.0,17.507797
37.44,34.543625
36.0,20.283403
37.44,34.514492
36.0,30.745888
36.0,20.780859
36.0,18.377504
36.0,18.454266
37.44,21.771906
36.0,19.248638
34.56,17.531227
36.0,18.220966
34.56,16.925306
36.0,15.525192
36.0,20.319864
36.0,17.913204
36.0,18.589275
36.0,21.37003
33.12,13.144655
37.44,24.971148
36.0,20.595867
36.0,20.388296
36.0,21.3768
36.0,16.560238
36.0,20.680723
36.0,21.3234
38.88,28.293497
37.44,24.46991
36.0,21.415775
36.0,31.9584
36.0,17.552048
37.44,22.295296
37.44,37.786083
34.56,15.203008
34.56,28.464218
37.44,22.015007
36.0,18.237982
36.0,32.34917
36.0,16.449633
36.0,19.605425
36.0,18.458757
36.0,21.7884
36.0,17.494127
34.56,19.357954
37.44,34.816383
36.0,33.237087
36.0,19.9271
