Basis,Coeff
(Intercept),22.6452
h(2.88-x5),2.42035
h(x4-86.69),1.10384
h(203.09-x4),-0.0383696
x3,0.413618
h(x4-322.14),0.080628
h(x6-122.99),-0.0658112
h(80.67-x4),-0.553178
h(x0-12.32),4.23446
h(12.32-x0),-24.3012
h(x6-161.64),0.0752537
h(x4-90.19),-1.12669
h(90.19-x4),0.610384
