FOC_pred,FOC_act,PERC,stw,draft,trim,sensor_wind_speed,sensor_wind_dir,comb_waves_height,comb_waves_dir
4.0,4.0,5.5644383
4.0,3.0,21.76686
17.0,18.0,4.6483483
17.0,17.0,2.720571
10.0,10.0,0.76822406
18.0,18.0,0.83050483
17.0,16.0,1.1683004
10.0,10.0,3.9056058
4.0,4.0,1.5004957
15.0,15.0,2.9734516
10.0,10.0,6.282555
18.0,18.0,1.1008385
19.0,18.0,1.5780711
11.0,11.0,1.8515218
11.0,12.0,1.1914692
3.0,3.0,3.158776
11.0,10.0,10.278817
8.0,7.0,23.09628
15.0,15.0,3.2451782
12.0,13.0,10.597838
16.0,17.0,6.9092846
16.0,17.0,3.221284
18.0,19.0,4.279384
20.0,20.0,1.9806553
10.0,9.0,10.053732
11.0,10.0,10.022347
14.0,14.0,1.184104
12.0,12.0,4.615366
12.0,11.0,4.197071
12.0,11.0,5.778911
17.0,17.0,0.9656757
21.0,20.0,2.3761444
18.0,18.0,2.0198874
11.0,12.0,1.5625302
16.0,17.0,4.1233926
11.0,10.0,3.3119764
3.0,2.0,44.42932
12.0,11.0,2.9912457
4.0,3.0,16.953108
14.0,11.0,23.380484
17.0,17.0,0.23182656
15.0,15.0,1.924526
17.0,15.0,13.400406
17.0,18.0,4.632351
3.0,2.0,41.570965
12.0,13.0,6.6827126
14.0,13.0,5.4938145
15.0,14.0,5.5368567
11.0,11.0,2.043584
11.0,11.0,0.86634636
16.0,16.0,3.7092044
17.0,17.0,2.7158046
10.0,10.0,5.2689447
11.0,10.0,7.013929
11.0,11.0,1.4851168
16.0,15.0,6.2892876
12.0,10.0,13.531934
17.0,17.0,2.6392286
19.0,19.0,2.0633595
15.0,16.0,5.05087
18.0,18.0,1.703924
4.0,4.0,11.335885
13.0,13.0,1.2691606
12.0,11.0,2.252895
2.0,2.0,4.9759383
12.0,12.0,0.3775242
11.0,11.0,4.586448
18.0,18.0,0.54722714
12.0,11.0,2.5951784
3.0,5.0,28.286161
19.0,18.0,5.397781
17.0,15.0,8.623683
11.0,12.0,0.6317263
16.0,17.0,6.4683514
5.0,6.0,15.002823
19.0,18.0,1.4031974
