FOC,PERC
34.56,11.409488
34.56,8.423797
31.68,1.7934495
33.12,6.597906
33.12,3.4096565
34.56,11.229912
33.12,6.0334067
34.56,10.609086
33.12,4.7351313
33.12,7.622887
34.56,9.387748
33.12,4.6023192
33.12,5.7502303
34.56,8.1042
33.12,5.4005036
33.12,4.36192
33.12,2.6492107
33.12,7.58307
33.12,3.5160291
33.12,5.292374
33.12,6.1049094
34.56,10.742567
33.12,6.350867
34.56,8.770757
33.12,5.890563
33.12,5.4314113
33.12,8.898979
37.44,16.10999
36.0,14.514181
33.12,6.5665603
33.12,7.385741
33.12,5.7652955
33.12,5.334213
34.56,12.577937
33.12,7.4030237
33.12,6.5586357
34.56,10.856357
33.12,7.234449
33.12,7.28962
34.56,11.806388
34.56,10.238687
33.12,6.042022
33.12,5.950001
34.56,9.115525
31.68,1.915946
33.12,7.6722527
34.56,9.030225
33.12,6.0537014
33.12,6.5418663
33.12,8.4136305
34.56,12.794248
33.12,8.26011
33.12,7.8883843
34.56,9.309075
34.56,11.161168
33.12,4.862403
34.56,9.205429
33.12,4.580666
33.12,6.757693
33.12,7.5807495
33.12,6.806574
33.12,3.2070987
33.12,5.825384
33.12,5.0878468
33.12,10.079889
34.56,11.110493
37.44,20.24829
36.0,13.286082
33.12,5.1702795
33.12,9.647407
33.12,8.437093
34.56,10.712753
33.12,9.275738
33.12,8.381455
34.56,12.585741
34.56,12.054973
34.56,10.746209
36.0,12.949191
33.12,8.049967
34.56,10.339573
34.56,11.193189
34.56,11.959671
34.56,12.907976
34.56,4.0516915
33.12,0.1830525
33.12,3.2462363
34.56,2.932449
34.56,2.1842563
33.12,0.6400675
34.56,3.1970718
34.56,4.7905135
33.12,1.7792132
34.56,4.5030093
33.12,2.608184
33.12,5.4218345
33.12,3.894792
34.56,0.018565742
34.56,3.5228662
33.12,3.6480923
33.12,3.7341073
34.56,8.67369
33.12,4.51961
34.56,11.703763
37.44,16.705587
36.0,13.604948
33.12,3.4138892
33.12,7.711805
34.56,6.771407
33.12,5.5261397
33.12,5.646708
33.12,5.3120236
33.12,5.6746793
34.56,8.496344
34.56,8.652011
33.12,4.8680987
34.56,10.539591
33.12,6.018503
33.12,6.226641
33.12,5.764898
33.12,4.6151733
34.56,7.9133554
33.12,6.488648
33.12,7.123723
34.56,10.97093
33.12,4.4336295
33.12,6.969183
33.12,7.236027
34.56,6.8664327
33.12,6.246734
33.12,4.272876
33.12,6.3144298
33.12,7.0228906
33.12,4.648621
33.12,9.183654
33.12,6.408784
34.56,7.7035136
38.88,26.631212
36.0,25.352594
36.0,23.896685
36.0,22.474852
36.0,24.922297
36.0,22.56847
37.44,26.217253
37.44,27.516266
38.88,31.714497
40.32,33.66872
38.88,30.388325
37.44,28.385868
38.88,25.227589
38.88,33.079865
38.88,26.519632
38.88,27.895626
38.88,31.010103
46.08,42.491196
36.0,23.436394
40.32,30.014532
40.32,29.698563
37.44,35.22488
36.0,26.322302
36.0,22.484217
36.0,21.731949
36.0,23.28988
36.0,22.409147
38.88,29.923197
36.0,22.46292
37.44,33.29144
37.44,27.997616
36.0,21.836052
38.88,30.59348
37.44,25.386616
36.0,26.874458
36.0,19.947117
38.88,30.891905
37.44,29.086252
36.0,22.798664
36.0,23.13157
37.44,23.887484
38.88,35.385555
40.32,34.594856
38.88,33.646305
36.0,30.285295
37.44,27.716553
38.88,29.411903
40.32,37.33148
38.88,28.902256
36.0,22.159094
37.44,27.805758
36.0,24.274223
36.0,21.22522
36.0,16.45672
36.0,20.9635
37.44,24.738522
36.0,18.929893
36.0,22.823784
36.0,23.600176
36.0,18.94024
36.0,17.71465
34.56,14.046552
43.2,37.192787
38.88,25.200998
38.88,26.878923
40.32,25.290506
38.88,27.84509
38.88,29.66777
38.88,26.171192
41.76,33.170475
37.44,26.288733
37.44,28.598366
36.0,22.08138
36.0,20.79154
36.0,19.401104
36.0,23.672628
36.0,18.361855
37.44,22.850536
34.56,12.871843
36.0,29.794395
37.44,21.508108
37.44,24.686308
