FOC_pred,FOC_act,PERC,stw,draft,trim,sensor_wind_speed,sensor_wind_dir,comb_waves_height,comb_waves_dir
27.0,28.0,4.003507,11.498,11.442,0.396,4.880000000000001,101.64200000000001,0.66,11.35
19.0,18.0,6.215562,10.425999999999998,4.857,-1.7860000000000003,10.248999999999999,307.248,1.19,66.80000000000001
40.0,40.0,0.01757864,13.532,11.55,0.311,22.018,21.051000000000002,1.41,325.34000000000003
23.0,23.0,2.9185903,11.206,4.816000000000001,-1.841,13.738999999999999,327.376,1.185,34.21
34.0,36.0,6.2007194,12.498,11.382000000000001,0.434,16.984,54.057,1.3799999999999997,346.62
20.0,20.0,0.46382987,10.747,4.807,-1.8250000000000004,12.446000000000002,209.57600000000002,1.345,94.515
28.0,30.0,6.425113,11.336,11.427999999999999,0.256,11.689,58.3,1.959,112.5
37.0,39.0,4.870459,12.665000000000001,9.581999999999999,-0.007000000000000006,24.79,24.253000000000004,2.2800000000000002,296.175
33.0,31.0,6.34631,13.886,4.851999999999999,-1.246,8.261,200.51000000000002,0.8800000000000001,153.45
29.0,30.0,2.1513498,11.663,11.436,0.44300000000000006,11.695,125.15799999999999,0.618,259.73400000000004
37.0,40.0,7.76184,14.009,11.568999999999999,0.368,11.069999999999999,27.078999999999997,0.63,250.37999999999997
29.0,29.0,0.13049471,11.853,11.509,0.529,10.517,70.969,0.93,295.05999999999995
15.0,14.0,4.3742714,10.565000000000001,4.369999999999999,-2.059,4.943,8.242,0.33999999999999997,174.84
36.0,35.0,0.83795756,14.520999999999997,4.747,-1.325,16.355999999999998,41.620999999999995,4.359,195.167
17.0,15.0,10.559152,10.611,4.906999999999999,-2.2619999999999996,7.172999999999999,26.698,0.9600000000000002,84.12000000000002
24.0,22.0,5.549583,11.209,7.458,-0.8870000000000001,8.378,339.538,1.028,113.104
36.0,40.0,9.364447,15.107999999999999,4.832999999999999,-1.495,14.279,38.809,3.0599999999999996,185.83999999999997
21.0,20.0,6.1993275,11.059999999999999,4.804,-1.8279999999999998,8.055000000000001,320.682,1.17,70.19
23.0,23.0,2.4509547,10.361,11.465,0.575,10.326,140.51299999999998,1.16,258.47
31.0,28.0,10.368952,12.038,11.486999999999998,0.49099999999999994,9.765,61.073,2.5599999999999996,265.92999999999995
4.0,5.0,25.02228,7.18,4.411,-1.73,6.549000000000001,32.106,0.585,184.57599999999996
18.0,16.0,13.97081,10.817,5.060999999999999,-1.8519999999999999,6.029999999999999,318.59000000000003,0.307,201.14
37.0,40.0,7.057018,14.547,4.837000000000001,-1.3430000000000002,8.428999999999998,313.5179999999999,2.1000000000000005,192.52000000000004
37.0,38.0,3.9689298,14.912,4.84,-1.3910000000000002,10.474,153.451,1.3599999999999999,182.64499999999998
30.0,28.0,7.0426807,11.512,11.519,0.508,15.514,51.056,1.48,35.07000000000001
