Basis,Coeff
(Intercept),23.9332
h(x6-50.87),-0.108509
h(x5-2.35),132.292
h(2.35-x5),-4.02133
h(5.11-x1),-13.0686
x2,-16.486
h(x0-6.21),-7.36487
h(x0-4.39),2.262
h(x6-354.11),0.881702
h(354.11-x6),-0.084623
