FOC_pred,FOC_act,PERC,stw,draft,trim,sensor_wind_speed,sensor_wind_dir,comb_waves_height,comb_waves_dir
20.08,20.45,1.7845109,10.761999999999999,4.872999999999999,-1.815,11.575,325.417,1.3700000000000003,45.69
33.04,33.12,0.23071316,14.052000000000001,4.866,-1.3070000000000002,3.2079999999999997,166.22099999999998,0.9,158.7
37.39,37.73,0.89307874,14.456,4.8420000000000005,-1.383,9.264999999999999,207.17799999999997,0.9800000000000001,219.42
36.5,36.58,0.20065333,10.292,11.419,-0.06499999999999999,22.384999999999998,37.674,3.8699999999999997,215.91
28.15,27.94,0.76577973,11.813,11.440999999999999,0.49800000000000005,10.47,285.807,0.25999999999999995,172.74
24.05,23.18,3.7206874,11.932,7.150999999999999,-1.149,4.394,334.185,0.712,144.406
4.84,4.9,1.1100587,7.164,4.392,-1.7260000000000002,5.368,348.78900000000004,0.42000000000000004,185.24
7.63,8.64,11.707323,7.911,4.9670000000000005,-1.063,8.171000000000001,128.362,0.732,165.352
33.12,36.0,8.000872,10.562,11.425,-0.076,22.779,33.94799999999999,3.4799999999999995,99.35999999999999
38.09,37.15,2.530081,14.937000000000001,4.775999999999999,-1.446,12.589,134.871,4.36,234.88000000000002
27.99,26.06,7.4052095,11.475,10.19,0.048999999999999974,14.951999999999998,170.388,1.2399999999999998,267.196
28.16,27.94,0.7874913,11.578,11.502999999999998,0.49000000000000005,14.907,58.024,1.6599999999999997,44.05
22.63,23.62,4.1840606,10.169,11.474,0.591,9.620000000000001,144.77399999999997,1.56,247.93
34.88,35.28,1.1396084,14.293000000000001,4.856,-1.326,5.85,307.43,1.304,224.013
13.91,14.11,1.4472102,10.483,4.261,-1.89,4.495,93.30499999999999,0.8,174.87
31.87,33.84,5.8315606,11.796,11.490999999999998,0.077,17.854,40.379000000000005,2.064,313.122
31.48,30.82,2.1692007,12.225,11.408000000000001,0.403,14.847,48.922000000000004,0.8019999999999999,345.62600000000003
33.11,36.14,8.407881,13.101999999999999,11.531,-0.019,16.61,18.31,0.6100000000000001,80.33000000000001
28.87,27.94,3.3314557,11.303,8.011999999999999,-0.7869999999999999,18.131999999999998,13.898000000000001,1.595,257.29499999999996
14.22,14.26,0.27644917,10.512000000000002,4.259,-1.9,3.586,107.95200000000003,0.8,174.76000000000002
28.17,28.08,0.3095434,11.529,11.5,0.491,14.85,58.552,1.42,28.610000000000003
17.54,17.28,1.5163311,10.53,4.33,-2.1650000000000005,8.620000000000001,295.40999999999997,1.0500000000000003,86.38
23.11,22.75,1.5804284,10.673,11.455000000000002,0.556,7.795999999999999,149.488,0.62,285.32
27.12,27.65,1.9269822,11.616999999999999,11.42,0.414,5.771,87.998,0.9800000000000001,339.03999999999996
28.32,27.94,1.3819947,11.284,11.48,0.5039999999999999,15.819000000000003,63.156000000000006,1.784,45.218
28.41,29.38,3.2878194,11.416,11.429000000000002,0.45,11.700000000000001,139.955,1.3000000000000003,311.86
7.48,5.18,44.284153,8.068999999999999,4.339,-1.7,3.2599999999999993,204.241,0.85,171.36999999999998
14.4,14.98,3.8553064,10.559000000000001,4.338,-2.087,1.254,118.33600000000001,1.9899999999999998,170.17000000000002
27.18,27.65,1.6918682,11.697,11.512,0.5279999999999999,9.263,71.148,1.06,293.56
20.06,20.16,0.49042323,11.696,4.31,-2.252,5.1240000000000006,328.98699999999997,0.914,102.49000000000001
29.98,31.25,4.0697246,12.222999999999999,11.473,0.376,7.272999999999999,61.011,1.4289999999999998,103.601
40.0,40.46,1.1488307,13.566999999999998,11.517,0.37900000000000006,18.694,30.095000000000006,1.64,340.47999999999996
34.05,35.71,4.6439815,10.658,11.472999999999999,-0.044,21.078,41.898,3.5,7.06
27.14,26.93,0.8045813,11.796,11.411999999999999,0.515,6.5120000000000005,248.353,0.86,134.99999999999997
26.8,28.66,6.466002,11.338,11.467000000000002,0.45200000000000007,6.952,132.748,2.0300000000000002,354.4
40.95,41.18,0.5611636,13.925,11.541999999999998,0.25199999999999995,18.287,47.363,1.64,344.85
39.63,40.18,1.3651386,13.822,11.538,0.27999999999999997,19.521,26.673999999999996,1.4499999999999997,323.42999999999995
20.88,20.74,0.67992526,11.725999999999999,4.336,-2.26,6.368,309.80100000000004,0.9099999999999999,107.21000000000001
28.25,28.94,2.38669,11.356000000000002,11.430000000000001,0.45200000000000007,11.023999999999997,141.238,1.3000000000000003,311.7099999999999
35.66,36.29,1.7338223,10.889,11.526,0.096,23.24,41.589000000000006,3.6800000000000006,330.44999999999993
20.06,20.59,2.606858,10.818,4.86,-1.826,11.210000000000003,320.66700000000003,1.32,49.05
12.11,10.08,20.132689,9.786,4.4,-2.0090000000000003,5.079,245.02100000000002,1.0500000000000003,178.42
