FOC,PERC
34.19741,28.080000000000002,21.78565
12.970485,5.904,119.68979
34.778606,26.928000000000004,29.154066
28.623058,22.176,29.072227
14.840696,13.824000000000002,7.354572
34.559254,28.080000000000002,23.074266
29.022966,21.6,34.36558
30.21332,30.095999999999997,0.38981625
33.30857,38.736,14.011331
27.780735,27.216,2.0750127
23.94703,22.752,5.25241
6.1406803,6.336,3.0826964
22.31804,14.687999999999999,51.94745
15.963785,13.824000000000002,15.478767
30.046951,36.864,18.492424
31.814074,27.504,15.670717
34.487347,28.8,19.747734
29.5279,35.136,15.961124
30.989964,23.616000000000003,31.224445
26.545204,17.568,51.099743
27.565353,13.824000000000002,99.402145
34.01134,27.648000000000003,23.015553
40.728027,34.992000000000004,16.392395
34.9973,34.848,0.42843097
44.941254,27.792,61.70572
14.816694,13.968,6.075987
32.882126,32.83200000000001,0.15267155
20.331993,22.896000000000004,11.198492
40.590538,34.56,17.449469
23.195309,5.616000000000001,313.02185
28.349228,22.176,27.837425
34.631336,36.72,5.6880856
31.398853,38.303999999999995,18.027222
31.785656,33.263999999999996,4.4442763
27.22647,19.727999999999998,38.009277
29.719046,20.880000000000003,42.3326
16.734303,16.272000000000002,2.8410962
24.83491,23.904,3.8943696
45.830727,33.408,37.184883
31.547817,30.96,1.8986374
28.589256,35.712,19.944963
29.135427,21.024,38.58175
27.589453,19.871999999999996,38.835815
28.178787,22.464,25.439754
15.477531,14.112,9.676381
40.916702,46.943999999999996,12.839336
45.767227,28.224,62.15712
22.216015,5.040000000000001,340.7939
7.8014193,6.336,23.128462
28.351202,19.583999999999996,44.76717
25.955193,30.528,14.97906
34.90632,33.84,3.1510596
19.547195,16.272,20.127804
26.644308,27.792,4.1295757
28.976433,22.176,30.665728
37.615547,30.816000000000003,22.06499
21.576714,21.312,1.2420857
5.837653,5.616,3.9468124
35.958305,33.408,7.6338134
38.091766,38.592,1.2962084
21.922401,22.607999999999997,3.0325477
27.504251,26.928000000000004,2.1399732
35.796684,39.455999999999996,9.274425
33.39862,31.968,4.4751635
12.46947,4.608,170.60483
34.99832,28.512,22.749447
25.852985,17.28,49.61218
23.600697,25.632000000000005,7.9248724
32.03763,36.432,12.061844
44.865852,29.232000000000006,53.48198
1.2260853,5.76,78.7138
19.411274,20.304,4.396803
22.518576,23.04,2.2631302
27.618795,19.727999999999998,39.997944
22.457966,26.928000000000004,16.599947
37.763275,31.104000000000003,21.409706
25.76616,26.784000000000002,3.8001842
28.119167,22.752,23.589867
4.963272,6.048,17.935314
14.797081,13.824000000000002,7.0390673
32.07575,32.976000000000006,2.7300255
27.685633,20.016,38.317505
31.208822,14.687999999999999,112.47836
38.798958,33.696000000000005,15.144108
30.532406,36.576,16.523388
34.366493,28.8,19.328104
22.547455,23.471999999999998,3.9389286
13.534222,5.76,134.96912
22.439064,23.04,2.608233
34.099968,27.936,22.0646
21.74892,23.184,6.1899567
15.264951,14.256,7.0773797
34.6341,34.992000000000004,1.0228015
29.75941,25.920000000000005,14.812541
45.428627,28.080000000000002,61.78286
45.746117,28.224,62.082325
28.058784,35.856,21.745913
16.877586,14.112,19.597404
5.4291058,8.064,32.67478
24.910082,5.4719999999999995,355.2281
31.886301,34.992000000000004,8.875456
23.04585,23.471999999999998,1.8155648
26.973679,17.568,53.538692
23.79826,23.184,2.6494985
23.002481,20.304,13.290389
26.398426,5.328,395.46597
30.24771,21.456,40.975533
17.539635,4.896,258.24417
47.469765,27.792,70.8037
16.7836,15.84,5.957069
32.44534,36.288,10.589339
28.440575,21.6,31.669325
27.082909,20.304,33.387054
34.05046,28.224,20.643635
30.902962,21.887999999999998,41.186775
34.892876,34.704,0.5442517
31.724012,21.024,50.89427
27.941193,20.304,37.61422
21.706253,23.327999999999996,6.9519296
25.004002,23.183999999999997,7.8502483
27.66916,20.016,38.23521
24.694859,23.183999999999997,6.5168157
4.4206448,4.896,9.709051
27.650429,19.871999999999996,39.14266
25.531977,27.648000000000003,7.6534433
21.873144,5.184,321.93567
24.806492,4.752,422.02216
29.161667,18.576,56.985718
41.25856,27.792,48.45481
40.651276,44.495999999999995,8.640604
6.304056,5.616,12.251709
43.506775,27.648000000000003,57.35957
33.509407,28.656,16.93679
57.60409,33.55200000000001,71.68602
39.540688,36.144,9.39765
16.72443,14.544,14.991959
22.332653,22.464,0.58470285
35.267662,32.256,9.336748
38.826466,38.44799999999999,0.9843522
32.002235,31.248,2.4137104
32.869194,36.288,9.4213085
35.27125,34.416000000000004,2.4850397
14.721871,5.039999999999999,192.10062
15.786272,22.464,29.726357
19.690138,16.128000000000004,22.086666
31.853987,30.816000000000003,3.3683372
3.7449386,5.4719999999999995,31.561794
34.817715,34.704,0.32767442
28.212296,21.456,31.489077
16.729471,4.896,241.69672
25.451904,9.936000000000002,156.15846
25.643875,5.4719999999999995,368.63806
28.184467,23.327999999999996,20.818195
40.59349,33.984,19.448828
21.291431,21.312,0.09651299
17.858961,6.192,188.41992
26.569876,17.712,50.010593
29.658674,29.519999999999992,0.46976215
28.279312,21.024,34.509666
5.775915,5.76,0.27630064
28.825539,21.887999999999998,31.695621
12.233528,7.776000000000002,57.324177
40.726578,33.984,19.840443
2.7004068,6.336,57.379944
5.3242216,5.616,5.195487
3.926396,6.767999999999999,41.985878
36.910675,33.263999999999996,10.962829
26.978767,17.568,53.56766
26.442589,16.128000000000004,63.954536
22.139725,22.176,0.16358162
22.480469,22.607999999999997,0.564097
16.127193,14.256,13.12566
31.54356,29.808,5.822462
28.673386,22.32,28.46499
19.21418,5.4719999999999995,251.13632
4.4042816,4.464,1.3377824
45.704807,31.392000000000003,45.593803
41.571426,46.224,10.065274
26.843853,27.072000000000003,0.84274346
28.833092,21.024,37.1437
36.90496,39.888,7.4785395
